Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
9:10,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
9:10,כָּל,khl,,,,
9:10,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
9:10,הַחַיָּה,chayah,H2421,live,జీవించు,verb
9:10,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
9:10,אִתְּכֶם,'tkhm,,,,
9:10,בָּעוֹף,uf,H5774,fly,ఎగురు,verb
9:10,בַּבְּהֵמָה,bhemah,H929,cattle.,,noun
9:10,וּבְכָל,kol,H3605,"all, every",అంతయు,noun
9:10,חַיַּת,chyt,,,,
9:10,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
9:10,אִתְּכֶם,'tkhm,,,,
9:10,מִכֹּל,kol,H3605,"all, every",అంతయు,noun
9:10,יֹצְאֵי,yts'y,,,,
9:10,הַתֵּבָה,tebah,H8392,a box,,noun
9:11,וַהֲקִמֹתִי,vhqmty,,,,
9:11,אֶת,'t,,,,
9:11,בְּרִיתִי,vryty,,,,
9:11,אִתְּכֶם,'tkhm,,,,
9:11,וְלֹא,lo,H3808,not,కాదు,verb
9:11,יִכָּרֵת,ykhrt,,,,
9:11,כָּל,khl,,,,
9:11,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
9:11,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
9:11,מִמֵּי,mi,H4310,who?,ఎవరు?,interrogative
9:11,הַמַּבּוּל,mabbul,H3999,flood,జలప్రళయము,noun
9:11,וְלֹא,lo,H3808,not,కాదు,verb
9:11,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
9:11,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
9:11,מַבּוּל,mabbul,H3999,flood,జలప్రళయము,noun
9:12,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
9:12,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
9:12,זֹאת,z't,,,,
9:12,אוֹת,ot,H226,sign,సూచన,noun
9:12,הַבְּרִית,briyt,H1286,a Shechemitish deity,,noun proper
9:12,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
9:12,אֲנִי,'aniy,H589,me,,personal pronoun
9:12,נֹתֵן,noten,H5414,giving,ఇచ్చుచున్న,verb
9:12,בֵּינִי,vyny,,,,
9:12,וּבֵינֵיכֶם,vvynykhm,,,,
9:12,וּבֵין,biyn,H995,consider,,verb
9:12,כָּל,khl,,,,
9:12,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
9:12,חַיָּה,chyh,,,,
9:12,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
9:13,אֶת,'t,,,,
9:13,קַשְׁתִּי,qshty,,,,
9:13,נָתַתִּי,ntty,,,,
9:13,בֶּעָנָן,'anan,H6049,to act covertly,,verb
9:13,וְהָיְתָה,vhyth,,,,
9:13,לְאוֹת,'vt,H225,to come,,verb
9:13,בְּרִית,vryt,,,,
9:13,בֵּינִי,vyny,,,,
9:13,וּבֵין,biyn,H995,consider,,verb
9:13,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
9:14,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
9:14,בְּעַנְנִי,'ananiy,H6054,an Israelite,,noun proper
9:14,עָנָן,anan,H6051,cloud,మేఘము,noun
9:14,עַל,al,H5921,"upon, over",మీద,preposition
9:14,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
9:14,וְנִרְאֲתָה,vnr'th,,,,
9:14,הַקֶּשֶׁת,qeshet,H7198,+ arrow,,noun
9:14,בֶּעָנָן,'anan,H6049,to act covertly,,verb
9:15,וְזָכַרְתִּי,vzkhrty,,,,
9:15,אֶת,'t,,,,
9:15,בְּרִיתִי,vryty,,,,
9:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
9:15,בֵּינִי,vyny,,,,
9:15,וּבֵינֵיכֶם,vvynykhm,,,,
9:15,וּבֵין,biyn,H995,consider,,verb
9:15,כָּל,khl,,,,
9:15,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
9:15,חַיָּה,chyh,,,,
9:15,בְּכָל,kol,H3605,"all, every",అంతయు,noun
9:15,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
9:15,וְלֹא,lo,H3808,not,కాదు,verb
9:15,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
9:15,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
9:16,וְהָיְתָה,vhyth,,,,
9:16,הַקֶּשֶׁת,qeshet,H7198,+ arrow,,noun
9:16,בֶּעָנָן,'anan,H6049,to act covertly,,verb
9:16,וּרְאִיתִיהָ,vr'ytyh,,,,
9:16,לִזְכֹּר,zakar,H2142,remember,జ్ఞాపకము,verb
9:16,בְּרִית,vryt,,,,
9:16,עוֹלָם,olam,H5769,"forever, eternity",నిత్యము,noun
9:16,בֵּין,beyn,H996,either...or,,preposition
9:16,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
9:16,וּבֵין,biyn,H995,consider,,verb
9:16,כָּל,khl,,,,
9:16,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
9:16,חַיָּה,chyh,,,,
9:16,בְּכָל,kol,H3605,"all, every",అంతయు,noun
9:16,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
9:17,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
9:17,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
9:17,אֶל,el,H413,"to, toward",వైపు,preposition
9:17,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
9:17,זֹאת,z't,,,,
9:17,אוֹת,ot,H226,sign,సూచన,noun
9:17,הַבְּרִית,briyt,H1286,a Shechemitish deity,,noun proper
9:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
9:17,הֲקִמֹתִי,hqmty,,,,
9:17,בֵּינִי,vyny,,,,
9:17,וּבֵין,biyn,H995,consider,,verb
9:17,כָּל,khl,,,,
9:17,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
9:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
9:17,עַל,al,H5921,"upon, over",మీద,preposition
9:18,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
9:18,בְנֵי,niy,H5204,apparently from H5091],,noun
9:18,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
9:18,הַיֹּצְאִים,hyts'ym,,,,
9:18,מִן,min,H4480,from,నుండి,preposition
9:18,הַתֵּבָה,tebah,H8392,a box,,noun
9:18,שֵׁם,shem,H8035,a son of Noah,,noun proper
9:18,וְחָם,Cham,H2526,Ham,హాము,noun location
9:18,וָיָפֶת,Yefet,H3315,Japheth,యెఫెతు,noun proper
9:18,וְחָם,Cham,H2526,Ham,హాము,noun location
9:18,הוּא,hv',,,,
9:18,אֲבִי,avi,H1,father of,తండ్రి,noun
9:18,כְנָעַן,khn'n,,,,
9:19,שְׁלֹשָׁה,shlshh,,,,
9:19,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
9:19,בְּנֵי,niy,H5204,apparently from H5091],,noun
9:19,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
9:19,וּמֵאֵלֶּה,'alah,H423,a curse,,noun
9:19,נָפְצָה,nftsh,,,,
9:19,כָל,khl,,,,
9:19,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
9:20,וַיָּחֶל,yachal,H3176,hope,,verb
9:20,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
9:20,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
9:20,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
9:20,וַיִּטַּע,vyt',,,,
9:20,כָּרֶם,ram,H7410,the name of an Arabian and of an Israelite,,noun proper
9:21,וַיֵּשְׁתְּ,vysht,,,,
9:21,מִן,min,H4480,from,నుండి,preposition
9:21,הַיַּיִן,yayin,H3196,wine,ద్రాక్షారసము,noun
9:21,וַיִּשְׁכָּר,vyshkhr,,,,
9:21,וַיִּתְגַּל,vytgl,,,,
9:21,בְּתוֹךְ,tavekh,H8432,X between,,noun
9:21,אָהֳלֹה,'hlh,,,,
9:22,וַיַּרְא,yare,H3372,fear,భయపడు,verb
9:22,חָם,Cham,H2526,Ham,హాము,noun location
9:22,אֲבִי,avi,H1,father of,తండ్రి,noun
9:22,כְנַעַן,khn'n,,,,
9:22,אֵת,et,H853,(object marker),-,particle unrepresented in English
9:22,עֶרְוַת,'rvt,,,,
9:22,אָבִיו,'vyv,,,,
9:22,וַיַּגֵּד,vygd,,,,
9:22,לִשְׁנֵי,shaniy,H8144,properly,,noun
9:22,אֶחָיו,'chyv,,,,
9:22,בַּחוּץ,vchvts,,,,
9:23,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
9:23,שֵׁם,shem,H8035,a son of Noah,,noun proper
9:23,וָיֶפֶת,Yefet,H3315,Japheth,యెఫెతు,noun proper
9:23,אֶת,'t,,,,
9:23,הַשִּׂמְלָה,shimlah,H8071,especially a mantle,,noun
9:23,וַיָּשִׂימוּ,vyshymv,,,,
9:23,עַל,al,H5921,"upon, over",మీద,preposition
9:23,שְׁכֶם,shkhem,H7927,a place in Israel,,noun location
9:23,שְׁנֵיהֶם,shnyhm,,,,
9:23,וַיֵּלְכוּ,vylkhv,,,,
9:23,אֲחֹרַנִּית,'chrnyt,,,,
9:23,וַיְכַסּוּ,vykhsv,,,,
9:23,אֵת,et,H853,(object marker),-,particle unrepresented in English
9:23,עֶרְוַת,'rvt,,,,
9:23,אֲבִיהֶם,avihem,H1,their father,వారి తండ్రి,noun
9:24,וַיִּיקֶץ,vyyqts,,,,
9:24,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
9:24,מִיֵּינוֹ,myynv,,,,
9:24,וַיֵּדַע,yada,H3045,know,తెలియు,verb
9:24,אֵת,et,H853,(object marker),-,particle unrepresented in English
9:24,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
9:24,עָשָׂה,'ashah,H6213,in the broadest sense and widest application,విస్తృతమైన అర్థంలో మరియు విస్తృతమైన అప్లికేషన్ (క్రింది విధంగా),verb
9:24,לוֹ,lv,,,,
9:24,בְּנוֹ,vnv,,,,
9:24,הַקָּטָן,qatan,H6997,an Israelite,,noun proper
9:25,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
9:25,אָרוּר,'rvr,,,,
9:25,כְּנָעַן,khn'n,,,,
9:25,עֶבֶד,eved,H5650,servant,దాసుడు,noun
9:25,עֲבָדִים,'vdym,,,,
9:25,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
9:25,לְאֶחָיו,'achyvo,H283,the name of three Israelites,,noun proper
9:26,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
9:26,בָּרוּךְ,rvokh,H7391,softness,,noun
9:26,יְהֹוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
9:26,אֱלֹהֵי,elohei,H430,God of,దేవుడు,noun
9:26,שֵׁם,shem,H8035,a son of Noah,,noun proper
9:26,וִיהִי,yehi,H1961,let there be,అగుగాక,verb
9:26,כְנַעַן,khn'n,,,,
9:26,עֶבֶד,eved,H5650,servant,దాసుడు,noun
9:26,לָמוֹ,lmv,,,,
9:27,יַפְתְּ,yft,,,,
9:27,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
9:27,לְיֶפֶת,Yefet,H3315,Japheth,యెఫెతు,noun proper
9:27,וְיִשְׁכֹּן,vyshkhn,,,,
9:27,בְּאָהֳלֵי,v'hly,,,,
9:27,שֵׁם,shem,H8035,a son of Noah,,noun proper
9:27,וִיהִי,yehi,H1961,let there be,అగుగాక,verb
9:27,כְנַעַן,khn'n,,,,
9:27,עֶבֶד,eved,H5650,servant,దాసుడు,noun
9:27,לָמוֹ,lmv,,,,
9:28,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
9:28,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
9:28,אַחַר,achar,H310,after,తరువాత,verb
9:28,הַמַּבּוּל,mabbul,H3999,flood,జలప్రళయము,noun
9:28,שְׁלֹשׁ,shlsh,,,,
9:28,מֵאוֹת,'vt,H225,to come,,verb
9:28,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
9:28,וַחֲמִשִּׁים,chamishiym,H2572,fifty,,number
9:28,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
9:29,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
9:29,כָּל,khl,,,,
9:29,יְמֵי,yemei,H3117,days of,దినములు,noun
9:29,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
9:29,תְּשַׁע,tsh',,,,
9:29,מֵאוֹת,'vt,H225,to come,,verb
9:29,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
9:29,וַחֲמִשִּׁים,chamishiym,H2572,fifty,,number
9:29,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
9:29,וַיָּמֹת,vymt,,,,
9:29,פ,f,,,,
