Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
48:5,אֵלֶיךָ,'lykh,,,,
48:5,מִצְרַיְמָה,mtsrymh,,,,
48:5,לִי,ly,,,,
48:5,הֵם,hem,H1991,i.e. wealth,,noun
48:5,אֶפְרַיִם,'frym,,,,
48:5,וּמְנַשֶּׁה,mnasheh,H4519,a grandson of Jacob,,noun proper
48:6,וּמוֹלַדְתְּךָ,vmvldtkh,,,,
48:6,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
48:6,הוֹלַדְתָּ,hvldt,,,,
48:6,אַחֲרֵיהֶם,achareihem,H310,after them,వారి తరువాత,verb
48:6,לְךָ,lkh,,,,
48:6,יִהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
48:6,עַל,al,H5921,"upon, over",మీద,preposition
48:6,שֵׁם,shem,H8035,a son of Noah,,noun proper
48:6,אֲחֵיהֶם,'chyhm,,,,
48:6,יִקָּרְאוּ,yqr'v,,,,
48:6,בְּנַחֲלָתָם,vnchltm,,,,
48:7,וַאֲנִי,'aniy,H589,me,,personal pronoun
48:7,בְּבֹאִי,'ay,H335,what,,verb
48:7,מִפַּדָּן,mfdn,,,,
48:7,מֵתָה,mth,,,,
48:7,עָלַי,'ly,,,,
48:7,רָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
48:7,בְּאֶרֶץ,erets,H776,"land, earth",భూమి,noun
48:7,כְּנַעַן,khna'an,H3667,also the country inhabited by him,,noun
48:7,בַּדֶּרֶךְ,darakh,H1869,bend,,verb
48:7,בְּעוֹד,'vd,H5749,to encompass,,verb
48:7,כִּבְרַת,khvrt,,,,
48:7,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
48:7,לָבֹא,lavo,H935,to come,వచ్చుటకు,verb
48:7,אֶפְרָתָה,'frth,,,,
48:7,וָאֶקְבְּרֶהָ,v'qvrh,,,,
48:8,וַיַּרְא,yare,H3372,fear,భయపడు,verb
48:8,יִשְׂרָאֵל,yshr'l,,,,
48:8,אֶת,'t,,,,
48:8,בְּנֵי,niy,H5204,apparently from H5091],,noun
48:8,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
48:8,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
48:8,מִי,mi,H4310,who?,ఎవరు?,interrogative
48:8,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
48:9,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
48:9,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
48:9,אֶל,el,H413,"to, toward",వైపు,preposition
48:9,אָבִיו,'vyv,,,,
48:9,בָּנַי,niy,H5204,apparently from H5091],,noun
48:9,הֵם,hem,H1991,i.e. wealth,,noun
48:9,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
48:9,נָתַן,natan,H5414,give,ఇచ్చు,verb
48:9,לִי,ly,,,,
48:9,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
48:9,בָּזֶה,zeh,H2089,a sheep,,noun
48:9,וַיֹּאמַר,yomar,H559,he will say,అతడ చపపన,verb
48:9,קָחֶם,qchm,,,,
48:9,נָא,na',H4995,i.e. uncooked,,adjective
48:9,אֵלַי,'ly,,,,
48:10,וְעֵינֵי,v'yny,,,,
48:10,יִשְׂרָאֵל,yshr'l,,,,
48:10,כָּבְדוּ,khvdv,,,,
48:10,מִזֹּקֶן,zaqen,H2205,"old, elder",పెద్ద,adjective
48:10,לֹא,lo,H3808,not,కాదు,verb
48:10,יוּכַל,yvkhal,H3116,an Israelite,,noun proper
48:10,לִרְאוֹת,lirot,H7200,to see,చూచుటకు,verb
48:10,וַיַּגֵּשׁ,vygsh,,,,
48:10,אֹתָם,'tm,,,,
48:10,אֵלָיו,'lyv,,,,
48:10,וַיִּשַּׁק,vyshq,,,,
48:10,לָהֶם,ham,H1990,a region of Israel,,noun location
48:10,וַיְחַבֵּק,vychvq,,,,
48:10,לָהֶם,ham,H1990,a region of Israel,,noun location
48:11,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
48:11,יִשְׂרָאֵל,yshr'l,,,,
48:11,אֶל,el,H413,"to, toward",వైపు,preposition
48:11,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
48:11,רְאֹה,r'h,,,,
48:11,פָנֶיךָ,fnykh,,,,
48:11,לֹא,lo,H3808,not,కాదు,verb
48:11,פִלָּלְתִּי,fllty,,,,
48:11,וְהִנֵּה,henah,H2008,hither,,verb
48:11,הֶרְאָה,raah,H7200,see,చూచు,verb
48:11,אֹתִי,'ty,,,,
48:11,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
48:11,גַּם,gam,H1571,often repeated as correl. both...and,,verb
48:11,אֶת,'t,,,,
48:11,זַרְעֶךָ,zr'kh,,,,
48:12,וַיּוֹצֵא,vyvts',,,,
48:12,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
48:12,אֹתָם,'tm,,,,
48:12,מֵעִם,am,H5971,"people, nation",ప్రజలు,noun
48:12,בִּרְכָּיו,vrkhyv,,,,
48:12,וַיִּשְׁתַּחוּ,vyshtchv,,,,
48:12,לְאַפָּיו,l'fyv,,,,
48:12,אָרְצָה,'rtsh,,,,
48:13,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
48:13,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
48:13,אֶת,'t,,,,
48:13,שְׁנֵיהֶם,shnyhm,,,,
48:13,אֶת,'t,,,,
48:13,אֶפְרַיִם,'frym,,,,
48:13,בִּימִינוֹ,vymynv,,,,
48:13,מִשְּׂמֹאל,shama'l,H8041,turn) left.,,verb
48:13,יִשְׂרָאֵל,yshr'l,,,,
48:13,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
48:13,מְנַשֶּׁה,mnasheh,H4519,a grandson of Jacob,,noun proper
48:13,בִשְׂמֹאלוֹ,vshm'lv,,,,
48:13,מִימִין,yamin,H3225,right hand,కుడిచేయి,noun
48:13,יִשְׂרָאֵל,yshr'l,,,,
48:13,וַיַּגֵּשׁ,vygsh,,,,
48:14,וַיִּשְׁלַח,vyshlch,,,,
48:14,יִשְׂרָאֵל,yshr'l,,,,
48:14,אֶת,'t,,,,
48:14,יְמִינוֹ,ymynv,,,,
48:14,וַיָּשֶׁת,vysht,,,,
48:14,עַל,al,H5921,"upon, over",మీద,preposition
48:14,רֹאשׁ,rosh,H7218,head,తల,noun
48:14,אֶפְרַיִם,'frym,,,,
48:14,וְהוּא,hu,H1931,"he, it",అతడ,
48:14,הַצָּעִיר,tsa'iyr,H6811,a place in Idumaea,,noun location
48:14,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
48:14,שְׂמֹאלוֹ,'ilv,H432,yea though.,,conjunction
48:14,עַל,al,H5921,"upon, over",మీద,preposition
48:14,רֹאשׁ,rosh,H7218,head,తల,noun
48:14,מְנַשֶּׁה,mnasheh,H4519,a grandson of Jacob,,noun proper
48:15,וַיְבָרֶךְ,vayvarekh,H1288,and blessed,ఆశీర్వదించెను,verb
48:15,אֶת,'t,,,,
48:15,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
48:15,וַיֹּאמַר,yomar,H559,he will say,అతడ చపపన,verb
48:15,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
48:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
48:15,הִתְהַלְּכוּ,hthlkhv,,,,
48:15,אֲבֹתַי,'vty,,,,
48:15,לְפָנָיו,lfnyv,,,,
48:15,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
48:15,וְיִצְחָק,yitschaq,H3327,son of Abraham,,noun proper
48:15,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
48:15,הָרֹעֶה,raah,H7462,"shepherd, tend",మేపు,verb
48:15,אֹתִי,'ty,,,,
48:15,מֵעוֹדִי,m'vdy,,,,
48:16,הַמַּלְאָךְ,mal'akh,H4397,of God,"ఒక దూత; ప్రత్యేకంగా, దేవుని, అనగా ఒక దేవదూత (ప్రవక్త, పూజారి లేదా గురువు కూడా)",noun
48:16,הַגֹּאֵל,ga'al,H1351,],,verb
48:16,אֹתִי,'ty,,,,
48:16,מִכָּל,kol,H3605,"all, every",అంతయు,noun
48:16,רָע,ra,H7451,evil,చెడు,adjective
48:16,יְבָרֵךְ,yvrkh,,,,
48:16,אֶת,'t,,,,
48:16,הַנְּעָרִים,hn'rym,,,,
48:16,וְיִקָּרֵא,vyqr',,,,
48:16,בָהֶם,ham,H1990,a region of Israel,,noun location
48:16,שְׁמִי,mi,H4310,who?,ఎవరు?,interrogative
48:16,וְשֵׁם,sham,H8033,or thence,,verb
48:16,אֲבֹתַי,'vty,,,,
48:16,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
48:16,וְיִצְחָק,yitschaq,H3327,son of Abraham,,noun proper
48:17,וַיַּרְא,yare,H3372,fear,భయపడు,verb
48:17,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
48:17,כִּי,khiy,H3588,antecedent or consequent],,conjunction
48:17,יָשִׁית,yshyt,,,,
48:17,אָבִיו,'vyv,,,,
48:17,יַד,yd,,,,
48:17,יְמִינוֹ,ymynv,,,,
48:17,עַל,al,H5921,"upon, over",మీద,preposition
48:17,רֹאשׁ,rosh,H7218,head,తల,noun
48:17,אֶפְרַיִם,'frym,,,,
48:17,וַיֵּרַע,yara',H3415,to be broken up i.e. to fear,,verb
48:17,בְּעֵינָיו,einav,H5869,his eyes,అతన కళళ,noun
48:17,וַיִּתְמֹךְ,vytmkh,,,,
48:17,יַד,yd,,,,
48:17,אָבִיו,'vyv,,,,
48:18,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
48:18,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
48:18,אֶל,el,H413,"to, toward",వైపు,preposition
48:18,אָבִיו,'vyv,,,,
48:18,לֹא,lo,H3808,not,కాదు,verb
48:18,כֵן,khn,,,,
48:18,אָבִי,'vy,,,,
48:18,כִּי,khiy,H3588,antecedent or consequent],,conjunction
48:18,זֶה,zeh,H2089,a sheep,,noun
48:18,הַבְּכֹר,bakhar,H1069,as denominative from H1061) to give the birthright,,verb
48:18,שִׂים,yam,H3220,sea,సముద్రము,noun
48:18,יְמִינְךָ,ymynkh,,,,
48:18,עַל,al,H5921,"upon, over",మీద,preposition
48:18,רֹאשׁוֹ,r'shv,,,,
48:19,וַיְמָאֵן,vym'n,,,,
48:19,אָבִיו,'vyv,,,,
48:19,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
48:19,יָדַעְתִּי,yd'ty,,,,
48:19,בְנִי,niy,H5204,apparently from H5091],,noun
48:19,יָדַעְתִּי,yd'ty,,,,
48:19,גַּם,gam,H1571,often repeated as correl. both...and,,verb
48:19,הוּא,hv',,,,
48:19,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
48:19,לְּעָם,am,H5971,"people, nation",ప్రజలు,noun
48:19,וְגַם,gam,H1571,often repeated as correl. both...and,,verb
48:19,הוּא,hv',,,,
48:19,יִגְדָּל,ygdl,,,,
48:19,וְאוּלָם,'vlam,H199,but,,verb
48:19,אָחִיו,'chyv,,,,
48:20,וַיְבָרֲכֵם,vyvrkhm,,,,
48:20,בַּיּוֹם,yom,H3117,day,దినము,noun
48:20,הַהוּא,hu,H1931,"he, it",అతడ,
48:20,לֵאמוֹר,l'mvr,,,,
48:20,בְּךָ,vkh,,,,
48:20,יְבָרֵךְ,yvrkh,,,,
48:20,יִשְׂרָאֵל,yshr'l,,,,
48:20,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
48:20,יְשִׂמְךָ,yshmkh,,,,
48:20,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
48:20,כְּאֶפְרַיִם,'eprayim,H669,the tribe descended from him,,noun proper
48:20,וְכִמְנַשֶּׁה,mnasheh,H4519,a grandson of Jacob,,noun proper
48:20,וַיָּשֶׂם,yasham,H3455,to be placed,,verb
48:20,אֶת,'t,,,,
48:20,אֶפְרַיִם,'frym,,,,
48:21,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
48:21,יִשְׂרָאֵל,yshr'l,,,,
48:21,אֶל,el,H413,"to, toward",వైపు,preposition
48:21,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
48:21,הִנֵּה,hineh,H2009,lo,,particle demonstrative
48:21,אָנֹכִי,'nkhy,,,,
48:21,מֵת,met,H4191,dead,చనిపోయిన,verb
48:21,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
48:21,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
48:21,עִמָּכֶם,'mkhm,,,,
48:21,וְהֵשִׁיב,heshiv,H7725,"bring back, answer",తిరిగి తెచ్చు,verb
48:21,אֶתְכֶם,'tkhm,,,,
48:21,אֶל,el,H413,"to, toward",వైపు,preposition
48:21,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
48:21,אֲבֹתֵיכֶם,'vtykhm,,,,
48:22,וַאֲנִי,'aniy,H589,me,,personal pronoun
48:22,נָתַתִּי,ntty,,,,
48:22,לְךָ,lkh,,,,
48:22,שְׁכֶם,shkhem,H7927,a place in Israel,,noun location
48:22,אַחַד,'chd,,,,
48:22,עַל,al,H5921,"upon, over",మీద,preposition
48:22,אַחֶיךָ,'chykh,,,,
48:22,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
48:22,לָקַחְתִּי,lqchty,,,,
48:22,מִיַּד,yad,H3027,hand,చేయి,noun
48:22,הָאֱמֹרִי,'imriy,H566,the name of two Israelites,,noun proper
48:22,בְּחַרְבִּי,vchrvy,,,,
48:22,וּבְקַשְׁתִּי,vvqshty,,,,
48:22,פ,f,,,,
