Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
42:26,עַל,al,H5921,"upon, over",మీద,preposition
42:26,חֲמֹרֵיהֶם,chmryhm,,,,
42:26,וַיֵּלְכוּ,vylkhv,,,,
42:26,מִשָּׁם,sham,H8033,or thence,,verb
42:27,וַיִּפְתַּח,yiptach,H3316,also a place in Israel,,noun location
42:27,הָאֶחָד,'achad,H258,to unify,,verb
42:27,אֶת,'t,,,,
42:27,שַׂקּוֹ,shqv,,,,
42:27,לָתֵת,latet,H5414,to give,ఇచ్చుటకు,verb
42:27,מִסְפּוֹא,msfv',,,,
42:27,לַחֲמֹרוֹ,lchmrv,,,,
42:27,בַּמָּלוֹן,malvon,H4411,i.e. caravanserai or encampment,,noun
42:27,וַיַּרְא,yare,H3372,fear,భయపడు,verb
42:27,אֶת,'t,,,,
42:27,כַּסְפּוֹ,khsfv,,,,
42:27,וְהִנֵּה,henah,H2008,hither,,verb
42:27,הוּא,hv',,,,
42:27,בְּפִי,vfy,,,,
42:27,אַמְתַּחְתּוֹ,'mtchtv,,,,
42:28,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
42:28,אֶל,el,H413,"to, toward",వైపు,preposition
42:28,אֶחָיו,'chyv,,,,
42:28,הוּשַׁב,shav,H7725,dwell,నివసించు,verb
42:28,כַּסְפִּי,sipay,H5598,a Philistine,,noun proper
42:28,וְגַם,gam,H1571,often repeated as correl. both...and,,verb
42:28,הִנֵּה,hineh,H2009,lo,,particle demonstrative
42:28,בְאַמְתַּחְתִּי,v'mtchty,,,,
42:28,וַיֵּצֵא,yatsa,H3318,go out,వెళ్ళు,verb
42:28,לִבָּם,lvm,,,,
42:28,וַיֶּחֶרְדוּ,vychrdv,,,,
42:28,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
42:28,אֶל,el,H413,"to, toward",వైపు,preposition
42:28,אָחִיו,'chyv,,,,
42:28,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
42:29,וַיָּבֹאוּ,vyv'v,,,,
42:29,אֶל,el,H413,"to, toward",వైపు,preposition
42:29,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
42:29,אֲבִיהֶם,avihem,H1,their father,వారి తండ్రి,noun
42:29,אַרְצָה,'rtsh,,,,
42:29,כְּנָעַן,khn'n,,,,
42:29,וַיַּגִּידוּ,vygydv,,,,
42:29,לוֹ,lv,,,,
42:29,אֵת,et,H853,(object marker),-,particle unrepresented in English
42:29,כָּל,khl,,,,
42:29,הַקֹּרֹת,qeret,H7176,a city,,noun
42:29,אֹתָם,'tm,,,,
42:29,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
42:30,דִּבֶּר,dvr,,,,
42:30,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
42:30,אֲדֹנֵי,adonei,H113,lord of,ప్రభువు,noun
42:30,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
42:30,אִתָּנוּ,'tnv,,,,
42:30,קָשׁוֹת,qshvt,,,,
42:30,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
42:30,אֹתָנוּ,'tnv,,,,
42:30,כִּמְרַגְּלִים,raglayim,H7272,feet,పాదములు,noun
42:30,אֶת,'t,,,,
42:30,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
42:31,וַנֹּאמֶר,neemar,H559,was said,చెప్పబడెను,verb
42:31,אֵלָיו,'lyv,,,,
42:31,כֵּנִים,khnym,,,,
42:31,אֲנָחְנוּ,'nchnv,,,,
42:31,לֹא,lo,H3808,not,కాదు,verb
42:31,הָיִינוּ,hyynv,,,,
42:31,מְרַגְּלִים,raglayim,H7272,feet,పాదములు,noun
42:32,שְׁנֵים,shnym,,,,
42:32,עָשָׂר,'ashar,H6240,-teenth,,noun
42:32,אֲנַחְנוּ,'nchnv,,,,
42:32,אַחִים,achim,H251,brothers,సోదరులు,noun
42:32,בְּנֵי,niy,H5204,apparently from H5091],,noun
42:32,אָבִינוּ,'vynv,,,,
42:32,הָאֶחָד,'achad,H258,to unify,,verb
42:32,אֵינֶנּוּ,einennu,H369,he is not,అతడు లేడు,particle negative
42:32,וְהַקָּטֹן,qatan,H6997,an Israelite,,noun proper
42:32,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
42:32,אֶת,'t,,,,
42:32,אָבִינוּ,'vynv,,,,
42:32,בְּאֶרֶץ,erets,H776,"land, earth",భూమి,noun
42:32,כְּנָעַן,khn'n,,,,
42:33,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
42:33,אֵלֵינוּ,'lynv,,,,
42:33,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
42:33,אֲדֹנֵי,adonei,H113,lord of,ప్రభువు,noun
42:33,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
42:33,בְּזֹאת,zot,H2063,this (fem),ఇద,pronoun
42:33,אֵדַע,'d',,,,
42:33,כִּי,khiy,H3588,antecedent or consequent],,conjunction
42:33,כֵנִים,khnym,,,,
42:33,אַתֶּם,'tm,,,,
42:33,אֲחִיכֶם,'chykhm,,,,
42:33,הָאֶחָד,'achad,H258,to unify,,verb
42:33,הַנִּיחוּ,hnychv,,,,
42:33,אִתִּי,'ty,,,,
42:33,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
42:34,וְהָבִיאוּ,vhvy'v,,,,
42:34,אֶת,'t,,,,
42:34,אֲחִיכֶם,'chykhm,,,,
42:34,הַקָּטֹן,qatan,H6997,an Israelite,,noun proper
42:34,אֵלַי,'ly,,,,
42:34,וְאֵדְעָה,v'd'h,,,,
42:34,כִּי,khiy,H3588,antecedent or consequent],,conjunction
42:34,לֹא,lo,H3808,not,కాదు,verb
42:34,מְרַגְּלִים,raglayim,H7272,feet,పాదములు,noun
42:34,אַתֶּם,'tm,,,,
42:34,כִּי,khiy,H3588,antecedent or consequent],,conjunction
42:34,כֵנִים,khnym,,,,
42:34,אַתֶּם,'tm,,,,
42:34,אֶת,'t,,,,
42:34,אֲחִיכֶם,'chykhm,,,,
42:35,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
42:35,הֵם,hem,H1991,i.e. wealth,,noun
42:35,מְרִיקִים,mryqym,,,,
42:35,שַׂקֵּיהֶם,shqyhm,,,,
42:35,וְהִנֵּה,henah,H2008,hither,,verb
42:35,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
42:35,צְרוֹר,tsrvr,,,,
42:35,כַּסְפּוֹ,khsfv,,,,
42:35,בְּשַׂקּוֹ,vshqv,,,,
42:35,וַיִּרְאוּ,vyr'v,,,,
42:35,אֶת,'t,,,,
42:35,צְרֹרוֹת,tsrrvt,,,,
42:35,כַּסְפֵּיהֶם,khsfyhm,,,,
42:35,הֵמָּה,mah,H4100,what?,ఏమి?,interrogative
42:35,וַאֲבִיהֶם,avihem,H1,their father,వారి తండ్రి,noun
42:36,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
42:36,אֲלֵהֶם,'lhm,,,,
42:36,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
42:36,אֲבִיהֶם,avihem,H1,their father,వారి తండ్రి,noun
42:36,אֹתִי,'ty,,,,
42:36,שִׁכַּלְתֶּם,shkhltm,,,,
42:36,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
42:36,אֵינֶנּוּ,einennu,H369,he is not,అతడు లేడు,particle negative
42:36,וְשִׁמְעוֹן,shim'von,H8095,one of Jacob's sons,,noun proper
42:36,אֵינֶנּוּ,einennu,H369,he is not,అతడు లేడు,particle negative
42:36,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
42:36,בִּנְיָמִן,vnymn,,,,
42:36,תִּקָּחוּ,tqchv,,,,
42:36,עָלַי,'ly,,,,
42:36,הָיוּ,hyv,,,,
42:37,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
42:37,רְאוּבֵן,Reuven,H7205,Reuben,రూబేను,noun proper
42:37,אֶל,el,H413,"to, toward",వైపు,preposition
42:37,אָבִיו,'vyv,,,,
42:37,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
42:37,אֶת,'t,,,,
42:37,שְׁנֵי,niy,H5204,apparently from H5091],,noun
42:37,בָנַי,niy,H5204,apparently from H5091],,noun
42:37,תָּמִית,tmyt,,,,
42:37,אִם,im,H518,if,అయితే,particle
42:37,לֹא,lo,H3808,not,కాదు,verb
42:37,אֲבִיאֶנּוּ,'vy'nv,,,,
42:37,אֵלֶיךָ,'lykh,,,,
42:37,תְּנָה,tnh,,,,
42:37,אֹתוֹ,'tv,,,,
42:38,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
42:38,לֹא,lo,H3808,not,కాదు,verb
42:38,יֵרֵד,yrd,,,,
42:38,בְּנִי,niy,H5204,apparently from H5091],,noun
42:38,עִמָּכֶם,'mkhm,,,,
42:38,כִּי,khiy,H3588,antecedent or consequent],,conjunction
42:38,אָחִיו,'chyv,,,,
42:38,מֵת,met,H4191,dead,చనిపోయిన,verb
42:38,וְהוּא,hu,H1931,"he, it",అతడ,
42:38,לְבַדּוֹ,lvdv,,,,
42:38,נִשְׁאָר,nsh'r,,,,
42:38,וּקְרָאָהוּ,vqr'hv,,,,
42:38,אָסוֹן,'asvon,H611,hurt,,noun
42:38,בַּדֶּרֶךְ,darakh,H1869,bend,,verb
42:38,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
