Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
5:7,שָׁנִים,shnym,,,,
5:7,וּשְׁמֹנֶה,shemoneh,H8083,eight,ఎనిమిది,noun
5:7,מֵאוֹת,'vt,H225,to come,,verb
5:7,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:7,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:7,בָּנִים,vnym,,,,
5:7,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
5:8,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
5:8,כָּל,khl,,,,
5:8,יְמֵי,yemei,H3117,days of,దినములు,noun
5:8,שֵׁת,shet,H8352,Sheth,,noun proper
5:8,שְׁתֵּים,shtym,,,,
5:8,עֶשְׂרֵה,'shrh,,,,
5:8,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:8,וּתְשַׁע,tesha,H8672,nine,తొమ్మిది,noun enumeration
5:8,מֵאוֹת,'vt,H225,to come,,verb
5:8,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:8,וַיָּמֹת,vymt,,,,
5:8,ס,s,,,,
5:9,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:9,אֱנוֹשׁ,Enosh,H583,Enosh,ఎనోషు,noun proper
5:9,תִּשְׁעִים,tsh'ym,,,,
5:9,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:9,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:9,אֶת,'t,,,,
5:9,קֵינָן,Qeinan,H7018,Kenan,కేయినాను,noun proper
5:10,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:10,אֱנוֹשׁ,Enosh,H583,Enosh,ఎనోషు,noun proper
5:10,אַחֲרֵי,acharey,H310,after,తరువాత,verb
5:10,הוֹלִידוֹ,hvlydv,,,,
5:10,אֶת,'t,,,,
5:10,קֵינָן,Qeinan,H7018,Kenan,కేయినాను,noun proper
5:10,חֲמֵשׁ,chmsh,,,,
5:10,עֶשְׂרֵה,'shrh,,,,
5:10,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:10,וּשְׁמֹנֶה,shemoneh,H8083,eight,ఎనిమిది,noun
5:10,מֵאוֹת,'vt,H225,to come,,verb
5:10,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:10,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:10,בָּנִים,vnym,,,,
5:10,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
5:11,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
5:11,כָּל,khl,,,,
5:11,יְמֵי,yemei,H3117,days of,దినములు,noun
5:11,אֱנוֹשׁ,Enosh,H583,Enosh,ఎనోషు,noun proper
5:11,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
5:11,שָׁנִים,shnym,,,,
5:11,וּתְשַׁע,tesha,H8672,nine,తొమ్మిది,noun enumeration
5:11,מֵאוֹת,'vt,H225,to come,,verb
5:11,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:11,וַיָּמֹת,vymt,,,,
5:11,ס,s,,,,
5:12,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:12,קֵינָן,Qeinan,H7018,Kenan,కేయినాను,noun proper
5:12,שִׁבְעִים,'ayam,H5868,probably meaning strength,,noun
5:12,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:12,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:12,אֶת,'t,,,,
5:12,מַהֲלַלְאֵל,Mahalalel,H4111,Mahalalel,మహలలేలు,noun proper
5:13,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:13,קֵינָן,Qeinan,H7018,Kenan,కేయినాను,noun proper
5:13,אַחֲרֵי,acharey,H310,after,తరువాత,verb
5:13,הוֹלִידוֹ,hvlydv,,,,
5:13,אֶת,'t,,,,
5:13,מַהֲלַלְאֵל,Mahalalel,H4111,Mahalalel,మహలలేలు,noun proper
5:13,אַרְבָּעִים,'rv'ym,,,,
5:13,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:13,וּשְׁמֹנֶה,shemoneh,H8083,eight,ఎనిమిది,noun
5:13,מֵאוֹת,'vt,H225,to come,,verb
5:13,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:13,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:13,בָּנִים,vnym,,,,
5:13,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
5:14,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
5:14,כָּל,khl,,,,
5:14,יְמֵי,yemei,H3117,days of,దినములు,noun
5:14,קֵינָן,Qeinan,H7018,Kenan,కేయినాను,noun proper
5:14,עֶשֶׂר,'shr,,,,
5:14,שָׁנִים,shnym,,,,
5:14,וּתְשַׁע,tesha,H8672,nine,తొమ్మిది,noun enumeration
5:14,מֵאוֹת,'vt,H225,to come,,verb
5:14,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:14,וַיָּמֹת,vymt,,,,
5:14,ס,s,,,,
5:15,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:15,מַהֲלַלְאֵל,Mahalalel,H4111,Mahalalel,మహలలేలు,noun proper
5:15,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
5:15,שָׁנִים,shnym,,,,
5:15,וְשִׁשִּׁים,shishiym,H8346,three score.,,number
5:15,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:15,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:15,אֶת,'t,,,,
5:15,יָרֶד,yrd,,,,
5:16,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:16,מַהֲלַלְאֵל,Mahalalel,H4111,Mahalalel,మహలలేలు,noun proper
5:16,אַחֲרֵי,acharey,H310,after,తరువాత,verb
5:16,הוֹלִידוֹ,hvlydv,,,,
5:16,אֶת,'t,,,,
5:16,יֶרֶד,Yered,H3382,Jared,యెరెదు,noun proper
5:16,שְׁלֹשִׁים,sim,H7760,"put, place",పెట్టు,verb
5:16,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:16,וּשְׁמֹנֶה,shemoneh,H8083,eight,ఎనిమిది,noun
5:16,מֵאוֹת,'vt,H225,to come,,verb
5:16,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:16,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:16,בָּנִים,vnym,,,,
5:16,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
5:17,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
5:17,כָּל,khl,,,,
5:17,יְמֵי,yemei,H3117,days of,దినములు,noun
5:17,מַהֲלַלְאֵל,Mahalalel,H4111,Mahalalel,మహలలేలు,noun proper
5:17,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
5:17,וְתִשְׁעִים,tish'iym,H8673,ninety,,number
5:17,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:17,וּשְׁמֹנֶה,shemoneh,H8083,eight,ఎనిమిది,noun
5:17,מֵאוֹת,'vt,H225,to come,,verb
5:17,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:17,וַיָּמֹת,vymt,,,,
5:17,ס,s,,,,
5:18,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:18,יֶרֶד,Yered,H3382,Jared,యెరెదు,noun proper
5:18,שְׁתַּיִם,shtym,,,,
5:18,וְשִׁשִּׁים,shishiym,H8346,three score.,,number
5:18,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:18,וּמְאַת,meet,H854,from,నుండి,preposition
5:18,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:18,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:18,אֶת,'t,,,,
5:18,חֲנוֹךְ,chnvkh,,,,
5:19,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:19,יֶרֶד,Yered,H3382,Jared,యెరెదు,noun proper
5:19,אַחֲרֵי,acharey,H310,after,తరువాత,verb
5:19,הוֹלִידוֹ,hvlydv,,,,
5:19,אֶת,'t,,,,
5:19,חֲנוֹךְ,chnvkh,,,,
5:19,שְׁמֹנֶה,manah,H4490,of food) a ration,,noun
5:19,מֵאוֹת,'vt,H225,to come,,verb
5:19,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:19,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:19,בָּנִים,vnym,,,,
5:19,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
5:20,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
5:20,כָּל,khl,,,,
5:20,יְמֵי,yemei,H3117,days of,దినములు,noun
5:20,יֶרֶד,Yered,H3382,Jared,యెరెదు,noun proper
5:20,שְׁתַּיִם,shtym,,,,
5:20,וְשִׁשִּׁים,shishiym,H8346,three score.,,number
5:20,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:20,וּתְשַׁע,tesha,H8672,nine,తొమ్మిది,noun enumeration
5:20,מֵאוֹת,'vt,H225,to come,,verb
5:20,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:20,וַיָּמֹת,vymt,,,,
5:20,פ,f,,,,
5:21,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:21,חֲנוֹךְ,chnvkh,,,,
5:21,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
5:21,וְשִׁשִּׁים,shishiym,H8346,three score.,,number
5:21,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:21,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:21,אֶת,'t,,,,
5:21,מְתוּשָׁלַח,mtvshlch,,,,
5:22,וַיִּתְהַלֵּךְ,vythlkh,,,,
5:22,חֲנוֹךְ,chnvkh,,,,
5:22,אֶת,'t,,,,
5:22,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
5:22,אַחֲרֵי,acharey,H310,after,తరువాత,verb
5:22,הוֹלִידוֹ,hvlydv,,,,
5:22,אֶת,'t,,,,
5:22,מְתוּשֶׁלַח,mtvshelach,H4968,an antediluvian patriarch,,noun proper
5:22,שְׁלֹשׁ,shlsh,,,,
5:22,מֵאוֹת,'vt,H225,to come,,verb
5:22,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:22,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:22,בָּנִים,vnym,,,,
5:22,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
5:23,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
5:23,כָּל,khl,,,,
5:23,יְמֵי,yemei,H3117,days of,దినములు,noun
5:23,חֲנוֹךְ,chnvkh,,,,
5:23,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
5:23,וְשִׁשִּׁים,shishiym,H8346,three score.,,number
5:23,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:23,וּשְׁלֹשׁ,shalash,H8027,to be triplicate,,verb
5:23,מֵאוֹת,'vt,H225,to come,,verb
5:23,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:24,וַיִּתְהַלֵּךְ,vythlkh,,,,
5:24,חֲנוֹךְ,chnvkh,,,,
5:24,אֶת,'t,,,,
5:24,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
5:24,וְאֵינֶנּוּ,einennu,H369,he is not,అతడు లేడు,particle negative
5:24,כִּי,khiy,H3588,antecedent or consequent],,conjunction
5:24,לָקַח,laqach,H3947,take,తీసుకొను,verb
5:24,אֹתוֹ,'tv,,,,
5:24,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
5:24,פ,f,,,,
5:25,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:25,מְתוּשֶׁלַח,mtvshelach,H4968,an antediluvian patriarch,,noun proper
5:25,שֶׁבַע,sheba',H7652,the name of a place in Israel,,noun location
5:25,וּשְׁמֹנִים,vshmnym,,,,
5:25,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:25,וּמְאַת,meet,H854,from,నుండి,preposition
5:25,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:25,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:25,אֶת,'t,,,,
5:25,לָמֶךְ,lmkh,,,,
5:26,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:26,מְתוּשֶׁלַח,mtvshelach,H4968,an antediluvian patriarch,,noun proper
5:26,אַחֲרֵי,acharey,H310,after,తరువాత,verb
5:26,הוֹלִידוֹ,hvlydv,,,,
5:26,אֶת,'t,,,,
5:26,לֶמֶךְ,Lemech,H3929,Lamech,లెమెకు,noun proper
5:26,שְׁתַּיִם,shtym,,,,
5:26,וּשְׁמוֹנִים,vshmvnym,,,,
5:26,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:26,וּשְׁבַע,shaba',H7647,plenteous.,,noun
5:26,מֵאוֹת,'vt,H225,to come,,verb
5:26,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:26,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:26,בָּנִים,vnym,,,,
5:26,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
5:27,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
5:27,כָּל,khl,,,,
5:27,יְמֵי,yemei,H3117,days of,దినములు,noun
5:27,מְתוּשֶׁלַח,mtvshelach,H4968,an antediluvian patriarch,,noun proper
5:27,תֵּשַׁע,tsh',,,,
5:27,וְשִׁשִּׁים,shishiym,H8346,three score.,,number
5:27,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:27,וּתְשַׁע,tesha,H8672,nine,తొమ్మిది,noun enumeration
5:27,מֵאוֹת,'vt,H225,to come,,verb
5:27,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:27,וַיָּמֹת,vymt,,,,
5:27,פ,f,,,,
5:28,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:28,לֶמֶךְ,Lemech,H3929,Lamech,లెమెకు,noun proper
5:28,שְׁתַּיִם,shtym,,,,
5:28,וּשְׁמֹנִים,vshmnym,,,,
5:28,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:28,וּמְאַת,meet,H854,from,నుండి,preposition
5:28,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:28,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:28,בֵּן,ben,H1122,an Israelite,,noun proper
5:29,וַיִּקְרָא,vyqr',,,,
5:29,אֶת,'t,,,,
5:29,שְׁמוֹ,shmv,,,,
5:29,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
5:29,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
5:29,זֶה,zeh,H2089,a sheep,,noun
5:29,יְנַחֲמֵנוּ,ynchmnv,,,,
5:29,מִמַּעֲשֵׂנוּ,mm'shnv,,,,
5:29,וּמֵעִצְּבוֹן,'itsabvon,H6093,i.e. labor or pain,,noun
5:29,יָדֵינוּ,ydynv,,,,
5:29,מִן,min,H4480,from,నుండి,preposition
5:29,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
5:29,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
5:29,אֵרְרָהּ,'rrh,,,,
5:29,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
5:30,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
5:30,לֶמֶךְ,Lemech,H3929,Lamech,లెమెకు,noun proper
5:30,אַחֲרֵי,acharey,H310,after,తరువాత,verb
5:30,הוֹלִידוֹ,hvlydv,,,,
5:30,אֶת,'t,,,,
5:30,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
5:30,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
5:30,וְתִשְׁעִים,tish'iym,H8673,ninety,,number
5:30,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:30,וַחֲמֵשׁ,chamash,H2567,to tax a fifth,,verb
5:30,מֵאֹת,et,H853,(object marker),-,particle unrepresented in English
5:30,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:30,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:30,בָּנִים,vnym,,,,
5:30,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
5:31,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
5:31,כָּל,khl,,,,
5:31,יְמֵי,yemei,H3117,days of,దినములు,noun
5:31,לֶמֶךְ,Lemech,H3929,Lamech,లెమెకు,noun proper
5:31,שֶׁבַע,sheba',H7652,the name of a place in Israel,,noun location
5:31,וְשִׁבְעִים,shib'iym,H7657,threescore and ten .,,number
5:31,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:31,וּשְׁבַע,shaba',H7647,plenteous.,,noun
5:31,מֵאוֹת,'vt,H225,to come,,verb
5:31,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:31,וַיָּמֹת,vymt,,,,
5:31,ס,s,,,,
5:32,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
5:32,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
5:32,בֶּן,vn,,,,
5:32,חֲמֵשׁ,chmsh,,,,
5:32,מֵאוֹת,'vt,H225,to come,,verb
5:32,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
5:32,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
5:32,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
5:32,אֶת,'t,,,,
5:32,שֵׁם,shem,H8035,a son of Noah,,noun proper
5:32,אֶת,'t,,,,
5:32,חָם,Cham,H2526,Ham,హాము,noun location
5:32,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
5:32,יָפֶת,Yefet,H3315,Japheth,యాపెతు,noun proper
