Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
3:12,נָתְנָה,ntnh,,,,
3:12,לִּי,ly,,,,
3:12,מִן,min,H4480,from,నుండి,preposition
3:12,הָעֵץ,haets,H6086,the tree,ఆ వృక్షము,noun
3:12,וָאֹכֵל,akal,H398,eat,తిను,verb
3:13,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
3:13,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
3:13,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
3:13,לָאִשָּׁה,'eshah,H800,fire,,noun
3:13,מַה,mh,,,,
3:13,זֹּאת,z't,,,,
3:13,עָשִׂית,'shyt,,,,
3:13,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
3:13,הָאִשָּׁה,'eshah,H800,fire,,noun
3:13,הַנָּחָשׁ,nachash,H5172,to prognosticate,,verb
3:13,הִשִּׁיאַנִי,hshy'ny,,,,
3:13,וָאֹכֵל,akal,H398,eat,తిను,verb
3:14,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
3:14,יְהֹוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
3:14,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
3:14,אֶל,el,H413,"to, toward",వైపు,preposition
3:14,הַנָּחָשׁ,nachash,H5172,to prognosticate,,verb
3:14,כִּי,khiy,H3588,antecedent or consequent],,conjunction
3:14,עָשִׂיתָ,'shyt,,,,
3:14,זֹּאת,z't,,,,
3:14,אָרוּר,'rvr,,,,
3:14,אַתָּה,'th,,,,
3:14,מִכָּל,kol,H3605,"all, every",అంతయు,noun
3:14,הַבְּהֵמָה,bhemah,H929,cattle.,,noun
3:14,וּמִכֹּל,kol,H3605,"all, every",అంతయు,noun
3:14,חַיַּת,chyt,,,,
3:14,הַשָּׂדֶה,shidah,H7705,musical instrument.,,noun
3:15,וְאֵיבָה,'eybah,H342,hatred.,,noun
3:15,אָשִׁית,'shyt,,,,
3:15,בֵּינְךָ,vynkh,,,,
3:15,וּבֵין,biyn,H995,consider,,verb
3:15,הָאִשָּׁה,'eshah,H800,fire,,noun
3:15,וּבֵין,biyn,H995,consider,,verb
3:15,זַרְעֲךָ,zr'kh,,,,
3:15,וּבֵין,biyn,H995,consider,,verb
3:15,זַרְעָהּ,zr'h,,,,
3:15,הוּא,hv',,,,
3:15,יְשׁוּפְךָ,yshvfkh,,,,
3:15,רֹאשׁ,rosh,H7218,head,తల,noun
3:15,וְאַתָּה,otah,H853,her,ఆమన,particle unrepresented in English
3:15,תְּשׁוּפֶנּוּ,tshvfnv,,,,
3:15,עָקֵב,aqev,H6119,heel,మడమ,noun
3:16,אֶל,el,H413,"to, toward",వైపు,preposition
3:16,הָאִשָּׁה,'eshah,H800,fire,,noun
3:16,אָמַר,amar,H559,"say, speak",చెప్పు,verb
3:16,הַרְבָּה,ravah,H7235,multiply,వృద్ధిచెందు,verb
3:16,אַרְבֶּה,'rvh,,,,
3:16,עִצְּבוֹנֵךְ,'tsvvnkh,,,,
3:16,וְהֵרֹנֵךְ,vhrnkh,,,,
3:16,בְּעֶצֶב,atsav,H6087,grieve,దుఃఖించు,verb
3:16,תֵּלְדִי,tldy,,,,
3:16,בָנִים,vnym,,,,
3:16,וְאֶל,al,H408,not (imperative),వద్దు,verb
3:16,אִישֵׁךְ,'yshkh,,,,
3:16,תְּשׁוּקָתֵךְ,tshvqtkh,,,,
3:16,וְהוּא,hu,H1931,"he, it",అతడ,
3:16,יִמְשָׁל,ymshl,,,,
3:17,וּלְאָדָם,'adam,H119,made) red,ఎర్రగా చేయు,verb
3:17,אָמַר,amar,H559,"say, speak",చెప్పు,verb
3:17,כִּי,khiy,H3588,antecedent or consequent],,conjunction
3:17,שָׁמַעְתָּ‪[c]‬,et,H6256,time,సమయము,noun
3:17,לְקוֹל,qvol,H6963,bleating,,noun
3:17,אִשְׁתֶּךָ,'shtkh,,,,
3:17,וַתֹּאכַל,tokhal,H398,you will eat,నవ తదవ,verb
3:17,מִן,min,H4480,from,నుండి,preposition
3:17,הָעֵץ,haets,H6086,the tree,ఆ వృక్షము,noun
3:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
3:17,צִוִּיתִיךָ,tsvytykh,,,,
3:17,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
3:17,לֹא,lo,H3808,not,కాదు,verb
3:17,תֹאכַל,t'khl,,,,
3:17,מִמֶּנּוּ,mmnv,,,,
3:18,וְקוֹץ,qvts,H6974,wake,,verb
3:18,וְדַרְדַּר,dardar,H1863,a thorn,,noun
3:18,תַּצְמִיחַ,ttsmych,,,,
3:18,לָךְ,lkh,,,,
3:18,וְאָכַלְתָּ,v'khlt,,,,
3:18,אֶת,'t,,,,
3:18,עֵשֶׂב,'shv,,,,
3:18,הַשָּׂדֶה,shidah,H7705,musical instrument.,,noun
3:19,בְּזֵעַת,vz't,,,,
3:19,אַפֶּיךָ,'fykh,,,,
3:19,תֹּאכַל,t'khl,,,,
3:19,לֶחֶם,lechem,H3899,"bread, food",రొట్టె,noun
3:19,עַד,ad,H5704,"until, as far as",వరకు,preposition
3:19,שׁוּבְךָ,shvvkh,,,,
3:19,אֶל,el,H413,"to, toward",వైపు,preposition
3:19,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
3:19,כִּי,khiy,H3588,antecedent or consequent],,conjunction
3:19,מִמֶּנָּה,manah,H4490,of food) a ration,,noun
3:19,לֻקָּחְתָּ,lqcht,,,,
3:19,כִּי,khiy,H3588,antecedent or consequent],,conjunction
3:19,עָפָר,afar,H6083,dust,ధూళి,noun
3:19,אַתָּה,'th,,,,
3:19,וְאֶל,al,H408,not (imperative),వద్దు,verb
3:20,וַיִּקְרָא,vyqr',,,,
3:20,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
3:20,שֵׁם,shem,H8035,a son of Noah,,noun proper
3:20,אִשְׁתּוֹ,'shtv,,,,
3:20,חַוָּה,chavah,H2333,i.e. living-place)],,noun
3:20,כִּי,khiy,H3588,antecedent or consequent],,conjunction
3:20,הִוא,hv',,,,
3:20,הָיְתָה,hyth,,,,
3:20,אֵם,em,H517,mother,తల్లి,noun
3:20,כָּל,khl,,,,
3:20,חָי,chy,,,,
3:21,וַיַּעַשׂ,vy'sh,,,,
3:21,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
3:21,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
3:21,לְאָדָם,'adam,H119,made) red,ఎర్రగా చేయు,verb
3:21,וּלְאִשְׁתּוֹ,ishto,H802,his wife,అతన భరయ,noun
3:21,כָּתְנוֹת,khtnvt,,,,
3:21,עוֹר,or,H5785,skin,చర్మము,noun
3:21,וַיַּלְבִּשֵׁם,vylvshm,,,,
3:21,פ,f,,,,
3:22,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
3:22,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
3:22,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
3:22,הֵן,hen,H2005,if,,particle
3:22,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
3:22,הָיָה,hayah,H1961,"be, become",ఉండు,verb
3:22,כְּאַחַד,'achad,H258,to unify,,verb
3:22,מִמֶּנּוּ,mmnv,,,,
3:22,לָדַעַת,ladaat,H3045,to know,తెలిసికొనుటకు,verb
3:22,טוֹב,tov,H2896,good,మంచి,adjective
3:22,וָרָע,rea',H7454,a thought,,noun
3:22,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
3:22,פֶּן,fn,,,,
3:22,יִשְׁלַח,yshlch,,,,
3:22,יָדוֹ,ydv,,,,
3:23,וַיְשַׁלְּחֵהוּ,vyshlchhv,,,,
3:23,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
3:23,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
3:23,מִגַּן,gan,H1588,a garden,,noun
3:23,עֵדֶן,Eden,H5731,Eden,ఏదెను,noun proper
3:23,לַעֲבֹד,'abad,H5647,to enslave,,verb
3:23,אֶת,'t,,,,
3:23,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
3:23,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
3:23,לֻקַּח,qach,H3947,take!,తసకనమ,verb
3:23,מִשָּׁם,sham,H8033,or thence,,verb
3:24,וַיְגָרֶשׁ,vygrsh,,,,
3:24,אֶת,'t,,,,
3:24,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
3:24,וַיַּשְׁכֵּן,vyshkhn,,,,
3:24,מִקֶּדֶם,qadam,H6923,to anticipate,,verb
3:24,לְגַן,gan,H1588,a garden,,noun
3:24,עֵדֶן,Eden,H5731,Eden,ఏదెను,noun proper
3:24,אֶת,'t,,,,
3:24,הַכְּרֻבִים,hkhrvym,,,,
3:24,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
3:24,לַהַט,lahat,H3858,enchantment.,,noun
3:24,הַחֶרֶב,cherev,H2719,sword,ఖడ్గము,noun
3:24,הַמִּתְהַפֶּכֶת,hmthfkht,,,,
3:24,לִשְׁמֹר,shamar,H8104,to protect,,verb
3:24,אֶת,'t,,,,
