Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
4:9,אֶל,el,H413,"to, toward",వైపు,preposition
4:9,קַיִן,Qayin,H7014,Cain,కయీను,noun proper
4:9,אֵי,'y,,,,
4:9,הֶבֶל,Hevel,H1893,Abel,హేబెలు,noun proper
4:9,אָחִיךָ,achikha,H251,your brother,నీ సోదరుడు,noun
4:9,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
4:9,לֹא,lo,H3808,not,కాదు,verb
4:9,יָדַעְתִּי,yd'ty,,,,
4:9,הֲשֹׁמֵר,shamar,H8104,to protect,,verb
4:9,אָחִי,achi,H251,my brother,నా సోదరుడు,noun
4:9,אָנֹכִי,'nkhy,,,,
4:10,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
4:10,מֶה,mh,,,,
4:10,עָשִׂיתָ,'shyt,,,,
4:10,קוֹל,qvol,H6963,bleating,,noun
4:10,דְּמֵי,dmy,,,,
4:10,אָחִיךָ,achikha,H251,your brother,నీ సోదరుడు,noun
4:10,צֹעֲקִים,ts'qym,,,,
4:10,אֵלַי,'ly,,,,
4:10,מִן,min,H4480,from,నుండి,preposition
4:10,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
4:11,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
4:11,אָרוּר,'rvr,,,,
4:11,אָתָּה,'th,,,,
4:11,מִן,min,H4480,from,నుండి,preposition
4:11,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
4:11,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
4:11,פָּצְתָה,ftsth,,,,
4:11,אֶת,'t,,,,
4:11,פִּיהָ,fyh,,,,
4:11,לָקַחַת,laqachat,H3947,to take,తీసుకొనుటకు,verb
4:11,אֶת,'t,,,,
4:11,דְּמֵי,dmy,,,,
4:11,אָחִיךָ,achikha,H251,your brother,నీ సోదరుడు,noun
4:11,מִיָּדֶךָ,mydkh,,,,
4:12,כִּי,khiy,H3588,antecedent or consequent],,conjunction
4:12,תַעֲבֹד,t'vd,,,,
4:12,אֶת,'t,,,,
4:12,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
4:12,לֹא,lo,H3808,not,కాదు,verb
4:12,תֹסֵף,tsf,,,,
4:12,תֵּת,tt,,,,
4:12,כֹּחָהּ,khchh,,,,
4:12,לָךְ,lkh,,,,
4:12,נָע,n',,,,
4:12,וָנָד,ned,H5067,i.e. wave,,noun
4:12,תִּהְיֶה,thyh,,,,
4:12,בָאָרֶץ,erets,H776,"land, earth",భూమి,noun
4:13,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
4:13,קַיִן,Qayin,H7014,Cain,కయీను,noun proper
4:13,אֶל,el,H413,"to, toward",వైపు,preposition
4:13,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
4:13,גָּדוֹל,gdvl,,,,
4:13,עֲוֺנִי,'vny,,,,
4:13,מִנְּשֹׂא,nasha',H5378,through the idea of imposition)],,verb
4:14,הֵן,hen,H2005,if,,particle
4:14,גֵּרַשְׁתָּ,grsht,,,,
4:14,אֹתִי,'ty,,,,
4:14,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
4:14,מֵעַל,al,H5921,"upon, over",మీద,preposition
4:14,פְּנֵי,fny,,,,
4:14,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
4:14,וּמִפָּנֶיךָ,vmfnykh,,,,
4:14,אֶסָּתֵר,'str,,,,
4:14,וְהָיִיתִי,vhyyty,,,,
4:14,נָע,n',,,,
4:14,וָנָד,ned,H5067,i.e. wave,,noun
4:14,בָּאָרֶץ,erets,H776,"land, earth",భూమి,noun
4:14,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
4:14,כָל,khl,,,,
4:15,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
4:15,לוֹ,lv,,,,
4:15,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
4:15,לָכֵן,lakhen,H3651,therefore,కాబట్టి,adjective
4:15,כָּל,khl,,,,
4:15,הֹרֵג,hrg,,,,
4:15,קַיִן,Qayin,H7014,Cain,కయీను,noun proper
4:15,שִׁבְעָתַיִם,shv'tym,,,,
4:15,יֻקָּם,yqm,,,,
4:15,וַיָּשֶׂם,yasham,H3455,to be placed,,verb
4:15,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
4:15,לְקַיִן,Qayin,H7014,Cain,కయీను,noun proper
4:15,אוֹת,ot,H226,sign,సూచన,noun
4:15,לְבִלְתִּי,biltiy,H1115,usually with a prepositional prefix) not,,adjective
4:15,הַכּוֹת,hkhvt,,,,
4:16,וַיֵּצֵא,yatsa,H3318,go out,వెళ్ళు,verb
4:16,קַיִן,Qayin,H7014,Cain,కయీను,noun proper
4:16,מִלִּפְנֵי,lipnay,H3942,anterior,,preposition
4:16,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
4:16,וַיֵּשֶׁב,yashab,H3427,to dwell,,verb
4:16,בְּאֶרֶץ,erets,H776,"land, earth",భూమి,noun
4:16,נוֹד,nvod,H5113,the land of Cain,,noun location
4:16,קִדְמַת,qdmt,,,,
4:16,עֵדֶן,Eden,H5731,Eden,ఏదెను,noun proper
4:17,וַיֵּדַע,yada,H3045,know,తెలియు,verb
4:17,קַיִן,Qayin,H7014,Cain,కయీను,noun proper
4:17,אֶת,'t,,,,
4:17,אִשְׁתּוֹ,'shtv,,,,
4:17,וַתַּהַר,vthr,,,,
4:17,וַתֵּלֶד,vtld,,,,
4:17,אֶת,'t,,,,
4:17,חֲנוֹךְ,chnvkh,,,,
4:17,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
4:17,בֹּנֶה,vnh,,,,
4:17,עִיר,ir,H5892,city,పట్టణము,noun
4:17,וַיִּקְרָא,vyqr',,,,
4:17,שֵׁם,shem,H8035,a son of Noah,,noun proper
4:17,הָעִיר,hair,H5892,the city,ఆ పట్టణము,noun
4:17,כְּשֵׁם,sham,H8033,or thence,,verb
4:18,וַיִּוָּלֵד,vyvld,,,,
4:18,לַחֲנוֹךְ,chanvokh,H2585,an antediluvian patriach,,noun location
4:18,אֶת,'t,,,,
4:18,עִירָד,'iyrad,H5897,an antediluvian,,noun proper
4:18,וְעִירָד,'iyrad,H5897,an antediluvian,,noun proper
4:18,יָלַד,yalad,H3205,give birth,కను,verb
4:18,אֶת,'t,,,,
4:18,מְחוּיָאֵל,mchvy'l,,,,
4:18,וּמְחִיּיָאֵל,vmchyy'l,,,,
4:18,יָלַד,yalad,H3205,give birth,కను,verb
4:18,אֶת,'t,,,,
4:18,מְתוּשָׁאֵל,mtvsha'el,H4967,an antediluvian patriarch,,noun proper
4:18,וּמְתוּשָׁאֵל,mtvsha'el,H4967,an antediluvian patriarch,,noun proper
4:18,יָלַד,yalad,H3205,give birth,కను,verb
4:18,אֶת,'t,,,,
4:19,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
4:19,לוֹ,lv,,,,
4:19,לֶמֶךְ,Lemech,H3929,Lamech,లెమెకు,noun proper
4:19,שְׁתֵּי,shty,,,,
4:19,נָשִׁים,nshym,,,,
4:19,שֵׁם,shem,H8035,a son of Noah,,noun proper
4:19,הָאַחַת,h'cht,,,,
4:19,עָדָה,'adah,H5711,the name of two women,,noun proper
4:19,וְשֵׁם,sham,H8033,or thence,,verb
4:19,הַשֵּׁנִית,hshnyt,,,,
4:19,צִלָּה,tslh,,,,
4:20,וַתֵּלֶד,vtld,,,,
4:20,עָדָה,'adah,H5711,the name of two women,,noun proper
4:20,אֶת,'t,,,,
4:20,יָבָל,yabal,H2989,an antediluvian,,noun proper
4:20,הוּא,hv',,,,
4:20,הָיָה,hayah,H1961,"be, become",ఉండు,verb
4:20,אֲבִי,avi,H1,father of,తండ్రి,noun
4:20,יֹשֵׁב,yshv,,,,
4:20,אֹהֶל,ohel,H168,tent,గుడారము,noun
4:20,וּמִקְנֶה,miqneh,H4735,abstractly,,noun
4:21,וְשֵׁם,sham,H8033,or thence,,verb
4:21,אָחִיו,'chyv,,,,
4:21,יוּבָל,yvbal,H3106,an antediluvian,,noun proper
4:21,הוּא,hv',,,,
4:21,הָיָה,hayah,H1961,"be, become",ఉండు,verb
4:21,אֲבִי,avi,H1,father of,తండ్రి,noun
4:21,כָּל,khl,,,,
4:21,תֹּפֵשׂ,tfsh,,,,
4:21,כִּנּוֹר,khinvor,H3658,a harp,,noun
4:21,וְעוּגָב,v'vgv,,,,
4:22,וְצִלָּה,tsalah,H6740,to roast,,verb
4:22,גַם,gm,,,,
4:22,הִוא,hv',,,,
4:22,יָלְדָה,yldh,,,,
4:22,אֶת,'t,,,,
4:22,תּוּבַל,tvvl,,,,
4:22,קַיִן,Qayin,H7014,Cain,కయీను,noun proper
4:22,לֹטֵשׁ,ltsh,,,,
4:22,כָּל,khl,,,,
4:22,חֹרֵשׁ,chrsh,,,,
4:22,נְחֹשֶׁת,nchsht,,,,
4:22,וּבַרְזֶל,barzel,H1270,an iron implement,,noun
4:22,וַאֲחוֹת,achot,H269,sister,సోదరి,noun
4:22,תּוּבַל,tvvl,,,,
4:22,קַיִן,Qayin,H7014,Cain,కయీను,noun proper
4:23,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
4:23,לֶמֶךְ,Lemech,H3929,Lamech,లెమెకు,noun proper
4:23,לְנָשָׁיו,lnshyv,,,,
4:23,עָדָה,'adah,H5711,the name of two women,,noun proper
4:23,וְצִלָּה,tsalah,H6740,to roast,,verb
4:23,שְׁמַעַן,ma'an,H4616,used only adverbially,,preposition
4:23,קוֹלִי,qvly,,,,
4:23,נְשֵׁי,nshy,,,,
4:23,לֶמֶךְ,Lemech,H3929,Lamech,లెమెకు,noun proper
4:23,הַאְזֵנָּה,h'znh,,,,
4:23,אִמְרָתִי,'mrty,,,,
4:23,כִּי,khiy,H3588,antecedent or consequent],,conjunction
4:23,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
4:23,הָרַגְתִּי,hrgty,,,,
4:23,לְפִצְעִי,lfts'y,,,,
4:24,כִּי,khiy,H3588,antecedent or consequent],,conjunction
4:24,שִׁבְעָתַיִם,shv'tym,,,,
4:24,יֻקַּם,yqm,,,,
4:24,קָיִן,qyn,,,,
4:24,וְלֶמֶךְ,lemekh,H3929,the name of two antediluvian patriarchs,,noun proper
4:24,שִׁבְעִים,'ayam,H5868,probably meaning strength,,noun
4:24,וְשִׁבְעָה,shib'ah,H7653,satiety,,noun
4:25,וַיֵּדַע,yada,H3045,know,తెలియు,verb
4:25,אָדָם,adam,H120,"man, Adam",మనుష్యుడు,noun
4:25,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
4:25,אֶת,'t,,,,
4:25,אִשְׁתּוֹ,'shtv,,,,
4:25,וַתֵּלֶד,vtld,,,,
4:25,בֵּן,ben,H1122,an Israelite,,noun proper
4:25,וַתִּקְרָא,vtqr',,,,
4:25,אֶת,'t,,,,
4:25,שְׁמוֹ,shmv,,,,
4:25,שֵׁת,shet,H8352,Sheth,,noun proper
4:25,כִּי,khiy,H3588,antecedent or consequent],,conjunction
4:25,שָׁת,sht,,,,
4:25,לִי,ly,,,,
4:25,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
4:26,וּלְשֵׁת,shet,H8352,Sheth,,noun proper
4:26,גַּם,gam,H1571,often repeated as correl. both...and,,verb
4:26,הוּא,hv',,,,
4:26,יֻלַּד,yld,,,,
4:26,בֵּן,ben,H1122,an Israelite,,noun proper
4:26,וַיִּקְרָא,vyqr',,,,
4:26,אֶת,'t,,,,
4:26,שְׁמוֹ,shmv,,,,
4:26,אֱנוֹשׁ,Enosh,H583,Enosh,ఎనోషు,noun proper
4:26,אָז,az,H227,then,అప్పుడు,verb
4:26,הוּחַל,hvchl,,,,
4:26,לִקְרֹא,qara,H7121,call,పిలుచు,verb
4:26,בְּשֵׁם,sham,H8033,or thence,,verb
4:26,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
4:26,פ,f,,,,
