Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
46:15,בִתּוֹ,tav,H8420,mark.,,noun
46:15,כָּל,khl,,,,
46:15,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
46:15,בָּנָיו,vnyv,,,,
46:15,וּבְנוֹתָיו,vvnvtyv,,,,
46:16,וּבְנֵי,baniy,H1137,the name of five Israelites,,noun proper
46:16,גָד,gd,,,,
46:16,צִפְיוֹן,tsfyvn,,,,
46:16,וְחַגִּי,chagiy,H2291,a Chaggite,,adjective
46:16,שׁוּנִי,shvniy,H7765,a Shunite or descendants of Shuni,,adjective
46:16,וְאֶצְבֹּן,v'tsvn,,,,
46:16,עֵרִי,'eriy,H6180,a Erite or descendants of Eri,,adjective
46:16,וַאֲרוֹדִי,'arvadiy,H721,an Arvadite or citizen of Arvad,,adjective
46:16,וְאַרְאֵלִי,'ar'eliy,H692,collectively),,noun proper
46:17,וּבְנֵי,baniy,H1137,the name of five Israelites,,noun proper
46:17,אָשֵׁר,'asher,H836,also a place in Israel,,noun proper
46:17,יִמְנָה,ymnh,,,,
46:17,וְיִשְׁוָה,yishvah,H3438,an Israelite,,noun proper
46:17,וְיִשְׁוִי,yishviy,H3441,a Jishvite or descendants of Jishvi,,adjective
46:17,וּבְרִיעָה,briy'ah,H1283,the name of four Israelites,,noun proper
46:17,וְשֶׂרַח,sherach,H8294,an Israelitess,,noun proper
46:17,אֲחֹתָם,'chtm,,,,
46:17,וּבְנֵי,baniy,H1137,the name of five Israelites,,noun proper
46:17,בְרִיעָה,vry'h,,,,
46:17,חֶבֶר,cheber,H2268,the name of a Kenite and of three Israelites,,noun proper
46:17,וּמַלְכִּיאֵל,malkhiy'el,H4439,an Israelite,,noun proper
46:18,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
46:18,בְּנֵי,niy,H5204,apparently from H5091],,noun
46:18,זִלְפָּה,zlfh,,,,
46:18,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
46:18,נָתַן,natan,H5414,give,ఇచ్చు,verb
46:18,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
46:18,לְלֵאָה,la'ah,H3811,grieve,,verb
46:18,בִתּוֹ,tav,H8420,mark.,,noun
46:18,וַתֵּלֶד,vtld,,,,
46:18,אֶת,'t,,,,
46:18,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
46:18,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
46:18,שֵׁשׁ,shsh,,,,
46:18,עֶשְׂרֵה,'shrh,,,,
46:18,נָפֶשׁ,nfsh,,,,
46:19,בְּנֵי,niy,H5204,apparently from H5091],,noun
46:19,רָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
46:19,אֵשֶׁת,'sht,,,,
46:19,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
46:19,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
46:19,וּבִנְיָמִן,vvnymn,,,,
46:20,וַיִּוָּלֵד,vyvld,,,,
46:20,לְיוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
46:20,בְּאֶרֶץ,erets,H776,"land, earth",భూమి,noun
46:20,מִצְרַיִם,Mitsrayim,H4714,Mizraim,మిస్రాయిము,adjective
46:20,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
46:20,יָלְדָה,yldh,,,,
46:20,לּוֹ,lv,,,,
46:20,אָסְנַת,Asnat,H621,Asenath,ఆసెనతు,noun proper
46:20,בַּת,bat,H1324,a bath or Hebrew measure of liquids,,noun
46:20,פּוֹטִי,fvty,,,,
46:20,פֶרַע,fr',,,,
46:20,כֹּהֵן,hen,H2005,if,,particle
46:20,אֹן,'n,,,,
46:20,אֶת,'t,,,,
46:20,מְנַשֶּׁה,mnasheh,H4519,a grandson of Jacob,,noun proper
46:21,וּבְנֵי,baniy,H1137,the name of five Israelites,,noun proper
46:21,בִנְיָמִן,vnymn,,,,
46:21,בֶּלַע,bela',H1106,the name of a place,,noun location
46:21,וָבֶכֶר,bakhar,H1069,as denominative from H1061) to give the birthright,,verb
46:21,וְאַשְׁבֵּל,'ashbel,H788,an Israelite,,noun proper
46:21,גֵּרָא,gera',H1617,the name of six Israelites,,noun proper
46:21,וְנַעֲמָן,na'aman,H5283,the name of an Israelite and of a Damascene,,noun proper
46:21,אֵחִי,'echiy,H278,an Israelite,,noun proper
46:21,וָרֹאשׁ,rosh,H7218,head,తల,noun
46:21,מֻפִּים,mfym,,,,
46:21,וְחֻפִּים,vchfym,,,,
46:21,וָאָרְדְּ,'ard,H714,the name of two Israelites,,noun proper
46:22,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
46:22,בְּנֵי,niy,H5204,apparently from H5091],,noun
46:22,רָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
46:22,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
46:22,יֻלַּד,yld,,,,
46:22,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
46:22,כָּל,khl,,,,
46:22,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
46:22,אַרְבָּעָה,'rv'h,,,,
46:22,עָשָׂר,'ashar,H6240,-teenth,,noun
46:23,וּבְנֵי,baniy,H1137,the name of five Israelites,,noun proper
46:23,דָן,dn,,,,
46:23,חֻשִׁים,chshym,,,,
46:24,וּבְנֵי,baniy,H1137,the name of five Israelites,,noun proper
46:24,נַפְתָּלִי,nftly,,,,
46:24,יַחְצְאֵל,ychts'l,,,,
46:24,וְגוּנִי,gvniy,H1477,a Gunite or descendants of Guni,,adjective
46:24,וְיֵצֶר,yatsar,H3335,fashion,,verb
46:24,וְשִׁלֵּם,shalam,H7999,to be completed,,verb
46:25,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
46:25,בְּנֵי,niy,H5204,apparently from H5091],,noun
46:25,בִלְהָה,lahah,H3856,from the exhaustion of frenzy) to languish,,verb
46:25,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
46:25,נָתַן,natan,H5414,give,ఇచ్చు,verb
46:25,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
46:25,לְרָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
46:25,בִּתּוֹ,tav,H8420,mark.,,noun
46:25,וַתֵּלֶד,vtld,,,,
46:25,אֶת,'t,,,,
46:25,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
46:25,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
46:25,כָּל,khl,,,,
46:25,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
46:25,שִׁבְעָה,ba'ah,H1158,inquire,,verb
46:26,כָּל,khl,,,,
46:26,הַנֶּפֶשׁ,napash,H5314,to be breathed upon,,verb
46:26,הַבָּאָה,b'ah,H872,an entrance to a building,,noun
46:26,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
46:26,מִצְרַיְמָה,mtsrymh,,,,
46:26,יֹצְאֵי,yts'y,,,,
46:26,יְרֵכוֹ,yrkhv,,,,
46:26,מִלְּבַד,bad,H907,lie.,,noun
46:26,נְשֵׁי,nshy,,,,
46:26,בְנֵי,niy,H5204,apparently from H5091],,noun
46:26,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
46:26,כָּל,khl,,,,
46:26,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
46:26,שִׁשִּׁים,shishiym,H8346,three score.,,number
46:26,וָשֵׁשׁ,shesh,H8337,six,ఆరు,number
46:27,וּבְנֵי,baniy,H1137,the name of five Israelites,,noun proper
46:27,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
46:27,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
46:27,יֻלַּד,yld,,,,
46:27,לוֹ,lv,,,,
46:27,בְמִצְרַיִם,mitsrayim,H4714,i.e. Upper and Lower Egypt,,adjective
46:27,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
46:27,שְׁנָיִם,shnym,,,,
46:27,כָּל,khl,,,,
46:27,הַנֶּפֶשׁ,napash,H5314,to be breathed upon,,verb
46:27,לְבֵית,bayit,H1006,a place in Israel,,noun location
46:27,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
46:27,הַבָּאָה,b'ah,H872,an entrance to a building,,noun
46:27,מִצְרַיְמָה,mtsrymh,,,,
46:27,שִׁבְעִים,'ayam,H5868,probably meaning strength,,noun
46:28,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
46:28,יְהוּדָה,Yehudah,H3063,Judah,యూదా,noun proper
46:28,שָׁלַח,shalach,H7971,for,,verb
46:28,לְפָנָיו,lfnyv,,,,
46:28,אֶל,el,H413,"to, toward",వైపు,preposition
46:28,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
46:28,לְהוֹרֹת,lhvrt,,,,
46:28,לְפָנָיו,lfnyv,,,,
46:28,גֹּשְׁנָה,gshnh,,,,
46:28,וַיָּבֹאוּ,vyv'v,,,,
46:28,אַרְצָה,'rtsh,,,,
46:28,גֹּשֶׁן,gshn,,,,
46:29,וַיֶּאְסֹר,vy'sr,,,,
46:29,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
46:29,מֶרְכַּבְתּוֹ,mrkhvtv,,,,
46:29,וַיַּעַל,ya'al,H3276,set forward,,verb
46:29,לִקְרַאת,lqr't,,,,
46:29,יִשְׂרָאֵל,yshr'l,,,,
46:29,אָבִיו,'vyv,,,,
46:29,גֹּשְׁנָה,gshnh,,,,
46:29,וַיֵּרָא,yare,H3372,fear,భయపడు,verb
46:29,אֵלָיו,'lyv,,,,
46:29,וַיִּפֹּל,vyfl,,,,
46:29,עַל,al,H5921,"upon, over",మీద,preposition
46:29,צַוָּארָיו,tsv'ryv,,,,
46:29,וַיֵּבְךְּ,vyvkh,,,,
46:29,עַל,al,H5921,"upon, over",మీద,preposition
46:30,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
46:30,יִשְׂרָאֵל,yshr'l,,,,
46:30,אֶל,el,H413,"to, toward",వైపు,preposition
46:30,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
46:30,אָמוּתָה,'mvth,,,,
46:30,הַפָּעַם,pa'am,H6470,to impel or agitate,,verb
46:30,אַחֲרֵי,acharey,H310,after,తరువాత,verb
46:30,רְאוֹתִי,r'vty,,,,
46:30,אֶת,'t,,,,
46:30,פָּנֶיךָ,fnykh,,,,
46:30,כִּי,khiy,H3588,antecedent or consequent],,conjunction
46:30,עוֹדְךָ,'vdkh,,,,
46:30,חָי,chy,,,,
46:31,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
46:31,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
46:31,אֶל,el,H413,"to, toward",వైపు,preposition
46:31,אֶחָיו,'chyv,,,,
46:31,וְאֶל,al,H408,not (imperative),వద్దు,verb
46:31,בֵּית,vyt,,,,
46:31,אָבִיו,'vyv,,,,
46:31,אֶעֱלֶה,''lh,,,,
46:31,וְאַגִּידָה,v'gydh,,,,
46:31,לְפַרְעֹה,par'ah,H6546,concretely) leaders,,noun
46:31,וְאֹמְרָה,amrah,H559,she said,ఆమ చపపన,verb
46:31,אֵלָיו,'lyv,,,,
46:31,אַחַי,'chy,,,,
46:31,וּבֵית,bayit,H1006,a place in Israel,,noun location
46:31,אָבִי,'vy,,,,
46:32,וְהָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
46:32,רֹעֵי,r'y,,,,
46:32,צֹאן,tson,H6629,"flock, sheep",మేకలు,noun
46:32,כִּי,khiy,H3588,antecedent or consequent],,conjunction
46:32,אַנְשֵׁי,'nshy,,,,
46:32,מִקְנֶה,qanah,H7069,"acquire, buy",కొను,verb
46:32,הָיוּ,hyv,,,,
46:32,וְצֹאנָם,vts'nm,,,,
46:32,וּבְקָרָם,qaram,H7159,to cover,,verb
46:32,וְכָל,kol,H3605,"all, every",అంతయు,noun
46:32,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
46:32,לָהֶם,ham,H1990,a region of Israel,,noun location
46:32,הֵבִיאוּ,hvy'v,,,,
46:33,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
46:33,כִּי,khiy,H3588,antecedent or consequent],,conjunction
46:33,יִקְרָא,yqr',,,,
46:33,לָכֶם,lkhm,,,,
46:33,פַּרְעֹה,fr'h,,,,
46:33,וְאָמַר,amar,H559,"say, speak",చెప్పు,verb
46:33,מַה,mh,,,,
46:33,מַּעֲשֵׂיכֶם,m'shykhm,,,,
46:34,וַאֲמַרְתֶּם,v'mrtm,,,,
46:34,אַנְשֵׁי,'nshy,,,,
46:34,מִקְנֶה,qanah,H7069,"acquire, buy",కొను,verb
46:34,הָיוּ,hyv,,,,
46:34,עֲבָדֶיךָ,'vdykh,,,,
46:34,מִנְּעוּרֵינוּ,mn'vrynv,,,,
46:34,וְעַד,ad,H5704,"until, as far as",వరకు,preposition
46:34,עַתָּה,'th,,,,
46:34,גַּם,gam,H1571,often repeated as correl. both...and,,verb
46:34,אֲנַחְנוּ,'nchnv,,,,
46:34,גַּם,gam,H1571,often repeated as correl. both...and,,verb
46:34,אֲבֹתֵינוּ,'vtynv,,,,
46:34,בַּעֲבוּר,'abvr,H5669,used only of stored grain,,noun
46:34,תֵּשְׁבוּ,tshvv,,,,
46:34,בְּאֶרֶץ,erets,H776,"land, earth",భూమి,noun
