Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
29:12,וַתַּגֵּד,vtgd,,,,
29:12,לְאָבִיהָ,l'vyh,,,,
29:13,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
29:13,כִשְׁמֹעַ,shama',H8085,causatively,"తెలివిగా వినడానికి (తరచుగా శ్రద్ధ, విధేయత మొదలైన వాటితో; కారణం, చెప్పడం మొదలైనవి)",verb
29:13,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
29:13,אֶת,'t,,,,
29:13,שֵׁמַע,shema',H8088,abstractly,,noun
29:13,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
29:13,בֶּן,vn,,,,
29:13,אֲחֹתוֹ,'chtv,,,,
29:13,וַיָּרָץ,vyrts,,,,
29:13,לִקְרָאתוֹ,lqr'tv,,,,
29:13,וַיְחַבֶּק,vychvq,,,,
29:13,לוֹ,lv,,,,
29:13,וַיְנַשֶּׁק,vynshq,,,,
29:13,לוֹ,lv,,,,
29:13,וַיְבִיאֵהוּ,vyvy'hv,,,,
29:14,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
29:14,לוֹ,lv,,,,
29:14,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
29:14,אַךְ,akh,H389,"surely, but",నిజముగా,verb
29:14,עַצְמִי,'tsmy,,,,
29:14,וּבְשָׂרִי,sharay,H8297,the wife of Abraham,,noun proper
29:14,אָתָּה,'th,,,,
29:14,וַיֵּשֶׁב,yashab,H3427,to dwell,,verb
29:14,עִמּוֹ,'mv,,,,
29:14,חֹדֶשׁ,chodesh,H2320,month,నెల,noun
29:14,יָמִים,yamim,H3117,days,దినములు,noun
29:15,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
29:15,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
29:15,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
29:15,הֲכִי,khiy,H3588,antecedent or consequent],,conjunction
29:15,אָחִי,achi,H251,my brother,నా సోదరుడు,noun
29:15,אַתָּה,'th,,,,
29:15,וַעֲבַדְתַּנִי,v'vdtny,,,,
29:15,חִנָּם,chinam,H2600,i.e. devoid of cost,,verb
29:15,הַגִּידָה,hgydh,,,,
29:15,לִּי,ly,,,,
29:15,מַה,mh,,,,
29:15,מַּשְׂכֻּרְתֶּךָ,mshkhrtkh,,,,
29:16,וּלְלָבָן,laban,H3835,be white.,,verb
29:16,שְׁתֵּי,shty,,,,
29:16,בָנוֹת,vnvt,,,,
29:16,שֵׁם,shem,H8035,a son of Noah,,noun proper
29:16,הַגְּדֹלָה,hgdlh,,,,
29:16,לֵאָה,Leah,H3812,Leah,లేయా,noun proper
29:16,וְשֵׁם,sham,H8033,or thence,,verb
29:16,הַקְּטַנָּה,hqtnh,,,,
29:16,רָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:17,וְעֵינֵי,v'yny,,,,
29:17,לֵאָה,Leah,H3812,Leah,లేయా,noun proper
29:17,רַכּוֹת,rkhvt,,,,
29:17,וְרָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:17,הָיְתָה,hyth,,,,
29:17,יְפַת,yft,,,,
29:17,תֹּאַר,t'r,,,,
29:17,וִיפַת,Yefet,H3315,Japheth,యెఫెతు,noun proper
29:17,מַרְאֶה,raah,H7200,see,చూచు,verb
29:18,וַיֶּאֱהַב,vy'hv,,,,
29:18,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
29:18,אֶת,'t,,,,
29:18,רָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:18,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
29:18,אֶעֱבָדְךָ,''vdkh,,,,
29:18,שֶׁבַע,sheba',H7652,the name of a place in Israel,,noun location
29:18,שָׁנִים,shnym,,,,
29:18,בְּרָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:18,בִּתְּךָ,vtkh,,,,
29:18,הַקְּטַנָּה,hqtnh,,,,
29:19,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
29:19,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
29:19,טוֹב‪[c]‬,tvv,,,,
29:19,תִּתִּי,tty,,,,
29:19,אֹתָהּ,'th,,,,
29:19,לָךְ,lkh,,,,
29:19,מִתִּתִּי,mtty,,,,
29:19,אֹתָהּ,'th,,,,
29:19,לְאִישׁ,ish,H376,"man, husband",పురుషుడు,noun
29:19,אַחֵר,'acher,H313,an Israelite,,noun proper
29:19,שְׁבָה,bah,H-,in her/it,దానిలో,
29:19,עִמָּדִי,'mdy,,,,
29:20,וַיַּעֲבֹד,vy'vd,,,,
29:20,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
29:20,בְּרָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:20,שֶׁבַע,sheba',H7652,the name of a place in Israel,,noun location
29:20,שָׁנִים,shnym,,,,
29:20,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
29:20,בְעֵינָיו,einav,H5869,his eyes,అతన కళళ,noun
29:20,כְּיָמִים,yamim,H3117,days,దినములు,noun
29:20,אֲחָדִים,'chdym,,,,
29:20,בְּאַהֲבָתוֹ,v'hvtv,,,,
29:20,אֹתָהּ,'th,,,,
29:21,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
29:21,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
29:21,אֶל,el,H413,"to, toward",వైపు,preposition
29:21,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
29:21,הָבָה,bah,H-,in her/it,దానిలో,
29:21,אֶת,'t,,,,
29:21,אִשְׁתִּי,'shty,,,,
29:21,כִּי,khiy,H3588,antecedent or consequent],,conjunction
29:21,מָלְאוּ,o,H176,or,లద,conjunction
29:21,יָמָי,ymy,,,,
29:21,וְאָבוֹאָה,v'vv'h,,,,
29:21,אֵלֶיהָ,'lyh,,,,
29:22,וַיֶּאֱסֹף,vy'sf,,,,
29:22,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
29:22,אֶת,'t,,,,
29:22,כָּל,khl,,,,
29:22,אַנְשֵׁי,'nshy,,,,
29:22,הַמָּקוֹם,maqom,H4725,place,స్థలము,noun
29:22,וַיַּעַשׂ,vy'sh,,,,
29:22,מִשְׁתֶּה,shatah,H8356,i.e. political or moral support,,noun
29:23,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
29:23,בָעֶרֶב,'arab,H6150,evening.,,verb
29:23,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
29:23,אֶת,'t,,,,
29:23,לֵאָה,Leah,H3812,Leah,లేయా,noun proper
29:23,בִתּוֹ,tav,H8420,mark.,,noun
29:23,וַיָּבֵא,yavo,H935,he will come,అతడ వచచన,verb
29:23,אֹתָהּ,'th,,,,
29:23,אֵלָיו,'lyv,,,,
29:23,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
29:23,אֵלֶיהָ,'lyh,,,,
29:24,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
29:24,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
29:24,לָהּ,lh,,,,
29:24,אֶת,'t,,,,
29:24,זִלְפָּה,zlfh,,,,
29:24,שִׁפְחָתוֹ,shfchtv,,,,
29:24,לְלֵאָה,la'ah,H3811,grieve,,verb
29:24,בִתּוֹ,tav,H8420,mark.,,noun
29:24,שִׁפְחָה,pechah,H6346,deputy,,noun
29:25,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
29:25,בַבֹּקֶר,baqar,H1239,admire,,verb
29:25,וְהִנֵּה,henah,H2008,hither,,verb
29:25,הִוא,hv',,,,
29:25,לֵאָה,Leah,H3812,Leah,లేయా,noun proper
29:25,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
29:25,אֶל,el,H413,"to, toward",వైపు,preposition
29:25,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
29:25,מַה,mh,,,,
29:25,זֹּאת,z't,,,,
29:25,עָשִׂיתָ,'shyt,,,,
29:25,לִּי,ly,,,,
29:25,הֲלֹא,lo,H3808,not,కాదు,verb
29:25,בְרָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:25,עָבַדְתִּי,'vdty,,,,
29:26,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
29:26,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
29:26,לֹא,lo,H3808,not,కాదు,verb
29:26,יֵעָשֶׂה,y'shh,,,,
29:26,כֵן,khn,,,,
29:26,בִּמְקוֹמֵנוּ,vmqvmnv,,,,
29:26,לָתֵת,latet,H5414,to give,ఇచ్చుటకు,verb
29:26,הַצְּעִירָה,ts'iyrah,H6812,i.e. juvenility,,noun
29:26,לִפְנֵי,lifney,H6440,before,ముందు,noun
29:26,הַבְּכִירָה,bkhiyrah,H1067,the eldest daughter,,noun
29:27,מַלֵּא,lo,H3808,not,కాదు,verb
29:27,שְׁבֻעַ,shv',,,,
29:27,זֹאת,z't,,,,
29:27,וְנִתְּנָה,vntnh,,,,
29:27,לְךָ,lkh,,,,
29:27,גַּם,gam,H1571,often repeated as correl. both...and,,verb
29:27,אֶת,'t,,,,
29:27,זֹאת,z't,,,,
29:27,בַּעֲבֹדָה,v'vdh,,,,
29:27,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
29:27,תַּעֲבֹד,t'vd,,,,
29:27,עִמָּדִי,'mdy,,,,
29:27,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
29:27,שֶׁבַע,sheba',H7652,the name of a place in Israel,,noun location
29:27,שָׁנִים,shnym,,,,
29:28,וַיַּעַשׂ,vy'sh,,,,
29:28,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
29:28,כֵּן,khen,H3654,X manner.,,noun
29:28,וַיְמַלֵּא,vyml',,,,
29:28,שְׁבֻעַ,shv',,,,
29:28,זֹאת,z't,,,,
29:28,וַיִּתֶּן,yitten,H5414,he will give,అతడ ఇచచన,verb
29:28,לוֹ,lv,,,,
29:28,אֶת,'t,,,,
29:28,רָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:28,בִּתּוֹ,tav,H8420,mark.,,noun
29:28,לוֹ,lv,,,,
29:28,לְאִשָּׁה,'eshah,H800,fire,,noun
29:29,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
29:29,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
29:29,לְרָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:29,בִּתּוֹ,tav,H8420,mark.,,noun
29:29,אֶת,'t,,,,
29:29,בִּלְהָה,lahah,H3856,from the exhaustion of frenzy) to languish,,verb
29:29,שִׁפְחָתוֹ,shfchtv,,,,
29:29,לָהּ,lh,,,,
29:29,לְשִׁפְחָה,shipchah,H8198,hand-)maid,,noun
29:30,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
29:30,גַּם,gam,H1571,often repeated as correl. both...and,,verb
29:30,אֶל,el,H413,"to, toward",వైపు,preposition
29:30,רָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:30,וַיֶּאֱהַב,vy'hv,,,,
29:30,גַּם,gam,H1571,often repeated as correl. both...and,,verb
29:30,אֶת,'t,,,,
29:30,רָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:30,מִלֵּאָה,la'ah,H3811,grieve,,verb
29:30,וַיַּעֲבֹד,vy'vd,,,,
29:30,עִמּוֹ,'mv,,,,
29:30,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
29:30,שֶׁבַע,sheba',H7652,the name of a place in Israel,,noun location
29:30,שָׁנִים,shnym,,,,
29:30,אֲחֵרוֹת,'chrvt,,,,
29:31,וַיַּרְא,yare,H3372,fear,భయపడు,verb
29:31,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
29:31,כִּי,khiy,H3588,antecedent or consequent],,conjunction
29:31,שְׂנוּאָה,shnv'h,,,,
29:31,לֵאָה,Leah,H3812,Leah,లేయా,noun proper
29:31,וַיִּפְתַּח,yiptach,H3316,also a place in Israel,,noun location
29:31,אֶת,'t,,,,
29:31,רַחְמָהּ,rchmh,,,,
29:31,וְרָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
29:31,עֲקָרָה,'qrh,,,,
29:32,וַתַּהַר,vthr,,,,
29:32,לֵאָה,Leah,H3812,Leah,లేయా,noun proper
29:32,וַתֵּלֶד,vtld,,,,
29:32,בֵּן,ben,H1122,an Israelite,,noun proper
29:32,וַתִּקְרָא,vtqr',,,,
29:32,שְׁמוֹ,shmv,,,,
29:32,רְאוּבֵן,Reuven,H7205,Reuben,రూబేను,noun proper
29:32,כִּי,khiy,H3588,antecedent or consequent],,conjunction
29:32,אָמְרָה,'mrh,,,,
29:32,כִּי,khiy,H3588,antecedent or consequent],,conjunction
29:32,רָאָה,raah,H7200,see,చూచు,verb
29:32,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
29:32,בְּעָנְיִי,v'nyy,,,,
29:32,כִּי,khiy,H3588,antecedent or consequent],,conjunction
29:32,עַתָּה,'th,,,,
29:33,וַתַּהַר,vthr,,,,
29:33,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
29:33,וַתֵּלֶד,vtld,,,,
29:33,בֵּן,ben,H1122,an Israelite,,noun proper
29:33,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
29:33,כִּי,khiy,H3588,antecedent or consequent],,conjunction
29:33,שָׁמַע,shama',H8085,causatively,"తెలివిగా వినడానికి (తరచుగా శ్రద్ధ, విధేయత మొదలైన వాటితో; కారణం, చెప్పడం మొదలైనవి)",verb
29:33,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
29:33,כִּי,khiy,H3588,antecedent or consequent],,conjunction
29:33,שְׂנוּאָה,shnv'h,,,,
29:33,אָנֹכִי,'nkhy,,,,
29:33,וַיִּתֶּן,yitten,H5414,he will give,అతడ ఇచచన,verb
29:33,לִי,ly,,,,
29:33,גַּם,gam,H1571,often repeated as correl. both...and,,verb
29:33,אֶת,'t,,,,
29:34,וַתַּהַר,vthr,,,,
29:34,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
29:34,וַתֵּלֶד,vtld,,,,
29:34,בֵּן,ben,H1122,an Israelite,,noun proper
29:34,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
29:34,עַתָּה,'th,,,,
29:34,הַפַּעַם,pa'am,H6470,to impel or agitate,,verb
29:34,יִלָּוֶה,ylvh,,,,
29:34,אִישִׁי,'yshy,,,,
29:34,אֵלַי,'ly,,,,
29:34,כִּי,khiy,H3588,antecedent or consequent],,conjunction
29:34,יָלַדְתִּי,yldty,,,,
29:34,לוֹ,lv,,,,
29:34,שְׁלֹשָׁה,shlshh,,,,
29:34,בָנִים,vnym,,,,
29:35,וַתַּהַר,vthr,,,,
29:35,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
29:35,וַתֵּלֶד,vtld,,,,
29:35,בֵּן,ben,H1122,an Israelite,,noun proper
29:35,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
29:35,הַפַּעַם,pa'am,H6470,to impel or agitate,,verb
29:35,אוֹדֶה,'vdh,,,,
29:35,אֶת,'t,,,,
29:35,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
29:35,עַל,al,H5921,"upon, over",మీద,preposition
29:35,כֵּן,khen,H3654,X manner.,,noun
29:35,קָרְאָה,qr'h,,,,
29:35,שְׁמוֹ,shmv,,,,
29:35,יְהוּדָה,Yehudah,H3063,Judah,యూదా,noun proper
29:35,וַתַּעֲמֹד,vt'md,,,,
