Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
32:12,הַיָּם,yam,H3220,sea,సముద్రము,noun
32:12,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
32:12,לֹא,lo,H3808,not,కాదు,verb
32:12,יִסָּפֵר,ysfr,,,,
32:12,מֵרֹב,rav,H7227,"many, great",అనేకము,adjective
32:13,וַיָּלֶן,vyln,,,,
32:13,שָׁם,sham,H8033,or thence,,verb
32:13,בַּלַּיְלָה,laylah,H3915,night,రాత్రి,noun
32:13,הַהוּא,hu,H1931,"he, it",అతడ,
32:13,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
32:13,מִן,min,H4480,from,నుండి,preposition
32:13,הַבָּא,ba,H935,coming,వచచచనన,verb
32:13,בְיָדוֹ,yidvo,H3035,an Israelite,,noun proper
32:13,מִנְחָה,minchah,H4503,"offering, gift",అర్పణ,noun
32:13,לְעֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
32:13,אָחִיו,'chyv,,,,
32:14,עִזִּים,'zym,,,,
32:14,מָאתַיִם,matayim,H3967,two hundred,రెండువందలు,noun
32:14,וּתְיָשִׁים,vtyshym,,,,
32:14,עֶשְׂרִים,'shrym,,,,
32:14,רְחֵלִים,rchlym,,,,
32:14,מָאתַיִם,matayim,H3967,two hundred,రెండువందలు,noun
32:14,וְאֵילִים,v'ylym,,,,
32:14,עֶשְׂרִים,'shrym,,,,
32:15,גְּמַלִּים,gmlym,,,,
32:15,מֵינִיקוֹת,mynyqvt,,,,
32:15,וּבְנֵיהֶם,vvnyhm,,,,
32:15,שְׁלֹשִׁים,sim,H7760,"put, place",పెట్టు,verb
32:15,פָּרוֹת,frvt,,,,
32:15,אַרְבָּעִים,'rv'ym,,,,
32:15,וּפָרִים,vfrym,,,,
32:15,עֲשָׂרָה,'shrh,,,,
32:15,אֲתֹנֹת,'tnt,,,,
32:15,עֶשְׂרִים,'shrym,,,,
32:15,וַעְיָרִם‪[1]‬,'iyram,H5902,an Idumaean,,noun proper
32:15,עֲשָׂרָה,'shrh,,,,
32:16,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
32:16,בְּיַד,yad,H3027,hand,చేయి,noun
32:16,עֲבָדָיו,'vdyv,,,,
32:16,עֵדֶר,eder,H5739,"flock, herd",మంద,noun
32:16,עֵדֶר,eder,H5739,"flock, herd",మంద,noun
32:16,לְבַדּוֹ,lvdv,,,,
32:16,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
32:16,אֶל,el,H413,"to, toward",వైపు,preposition
32:16,עֲבָדָיו,'vdyv,,,,
32:16,עִבְרוּ,'vrv,,,,
32:16,לְפָנַי,lefanay,H6440,before me,నా ముందు,noun
32:16,וְרֶוַח,ravach,H7304,to have ample room,,verb
32:16,תָּשִׂימוּ,tshymv,,,,
32:16,בֵּין,beyn,H996,either...or,,preposition
32:16,עֵדֶר,eder,H5739,"flock, herd",మంద,noun
32:17,וַיְצַו,vayetsav,H6680,and commanded,ఆజ్ఞాపించెను,verb
32:17,אֶת,'t,,,,
32:17,הָרִאשׁוֹן,hr'shvn,,,,
32:17,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
32:17,כִּי,khiy,H3588,antecedent or consequent],,conjunction
32:17,יִפְגָּשְׁךָ‪[1]‬,yfgshkh,,,,
32:17,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
32:17,אָחִי,achi,H251,my brother,నా సోదరుడు,noun
32:17,וִשְׁאֵלְךָ‪[1]‬,elekh,H1980,I will go,నన వళళదన,verb
32:17,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
32:17,לְמִי,mi,H4310,who?,ఎవరు?,interrogative
32:17,אַתָּה,'th,,,,
32:17,וְאָנָה,'anah,H579,deliver,,verb
32:17,תֵלֵךְ,tlkh,,,,
32:17,וּלְמִי,mi,H4310,who?,ఎవరు?,interrogative
32:18,וְאָמַרְתָּ,amarta,H559,you said,నవ చపపతవ,verb
32:18,לְעַבְדְּךָ,avdekha,H5650,your servant,న దసడ,noun
32:18,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
32:18,מִנְחָה,minchah,H4503,"offering, gift",అర్పణ,noun
32:18,הִוא,hv',,,,
32:18,שְׁלוּחָה,shlvchh,,,,
32:18,לַאדֹנִי,Adonai,H136,"Lord, Master",ప్రభువు,noun
32:18,לְעֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
32:18,וְהִנֵּה,henah,H2008,hither,,verb
32:18,גַם,gm,,,,
32:18,הוּא,hv',,,,
32:18,אַחֲרֵינוּ,'chrynv,,,,
32:19,וַיְצַו,vayetsav,H6680,and commanded,ఆజ్ఞాపించెను,verb
32:19,גַּם,gam,H1571,often repeated as correl. both...and,,verb
32:19,אֶת,'t,,,,
32:19,הַשֵּׁנִי,shaniy,H8144,properly,,noun
32:19,גַּם,gam,H1571,often repeated as correl. both...and,,verb
32:19,אֶת,'t,,,,
32:19,הַשְּׁלִישִׁי,shliyshiy,H7992,a third,,adjective
32:19,גַּם,gam,H1571,often repeated as correl. both...and,,verb
32:19,אֶת,'t,,,,
32:19,כָּל,khl,,,,
32:19,הַהֹלְכִים,hhlkhym,,,,
32:19,אַחֲרֵי,acharey,H310,after,తరువాత,verb
32:19,הָעֲדָרִים,h'drym,,,,
32:19,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
32:19,כַּדָּבָר,dabar,H1696,but used figuratively,మాట్లాడు,verb
32:20,וַאֲמַרְתֶּם,v'mrtm,,,,
32:20,גַּם,gam,H1571,often repeated as correl. both...and,,verb
32:20,הִנֵּה,hineh,H2009,lo,,particle demonstrative
32:20,עַבְדְּךָ,'vdkh,,,,
32:20,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
32:20,אַחֲרֵינוּ,'chrynv,,,,
32:20,כִּי,khiy,H3588,antecedent or consequent],,conjunction
32:20,אָמַר,amar,H559,"say, speak",చెప్పు,verb
32:20,אֲכַפְּרָה,'khfrh,,,,
32:20,פָנָיו,fnyv,,,,
32:20,בַּמִּנְחָה,minchah,H4503,specifically a sacrificial offering,,noun
32:20,הַהֹלֶכֶת,halakhta,H1980,you went,నవ వళళతవ,verb
32:20,לְפָנָי,penei,H6440,face of,ముఖము,noun
32:20,וְאַחֲרֵי,acharey,H310,after,తరువాత,verb
32:20,כֵן,khn,,,,
32:21,וַתַּעֲבֹר,vt'vr,,,,
32:21,הַמִּנְחָה,minchah,H4503,specifically a sacrificial offering,,noun
32:21,עַל,al,H5921,"upon, over",మీద,preposition
32:21,פָּנָיו,fnyv,,,,
32:21,וְהוּא,hu,H1931,"he, it",అతడ,
32:21,לָן,ln,,,,
32:21,בַּלַּיְלָה,laylah,H3915,night,రాత్రి,noun
32:21,הַהוּא,hu,H1931,"he, it",అతడ,
32:21,בַּמַּחֲנֶה,machaneh,H4264,camp,శిబిరము,noun
32:22,וַיָּקָם,vyqm,,,,
32:22,בַּלַּיְלָה,laylah,H3915,night,రాత్రి,noun
32:22,הוּא,hv',,,,
32:22,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
32:22,אֶת,'t,,,,
32:22,שְׁתֵּי,shty,,,,
32:22,נָשָׁיו,nshyv,,,,
32:22,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
32:22,שְׁתֵּי,shty,,,,
32:22,שִׁפְחֹתָיו,shfchtyv,,,,
32:22,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
32:22,אַחַד,'chd,,,,
32:22,עָשָׂר,'ashar,H6240,-teenth,,noun
32:22,יְלָדָיו,yldyv,,,,
32:22,וַיַּעֲבֹר,vy'vr,,,,
32:23,וַיִּקָּחֵם,vyqchm,,,,
32:23,וַיַּעֲבִרֵם,vy'vrm,,,,
32:23,אֶת,'t,,,,
32:23,הַנָּחַל,nachal,H5157,instate,,verb
32:23,וַיַּעֲבֵר,vy'vr,,,,
32:23,אֶת,'t,,,,
32:23,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
32:23,לוֹ,lv,,,,
32:24,וַיִּוָּתֵר,yvoter,H3148,as adjective,,verb
32:24,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
32:24,לְבַדּוֹ,lvdv,,,,
32:24,וַיֵּאָבֵק,vy'vq,,,,
32:24,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
32:24,עִמּוֹ,'mv,,,,
32:24,עַד,ad,H5704,"until, as far as",వరకు,preposition
32:24,עֲלוֹת,'lvt,,,,
32:24,הַשָּׁחַר,shachar,H7836,by extension,,verb
32:25,וַיַּרְא,yare,H3372,fear,భయపడు,verb
32:25,כִּי,khiy,H3588,antecedent or consequent],,conjunction
32:25,לֹא,lo,H3808,not,కాదు,verb
32:25,יָכֹל,ykhl,,,,
32:25,לוֹ,lv,,,,
32:25,וַיִּגַּע,yaga',H3021,to tire,,verb
32:25,בְּכַף,khaf,H3709,power,,noun
32:25,יְרֵכוֹ,yrkhv,,,,
32:25,וַתֵּקַע,taqa',H8628,to drive,,verb
32:25,כַּף,khaf,H3709,power,,noun
32:25,יֶרֶךְ,yrkh,,,,
32:25,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
32:25,בְּהֵאָבְקוֹ,vh'vqv,,,,
32:25,עִמּוֹ,'mv,,,,
32:26,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
32:26,שַׁלְּחֵנִי,shlchny,,,,
32:26,כִּי,khiy,H3588,antecedent or consequent],,conjunction
32:26,עָלָה,alah,H5927,go up,ఎక్కు,verb
32:26,הַשָּׁחַר,shachar,H7836,by extension,,verb
32:26,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
32:26,לֹא,lo,H3808,not,కాదు,verb
32:26,אֲשַׁלֵּחֲךָ,'shlchkh,,,,
32:26,כִּי,khiy,H3588,antecedent or consequent],,conjunction
32:26,אִם,im,H518,if,అయితే,particle
32:26,בֵּרַכְתָּנִי,vrkhtny,,,,
32:27,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
32:27,אֵלָיו,'lyv,,,,
32:27,מַה,mh,,,,
32:27,שְּׁמֶךָ,shmkh,,,,
32:27,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
32:27,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
32:28,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
32:28,לֹא,lo,H3808,not,కాదు,verb
32:28,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
32:28,יֵאָמֵר,y'mr,,,,
32:28,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
32:28,שִׁמְךָ,shmkh,,,,
32:28,כִּי,khiy,H3588,antecedent or consequent],,conjunction
32:28,אִם,im,H518,if,అయితే,particle
32:28,יִשְׂרָאֵל,yshr'l,,,,
32:28,כִּי,khiy,H3588,antecedent or consequent],,conjunction
32:28,שָׂרִיתָ,shryt,,,,
32:28,עִם,im,H5973,with,తో,preposition
32:28,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
32:28,וְעִם,am,H5971,"people, nation",ప్రజలు,noun
32:28,אֲנָשִׁים,'nshym,,,,
32:29,וַיִּשְׁאַל,vysh'l,,,,
32:29,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
32:29,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
32:29,הַגִּידָה,hgydh,,,,
32:29,נָּא,n',,,,
32:29,שְׁמֶךָ,shmkh,,,,
32:29,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
32:29,לָמָּה,mah,H4100,what?,ఏమి?,interrogative
32:29,זֶּה,zh,,,,
32:29,תִּשְׁאַל,tsh'l,,,,
32:29,לִשְׁמִי,shamay,H8060,the name of three Israelites,,noun proper
32:29,וַיְבָרֶךְ,vayvarekh,H1288,and blessed,ఆశీర్వదించెను,verb
32:29,אֹתוֹ,'tv,,,,
32:29,שָׁם,sham,H8033,or thence,,verb
32:30,וַיִּקְרָא,vyqr',,,,
32:30,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
32:30,שֵׁם,shem,H8035,a son of Noah,,noun proper
32:30,הַמָּקוֹם,maqom,H4725,place,స్థలము,noun
32:30,פְּנִיאֵל,fny'l,,,,
32:30,כִּי,khiy,H3588,antecedent or consequent],,conjunction
32:30,רָאִיתִי,raiti,H7200,I saw,నేను చూచితిని,verb
32:30,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
32:30,פָּנִים,paniym,H6440,as a preposition) before,"ముఖం (తిరుగుతున్న భాగం వలె); (ప్రిపోజిషనల్ ప్రిఫిక్స్‌తో, ప్రిపోజిషన్‌గా) ముందు, మొదలైనవి.",noun
32:30,אֶל,el,H413,"to, toward",వైపు,preposition
32:30,פָּנִים,paniym,H6440,as a preposition) before,"ముఖం (తిరుగుతున్న భాగం వలె); (ప్రిపోజిషనల్ ప్రిఫిక్స్‌తో, ప్రిపోజిషన్‌గా) ముందు, మొదలైనవి.",noun
32:30,וַתִּנָּצֵל,vtntsl,,,,
32:30,נַפְשִׁי,nfshy,,,,
32:31,וַיִּזְרַח,yizrach,H3155,a Jizrach or descendant of Zerach,,adjective
32:31,לוֹ,lv,,,,
32:31,הַשֶּׁמֶשׁ,shemesh,H8121,sun ),,noun
32:31,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
32:31,עָבַר,avar,H5674,pass over,దాటు,verb
32:31,אֶת,'t,,,,
32:31,פְּנוּאֵל,fnv'l,,,,
32:31,וְהוּא,hu,H1931,"he, it",అతడ,
32:31,צֹלֵעַ,tsl',,,,
32:31,עַל,al,H5921,"upon, over",మీద,preposition
32:31,יְרֵכוֹ,yrkhv,,,,
32:32,עַל,al,H5921,"upon, over",మీద,preposition
32:32,כֵּן,khen,H3654,X manner.,,noun
32:32,לֹא,lo,H3808,not,కాదు,verb
32:32,יֹאכְלוּ,y'khlv,,,,
32:32,בְנֵי,niy,H5204,apparently from H5091],,noun
32:32,יִשְׂרָאֵל,yshr'l,,,,
32:32,אֶת,'t,,,,
32:32,גִּיד,gyd,,,,
32:32,הַנָּשֶׁה,nashah,H5383,in the sense of H5378)],,verb
32:32,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
32:32,עַל,al,H5921,"upon, over",మీద,preposition
32:32,כַּף,khaf,H3709,power,,noun
32:32,הַיָּרֵךְ,yarekh,H3409,flank,,noun
32:32,עַד,ad,H5704,"until, as far as",వరకు,preposition
32:32,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
