Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
44:6,הָאֵלֶּה,'alah,H423,a curse,,noun
44:7,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
44:7,אֵלָיו,'lyv,,,,
44:7,לָמָּה,mah,H4100,what?,ఏమి?,interrogative
44:7,יְדַבֵּר,ydvr,,,,
44:7,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
44:7,כַּדְּבָרִים,khdvrym,,,,
44:7,הָאֵלֶּה,'alah,H423,a curse,,noun
44:7,חָלִילָה,chlylh,,,,
44:7,לַעֲבָדֶיךָ,l'vdykh,,,,
44:7,מֵעֲשׂוֹת,'ashvot,H6219,i.e. polished,,adjective
44:7,כַּדָּבָר,dabar,H1696,but used figuratively,మాట్లాడు,verb
44:7,הַזֶּה,zeh,H2089,a sheep,,noun
44:8,הֵן,hen,H2005,if,,particle
44:8,כֶּסֶף,khesef,H3701,price,,noun
44:8,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
44:8,מָצָאנוּ,mts'nv,,,,
44:8,בְּפִי,vfy,,,,
44:8,אַמְתְּחֹתֵינוּ,'mtchtynv,,,,
44:8,הֱשִׁיבֹנוּ,hshyvnv,,,,
44:8,אֵלֶיךָ,'lykh,,,,
44:8,מֵאֶרֶץ,erets,H776,"land, earth",భూమి,noun
44:8,כְּנָעַן,khn'n,,,,
44:8,וְאֵיךְ,ekh,H349,how?,ఎలా?,injunction
44:8,נִגְנֹב,ngnv,,,,
44:8,מִבֵּית,bayit,H1006,a place in Israel,,noun location
44:8,אֲדֹנֶיךָ,'dnykh,,,,
44:8,כֶּסֶף,khesef,H3701,price,,noun
44:9,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
44:9,יִמָּצֵא,ymts',,,,
44:9,אִתּוֹ,'tv,,,,
44:9,מֵעֲבָדֶיךָ,m'vdykh,,,,
44:9,וָמֵת,mat,H4962,X friends,,noun
44:9,וְגַם,gam,H1571,often repeated as correl. both...and,,verb
44:9,אֲנַחְנוּ,'nchnv,,,,
44:9,נִהְיֶה,nhyh,,,,
44:9,לַאדֹנִי,Adonai,H136,"Lord, Master",ప్రభువు,noun
44:9,לַעֲבָדִים,l'vdym,,,,
44:10,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
44:10,גַּם,gam,H1571,often repeated as correl. both...and,,verb
44:10,עַתָּה,'th,,,,
44:10,כְדִבְרֵיכֶם,khdvrykhm,,,,
44:10,כֶּן,khn,,,,
44:10,הוּא,hv',,,,
44:10,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
44:10,יִמָּצֵא,ymts',,,,
44:10,אִתּוֹ,'tv,,,,
44:10,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
44:10,לִּי,ly,,,,
44:10,עָבֶד,'vd,,,,
44:10,וְאַתֶּם,'etam,H864,a place in the Desert,,noun location
44:10,תִּהְיוּ,thyv,,,,
44:10,נְקִיִּם,nqym,,,,
44:11,וַיְמַהֲרוּ,vymhrv,,,,
44:11,וַיּוֹרִדוּ,vyvrdv,,,,
44:11,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
44:11,אֶת,'t,,,,
44:11,אַמְתַּחְתּוֹ,'mtchtv,,,,
44:11,אָרְצָה,'rtsh,,,,
44:11,וַיִּפְתְּחוּ,vyftchv,,,,
44:11,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
44:11,אַמְתַּחְתּוֹ,'mtchtv,,,,
44:12,וַיְחַפֵּשׂ,vychfsh,,,,
44:12,בַּגָּדוֹל,gadol,H1419,"great, large",గొప్ప,adjective
44:12,הֵחֵל,hchl,,,,
44:12,וּבַקָּטֹן,qatan,H6997,an Israelite,,noun proper
44:12,כִּלָּה,lah,H-,to her,ఆమక,
44:12,וַיִּמָּצֵא,vymts',,,,
44:12,הַגָּבִיעַ,gbiya',H1375,the calyx of a flower,,noun
44:12,בְּאַמְתַּחַת,'amtachat,H572,something expansive,,noun
44:12,בִּנְיָמִן,vnymn,,,,
44:13,וַיִּקְרְעוּ,vyqr'v,,,,
44:13,שִׂמְלֹתָם,shmltm,,,,
44:13,וַיַּעֲמֹס,vy'ms,,,,
44:13,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
44:13,עַל,al,H5921,"upon, over",మీద,preposition
44:13,חֲמֹרוֹ,chmrv,,,,
44:13,וַיָּשֻׁבוּ,yashvu,H3427,they sat/dwelt,వర నవసచర,verb
44:13,הָעִירָה,h'yrh,,,,
44:14,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
44:14,יְהוּדָה,Yehudah,H3063,Judah,యూదా,noun proper
44:14,וְאֶחָיו,'achyvo,H283,the name of three Israelites,,noun proper
44:14,בֵּיתָה,vyth,,,,
44:14,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
44:14,וְהוּא,hu,H1931,"he, it",అతడ,
44:14,עוֹדֶנּוּ,'vdnv,,,,
44:14,שָׁם,sham,H8033,or thence,,verb
44:14,וַיִּפְּלוּ,vyflv,,,,
44:14,לְפָנָיו,lfnyv,,,,
44:14,אָרְצָה,'rtsh,,,,
44:15,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
44:15,לָהֶם,ham,H1990,a region of Israel,,noun location
44:15,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
44:15,מָה,mah,H4100,what?,ఏమి?,interrogative
44:15,הַמַּעֲשֶׂה,ma'asheh,H4639,generally) property,,noun
44:15,הַזֶּה,zeh,H2089,a sheep,,noun
44:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
44:15,עֲשִׂיתֶם,'shytm,,,,
44:15,הֲלוֹא,halo,H3808,is it not?,కాదా?,verb
44:15,יְדַעְתֶּם,yd'tm,,,,
44:15,כִּי,khiy,H3588,antecedent or consequent],,conjunction
44:15,נַחֵשׁ,nchsh,,,,
44:15,יְנַחֵשׁ,ynchsh,,,,
44:15,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
44:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
44:16,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
44:16,יְהוּדָה,Yehudah,H3063,Judah,యూదా,noun proper
44:16,מַה,mh,,,,
44:16,נֹּאמַר,n'mr,,,,
44:16,לַאדֹנִי,Adonai,H136,"Lord, Master",ప్రభువు,noun
44:16,מַה,mh,,,,
44:16,נְּדַבֵּר,ndvr,,,,
44:16,וּמַה,mah,H4100,what?,ఏమి?,interrogative
44:16,נִּצְטַדָּק,ntstdq,,,,
44:16,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
44:16,מָצָא,matsa,H4672,find,కనుగొను,verb
44:16,אֶת,'t,,,,
44:16,עֲוֺן,'vn,,,,
44:16,עֲבָדֶיךָ,'vdykh,,,,
44:16,הִנֶּנּוּ,hnnv,,,,
44:17,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
44:17,חָלִילָה,chlylh,,,,
44:17,לִּי,ly,,,,
44:17,מֵעֲשׂוֹת,'ashvot,H6219,i.e. polished,,adjective
44:17,זֹאת,z't,,,,
44:17,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
44:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
44:17,נִמְצָא,nimtsa,H4672,was found,కనుగొనబడెను,verb
44:17,הַגָּבִיעַ,gbiya',H1375,the calyx of a flower,,noun
44:17,בְּיָדוֹ,yidvo,H3035,an Israelite,,noun proper
44:17,הוּא,hv',,,,
44:17,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
44:17,לִּי,ly,,,,
44:17,עָבֶד,'vd,,,,
44:17,וְאַתֶּם,'etam,H864,a place in the Desert,,noun location
44:18,וַיִּגַּשׁ,vygsh,,,,
44:18,אֵלָיו,'lyv,,,,
44:18,יְהוּדָה,Yehudah,H3063,Judah,యూదా,noun proper
44:18,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
44:18,בִּי,biy,H994,,,verb
44:18,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
44:18,יְדַבֶּר,ydvr,,,,
44:18,נָא,na',H4995,i.e. uncooked,,adjective
44:18,עַבְדְּךָ,'vdkh,,,,
44:18,דָבָר,dvr,,,,
44:18,בְּאָזְנֵי,'azniy,H244,an Oznite,,noun proper
44:18,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
44:18,וְאַל,al,H408,not (imperative),వద్దు,verb
44:18,יִחַר,ychr,,,,
44:18,אַפְּךָ,'fkh,,,,
44:19,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
44:19,שָׁאַל,al,H408,not (imperative),వద్దు,verb
44:19,אֶת,'t,,,,
44:19,עֲבָדָיו,'vdyv,,,,
44:19,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
44:19,הֲיֵשׁ,hayesh,H3426,is there?,ఉన్నదా?,substantive
44:19,לָכֶם,lkhm,,,,
44:19,אָב,av,H1,father,తండ్రి,noun
44:19,אוֹ,o,H176,or,లేదా,conjunction
44:19,אָח,ach,H251,brother,సోదరుడు,noun
44:20,וַנֹּאמֶר,neemar,H559,was said,చెప్పబడెను,verb
44:20,אֶל,el,H413,"to, toward",వైపు,preposition
44:20,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
44:20,יֶשׁ,ysh,,,,
44:20,לָנוּ,lnv,,,,
44:20,אָב,av,H1,father,తండ్రి,noun
44:20,זָקֵן,zaqen,H2205,"old, elder",పెద్ద,adjective
44:20,וְיֶלֶד,yalad,H3205,give birth,కను,verb
44:20,זְקֻנִים,zqnym,,,,
44:20,קָטָן,qatan,H6997,an Israelite,,noun proper
44:20,וְאָחִיו,'achyvo,H283,the name of three Israelites,,noun proper
44:20,מֵת,met,H4191,dead,చనిపోయిన,verb
44:20,וַיִּוָּתֵר,yvoter,H3148,as adjective,,verb
44:20,הוּא,hv',,,,
44:20,לְבַדּוֹ,lvdv,,,,
44:21,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
44:21,אֶל,el,H413,"to, toward",వైపు,preposition
44:21,עֲבָדֶיךָ,'vdykh,,,,
44:21,הוֹרִדֻהוּ,hvrdhv,,,,
44:21,אֵלָי,'ly,,,,
44:21,וְאָשִׂימָה,v'shymh,,,,
44:21,עֵינִי,'yny,,,,
44:21,עָלָיו,'lyv,,,,
44:22,וַנֹּאמֶר,neemar,H559,was said,చెప్పబడెను,verb
44:22,אֶל,el,H413,"to, toward",వైపు,preposition
44:22,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
44:22,לֹא,lo,H3808,not,కాదు,verb
44:22,יוּכַל,yvkhal,H3116,an Israelite,,noun proper
44:22,הַנַּעַר,na'ar,H5287,through the idea of the rustling of mane,,verb
44:22,לַעֲזֹב,azav,H5800,"leave, forsake",విడిచిపెట్టు,verb
44:22,אֶת,'t,,,,
44:22,אָבִיו,'vyv,,,,
44:22,וְעָזַב,azav,H5800,"leave, forsake",విడిచిపెట్టు,verb
44:22,אֶת,'t,,,,
44:22,אָבִיו,'vyv,,,,
44:22,וָמֵת,mat,H4962,X friends,,noun
44:23,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
44:23,אֶל,el,H413,"to, toward",వైపు,preposition
44:23,עֲבָדֶיךָ,'vdykh,,,,
44:23,אִם,im,H518,if,అయితే,particle
44:23,לֹא,lo,H3808,not,కాదు,verb
44:23,יֵרֵד,yrd,,,,
44:23,אֲחִיכֶם,'chykhm,,,,
44:23,הַקָּטֹן,qatan,H6997,an Israelite,,noun proper
44:23,אִתְּכֶם,'tkhm,,,,
44:23,לֹא,lo,H3808,not,కాదు,verb
44:23,תֹסִפוּן,tsfvn,,,,
44:23,לִרְאוֹת,lirot,H7200,to see,చూచుటకు,verb
44:23,פָּנָי,fny,,,,
44:24,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
44:24,כִּי,khiy,H3588,antecedent or consequent],,conjunction
44:24,עָלִינוּ,'lynv,,,,
44:24,אֶל,el,H413,"to, toward",వైపు,preposition
44:24,עַבְדְּךָ,'vdkh,,,,
44:24,אָבִי,'vy,,,,
44:24,וַנַּגֶּד,nagad,H5046,,,verb
44:24,לוֹ,lv,,,,
44:24,אֵת,et,H853,(object marker),-,particle unrepresented in English
44:24,דִּבְרֵי,dvry,,,,
44:24,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
44:25,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
44:25,אָבִינוּ,'vynv,,,,
44:25,שֻׁבוּ,shvv,,,,
44:25,שִׁבְרוּ,shvrv,,,,
44:25,לָנוּ,lnv,,,,
44:25,מְעַט,meat,H4592,"few, little",కొద్దిగా,substantive
44:25,אֹכֶל,'khl,,,,
44:26,וַנֹּאמֶר,neemar,H559,was said,చెప్పబడెను,verb
44:26,לֹא,lo,H3808,not,కాదు,verb
44:26,נוּכַל,nvkhl,,,,
44:26,לָרֶדֶת,lrdt,,,,
44:26,אִם,im,H518,if,అయితే,particle
44:26,יֵשׁ,yesh,H3426,there is,ఉన్నది,substantive
44:26,אָחִינוּ,'chynv,,,,
44:26,הַקָּטֹן,qatan,H6997,an Israelite,,noun proper
44:26,אִתָּנוּ,'tnv,,,,
44:26,וְיָרַדְנוּ,vyrdnv,,,,
44:26,כִּי,khiy,H3588,antecedent or consequent],,conjunction
44:26,לֹא,lo,H3808,not,కాదు,verb
44:26,נוּכַל,nvkhl,,,,
44:26,לִרְאוֹת,lirot,H7200,to see,చూచుటకు,verb
44:26,פְּנֵי,fny,,,,
44:27,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
44:27,עַבְדְּךָ,'vdkh,,,,
44:27,אָבִי,'vy,,,,
44:27,אֵלֵינוּ,'lynv,,,,
44:27,אַתֶּם,'tm,,,,
44:27,יְדַעְתֶּם,yd'tm,,,,
44:27,כִּי,khiy,H3588,antecedent or consequent],,conjunction
44:27,שְׁנַיִם,shnym,,,,
44:27,יָלְדָה,yldh,,,,
44:27,לִּי,ly,,,,
44:27,אִשְׁתִּי,'shty,,,,
44:28,וַיֵּצֵא,yatsa,H3318,go out,వెళ్ళు,verb
44:28,הָאֶחָד,'achad,H258,to unify,,verb
44:28,מֵאִתִּי,m'ty,,,,
44:28,וָאֹמַר,amar,H559,"say, speak",చెప్పు,verb
44:28,אַךְ,akh,H389,"surely, but",నిజముగా,verb
44:28,טָרֹף,trf,,,,
44:28,טֹרָף,trf,,,,
44:28,וְלֹא,lo,H3808,not,కాదు,verb
44:28,רְאִיתִיו,r'ytyv,,,,
44:28,עַד,ad,H5704,"until, as far as",వరకు,preposition
44:28,הֵנָּה,henah,H2008,hither,,verb
44:29,וּלְקַחְתֶּם,vlqchtm,,,,
44:29,גַּם,gam,H1571,often repeated as correl. both...and,,verb
44:29,אֶת,'t,,,,
44:29,זֶה,zeh,H2089,a sheep,,noun
44:29,מֵעִם,am,H5971,"people, nation",ప్రజలు,noun
44:29,פָּנַי,fny,,,,
44:29,וְקָרָהוּ,vqrhv,,,,
44:29,אָסוֹן,'asvon,H611,hurt,,noun
44:29,וְהוֹרַדְתֶּם,vhvrdtm,,,,
44:29,אֶת,'t,,,,
44:29,שֵׂיבָתִי,shyvty,,,,
44:29,בְּרָעָה,raah,H7462,"shepherd, tend",మేపు,verb
44:29,שְׁאֹלָה,'alah,H423,a curse,,noun
44:30,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
44:30,כְּבֹאִי,'ay,H335,what,,verb
44:30,אֶל,el,H413,"to, toward",వైపు,preposition
44:30,עַבְדְּךָ,'vdkh,,,,
44:30,אָבִי,'vy,,,,
44:30,וְהַנַּעַר,na'ar,H5287,through the idea of the rustling of mane,,verb
44:30,אֵינֶנּוּ,einennu,H369,he is not,అతడు లేడు,particle negative
44:30,אִתָּנוּ,'tnv,,,,
44:30,וְנַפְשׁוֹ,nafsho,H5315,his soul,అతని ప్రాణము,noun
44:30,קְשׁוּרָה,qshvrh,,,,
44:30,בְנַפְשׁוֹ,nafsho,H5315,his soul,అతని ప్రాణము,noun
44:31,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
44:31,כִּרְאוֹתוֹ,khr'vtv,,,,
44:31,כִּי,khiy,H3588,antecedent or consequent],,conjunction
44:31,אֵין,ayin,H369,there is not,లేదు,particle negative
44:31,הַנַּעַר,na'ar,H5287,through the idea of the rustling of mane,,verb
44:31,וָמֵת,mat,H4962,X friends,,noun
44:31,וְהוֹרִידוּ,vhvrydv,,,,
44:31,עֲבָדֶיךָ,'vdykh,,,,
44:31,אֶת,'t,,,,
44:31,שֵׂיבַת,shyvt,,,,
44:31,עַבְדְּךָ,'vdkh,,,,
44:31,אָבִינוּ,'vynv,,,,
44:31,בְּיָגוֹן,yagvon,H3015,sorrow.,,noun
44:31,שְׁאֹלָה,'alah,H423,a curse,,noun
44:32,כִּי,khiy,H3588,antecedent or consequent],,conjunction
44:32,עַבְדְּךָ,'vdkh,,,,
44:32,עָרַב,'arab,H6150,evening.,,verb
44:32,אֶת,'t,,,,
44:32,הַנַּעַר,na'ar,H5287,through the idea of the rustling of mane,,verb
44:32,מֵעִם,am,H5971,"people, nation",ప్రజలు,noun
44:32,אָבִי,'vy,,,,
44:32,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
44:32,אִם,im,H518,if,అయితే,particle
44:32,לֹא,lo,H3808,not,కాదు,verb
44:32,אֲבִיאֶנּוּ,'vy'nv,,,,
44:32,אֵלֶיךָ,'lykh,,,,
44:32,וְחָטָאתִי,vcht'ty,,,,
44:32,לְאָבִי,avi,H1,father of,తండ్రి,noun
44:32,כָּל,khl,,,,
44:33,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
44:33,יֵשֶׁב,yshv,,,,
44:33,נָא,na',H4995,i.e. uncooked,,adjective
44:33,עַבְדְּךָ,'vdkh,,,,
44:33,תַּחַת,tachat,H8480,the name of a place in the Desert,,noun location
44:33,הַנַּעַר,na'ar,H5287,through the idea of the rustling of mane,,verb
44:33,עֶבֶד,eved,H5650,servant,దాసుడు,noun
44:33,לַאדֹנִי,Adonai,H136,"Lord, Master",ప్రభువు,noun
44:33,וְהַנַּעַר,na'ar,H5287,through the idea of the rustling of mane,,verb
44:33,יַעַל,ya'al,H3276,set forward,,verb
44:33,עִם,im,H5973,with,తో,preposition
44:33,אֶחָיו,'chyv,,,,
44:34,כִּי,khiy,H3588,antecedent or consequent],,conjunction
44:34,אֵיךְ,ekh,H349,how?,ఎలా?,injunction
44:34,אֶעֱלֶה,''lh,,,,
44:34,אֶל,el,H413,"to, toward",వైపు,preposition
44:34,אָבִי,'vy,,,,
44:34,וְהַנַּעַר,na'ar,H5287,through the idea of the rustling of mane,,verb
44:34,אֵינֶנּוּ,einennu,H369,he is not,అతడు లేడు,particle negative
44:34,אִתִּי,'ty,,,,
44:34,פֶּן,fn,,,,
44:34,אֶרְאֶה,'r'h,,,,
44:34,בָרָע,rea',H7454,a thought,,noun
44:34,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
44:34,יִמְצָא,ymts',,,,
44:34,אֶת,'t,,,,
44:34,אָבִי,'vy,,,,
