Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
11:4,וְנַעֲשֶׂה,naaseh,H6213,let us make,చేద్దాము,verb
11:4,לָּנוּ,lnv,,,,
11:4,שֵׁם,shem,H8035,a son of Noah,,noun proper
11:4,פֶּן,fn,,,,
11:4,נָפוּץ,nfvts,,,,
11:4,עַל,al,H5921,"upon, over",మీద,preposition
11:4,פְּנֵי,fny,,,,
11:5,וַיֵּרֶד,yarad,H3381,go down,దిగు,verb
11:5,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
11:5,לִרְאֹת,lr't,,,,
11:5,אֶת,'t,,,,
11:5,הָעִיר,hair,H5892,the city,ఆ పట్టణము,noun
11:5,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
11:5,הַמִּגְדָּל,migdal,H4026,tower,గోపురము,noun
11:5,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
11:5,בָּנוּ,vnv,,,,
11:5,בְּנֵי,niy,H5204,apparently from H5091],,noun
11:5,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
11:6,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
11:6,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
11:6,הֵן,hen,H2005,if,,particle
11:6,עַם,am,H5971,"people, nation",ప్రజలు,noun
11:6,אֶחָד,echad,H259,one,ఒకటి,adjective
11:6,וְשָׂפָה,shapah,H8194,a cheese,,noun
11:6,אַחַת,'cht,,,,
11:6,לְכֻלָּם,khalam,H3637,blush,,verb
11:6,וְזֶה,zeh,H2089,a sheep,,noun
11:6,הַחִלָּם,chalam,H2492,dream,కల కను,verb
11:6,לַעֲשׂוֹת,laasot,H6213,"to do, to make",చేయుటకు,verb
11:6,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
11:6,לֹא,lo,H3808,not,కాదు,verb
11:6,יִבָּצֵר,yvtsr,,,,
11:6,מֵהֶם,mehem,H4480,from them,వారినుండి,preposition
11:7,הָבָה,bah,H-,in her/it,దానిలో,
11:7,נֵרְדָה,nrdh,,,,
11:7,וְנָבְלָה,nbelah,H5038,an idol,,noun
11:7,שָׁם,sham,H8033,or thence,,verb
11:7,שְׂפָתָם,shftm,,,,
11:7,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
11:7,לֹא,lo,H3808,not,కాదు,verb
11:7,יִשְׁמְעוּ,yshm'v,,,,
11:7,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
11:7,שְׂפַת,pat,H6595,morsel,,noun
11:7,רֵעֵהוּ,r'hv,,,,
11:8,וַיָּפֶץ,vyfts,,,,
11:8,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
11:8,אֹתָם,'tm,,,,
11:8,מִשָּׁם,sham,H8033,or thence,,verb
11:8,עַל,al,H5921,"upon, over",మీద,preposition
11:8,פְּנֵי,fny,,,,
11:8,כָל,khl,,,,
11:8,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
11:8,וַיַּחְדְּלוּ,vychdlv,,,,
11:8,לִבְנֹת,lvnt,,,,
11:8,הָעִיר,hair,H5892,the city,ఆ పట్టణము,noun
11:9,עַל,al,H5921,"upon, over",మీద,preposition
11:9,כֵּן,khen,H3654,X manner.,,noun
11:9,קָרָא,qara,H7121,call,పిలుచు,verb
11:9,שְׁמָהּ,mah,H4100,what?,ఏమి?,interrogative
11:9,בָּבֶל,babel,H894,including Babylonia and the Babylonian empire,,noun location
11:9,כִּי,khiy,H3588,antecedent or consequent],,conjunction
11:9,שָׁם,sham,H8033,or thence,,verb
11:9,בָּלַל,balal,H1101,denominatively from H1098) to fodder,,verb
11:9,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
11:9,שְׂפַת,pat,H6595,morsel,,noun
11:9,כָּל,khl,,,,
11:9,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
11:9,וּמִשָּׁם,sham,H8033,or thence,,verb
11:9,הֱפִיצָם,hfytsm,,,,
11:9,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
11:10,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
11:10,תּוֹלְדֹת,toledot,H8435,generations,వంశావళి,noun
11:10,שֵׁם,shem,H8035,a son of Noah,,noun proper
11:10,שֵׁם,shem,H8035,a son of Noah,,noun proper
11:10,בֶּן,vn,,,,
11:10,מְאַת,et,H853,(object marker),-,particle unrepresented in English
11:10,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:10,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:10,אֶת,'t,,,,
11:10,אַרְפַּכְשָׁד,'rfkhshd,,,,
11:10,שְׁנָתַיִם,shntym,,,,
11:10,אַחַר,achar,H310,after,తరువాత,verb
11:10,הַמַּבּוּל,mabbul,H3999,flood,జలప్రళయము,noun
11:11,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:11,שֵׁם,shem,H8035,a son of Noah,,noun proper
11:11,אַחֲרֵי,acharey,H310,after,తరువాత,verb
11:11,הוֹלִידוֹ,hvlydv,,,,
11:11,אֶת,'t,,,,
11:11,אַרְפַּכְשָׁד,'rfkhshd,,,,
11:11,חֲמֵשׁ,chmsh,,,,
11:11,מֵאוֹת,'vt,H225,to come,,verb
11:11,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:11,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:11,בָּנִים,vnym,,,,
11:11,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
11:11,ס,s,,,,
11:12,וְאַרְפַּכְשַׁד,'arpakhshad,H775,also the region settled by him,,noun proper
11:12,חַי,chay,H2416,"alive, living",జీవించు,adjective
11:12,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
11:12,וּשְׁלֹשִׁים,sheloshim,H7970,thirty,ముప్ఫై,noun
11:12,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:12,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:12,אֶת,'t,,,,
11:12,שָׁלַח,shalach,H7971,for,,verb
11:13,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:13,אַרְפַּכְשַׁד,'rfkhshd,,,,
11:13,אַחֲרֵי,acharey,H310,after,తరువాత,verb
11:13,הוֹלִידוֹ,hvlydv,,,,
11:13,אֶת,'t,,,,
11:13,שֶׁלַח,shelach,H7974,a postdiluvian patriarch,,noun proper
11:13,שָׁלֹשׁ,shlsh,,,,
11:13,שָׁנִים,shnym,,,,
11:13,וְאַרְבַּע,'arba',H704,one of the Anakim,,noun proper
11:13,מֵאוֹת,'vt,H225,to come,,verb
11:13,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:13,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:13,בָּנִים,vnym,,,,
11:13,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
11:13,ס,s,,,,
11:14,וְשֶׁלַח,shalach,H7971,for,,verb
11:14,חַי,chay,H2416,"alive, living",జీవించు,adjective
11:14,שְׁלֹשִׁים,sim,H7760,"put, place",పెట్టు,verb
11:14,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:14,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:14,אֶת,'t,,,,
11:14,עֵבֶר,Ever,H5677,Eber,ఏబెరు,noun proper
11:15,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:15,שֶׁלַח,shelach,H7974,a postdiluvian patriarch,,noun proper
11:15,אַחֲרֵי,acharey,H310,after,తరువాత,verb
11:15,הוֹלִידוֹ,hvlydv,,,,
11:15,אֶת,'t,,,,
11:15,עֵבֶר,Ever,H5677,Eber,ఏబెరు,noun proper
11:15,שָׁלֹשׁ,shlsh,,,,
11:15,שָׁנִים,shnym,,,,
11:15,וְאַרְבַּע,'arba',H704,one of the Anakim,,noun proper
11:15,מֵאוֹת,'vt,H225,to come,,verb
11:15,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:15,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:15,בָּנִים,vnym,,,,
11:15,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
11:15,ס,s,,,,
11:16,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:16,עֵבֶר,Ever,H5677,Eber,ఏబెరు,noun proper
11:16,אַרְבַּע,'rv',,,,
11:16,וּשְׁלֹשִׁים,sheloshim,H7970,thirty,ముప్ఫై,noun
11:16,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:16,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:16,אֶת,'t,,,,
11:16,פָּלֶג,flg,,,,
11:17,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:17,עֵבֶר,Ever,H5677,Eber,ఏబెరు,noun proper
11:17,אַחֲרֵי,acharey,H310,after,తరువాత,verb
11:17,הוֹלִידוֹ,hvlydv,,,,
11:17,אֶת,'t,,,,
11:17,פֶּלֶג,peleg,H6389,a son of Shem,,noun proper
11:17,שְׁלֹשִׁים,sim,H7760,"put, place",పెట్టు,verb
11:17,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:17,וְאַרְבַּע,'arba',H704,one of the Anakim,,noun proper
11:17,מֵאוֹת,'vt,H225,to come,,verb
11:17,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:17,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:17,בָּנִים,vnym,,,,
11:17,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
11:17,ס,s,,,,
11:18,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:18,פֶלֶג,flg,,,,
11:18,שְׁלֹשִׁים,sim,H7760,"put, place",పెట్టు,verb
11:18,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:18,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:18,אֶת,'t,,,,
11:18,רְעוּ,Reu,H7466,Reu,రెయూ,noun proper
11:19,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:19,פֶלֶג,flg,,,,
11:19,אַחֲרֵי,acharey,H310,after,తరువాత,verb
11:19,הוֹלִידוֹ,hvlydv,,,,
11:19,אֶת,'t,,,,
11:19,רְעוּ,Reu,H7466,Reu,రెయూ,noun proper
11:19,תֵּשַׁע,tsh',,,,
11:19,שָׁנִים,shnym,,,,
11:19,וּמָאתַיִם,matayim,H3967,two hundred,రెండువందలు,noun
11:19,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:19,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:19,בָּנִים,vnym,,,,
11:19,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
11:19,ס,s,,,,
11:20,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:20,רְעוּ,Reu,H7466,Reu,రెయూ,noun proper
11:20,שְׁתַּיִם,shtym,,,,
11:20,וּשְׁלֹשִׁים,sheloshim,H7970,thirty,ముప్ఫై,noun
11:20,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:20,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:20,אֶת,'t,,,,
11:20,שְׂרוּג,shrvg,H8286,a postdiluvian patriarch,,noun proper
11:21,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:21,רְעוּ,Reu,H7466,Reu,రెయూ,noun proper
11:21,אַחֲרֵי,acharey,H310,after,తరువాత,verb
11:21,הוֹלִידוֹ,hvlydv,,,,
11:21,אֶת,'t,,,,
11:21,שְׂרוּג,shrvg,H8286,a postdiluvian patriarch,,noun proper
11:21,שֶׁבַע,sheba',H7652,the name of a place in Israel,,noun location
11:21,שָׁנִים,shnym,,,,
11:21,וּמָאתַיִם,matayim,H3967,two hundred,రెండువందలు,noun
11:21,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:21,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:21,בָּנִים,vnym,,,,
11:21,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
11:21,ס,s,,,,
11:22,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:22,שְׂרוּג,shrvg,H8286,a postdiluvian patriarch,,noun proper
11:22,שְׁלֹשִׁים,sim,H7760,"put, place",పెట్టు,verb
11:22,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:22,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:22,אֶת,'t,,,,
11:22,נָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
11:23,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:23,שְׂרוּג,shrvg,H8286,a postdiluvian patriarch,,noun proper
11:23,אַחֲרֵי,acharey,H310,after,తరువాత,verb
11:23,הוֹלִידוֹ,hvlydv,,,,
11:23,אֶת,'t,,,,
11:23,נָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
11:23,מָאתַיִם,matayim,H3967,two hundred,రెండువందలు,noun
11:23,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:23,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:23,בָּנִים,vnym,,,,
11:23,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
11:23,ס,s,,,,
11:24,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:24,נָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
11:24,תֵּשַׁע,tsh',,,,
11:24,וְעֶשְׂרִים,'eshriym,H6242,twenty.,,noun
11:24,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:24,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:24,אֶת,'t,,,,
11:24,תָּרַח,trch,,,,
11:25,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:25,נָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
11:25,אַחֲרֵי,acharey,H310,after,తరువాత,verb
11:25,הוֹלִידוֹ,hvlydv,,,,
11:25,אֶת,'t,,,,
11:25,תֶּרַח,terach,H8646,also a place in the Desert,,noun location
11:25,תְּשַׁע,tsh',,,,
11:25,עֶשְׂרֵה,'shrh,,,,
11:25,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:25,וּמְאַת,meet,H854,from,నుండి,preposition
11:25,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:25,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:25,בָּנִים,vnym,,,,
11:25,וּבָנוֹת,banot,H1323,daughters,కమరతల,noun
11:25,ס,s,,,,
11:26,וַיְחִי,vayechi,H2421,and he lived,జీవించెను,verb
11:26,תֶרַח,trch,,,,
11:26,שִׁבְעִים,'ayam,H5868,probably meaning strength,,noun
11:26,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:26,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
11:26,אֶת,'t,,,,
11:26,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
11:26,אֶת,'t,,,,
11:26,נָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
11:26,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
11:26,הָרָן,Haran,H2039,Haran,హారాను,noun location
11:27,וְאֵלֶּה,'alah,H423,a curse,,noun
11:27,תּוֹלְדֹת,toledot,H8435,generations,వంశావళి,noun
11:27,תֶּרַח,terach,H8646,also a place in the Desert,,noun location
11:27,תֶּרַח,terach,H8646,also a place in the Desert,,noun location
11:27,הוֹלִיד,holid,H3205,beget,కనిపించు,verb
11:27,אֶת,'t,,,,
11:27,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
11:27,אֶת,'t,,,,
11:27,נָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
11:27,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
11:27,הָרָן,Haran,H2039,Haran,హారాను,noun location
11:27,וְהָרָן,Haran,H2039,Haran,హారాను,noun location
11:27,הוֹלִיד,holid,H3205,beget,కనిపించు,verb
11:27,אֶת,'t,,,,
11:27,לוֹט,Lot,H3876,Lot,లోతు,noun proper
11:28,וַיָּמָת,vymt,,,,
11:28,הָרָן,Haran,H2039,Haran,హారాను,noun location
11:28,עַל,al,H5921,"upon, over",మీద,preposition
11:28,פְּנֵי,fny,,,,
11:28,תֶּרַח,terach,H8646,also a place in the Desert,,noun location
11:28,אָבִיו,'vyv,,,,
11:28,בְּאֶרֶץ,erets,H776,"land, earth",భూమి,noun
11:28,מוֹלַדְתּוֹ,mvldtv,,,,
11:28,בְּאוּר,or,H216,light,వెలుగు,noun
11:28,כַּשְׂדִּים,shidiym,H7708,a valley in Israel,,noun location
11:29,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
11:29,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
11:29,וְנָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
11:29,לָהֶם,ham,H1990,a region of Israel,,noun location
11:29,נָשִׁים,nshym,,,,
11:29,שֵׁם,shem,H8035,a son of Noah,,noun proper
11:29,אֵשֶׁת,'sht,,,,
11:29,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
11:29,שָׂרָי,riy,H7377,i.e. a shower,,noun
11:29,וְשֵׁם,sham,H8033,or thence,,verb
11:29,אֵשֶׁת,'sht,,,,
11:29,נָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
11:29,מִלְכָּה,lekhah,H3922,a place in Israel,,noun location
11:29,בַּת,bat,H1324,a bath or Hebrew measure of liquids,,noun
11:29,הָרָן,Haran,H2039,Haran,హారాను,noun location
11:30,וַתְּהִי,tehi,H1961,let it be,అగుగాక,verb
11:30,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
11:30,עֲקָרָה,'qrh,,,,
11:30,אֵין,ayin,H369,there is not,లేదు,particle negative
11:30,לָהּ,lh,,,,
11:30,וָלָד,valad,H2056,a boy,,noun
11:31,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
11:31,תֶּרַח,terach,H8646,also a place in the Desert,,noun location
11:31,אֶת,'t,,,,
11:31,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
11:31,בְּנוֹ,vnv,,,,
11:31,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
11:31,לוֹט,Lot,H3876,Lot,లోతు,noun proper
11:31,בֶּן,vn,,,,
11:31,הָרָן,Haran,H2039,Haran,హారాను,noun location
11:31,בֶּן,vn,,,,
11:31,בְּנוֹ,vnv,,,,
11:31,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
11:31,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
11:31,כַּלָּתוֹ,tav,H8420,mark.,,noun
11:31,אֵשֶׁת,'sht,,,,
11:32,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
11:32,יְמֵי,yemei,H3117,days of,దినములు,noun
11:32,תֶרַח,trch,,,,
11:32,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
11:32,שָׁנִים,shnym,,,,
11:32,וּמָאתַיִם,matayim,H3967,two hundred,రెండువందలు,noun
11:32,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
11:32,וַיָּמָת,vymt,,,,
11:32,תֶּרַח,terach,H8646,also a place in the Desert,,noun location
11:32,בְּחָרָן,Charan,H2771,Haran,హారాను,noun location
11:32,ס,s,,,,
