Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
26:7,אֲחֹתִי,'chty,,,,
26:7,הִוא,hv',,,,
26:7,כִּי,khiy,H3588,antecedent or consequent],,conjunction
26:7,יָרֵא,yare,H3372,fear,భయపడు,verb
26:7,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
26:7,אִשְׁתִּי,'shty,,,,
26:7,פֶּן,fn,,,,
26:7,יַהַרְגֻנִי,yhrgny,,,,
26:7,אַנְשֵׁי,'nshy,,,,
26:7,הַמָּקוֹם,maqom,H4725,place,స్థలము,noun
26:8,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
26:8,כִּי,khiy,H3588,antecedent or consequent],,conjunction
26:8,אָרְכוּ,'rkhv,,,,
26:8,לוֹ,lv,,,,
26:8,שָׁם,sham,H8033,or thence,,verb
26:8,הַיָּמִים,yamim,H3117,days,దినములు,noun
26:8,וַיַּשְׁקֵף,vyshqf,,,,
26:8,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
26:8,מֶלֶךְ,melekh,H4428,king of,రాజు,noun
26:8,פְּלִשְׁתִּים,flshtym,,,,
26:8,בְּעַד,b'ad,H1157,beside,,preposition
26:8,הַחַלּוֹן,challon,H2474,window,కిటికీ,noun
26:8,וַיַּרְא,yare,H3372,fear,భయపడు,verb
26:8,וְהִנֵּה,henah,H2008,hither,,verb
26:8,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:9,וַיִּקְרָא,vyqr',,,,
26:9,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
26:9,לְיִצְחָק,yitschaq,H3327,son of Abraham,,noun proper
26:9,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
26:9,אַךְ,akh,H389,"surely, but",నిజముగా,verb
26:9,הִנֵּה,hineh,H2009,lo,,particle demonstrative
26:9,אִשְׁתְּךָ,'shtkh,,,,
26:9,הִוא,hv',,,,
26:9,וְאֵיךְ,ekh,H349,how?,ఎలా?,injunction
26:9,אָמַרְתָּ,'mrt,,,,
26:9,אֲחֹתִי,'chty,,,,
26:9,הִוא,hv',,,,
26:9,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
26:9,אֵלָיו,'lyv,,,,
26:9,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:10,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
26:10,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
26:10,מַה,mh,,,,
26:10,זֹּאת,z't,,,,
26:10,עָשִׂיתָ,'shyt,,,,
26:10,לָּנוּ,lnv,,,,
26:10,כִּמְעַט,ma'at,H4591,intransitively,,verb
26:10,שָׁכַב,shakhab,H7901,sexual connection,,verb
26:10,אַחַד,'chd,,,,
26:10,הָעָם,am,H5971,"people, nation",ప్రజలు,noun
26:10,אֶת,'t,,,,
26:10,אִשְׁתֶּךָ,'shtkh,,,,
26:10,וְהֵבֵאתָ,bata,H935,you came,నవ వచచతవ,verb
26:10,עָלֵינוּ,'lynv,,,,
26:10,אָשָׁם,'asham,H817,sin,,noun
26:11,וַיְצַו,vayetsav,H6680,and commanded,ఆజ్ఞాపించెను,verb
26:11,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
26:11,אֶת,'t,,,,
26:11,כָּל,khl,,,,
26:11,הָעָם,am,H5971,"people, nation",ప్రజలు,noun
26:11,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
26:11,הַנֹּגֵעַ,naga,H5060,touch,ముట్టు,verb
26:11,בָּאִישׁ,ish,H376,"man, husband",పురుషుడు,noun
26:11,הַזֶּה,zeh,H2089,a sheep,,noun
26:11,וּבְאִשְׁתּוֹ,ishto,H802,his wife,అతన భరయ,noun
26:11,מוֹת,mvt,,,,
26:11,יוּמָת,yvmt,,,,
26:12,וַיִּזְרַע,vyzr',,,,
26:12,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:12,בָּאָרֶץ,erets,H776,"land, earth",భూమి,noun
26:12,הַהִוא,hu,H1931,"he, it",అతడ,
26:12,וַיִּמְצָא,vymts',,,,
26:12,בַּשָּׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
26:12,הַהִוא,hu,H1931,"he, it",అతడ,
26:12,מֵאָה,meah,H3967,hundred,వంద,noun
26:12,שְׁעָרִים,arim,H5892,cities,పట్టణములు,noun
26:12,וַיְבָרֲכֵהוּ,vyvrkhhv,,,,
26:12,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
26:13,וַיִּגְדַּל,vygdl,,,,
26:13,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
26:13,וַיֵּלֶךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
26:13,הָלוֹךְ,hlvkh,,,,
26:13,וְגָדֵל,gadal,H1431,to make large,,verb
26:13,עַד,ad,H5704,"until, as far as",వరకు,preposition
26:13,כִּי,khiy,H3588,antecedent or consequent],,conjunction
26:13,גָדַל,gdl,,,,
26:13,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
26:14,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
26:14,לוֹ,lv,,,,
26:14,מִקְנֵה,qanah,H7069,"acquire, buy",కొను,verb
26:14,צֹאן,tson,H6629,"flock, sheep",మేకలు,noun
26:14,וּמִקְנֵה,miqneh,H4735,abstractly,,noun
26:14,בָקָר,qar,H7119,cold,చల్లని,adjective
26:14,וַעֲבֻדָּה,v'vdh,,,,
26:14,רַבָּה,rabah,H7237,the name of two places in Israel,,noun location
26:14,וַיְקַנְאוּ,vyqn'v,,,,
26:14,אֹתוֹ,'tv,,,,
26:14,פְּלִשְׁתִּים,flshtym,,,,
26:15,וְכָל,kol,H3605,"all, every",అంతయు,noun
26:15,הַבְּאֵרֹת,hv'rt,,,,
26:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
26:15,חָפְרוּ,chfrv,,,,
26:15,עַבְדֵי,'vdy,,,,
26:15,אָבִיו,'vyv,,,,
26:15,בִּימֵי,yemei,H3117,days of,దినములు,noun
26:15,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
26:15,אָבִיו,'vyv,,,,
26:15,סִתְּמוּם,stmvm,,,,
26:15,פְּלִשְׁתִּים,flshtym,,,,
26:15,וַיְמַלְאוּם,vyml'vm,,,,
26:15,עָפָר,afar,H6083,dust,ధూళి,noun
26:16,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
26:16,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
26:16,אֶל,el,H413,"to, toward",వైపు,preposition
26:16,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:16,לֵךְ,lekh,H1980,go!,వెళ్ళుము,verb
26:16,מֵעִמָּנוּ,m'mnv,,,,
26:16,כִּי,khiy,H3588,antecedent or consequent],,conjunction
26:16,עָצַמְתָּ,'tsmt,,,,
26:16,מִמֶּנּוּ,mmnv,,,,
26:16,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
26:17,וַיֵּלֶךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
26:17,מִשָּׁם,sham,H8033,or thence,,verb
26:17,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:17,וַיִּחַן,vychn,,,,
26:17,בְּנַחַל,nachal,H5157,instate,,verb
26:17,גְּרָר,grar,H1642,a Philistine city,,noun location
26:17,וַיֵּשֶׁב,yashab,H3427,to dwell,,verb
26:17,שָׁם,sham,H8033,or thence,,verb
26:18,וַיָּשָׁב,yashab,H3427,to dwell,,verb
26:18,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:18,וַיַּחְפֹּר,vychfr,,,,
26:18,אֶת,'t,,,,
26:18,בְּאֵרֹת,v'rt,,,,
26:18,הַמַּיִם,mayim,H4325,waters,జలములు,noun
26:18,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
26:18,חָפְרוּ,chfrv,,,,
26:18,בִּימֵי,yemei,H3117,days of,దినములు,noun
26:18,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
26:18,אָבִיו,'vyv,,,,
26:18,וַיְסַתְּמוּם,vystmvm,,,,
26:18,פְּלִשְׁתִּים,flshtym,,,,
26:18,אַחֲרֵי,acharey,H310,after,తరువాత,verb
26:18,מוֹת,mvt,,,,
26:19,וַיַּחְפְּרוּ,vychfrv,,,,
26:19,עַבְדֵי,'vdy,,,,
26:19,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:19,בַּנָּחַל,nachal,H5157,instate,,verb
26:19,וַיִּמְצְאוּ,vymts'v,,,,
26:19,שָׁם,sham,H8033,or thence,,verb
26:19,בְּאֵר,b'er,H876,a place in the Desert,,noun location
26:19,מַיִם,mayim,H4325,waters,జలములు,noun
26:19,חַיִּים,chyym,,,,
26:20,וַיָּרִיבוּ,vyryvv,,,,
26:20,רֹעֵי,r'y,,,,
26:20,גְרָר,grr,,,,
26:20,עִם,im,H5973,with,తో,preposition
26:20,רֹעֵי,r'y,,,,
26:20,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:20,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
26:20,לָנוּ,lnv,,,,
26:20,הַמָּיִם,mayim,H4325,waters,జలములు,noun
26:20,וַיִּקְרָא,vyqr',,,,
26:20,שֵׁם,shem,H8035,a son of Noah,,noun proper
26:20,הַבְּאֵר,ba'ar,H874,to explain,,verb
26:20,עֵשֶׂק,'esheq,H6230,strife,,noun location
26:20,כִּי,khiy,H3588,antecedent or consequent],,conjunction
26:20,הִתְעַשְּׂקוּ,ht'shqv,,,,
26:21,וַיַּחְפְּרוּ,vychfrv,,,,
26:21,בְּאֵר,b'er,H876,a place in the Desert,,noun location
26:21,אַחֶרֶת,'chrt,,,,
26:21,וַיָּרִיבוּ,vyryvv,,,,
26:21,גַּם,gam,H1571,often repeated as correl. both...and,,verb
26:21,עָלֶיהָ,aleiha,H5921,upon her/it,దానిమీద,preposition
26:21,וַיִּקְרָא,vyqr',,,,
26:21,שְׁמָהּ,mah,H4100,what?,ఏమి?,interrogative
26:21,שִׂטְנָה,shtnh,,,,
26:22,וַיַּעְתֵּק,vy'tq,,,,
26:22,מִשָּׁם,sham,H8033,or thence,,verb
26:22,וַיַּחְפֹּר,vychfr,,,,
26:22,בְּאֵר,b'er,H876,a place in the Desert,,noun location
26:22,אַחֶרֶת,'chrt,,,,
26:22,וְלֹא,lo,H3808,not,కాదు,verb
26:22,רָבוּ,rvv,,,,
26:22,עָלֶיהָ,aleiha,H5921,upon her/it,దానిమీద,preposition
26:22,וַיִּקְרָא,vyqr',,,,
26:22,שְׁמָהּ,mah,H4100,what?,ఏమి?,interrogative
26:22,רְחֹבוֹת,rchvvt,,,,
26:22,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
26:22,כִּי,khiy,H3588,antecedent or consequent],,conjunction
26:22,עַתָּה,'th,,,,
26:22,הִרְחִיב,hrchyv,,,,
26:23,וַיַּעַל,ya'al,H3276,set forward,,verb
26:23,מִשָּׁם,sham,H8033,or thence,,verb
26:23,בְּאֵר,b'er,H876,a place in the Desert,,noun location
26:23,שָׁבַע,shaba',H7650,to seven oneself,,verb
26:24,וַיֵּרָא,yare,H3372,fear,భయపడు,verb
26:24,אֵלָיו,'lyv,,,,
26:24,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
26:24,בַּלַּיְלָה,laylah,H3915,night,రాత్రి,noun
26:24,הַהוּא,hu,H1931,"he, it",అతడ,
26:24,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
26:24,אָנֹכִי,'nkhy,,,,
26:24,אֱלֹהֵי,elohei,H430,God of,దేవుడు,noun
26:24,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
26:24,אָבִיךָ,'vykh,,,,
26:24,אַל,al,H408,not (imperative),వద్దు,verb
26:24,תִּירָא,tyr',,,,
26:24,כִּי,khiy,H3588,antecedent or consequent],,conjunction
26:24,אִתְּךָ,'tkh,,,,
26:24,אָנֹכִי,'nkhy,,,,
26:25,וַיִּבֶן,vyvn,,,,
26:25,שָׁם,sham,H8033,or thence,,verb
26:25,מִזְבֵּחַ,zabach,H2076,offer,,verb
26:25,וַיִּקְרָא,vyqr',,,,
26:25,בְּשֵׁם,sham,H8033,or thence,,verb
26:25,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
26:25,וַיֶּט,vyt,,,,
26:25,שָׁם,sham,H8033,or thence,,verb
26:25,אָהֳלוֹ,'hlv,,,,
26:25,וַיִּכְרוּ,vykhrv,,,,
26:25,שָׁם,sham,H8033,or thence,,verb
26:25,עַבְדֵי,'vdy,,,,
26:25,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:25,בְּאֵר,b'er,H876,a place in the Desert,,noun location
26:26,וַאֲבִימֶלֶךְ,'abiymelekh,H40,the name of two Philistine kings and of two...,,noun proper
26:26,הָלַךְ,halak,H1980,"walk, go",నడుచు,verb
26:26,אֵלָיו,'lyv,,,,
26:26,מִגְּרָר,garar,H1641,chew,,verb
26:26,וַאֲחֻזַּת,v'chzt,,,,
26:26,מֵרֵעֵהוּ,mr'hv,,,,
26:26,וּפִיכֹל,vfykhl,,,,
26:26,שַׂר,shar,H8269,chief,,noun
26:26,צְבָאוֹ,tsv'v,,,,
26:27,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
26:27,אֲלֵהֶם,'lhm,,,,
26:27,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:27,מַדּוּעַ,maddua,H4069,why?,ఎందుకు?,verb
26:27,בָּאתֶם,'etam,H864,a place in the Desert,,noun location
26:27,אֵלָי,'ly,,,,
26:27,וְאַתֶּם,'etam,H864,a place in the Desert,,noun location
26:27,שְׂנֵאתֶם,shn'tm,,,,
26:27,אֹתִי,'ty,,,,
26:27,וַתְּשַׁלְּחוּנִי,vtshlchvny,,,,
26:27,מֵאִתְּכֶם,m'tkhm,,,,
26:28,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
26:28,רָאוֹ,r'v,,,,
26:28,רָאִינוּ,r'ynv,,,,
26:28,כִּי,khiy,H3588,antecedent or consequent],,conjunction
26:28,הָיָה,hayah,H1961,"be, become",ఉండు,verb
26:28,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
26:28,עִמָּךְ,'mkh,,,,
26:28,וַנֹּאמֶר,neemar,H559,was said,చెప్పబడెను,verb
26:28,תְּהִי,thy,,,,
26:28,נָא,na',H4995,i.e. uncooked,,adjective
26:28,אָלָה,'alah,H423,a curse,,noun
26:28,בֵּינוֹתֵינוּ,vynvtynv,,,,
26:28,בֵּינֵינוּ,vynynv,,,,
26:28,וּבֵינֶךָ,vvynkh,,,,
26:28,וְנִכְרְתָה,vnkhrth,,,,
26:29,אִם,im,H518,if,అయితే,particle
26:29,תַּעֲשֵׂה‪[1]‬,t'shh,,,,
26:29,עִמָּנוּ,'mnv,,,,
26:29,רָעָה,raah,H7462,"shepherd, tend",మేపు,verb
26:29,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
26:29,לֹא,lo,H3808,not,కాదు,verb
26:29,נְגַעֲנוּךָ,ng'nvkh,,,,
26:29,וְכַאֲשֶׁר,kaasher,H834,"as, when",ఎప్పుడు,pronoun reflexive
26:29,עָשִׂינוּ,'shynv,,,,
26:29,עִמְּךָ,'mkh,,,,
26:29,רַק,raq,H7535,only,మాత్రమే,verb
26:29,טוֹב,tov,H2896,good,మంచి,adjective
26:29,וַנְּשַׁלֵּחֲךָ,vnshlchkh,,,,
26:29,בְּשָׁלוֹם,shalom,H7965,peace,శాంతి,noun
26:29,אַתָּה,'th,,,,
26:30,וַיַּעַשׂ,vy'sh,,,,
26:30,לָהֶם,ham,H1990,a region of Israel,,noun location
26:30,מִשְׁתֶּה,shatah,H8356,i.e. political or moral support,,noun
26:30,וַיֹּאכְלוּ,vy'khlv,,,,
26:30,וַיִּשְׁתּוּ,vyshtv,,,,
26:31,וַיַּשְׁכִּימוּ,vyshkhymv,,,,
26:31,בַבֹּקֶר,baqar,H1239,admire,,verb
26:31,וַיִּשָּׁבְעוּ,vyshv'v,,,,
26:31,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
26:31,לְאָחִיו,'achyvo,H283,the name of three Israelites,,noun proper
26:31,וַיְשַׁלְּחֵם,vyshlchm,,,,
26:31,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:31,וַיֵּלְכוּ,vylkhv,,,,
26:31,מֵאִתּוֹ,itto,H854,with him,అతనత,preposition
26:31,בְּשָׁלוֹם,shalom,H7965,peace,శాంతి,noun
26:32,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
26:32,בַּיּוֹם,yom,H3117,day,దినము,noun
26:32,הַהוּא,hu,H1931,"he, it",అతడ,
26:32,וַיָּבֹאוּ,vyv'v,,,,
26:32,עַבְדֵי,'vdy,,,,
26:32,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
26:32,וַיַּגִּדוּ,vygdv,,,,
26:32,לוֹ,lv,,,,
26:32,עַל,al,H5921,"upon, over",మీద,preposition
26:32,אֹדוֹת,'dvt,,,,
26:32,הַבְּאֵר,ba'ar,H874,to explain,,verb
26:32,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
26:32,חָפָרוּ,chfrv,,,,
26:32,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
26:32,לוֹ,lv,,,,
26:33,וַיִּקְרָא,vyqr',,,,
26:33,אֹתָהּ,'th,,,,
26:33,שִׁבְעָה,ba'ah,H1158,inquire,,verb
26:33,עַל,al,H5921,"upon, over",మీద,preposition
26:33,כֵּן,khen,H3654,X manner.,,noun
26:33,שֵׁם,shem,H8035,a son of Noah,,noun proper
26:33,הָעִיר,hair,H5892,the city,ఆ పట్టణము,noun
26:33,בְּאֵר,b'er,H876,a place in the Desert,,noun location
26:33,שֶׁבַע,sheba',H7652,the name of a place in Israel,,noun location
26:33,עַד,ad,H5704,"until, as far as",వరకు,preposition
26:33,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
26:33,הַזֶּה,zeh,H2089,a sheep,,noun
26:33,ס,s,,,,
26:34,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
26:34,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
26:34,בֶּן,vn,,,,
26:34,אַרְבָּעִים,'rv'ym,,,,
26:34,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
26:34,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
26:34,אִשָּׁה,'ishah,H801,but used in a liturgical sense],,noun
26:34,אֶת,'t,,,,
26:34,יְהוּדִית,yhvdyt,,,,
26:34,בַּת,bat,H1324,a bath or Hebrew measure of liquids,,noun
26:34,בְּאֵרִי,b'eriy,H882,the name of a Hittite and of an Israelite,,noun proper
26:34,הַחִתִּי,Chitti,H2850,Hittite,హతతయడ,noun
26:34,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
26:34,בָּשְׂמַת,mat,H4962,X friends,,noun
26:34,בַּת,bat,H1324,a bath or Hebrew measure of liquids,,noun
26:35,וַתִּהְיֶיןָ,vthyyn,,,,
26:35,מֹרַת,mrt,,,,
26:35,רוּחַ,ruach,H7307,"Spirit, wind, breath",ఆత్మ,noun
26:35,לְיִצְחָק,yitschaq,H3327,son of Abraham,,noun proper
26:35,וּלְרִבְקָה,ribqah,H7259,the wife of Isaac,,noun proper
26:35,ס,s,,,,
