Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
28:6,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
28:6,כִּי,khiy,H3588,antecedent or consequent],,conjunction
28:6,בֵרַךְ,rakh,H7390,soft,,adjective
28:6,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
28:6,אֶת,'t,,,,
28:6,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
28:6,וְשִׁלַּח,shalach,H7971,for,,verb
28:6,אֹתוֹ,'tv,,,,
28:6,פַּדֶּנָה,fdnh,,,,
28:6,אֲרָם,Aram,H758,Aram,అరాము,noun
28:6,לָקַחַת,laqachat,H3947,to take,తీసుకొనుటకు,verb
28:6,לוֹ,lv,,,,
28:6,מִשָּׁם,sham,H8033,or thence,,verb
28:6,אִשָּׁה,'ishah,H801,but used in a liturgical sense],,noun
28:7,וַיִּשְׁמַע,yishma,H8085,he will hear,అతడ వనన,verb
28:7,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
28:7,אֶל,el,H413,"to, toward",వైపు,preposition
28:7,אָבִיו,'vyv,,,,
28:7,וְאֶל,al,H408,not (imperative),వద్దు,verb
28:7,אִמּוֹ,immo,H517,his mother,అతని తల్లి,noun
28:7,וַיֵּלֶךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
28:7,פַּדֶּנָה,fdnh,,,,
28:7,אֲרָם,Aram,H758,Aram,అరాము,noun
28:8,וַיַּרְא,yare,H3372,fear,భయపడు,verb
28:8,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
28:8,כִּי,khiy,H3588,antecedent or consequent],,conjunction
28:8,רָעוֹת,r'vt,,,,
28:8,בְּנוֹת,vnvt,,,,
28:8,כְּנָעַן,khn'n,,,,
28:8,בְּעֵינֵי,v'yny,,,,
28:8,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
28:8,אָבִיו,'vyv,,,,
28:9,וַיֵּלֶךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
28:9,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
28:9,אֶל,el,H413,"to, toward",వైపు,preposition
28:9,יִשְׁמָעֵאל,yshm''l,,,,
28:9,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
28:9,אֶת,'t,,,,
28:9,מָחֲלַת,mchlt,,,,
28:9,בַּת,bat,H1324,a bath or Hebrew measure of liquids,,noun
28:9,יִשְׁמָעֵאל,yshm''l,,,,
28:9,בֶּן,vn,,,,
28:9,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
28:9,אֲחוֹת,'chvt,,,,
28:9,נְבָיוֹת,nvyvt,,,,
28:9,עַל,al,H5921,"upon, over",మీద,preposition
28:9,נָשָׁיו,nshyv,,,,
28:10,וַיֵּצֵא,yatsa,H3318,go out,వెళ్ళు,verb
28:10,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
28:10,מִבְּאֵר,ba'ar,H874,to explain,,verb
28:10,שָׁבַע,shaba',H7650,to seven oneself,,verb
28:10,וַיֵּלֶךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
28:10,חָרָנָה,chrnh,,,,
28:11,וַיִּפְגַּע,vyfg',,,,
28:11,בַּמָּקוֹם,maqom,H4725,place,స్థలము,noun
28:11,וַיָּלֶן,vyln,,,,
28:11,שָׁם,sham,H8033,or thence,,verb
28:11,כִּי,khiy,H3588,antecedent or consequent],,conjunction
28:11,בָא,v',,,,
28:11,הַשֶּׁמֶשׁ,shemesh,H8121,sun ),,noun
28:11,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
28:11,מֵאַבְנֵי,m'vny,,,,
28:11,הַמָּקוֹם,maqom,H4725,place,స్థలము,noun
28:11,וַיָּשֶׂם,yasham,H3455,to be placed,,verb
28:11,מְרַאֲשֹׁתָיו,mr'shtyv,,,,
28:11,וַיִּשְׁכַּב,vyshkhv,,,,
28:11,בַּמָּקוֹם,maqom,H4725,place,స్థలము,noun
28:11,הַהוּא,hu,H1931,"he, it",అతడ,
28:12,וַיַּחֲלֹם,vychlm,,,,
28:12,וְהִנֵּה,henah,H2008,hither,,verb
28:12,סֻלָּם,slm,,,,
28:12,מֻצָּב,tsab,H6632,litter,,noun
28:12,אַרְצָה,'rtsh,,,,
28:12,וְרֹאשׁוֹ,vr'shv,,,,
28:12,מַגִּיעַ,mgy',,,,
28:12,הַשָּׁמָיְמָה,hshmymh,,,,
28:12,וְהִנֵּה,henah,H2008,hither,,verb
28:12,מַלְאֲכֵי,ml'khy,,,,
28:12,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
28:12,עֹלִים,'lym,,,,
28:12,וְיֹרְדִים,vyrdym,,,,
28:12,בּוֹ,vv,,,,
28:13,וְהִנֵּה,henah,H2008,hither,,verb
28:13,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
28:13,נִצָּב,nitsab,H5325,i.e. a handle,,noun
28:13,עָלָיו,'lyv,,,,
28:13,וַיֹּאמַר,yomar,H559,he will say,అతడ చపపన,verb
28:13,אֲנִי,'aniy,H589,me,,personal pronoun
28:13,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
28:13,אֱלֹהֵי,elohei,H430,God of,దేవుడు,noun
28:13,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
28:13,אָבִיךָ,'vykh,,,,
28:13,וֵאלֹהֵי,elohei,H430,God of,దేవుడు,noun
28:13,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
28:13,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
28:13,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
28:13,אַתָּה,'th,,,,
28:14,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
28:14,זַרְעֲךָ,zr'kh,,,,
28:14,כַּעֲפַר,'apar,H6080,to be dust,,verb
28:14,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
28:14,וּפָרַצְתָּ,vfrtst,,,,
28:14,יָמָּה,ymh,,,,
28:14,וָקֵדְמָה,qidmah,H6926,on the east or in front),,noun
28:14,וְצָפֹנָה,vtsfnh,,,,
28:14,וָנֶגְבָּה,vngvh,,,,
28:14,וְנִבְרֲכוּ,vnvrkhv,,,,
28:14,בְךָ,vkh,,,,
28:14,כָּל,khl,,,,
28:14,מִשְׁפְּחֹת,pachat,H6354,especially for catching animals,,noun
28:14,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
28:14,וּבְזַרְעֶךָ,vvzr'kh,,,,
28:15,וְהִנֵּה,henah,H2008,hither,,verb
28:15,אָנֹכִי,'nkhy,,,,
28:15,עִמָּךְ,'mkh,,,,
28:15,וּשְׁמַרְתִּיךָ,vshmrtykh,,,,
28:15,בְּכֹל,kol,H3605,"all, every",అంతయు,noun
28:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
28:15,תֵּלֵךְ,tlkh,,,,
28:15,וַהֲשִׁבֹתִיךָ,vhshvtykh,,,,
28:15,אֶל,el,H413,"to, toward",వైపు,preposition
28:15,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
28:15,הַזֹּאת,zot,H2063,this (fem),ఇద,pronoun
28:15,כִּי,khiy,H3588,antecedent or consequent],,conjunction
28:15,לֹא,lo,H3808,not,కాదు,verb
28:15,אֶעֱזָבְךָ,''zvkh,,,,
28:15,עַד,ad,H5704,"until, as far as",వరకు,preposition
28:16,וַיִּיקַץ,vyyqts,,,,
28:16,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
28:16,מִשְּׁנָתוֹ,mshntv,,,,
28:16,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
28:16,אָכֵן,'akhen,H403,advers.) but,,verb
28:16,יֵשׁ,yesh,H3426,there is,ఉన్నది,substantive
28:16,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
28:16,בַּמָּקוֹם,maqom,H4725,place,స్థలము,noun
28:16,הַזֶּה,zeh,H2089,a sheep,,noun
28:16,וְאָנֹכִי,anokhi,H595,I,నన,personal pronoun
28:16,לֹא,lo,H3808,not,కాదు,verb
28:16,יָדָעְתִּי,yd'ty,,,,
28:17,וַיִּירָא,vyyr',,,,
28:17,וַיֹּאמַר,yomar,H559,he will say,అతడ చపపన,verb
28:17,מַה,mh,,,,
28:17,נּוֹרָא,nvr',,,,
28:17,הַמָּקוֹם,maqom,H4725,place,స్థలము,noun
28:17,הַזֶּה,zeh,H2089,a sheep,,noun
28:17,אֵין,ayin,H369,there is not,లేదు,particle negative
28:17,זֶה,zeh,H2089,a sheep,,noun
28:17,כִּי,khiy,H3588,antecedent or consequent],,conjunction
28:17,אִם,im,H518,if,అయితే,particle
28:17,בֵּית,vyt,,,,
28:17,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
28:17,וְזֶה,zeh,H2089,a sheep,,noun
28:17,שַׁעַר,sha'ar,H8180,a measure,,noun
28:17,הַשָּׁמָיִם,shamayim,H8064,heavens,ఆకాశములు,noun
28:18,וַיַּשְׁכֵּם,vyshkhm,,,,
28:18,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
28:18,בַּבֹּקֶר,baqar,H1239,admire,,verb
28:18,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
28:18,אֶת,'t,,,,
28:18,הָאֶבֶן,even,H68,stone,రాయి,noun
28:18,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
28:18,שָׂם,shm,,,,
28:18,מְרַאֲשֹׁתָיו,mr'shtyv,,,,
28:18,וַיָּשֶׂם,yasham,H3455,to be placed,,verb
28:18,אֹתָהּ,'th,,,,
28:18,מַצֵּבָה,matsebah,H4676,by analogy,,noun
28:18,וַיִּצֹק,yatsaq,H3332,to stiffen or grow hard,,verb
28:18,שֶׁמֶן,shemen,H8081,richness,,noun
28:18,עַל,al,H5921,"upon, over",మీద,preposition
28:19,וַיִּקְרָא,vyqr',,,,
28:19,אֶת,'t,,,,
28:19,שֵׁם,shem,H8035,a son of Noah,,noun proper
28:19,הַמָּקוֹם,maqom,H4725,place,స్థలము,noun
28:19,הַהוּא,hu,H1931,"he, it",అతడ,
28:19,בֵּית,vyt,,,,
28:19,אֵל,El,H410,God (mighty one),దేవుడు,noun
28:19,וְאוּלָם,'vlam,H199,but,,verb
28:19,לוּז,lvz,H3870,the name of two places in Israel,,noun location
28:19,שֵׁם,shem,H8035,a son of Noah,,noun proper
28:19,הָעִיר,hair,H5892,the city,ఆ పట్టణము,noun
28:19,לָרִאשֹׁנָה,lr'shnh,,,,
28:20,וַיִּדַּר,vydr,,,,
28:20,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
28:20,נֶדֶר,ndr,,,,
28:20,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
28:20,אִם,im,H518,if,అయితే,particle
28:20,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
28:20,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
28:20,עִמָּדִי,'mdy,,,,
28:20,וּשְׁמָרַנִי,vshmrny,,,,
28:20,בַּדֶּרֶךְ,darakh,H1869,bend,,verb
28:20,הַזֶּה,zeh,H2089,a sheep,,noun
28:20,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
28:20,אָנֹכִי,'nkhy,,,,
28:20,הוֹלֵךְ,lekh,H1980,go!,వళళమ,verb
28:20,וְנָתַן,natan,H5414,give,ఇచ్చు,verb
28:21,וְשַׁבְתִּי,shabtay,H7678,the name of three Israelites,,noun proper
28:21,בְשָׁלוֹם,shalom,H7965,peace,శాంతి,noun
28:21,אֶל,el,H413,"to, toward",వైపు,preposition
28:21,בֵּית,vyt,,,,
28:21,אָבִי,'vy,,,,
28:21,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
28:21,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
28:21,לִי,ly,,,,
28:21,לֵאלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
28:22,וְהָאֶבֶן,even,H68,stone,రాయి,noun
28:22,הַזֹּאת,zot,H2063,this (fem),ఇద,pronoun
28:22,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
28:22,שַׂמְתִּי,matay,H4970,when?,ఎప్పుడు?,verb
28:22,מַצֵּבָה,matsebah,H4676,by analogy,,noun
28:22,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
28:22,בֵּית,vyt,,,,
28:22,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
28:22,וְכֹל,kol,H3605,"all, every",అంతయు,noun
28:22,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
28:22,תִּתֶּן,ttn,,,,
28:22,לִי,ly,,,,
28:22,עַשֵּׂר,'shr,,,,
28:22,אֲעַשְּׂרֶנּוּ,''shrnv,,,,
28:22,לָךְ,lkh,,,,
