Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
45:5,כִּי,khiy,H3588,antecedent or consequent],,conjunction
45:5,מְכַרְתֶּם,ratam,H7573,to yoke up,,verb
45:5,אֹתִי,'ty,,,,
45:5,הֵנָּה,henah,H2008,hither,,verb
45:5,כִּי,khiy,H3588,antecedent or consequent],,conjunction
45:5,לְמִחְיָה,michyah,H4241,i.e. the quick,,noun
45:5,שְׁלָחַנִי,shlchny,,,,
45:5,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
45:5,לִפְנֵיכֶם,lfnykhm,,,,
45:6,כִּי,khiy,H3588,antecedent or consequent],,conjunction
45:6,זֶה,zeh,H2089,a sheep,,noun
45:6,שְׁנָתַיִם,shntym,,,,
45:6,הָרָעָב,raev,H7456,be hungry,ఆకలిగొను,verb
45:6,בְּקֶרֶב,qarab,H7126,bring near) for whatever purpose,,verb
45:6,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
45:6,וְעוֹד,'vd,H5749,to encompass,,verb
45:6,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
45:6,שָׁנִים,shnym,,,,
45:6,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
45:6,אֵין,ayin,H369,there is not,లేదు,particle negative
45:6,חָרִישׁ,chariysh,H2758,ground.,,noun
45:6,וְקָצִּיר,qatsiyr,H7105,also a limb,,noun
45:7,וַיִּשְׁלָחֵנִי,vyshlchny,,,,
45:7,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
45:7,לִפְנֵיכֶם,lfnykhm,,,,
45:7,לָשׂוּם,shvm,H7762,garlic,,noun
45:7,לָכֶם,lkhm,,,,
45:7,שְׁאֵרִית,sh'ryt,,,,
45:7,בָּאָרֶץ,erets,H776,"land, earth",భూమి,noun
45:7,וּלְהַחֲיוֹת,vlhchyvt,,,,
45:7,לָכֶם,lkhm,,,,
45:7,לִפְלֵיטָה,lflyth,,,,
45:7,גְּדֹלָה,gdlh,,,,
45:8,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
45:8,לֹא,lo,H3808,not,కాదు,verb
45:8,אַתֶּם,'tm,,,,
45:8,שְׁלַחְתֶּם,chatam,H2856,mark,,verb
45:8,אֹתִי,'ty,,,,
45:8,הֵנָּה,henah,H2008,hither,,verb
45:8,כִּי,khiy,H3588,antecedent or consequent],,conjunction
45:8,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
45:8,וַיְשִׂימֵנִי,vyshymny,,,,
45:8,לְאָב,av,H1,father,తండ్రి,noun
45:8,לְפַרְעֹה,par'ah,H6546,concretely) leaders,,noun
45:8,וּלְאָדוֹן,'advon,H114,apparently an Israelite,,adjective
45:8,לְכָל,kol,H3605,"all, every",అంతయు,noun
45:8,בֵּיתוֹ,vytv,,,,
45:8,וּמֹשֵׁל,mashal,H4911,intransitively,,verb
45:9,מַהֲרוּ,mhrv,,,,
45:9,וַעֲלוּ,v'lv,,,,
45:9,אֶל,el,H413,"to, toward",వైపు,preposition
45:9,אָבִי,'vy,,,,
45:9,וַאֲמַרְתֶּם,v'mrtm,,,,
45:9,אֵלָיו,'lyv,,,,
45:9,כֹּה,khh,,,,
45:9,אָמַר,amar,H559,"say, speak",చెప్పు,verb
45:9,בִּנְךָ,vnkh,,,,
45:9,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
45:9,שָׂמַנִי,mniy,H4507,i.e. Fate,,noun proper
45:9,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
45:9,לְאָדוֹן,'advon,H114,apparently an Israelite,,adjective
45:9,לְכָל,kol,H3605,"all, every",అంతయు,noun
45:9,מִצְרָיִם,Mitsrayim,H4714,Egypt,ఐగుప్తు,adjective
45:10,וְיָשַׁבְתָּ,yashavta,H3427,you sat/dwelt,నవ నవసచతవ,verb
45:10,בְאֶרֶץ,erets,H776,"land, earth",భూమి,noun
45:10,גֹּשֶׁן,gshn,,,,
45:10,וְהָיִיתָ,vhyyt,,,,
45:10,קָרוֹב,qarov,H7138,near,సమీపము,adjective
45:10,אֵלַי,'ly,,,,
45:10,אַתָּה,'th,,,,
45:10,וּבָנֶיךָ,vvnykh,,,,
45:10,וּבְנֵי,baniy,H1137,the name of five Israelites,,noun proper
45:10,בָנֶיךָ,vnykh,,,,
45:10,וְצֹאנְךָ,vts'nkh,,,,
45:10,וּבְקָרְךָ,vvqrkh,,,,
45:10,וְכָל,kol,H3605,"all, every",అంతయు,noun
45:10,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
45:10,לָךְ,lkh,,,,
45:11,וְכִלְכַּלְתִּי,vkhlkhlty,,,,
45:11,אֹתְךָ,'tkh,,,,
45:11,שָׁם,sham,H8033,or thence,,verb
45:11,כִּי,khiy,H3588,antecedent or consequent],,conjunction
45:11,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
45:11,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
45:11,שָׁנִים,shnym,,,,
45:11,רָעָב,ra'ab,H7458,famine,,noun
45:11,פֶּן,fn,,,,
45:11,תִּוָּרֵשׁ,tvrsh,,,,
45:11,אַתָּה,'th,,,,
45:11,וּבֵיתְךָ,vvytkh,,,,
45:11,וְכָל,kol,H3605,"all, every",అంతయు,noun
45:11,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
45:11,לָךְ,lkh,,,,
45:12,וְהִנֵּה,henah,H2008,hither,,verb
45:12,עֵינֵיכֶם,'ynykhm,,,,
45:12,רֹאוֹת,r'vt,,,,
45:12,וְעֵינֵי,v'yny,,,,
45:12,אָחִי,achi,H251,my brother,నా సోదరుడు,noun
45:12,בִנְיָמִין,vnymyn,,,,
45:12,כִּי,khiy,H3588,antecedent or consequent],,conjunction
45:12,פִי,fy,,,,
45:12,הַמְדַבֵּר,midbar,H4057,a desert,,noun
45:12,אֲלֵיכֶם,'lykhm,,,,
45:13,וְהִגַּדְתֶּם,vhgdtm,,,,
45:13,לְאָבִי,avi,H1,father of,తండ్రి,noun
45:13,אֶת,'t,,,,
45:13,כָּל,khl,,,,
45:13,כְּבוֹדִי,khvvdy,,,,
45:13,בְּמִצְרַיִם,mitsrayim,H4714,i.e. Upper and Lower Egypt,,adjective
45:13,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
45:13,כָּל,khl,,,,
45:13,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
45:13,רְאִיתֶם,r'ytm,,,,
45:13,וּמִהַרְתֶּם,vmhrtm,,,,
45:13,וְהוֹרַדְתֶּם,vhvrdtm,,,,
45:13,אֶת,'t,,,,
45:13,אָבִי,'vy,,,,
45:13,הֵנָּה,henah,H2008,hither,,verb
45:14,וַיִּפֹּל,vyfl,,,,
45:14,עַל,al,H5921,"upon, over",మీద,preposition
45:14,צַוְּארֵי,tsv'ry,,,,
45:14,בִנְיָמִן,vnymn,,,,
45:14,אָחִיו,'chyv,,,,
45:14,וַיֵּבְךְּ,vyvkh,,,,
45:14,וּבִנְיָמִן,vvnymn,,,,
45:14,בָּכָה,bakhah,H1058,bewail,ఏడవడానికి; (సాధారణంగా) విలపించుట,verb
45:14,עַל,al,H5921,"upon, over",మీద,preposition
45:14,צַוָּארָיו,tsv'ryv,,,,
45:15,וַיְנַשֵּׁק,vynshq,,,,
45:15,לְכָל,kol,H3605,"all, every",అంతయు,noun
45:15,אֶחָיו,'chyv,,,,
45:15,וַיֵּבְךְּ,vyvkh,,,,
45:15,עֲלֵיהֶם,aleihem,H5921,upon them,వారిమీద,preposition
45:15,וְאַחֲרֵי,acharey,H310,after,తరువాత,verb
45:15,כֵן,khn,,,,
45:15,דִּבְּרוּ,dvrv,,,,
45:15,אֶחָיו,'chyv,,,,
45:15,אִתּוֹ,'tv,,,,
45:16,וְהַקֹּל,qal,H7031,"light, swift",తేలిక,adjective
45:16,נִשְׁמַע,nshm',,,,
45:16,בֵּית,vyt,,,,
45:16,פַּרְעֹה,fr'h,,,,
45:16,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
45:16,בָּאוּ,o,H176,or,లద,conjunction
45:16,אֲחֵי,'chy,,,,
45:16,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
45:16,וַיִּיטַב,vyytv,,,,
45:16,בְּעֵינֵי,v'yny,,,,
45:16,פַרְעֹה,fr'h,,,,
45:16,וּבְעֵינֵי,vv'yny,,,,
45:16,עֲבָדָיו,'vdyv,,,,
45:17,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
45:17,פַּרְעֹה,fr'h,,,,
45:17,אֶל,el,H413,"to, toward",వైపు,preposition
45:17,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
45:17,אֱמֹר,emor,H559,say!,చెప్పుము,verb
45:17,אֶל,el,H413,"to, toward",వైపు,preposition
45:17,אַחֶיךָ,'chykh,,,,
45:17,זֹאת,z't,,,,
45:17,עֲשׂוּ,'shv,,,,
45:17,טַעֲנוּ,t'nv,,,,
45:17,אֶת,'t,,,,
45:17,בְּעִירְכֶם,v'yrkhm,,,,
45:17,וּלְכוּ,vlkhv,,,,
45:17,בֹאוּ,o,H176,or,లద,conjunction
45:17,אַרְצָה,'rtsh,,,,
45:18,וּקְחוּ,vqchv,,,,
45:18,אֶת,'t,,,,
45:18,אֲבִיכֶם,'vykhm,,,,
45:18,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
45:18,בָּתֵּיכֶם,vtykhm,,,,
45:18,וּבֹאוּ,bau,H935,they came,వర వచచర,verb
45:18,אֵלָי,'ly,,,,
45:18,וְאֶתְּנָה,'etnah,H866,a present,,noun
45:18,לָכֶם,lkhm,,,,
45:18,אֶת,'t,,,,
45:18,טוּב,tvv,,,,
45:18,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
45:18,מִצְרַיִם,Mitsrayim,H4714,Mizraim,మిస్రాయిము,adjective
45:18,וְאִכְלוּ,v'khlv,,,,
45:18,אֶת,'t,,,,
45:19,וְאַתָּה,otah,H853,her,ఆమన,particle unrepresented in English
45:19,צֻוֵּיתָה,tsvyth,,,,
45:19,זֹאת,z't,,,,
45:19,עֲשׂוּ,'shv,,,,
45:19,קְחוּ,qchv,,,,
45:19,לָכֶם,lkhm,,,,
45:19,מֵאֶרֶץ,erets,H776,"land, earth",భూమి,noun
45:19,מִצְרַיִם,Mitsrayim,H4714,Mizraim,మిస్రాయిము,adjective
45:19,עֲגָלוֹת,'glvt,,,,
45:19,לְטַפְּכֶם,ltfkhm,,,,
45:19,וְלִנְשֵׁיכֶם,vlnshykhm,,,,
45:19,וּנְשָׂאתֶם,vnsh'tm,,,,
45:19,אֶת,'t,,,,
45:19,אֲבִיכֶם,'vykhm,,,,
45:19,וּבָאתֶם,'etam,H864,a place in the Desert,,noun location
45:20,וְעֵינְכֶם,v'ynkhm,,,,
45:20,אַל,al,H408,not (imperative),వద్దు,verb
45:20,תָּחֹס,tchs,,,,
45:20,עַל,al,H5921,"upon, over",మీద,preposition
45:20,כְּלֵיכֶם,khlykhm,,,,
45:20,כִּי,khiy,H3588,antecedent or consequent],,conjunction
45:20,טוּב,tvv,,,,
45:20,כָּל,khl,,,,
45:20,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
45:20,מִצְרַיִם,Mitsrayim,H4714,Mizraim,మిస్రాయిము,adjective
45:20,לָכֶם,lkhm,,,,
45:20,הוּא,hv',,,,
45:21,וַיַּעֲשׂוּ,ya'ashv,H3299,an Israelite,,noun proper
45:21,כֵן,khn,,,,
45:21,בְּנֵי,niy,H5204,apparently from H5091],,noun
45:21,יִשְׂרָאֵל,yshr'l,,,,
45:21,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
45:21,לָהֶם,ham,H1990,a region of Israel,,noun location
45:21,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
45:21,עֲגָלוֹת,'glvt,,,,
45:21,עַל,al,H5921,"upon, over",మీద,preposition
45:21,פִּי,fy,,,,
45:21,פַרְעֹה,fr'h,,,,
45:21,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
45:21,לָהֶם,ham,H1990,a region of Israel,,noun location
45:21,צֵדָה,tsdh,,,,
45:21,לַדָּרֶךְ,darakh,H1869,bend,,verb
45:22,לְכֻלָּם,khalam,H3637,blush,,verb
45:22,נָתַן,natan,H5414,give,ఇచ్చు,verb
45:22,לָאִישׁ,ish,H376,"man, husband",పురుషుడు,noun
45:22,חֲלִפוֹת,chlfvt,,,,
45:22,שְׂמָלֹת,shmlt,,,,
45:22,וּלְבִנְיָמִן,vlvnymn,,,,
45:22,נָתַן,natan,H5414,give,ఇచ్చు,verb
45:22,שְׁלֹשׁ,shlsh,,,,
45:22,מֵאוֹת,'vt,H225,to come,,verb
45:22,כֶּסֶף,khesef,H3701,price,,noun
45:22,וְחָמֵשׁ,chamash,H2567,to tax a fifth,,verb
45:22,חֲלִפֹת,chlft,,,,
45:22,שְׂמָלֹת,shmlt,,,,
45:23,וּלְאָבִיו,aviv,H1,his father,అతని తడర,noun
45:23,שָׁלַח,shalach,H7971,for,,verb
45:23,כְּזֹאת,zot,H2063,this (fem),ఇద,pronoun
45:23,עֲשָׂרָה,'shrh,,,,
45:23,חֲמֹרִים,chmrym,,,,
45:23,נֹשְׂאִים,nsh'ym,,,,
45:23,מִטּוּב,tvob,H2897,a region apparently East of the Jordan,,noun location
45:23,מִצְרָיִם,Mitsrayim,H4714,Egypt,ఐగుప్తు,adjective
45:23,וְעֶשֶׂר,'ashar,H6237,i.e. to take or give a tenth,,verb
45:23,אֲתֹנֹת,'tnt,,,,
45:23,נֹשְׂאֹת,nsh't,,,,
45:23,בָּר,vr,,,,
45:23,וָלֶחֶם,lacham,H3898,eat,,verb
45:23,וּמָזוֹן,mazvon,H4202,victual.,,noun
45:23,לְאָבִיו,aviv,H1,his father,అతని తడర,noun
45:24,וַיְשַׁלַּח,vyshlch,,,,
45:24,אֶת,'t,,,,
45:24,אֶחָיו,'chyv,,,,
45:24,וַיֵּלֵכוּ,vylkhv,,,,
45:24,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
45:24,אֲלֵהֶם,'lhm,,,,
45:24,אַל,al,H408,not (imperative),వద్దు,verb
45:24,תִּרְגְּזוּ,trgzv,,,,
45:24,בַּדָּרֶךְ,darakh,H1869,bend,,verb
45:25,וַיַּעֲלוּ,vy'lv,,,,
45:25,מִמִּצְרָיִם,mitsrayim,H4714,i.e. Upper and Lower Egypt,,adjective
45:25,וַיָּבֹאוּ,vyv'v,,,,
45:25,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
45:25,כְּנַעַן,khna'an,H3667,also the country inhabited by him,,noun
45:25,אֶל,el,H413,"to, toward",వైపు,preposition
45:25,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
45:25,אֲבִיהֶם,avihem,H1,their father,వారి తండ్రి,noun
45:26,וַיַּגִּדוּ,vygdv,,,,
45:26,לוֹ,lv,,,,
45:26,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
45:26,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
45:26,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
45:26,חַי,chay,H2416,"alive, living",జీవించు,adjective
45:26,וְכִי,khiy,H3588,antecedent or consequent],,conjunction
45:26,הוּא,hv',,,,
45:26,מֹשֵׁל,shal,H7944,a fault,,noun
45:26,בְּכָל,kol,H3605,"all, every",అంతయు,noun
45:26,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
45:26,מִצְרָיִם,Mitsrayim,H4714,Egypt,ఐగుప్తు,adjective
45:26,וַיָּפָג,vyfg,,,,
45:26,לִבּוֹ,libbo,H3820,his heart,అతని హృదయము,noun
45:26,כִּי,khiy,H3588,antecedent or consequent],,conjunction
45:27,וַיְדַבְּרוּ,vydvrv,,,,
45:27,אֵלָיו,'lyv,,,,
45:27,אֵת,et,H853,(object marker),-,particle unrepresented in English
45:27,כָּל,khl,,,,
45:27,דִּבְרֵי,dvry,,,,
45:27,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
45:27,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
45:27,דִּבֶּר,dvr,,,,
45:27,אֲלֵהֶם,'lhm,,,,
45:27,וַיַּרְא,yare,H3372,fear,భయపడు,verb
45:27,אֶת,'t,,,,
45:27,הָעֲגָלוֹת,h'glvt,,,,
45:27,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
45:27,שָׁלַח,shalach,H7971,for,,verb
45:27,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
45:28,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
45:28,יִשְׂרָאֵל,yshr'l,,,,
45:28,רַב,rav,H7227,"many, great",అనేకము,adjective
45:28,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
45:28,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
45:28,בְּנִי,niy,H5204,apparently from H5091],,noun
45:28,חָי,chy,,,,
45:28,אֵלְכָה,'lkhh,,,,
45:28,וְאֶרְאֶנּוּ,v'r'nv,,,,
45:28,בְּטֶרֶם,terem,H2962,not yet or before,,preposition
45:28,אָמוּת,'mvt,,,,
