Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
12:5,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
12:5,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
12:5,אֶת,'t,,,,
12:5,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
12:5,אִשְׁתּוֹ,'shtv,,,,
12:5,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
12:5,לוֹט,Lot,H3876,Lot,లోతు,noun proper
12:5,בֶּן,vn,,,,
12:5,אָחִיו,'chyv,,,,
12:5,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
12:5,כָּל,khl,,,,
12:5,רְכוּשָׁם,rkhvshm,,,,
12:5,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
12:5,רָכָשׁוּ,rkhshv,,,,
12:5,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
12:6,וַיַּעֲבֹר,vy'vr,,,,
12:6,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
12:6,בָּאָרֶץ,erets,H776,"land, earth",భూమి,noun
12:6,עַד,ad,H5704,"until, as far as",వరకు,preposition
12:6,מְקוֹם,qum,H6965,arise,లేచు,verb
12:6,שְׁכֶם,shkhem,H7927,a place in Israel,,noun location
12:6,עַד,ad,H5704,"until, as far as",వరకు,preposition
12:6,אֵלוֹן,'elvon,H436,an oak or other strong tree,,noun
12:6,מוֹרֶה,mvoreh,H4175,an archer,,noun
12:6,וְהַכְּנַעֲנִי,khna'aniy,H3669,who conducted mercantile caravans),,adjective
12:6,אָז,az,H227,then,అప్పుడు,verb
12:6,בָּאָרֶץ,erets,H776,"land, earth",భూమి,noun
12:7,וַיֵּרָא,yare,H3372,fear,భయపడు,verb
12:7,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
12:7,אֶל,el,H413,"to, toward",వైపు,preposition
12:7,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
12:7,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
12:7,לְזַרְעֲךָ,lzr'kh,,,,
12:7,אֶתֵּן,'tn,,,,
12:7,אֶת,'t,,,,
12:7,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
12:7,הַזֹּאת,zot,H2063,this (fem),ఇద,pronoun
12:7,וַיִּבֶן,vyvn,,,,
12:7,שָׁם,sham,H8033,or thence,,verb
12:7,מִזְבֵּחַ,zabach,H2076,offer,,verb
12:7,לַיהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
12:7,הַנִּרְאֶה,nirah,H7200,was seen,కనిపించెను,verb
12:8,וַיַּעְתֵּק,vy'tq,,,,
12:8,מִשָּׁם,sham,H8033,or thence,,verb
12:8,הָהָרָה,harah,H2029,conceive,,verb
12:8,מִקֶּדֶם,qadam,H6923,to anticipate,,verb
12:8,לְבֵית,bayit,H1006,a place in Israel,,noun location
12:8,אֵל,El,H410,God (mighty one),దేవుడు,noun
12:8,וַיֵּט,vyt,,,,
12:8,אָהֳלֹה‪[q]‬,'hlh,,,,
12:8,בֵּית,vyt,,,,
12:8,אֵל,El,H410,God (mighty one),దేవుడు,noun
12:8,מִיָּם,yam,H3220,sea,సముద్రము,noun
12:8,וְהָעַי,'iy,H5856,a ruin,,noun
12:8,מִקֶּדֶם,qadam,H6923,to anticipate,,verb
12:8,וַיִּבֶן,vyvn,,,,
12:8,שָׁם,sham,H8033,or thence,,verb
12:9,וַיִּסַּע,vys',,,,
12:9,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
12:9,הָלוֹךְ,hlvkh,,,,
12:9,וְנָסוֹעַ,vnsv',,,,
12:9,הַנֶּגְבָּה,hngvh,,,,
12:9,פ,f,,,,
12:10,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
12:10,רָעָב,ra'ab,H7458,famine,,noun
12:10,בָּאָרֶץ,erets,H776,"land, earth",భూమి,noun
12:10,וַיֵּרֶד,yarad,H3381,go down,దిగు,verb
12:10,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
12:10,מִצְרַיְמָה,mtsrymh,,,,
12:10,לָגוּר,gvr,H1483,a place in Israel,,noun location
12:10,שָׁם,sham,H8033,or thence,,verb
12:10,כִּי,khiy,H3588,antecedent or consequent],,conjunction
12:10,כָבֵד,bad,H907,lie.,,noun
12:10,הָרָעָב,raev,H7456,be hungry,ఆకలిగొను,verb
12:10,בָּאָרֶץ,erets,H776,"land, earth",భూమి,noun
12:11,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
12:11,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
12:11,הִקְרִיב,hiqriv,H7126,bring near,సమీపింపజేయు,verb
12:11,לָבוֹא,bo,H935,"come, enter",రా,verb
12:11,מִצְרָיְמָה,mtsrymh,,,,
12:11,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
12:11,אֶל,el,H413,"to, toward",వైపు,preposition
12:11,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
12:11,אִשְׁתּוֹ,'shtv,,,,
12:11,הִנֵּה,hineh,H2009,lo,,particle demonstrative
12:11,נָא,na',H4995,i.e. uncooked,,adjective
12:11,יָדַעְתִּי,yd'ty,,,,
12:11,כִּי,khiy,H3588,antecedent or consequent],,conjunction
12:11,אִשָּׁה,'ishah,H801,but used in a liturgical sense],,noun
12:11,יְפַת,yft,,,,
12:12,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
12:12,כִּי,khiy,H3588,antecedent or consequent],,conjunction
12:12,יִרְאוּ,yr'v,,,,
12:12,אֹתָךְ,'tkh,,,,
12:12,הַמִּצְרִים,mitsrayim,H4714,i.e. Upper and Lower Egypt,,adjective
12:12,וְאָמְרוּ,amru,H559,they said,వర చపపర,verb
12:12,אִשְׁתּוֹ,'shtv,,,,
12:12,זֹאת,z't,,,,
12:12,וְהָרְגוּ,vhrgv,,,,
12:12,אֹתִי,'ty,,,,
12:12,וְאֹתָךְ,v'tkh,,,,
12:12,יְחַיּוּ,ychyv,,,,
12:13,אִמְרִי,'mry,,,,
12:13,נָא,na',H4995,i.e. uncooked,,adjective
12:13,אֲחֹתִי,'chty,,,,
12:13,אָתְּ,'t,,,,
12:13,לְמַעַן,lemaan,H4616,in order that,కొరకు,preposition
12:13,יִיטַב,yytv,,,,
12:13,לִי,ly,,,,
12:13,בַעֲבוּרֵךְ,v'vvrkh,,,,
12:13,וְחָיְתָה,vchyth,,,,
12:13,נַפְשִׁי,nfshy,,,,
12:13,בִּגְלָלֵךְ,vgllkh,,,,
12:14,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
12:14,כְּבוֹא,bo,H935,"come, enter",రా,verb
12:14,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
12:14,מִצְרָיְמָה,mtsrymh,,,,
12:14,וַיִּרְאוּ,vyr'v,,,,
12:14,הַמִּצְרִים,mitsrayim,H4714,i.e. Upper and Lower Egypt,,adjective
12:14,אֶת,'t,,,,
12:14,הָאִשָּׁה,'eshah,H800,fire,,noun
12:14,כִּי,khiy,H3588,antecedent or consequent],,conjunction
12:14,יָפָה,yapah,H3302,be fair,,verb
12:14,הִוא,hv',,,,
12:14,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
12:15,וַיִּרְאוּ,vyr'v,,,,
12:15,אֹתָהּ,'th,,,,
12:15,שָׂרֵי,riy,H7377,i.e. a shower,,noun
12:15,פַרְעֹה,fr'h,,,,
12:15,וַיְהַלְלוּ,vyhllv,,,,
12:15,אֹתָהּ,'th,,,,
12:15,אֶל,el,H413,"to, toward",వైపు,preposition
12:15,פַּרְעֹה,fr'h,,,,
12:15,וַתֻּקַּח,tiqqach,H3947,you will take,నవ తసకదవ,verb
12:15,הָאִשָּׁה,'eshah,H800,fire,,noun
12:15,בֵּית,vyt,,,,
12:15,פַּרְעֹה,fr'h,,,,
12:16,וּלְאַבְרָם,'abram,H87,the original name of Abraham,,noun proper
12:16,הֵיטִיב,hytyv,,,,
12:16,בַּעֲבוּרָהּ,v'vvrh,,,,
12:16,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
12:16,לוֹ,lv,,,,
12:16,צֹאן,tson,H6629,"flock, sheep",మేకలు,noun
12:16,וּבָקָר,baqar,H1239,admire,,verb
12:16,וַחֲמֹרִים,vchmrym,,,,
12:16,וַעֲבָדִים,v'vdym,,,,
12:16,וּשְׁפָחֹת,pachat,H6354,especially for catching animals,,noun
12:16,וַאֲתֹנֹת,v'tnt,,,,
12:16,וּגְמַלִּים,gemallim,H1581,camels,ఒంటెలు,noun
12:17,וַיְנַגַּע,vyng',,,,
12:17,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
12:17,אֶת,'t,,,,
12:17,פַּרְעֹה,fr'h,,,,
12:17,נְגָעִים,ng'ym,,,,
12:17,גְּדֹלִים,gdlym,,,,
12:17,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
12:17,בֵּיתוֹ,vytv,,,,
12:17,עַל,al,H5921,"upon, over",మీద,preposition
12:17,דְּבַר,dvr,,,,
12:17,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
12:17,אֵשֶׁת,'sht,,,,
12:17,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
12:18,וַיִּקְרָא,vyqr',,,,
12:18,פַרְעֹה,fr'h,,,,
12:18,לְאַבְרָם,'abram,H87,the original name of Abraham,,noun proper
12:18,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
12:18,מַה,mh,,,,
12:18,זֹּאת,z't,,,,
12:18,עָשִׂיתָ,'shyt,,,,
12:18,לִּי,ly,,,,
12:18,לָמָּה,mah,H4100,what?,ఏమి?,interrogative
12:18,לֹא,lo,H3808,not,కాదు,verb
12:18,הִגַּדְתָּ,hgdt,,,,
12:18,לִּי,ly,,,,
12:18,כִּי,khiy,H3588,antecedent or consequent],,conjunction
12:18,אִשְׁתְּךָ,'shtkh,,,,
12:18,הִוא,hv',,,,
12:19,לָמָה,mah,H4100,what?,ఏమి?,interrogative
12:19,אָמַרְתָּ,'mrt,,,,
12:19,אֲחֹתִי,'chty,,,,
12:19,הִוא,hv',,,,
12:19,וָאֶקַּח,eqqach,H3947,I will take,నన తసకదన,verb
12:19,אֹתָהּ,'th,,,,
12:19,לִי,ly,,,,
12:19,לְאִשָּׁה,'eshah,H800,fire,,noun
12:19,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
12:19,הִנֵּה,hineh,H2009,lo,,particle demonstrative
12:19,אִשְׁתְּךָ,'shtkh,,,,
12:19,קַח,qach,H3947,take!,తీసుకొనుము,verb
12:19,וָלֵךְ,lekh,H1980,go!,వళళమ,verb
12:20,וַיְצַו,vayetsav,H6680,and commanded,ఆజ్ఞాపించెను,verb
12:20,עָלָיו,'lyv,,,,
12:20,פַּרְעֹה,fr'h,,,,
12:20,אֲנָשִׁים,'nshym,,,,
12:20,וַיְשַׁלְּחוּ,vyshlchv,,,,
12:20,אֹתוֹ,'tv,,,,
12:20,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
12:20,אִשְׁתּוֹ,'shtv,,,,
12:20,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
12:20,כָּל,khl,,,,
12:20,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
12:20,לוֹ,lv,,,,
