Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
6:7,בְּהֵמָה,bhemah,H929,cattle.,,noun
6:7,עַד,ad,H5704,"until, as far as",వరకు,preposition
6:7,רֶמֶשׂ,remes,H7431,creeping things,ప్రాకుపురుగులు,noun
6:8,וְנֹחַ,Noach,H5146,Noah,నోవహు,noun proper
6:8,מָצָא,matsa,H4672,find,కనుగొను,verb
6:8,חֵן,chen,H2580,"favor, grace",కృప,noun
6:8,בְּעֵינֵי,v'yny,,,,
6:8,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
6:8,פ,f,,,,
6:9,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
6:9,תּוֹלְדֹת,toledot,H8435,generations,వంశావళి,noun
6:9,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
6:9,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
6:9,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
6:9,צַדִּיק,tsdyq,,,,
6:9,תָּמִים,tamiym,H8549,integrity,,adjective
6:9,הָיָה,hayah,H1961,"be, become",ఉండు,verb
6:9,בְּדֹרֹתָיו,vdrtyv,,,,
6:9,אֶת,'t,,,,
6:9,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
6:9,הִתְהַלֶּךְ,hthlkh,,,,
6:9,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
6:10,וַיּוֹלֶד,vayyoled,H3205,and begot,కనెను,verb
6:10,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
6:10,שְׁלֹשָׁה,shlshh,,,,
6:10,בָנִים,vnym,,,,
6:10,אֶת,'t,,,,
6:10,שֵׁם,shem,H8035,a son of Noah,,noun proper
6:10,אֶת,'t,,,,
6:10,חָם,Cham,H2526,Ham,హాము,noun location
6:10,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
6:10,יָפֶת,Yefet,H3315,Japheth,యాపెతు,noun proper
6:11,וַתִּשָּׁחֵת,vtshcht,,,,
6:11,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
6:11,לִפְנֵי,lifney,H6440,before,ముందు,noun
6:11,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
6:11,וַתִּמָּלֵא,vtml',,,,
6:11,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
6:11,חָמָס,chamas,H2555,damage,,noun
6:12,וַיַּרְא,yare,H3372,fear,భయపడు,verb
6:12,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
6:12,אֶת,'t,,,,
6:12,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
6:12,וְהִנֵּה,henah,H2008,hither,,verb
6:12,נִשְׁחָתָה,nshchth,,,,
6:12,כִּי,khiy,H3588,antecedent or consequent],,conjunction
6:12,הִשְׁחִית,shchiyt,H7825,pit.,,noun
6:12,כָּל,khl,,,,
6:12,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
6:12,אֶת,'t,,,,
6:12,דַּרְכּוֹ,drkhv,,,,
6:12,עַל,al,H5921,"upon, over",మీద,preposition
6:12,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
6:12,ס,s,,,,
6:13,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
6:13,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
6:13,לְנֹחַ,Noach,H5146,Noah,నోవహు,noun proper
6:13,קֵץ,qets,H7093,border,,noun
6:13,כָּל,khl,,,,
6:13,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
6:13,בָּא,v',,,,
6:13,לְפָנַי,lefanay,H6440,before me,నా ముందు,noun
6:13,כִּי,khiy,H3588,antecedent or consequent],,conjunction
6:13,מָלְאָה,la'ah,H3811,grieve,,verb
6:13,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
6:13,חָמָס,chamas,H2555,damage,,noun
6:13,מִפְּנֵיהֶם,mfnyhm,,,,
6:13,וְהִנְנִי,vhnny,,,,
6:13,מַשְׁחִיתָם,mshchytm,,,,
6:14,עֲשֵׂה,'shh,,,,
6:14,לְךָ,lkh,,,,
6:14,תֵּבַת,tvt,,,,
6:14,עֲצֵי,'tsy,,,,
6:14,גֹפֶר,gfr,,,,
6:14,קִנִּים,qnym,,,,
6:14,תַּעֲשֶׂה,t'shh,,,,
6:14,אֶת,'t,,,,
6:14,הַתֵּבָה,tebah,H8392,a box,,noun
6:14,וְכָפַרְתָּ,prat,H6578,a river of the East,,noun proper
6:14,אֹתָהּ,'th,,,,
6:14,מִבַּיִת,bayit,H1006,a place in Israel,,noun location
6:14,וּמִחוּץ,vmchvts,,,,
6:14,בַּכֹּפֶר,khapar,H3722,to placate or cancel,"కవర్ చేయడానికి (ప్రత్యేకంగా తారుతో); (అలంకారికంగా) ప్రాయశ్చిత్తం చేయడం లేదా క్షమించడం, శాంతింపజేయడం లేదా రద్దు చేయడం",verb
6:15,וְזֶה,zeh,H2089,a sheep,,noun
6:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
6:15,תַּעֲשֶׂה,t'shh,,,,
6:15,אֹתָהּ,'th,,,,
6:15,שְׁלֹשׁ,shlsh,,,,
6:15,מֵאוֹת,'vt,H225,to come,,verb
6:15,אַמָּה,'amah,H522,a hill in Israel,,noun location
6:15,אֹרֶךְ,'rkh,,,,
6:15,הַתֵּבָה,tebah,H8392,a box,,noun
6:15,חֲמִשִּׁים,chamishiym,H2572,fifty,,number
6:15,אַמָּה,'amah,H522,a hill in Israel,,noun location
6:15,רָחְבָּהּ,rchvh,,,,
6:15,וּשְׁלֹשִׁים,sheloshim,H7970,thirty,ముప్ఫై,noun
6:15,אַמָּה,'amah,H522,a hill in Israel,,noun location
6:15,קוֹמָתָהּ,qvmth,,,,
6:16,צֹהַר,tshr,,,,
6:16,תַּעֲשֶׂה,t'shh,,,,
6:16,לַתֵּבָה,tebah,H8392,a box,,noun
6:16,וְאֶל,al,H408,not (imperative),వద్దు,verb
6:16,אַמָּה,'amah,H522,a hill in Israel,,noun location
6:16,תְּכַלֶנָּה‪[1]‬,tkhlnh,,,,
6:16,מִלְמַעְלָה,ma'aleh,H4608,the relation or state) a rise,,noun
6:16,וּפֶתַח,patach,H6605,to loosen,,verb
6:16,הַתֵּבָה,tebah,H8392,a box,,noun
6:16,בְּצִדָּהּ,tsadah,H6658,hunt,,verb
6:16,תָּשִׂים,tshym,,,,
6:16,תַּחְתִּיִּם,tchtym,,,,
6:16,שְׁנִיִּם,shnym,,,,
6:16,וּשְׁלִשִׁים,sheloshim,H7970,thirty,ముప్ఫై,noun
6:16,תַּעֲשֶׂהָ,t'shh,,,,
6:17,וַאֲנִי,'aniy,H589,me,,personal pronoun
6:17,הִנְנִי,hnny,,,,
6:17,מֵבִיא,mvy',,,,
6:17,אֶת,'t,,,,
6:17,הַמַּבּוּל,mabbul,H3999,flood,జలప్రళయము,noun
6:17,מַיִם,mayim,H4325,waters,జలములు,noun
6:17,עַל,al,H5921,"upon, over",మీద,preposition
6:17,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
6:17,לְשַׁחֵת,shachat,H7843,i.e. ruin,,verb
6:17,כָּל,khl,,,,
6:17,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
6:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
6:17,בּוֹ,vv,,,,
6:17,רוּחַ,ruach,H7307,"Spirit, wind, breath",ఆత్మ,noun
6:17,חַיִּים,chyym,,,,
6:18,וַהֲקִמֹתִי,vhqmty,,,,
6:18,אֶת,'t,,,,
6:18,בְּרִיתִי,vryty,,,,
6:18,אִתָּךְ,'tkh,,,,
6:18,וּבָאתָ,bata,H935,you came,నవ వచచతవ,verb
6:18,אֶל,el,H413,"to, toward",వైపు,preposition
6:18,הַתֵּבָה,tebah,H8392,a box,,noun
6:18,אַתָּה,'th,,,,
6:18,וּבָנֶיךָ,vvnykh,,,,
6:18,וְאִשְׁתְּךָ,ishtekha,H802,your wife,నీ భార్య,noun
6:18,וּנְשֵׁי,nshiy,H5386,a debt,,noun
6:18,בָנֶיךָ,vnykh,,,,
6:18,אִתָּךְ,'tkh,,,,
6:19,וּמִכָּל,kol,H3605,"all, every",అంతయు,noun
6:19,הָחַי,chay,H2416,"alive, living",జీవించు,adjective
6:19,מִכָּל,kol,H3605,"all, every",అంతయు,noun
6:19,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
6:19,שְׁנַיִם,shnym,,,,
6:19,מִכֹּל,kol,H3605,"all, every",అంతయు,noun
6:19,תָּבִיא,tvy',,,,
6:19,אֶל,el,H413,"to, toward",వైపు,preposition
6:19,הַתֵּבָה,tebah,H8392,a box,,noun
6:19,לְהַחֲיֹת,lhchyt,,,,
6:19,אִתָּךְ,'tkh,,,,
6:19,זָכָר,zakar,H2145,male,పురుషుడు,adjective
6:19,וּנְקֵבָה,neqevah,H5347,female,స్త్రీ,noun
6:19,יִהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
6:20,מֵהָעוֹף,uf,H5774,fly,ఎగురు,verb
6:20,לְמִינֵהוּ,leminehu,H4327,according to his kind,దాని జాతి,noun
6:20,וּמִן,man,H4478,i.e. manna,,noun
6:20,הַבְּהֵמָה,bhemah,H929,cattle.,,noun
6:20,לְמִינָהּ,leminah,H4327,according to her kind,దాని జాతి,noun
6:20,מִכֹּל,kol,H3605,"all, every",అంతయు,noun
6:20,רֶמֶשׂ,remes,H7431,creeping things,ప్రాకుపురుగులు,noun
6:20,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
6:20,לְמִינֵהוּ,leminehu,H4327,according to his kind,దాని జాతి,noun
6:20,שְׁנַיִם,shnym,,,,
6:20,מִכֹּל,kol,H3605,"all, every",అంతయు,noun
6:20,יָבֹאוּ,yv'v,,,,
6:20,אֵלֶיךָ,'lykh,,,,
6:20,לְהַחֲיוֹת,chayvt,H2424,life,,noun
6:21,וְאַתָּה,otah,H853,her,ఆమన,particle unrepresented in English
6:21,קַח,qach,H3947,take!,తీసుకొనుము,verb
6:21,לְךָ,lkh,,,,
6:21,מִכָּל,kol,H3605,"all, every",అంతయు,noun
6:21,מַאֲכָל,ma'akhal,H3978,flesh and fruit),,noun
6:21,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
6:21,יֵאָכֵל,y'khl,,,,
6:21,וְאָסַפְתָּ,v'sft,,,,
6:21,אֵלֶיךָ,'lykh,,,,
6:21,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
6:21,לְךָ,lkh,,,,
6:21,וְלָהֶם,laham,H3859,i.e. to rankle,,verb
6:21,לְאָכְלָה,l'khlh,,,,
6:22,וַיַּעַשׂ,vy'sh,,,,
6:22,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
6:22,כְּכֹל,kol,H3605,"all, every",అంతయు,noun
6:22,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
6:22,צִוָּה,tsvh,,,,
6:22,אֹתוֹ,'tv,,,,
6:22,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
6:22,כֵּן,khen,H3654,X manner.,,noun
6:22,עָשָׂה,'ashah,H6213,in the broadest sense and widest application,విస్తృతమైన అర్థంలో మరియు విస్తృతమైన అప్లికేషన్ (క్రింది విధంగా),verb
6:22,ס,s,,,,
