Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
7:14,וְכָל,kol,H3605,"all, every",అంతయు,noun
7:14,הַחַיָּה,chayah,H2421,live,జీవించు,verb
7:14,לְמִינָהּ,leminah,H4327,according to her kind,దాని జాతి,noun
7:14,וְכָל,kol,H3605,"all, every",అంతయు,noun
7:14,הַבְּהֵמָה,bhemah,H929,cattle.,,noun
7:14,לְמִינָהּ,leminah,H4327,according to her kind,దాని జాతి,noun
7:14,וְכָל,kol,H3605,"all, every",అంతయు,noun
7:14,הָרֶמֶשׂ,ramas,H7430,creep,ప్రాకు,verb
7:14,הָרֹמֵשׂ,ramas,H7430,creep,ప్రాకు,verb
7:14,עַל,al,H5921,"upon, over",మీద,preposition
7:14,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
7:14,לְמִינֵהוּ,leminehu,H4327,according to his kind,దాని జాతి,noun
7:14,וְכָל,kol,H3605,"all, every",అంతయు,noun
7:14,הָעוֹף,uf,H5774,fly,ఎగురు,verb
7:15,וַיָּבֹאוּ,vyv'v,,,,
7:15,אֶל,el,H413,"to, toward",వైపు,preposition
7:15,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
7:15,אֶל,el,H413,"to, toward",వైపు,preposition
7:15,הַתֵּבָה,tebah,H8392,a box,,noun
7:15,שְׁנַיִם,shnym,,,,
7:15,שְׁנַיִם,shnym,,,,
7:15,מִכָּל,kol,H3605,"all, every",అంతయు,noun
7:15,הַבָּשָׂר,bashar,H1319,preach,,verb
7:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
7:15,בּוֹ,vv,,,,
7:15,רוּחַ,ruach,H7307,"Spirit, wind, breath",ఆత్మ,noun
7:15,חַיִּים,chyym,,,,
7:16,וְהַבָּאִים,vhv'ym,,,,
7:16,זָכָר,zakar,H2145,male,పురుషుడు,adjective
7:16,וּנְקֵבָה,neqevah,H5347,female,స్త్రీ,noun
7:16,מִכָּל,kol,H3605,"all, every",అంతయు,noun
7:16,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
7:16,בָּאוּ,o,H176,or,లద,conjunction
7:16,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
7:16,צִוָּה,tsvh,,,,
7:16,אֹתוֹ,'tv,,,,
7:16,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
7:16,וַיִּסְגֹּר,vysgr,,,,
7:16,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
7:16,בַּעֲדוֹ,v'dv,,,,
7:17,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
7:17,הַמַּבּוּל,mabbul,H3999,flood,జలప్రళయము,noun
7:17,אַרְבָּעִים,'rv'ym,,,,
7:17,יוֹם,yom,H3117,day,దినము,noun
7:17,עַל,al,H5921,"upon, over",మీద,preposition
7:17,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
7:17,וַיִּרְבּוּ,vyrvv,,,,
7:17,הַמַּיִם,mayim,H4325,waters,జలములు,noun
7:17,וַיִּשְׂאוּ,vysh'v,,,,
7:17,אֶת,'t,,,,
7:17,הַתֵּבָה,tebah,H8392,a box,,noun
7:17,וַתָּרָם,vtrm,,,,
7:17,מֵעַל,al,H5921,"upon, over",మీద,preposition
7:17,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
7:18,וַיִּגְבְּרוּ,vygvrv,,,,
7:18,הַמַּיִם,mayim,H4325,waters,జలములు,noun
7:18,וַיִּרְבּוּ,vyrvv,,,,
7:18,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
7:18,עַל,al,H5921,"upon, over",మీద,preposition
7:18,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
7:18,וַתֵּלֶךְ,telekh,H1980,you will go,నవ వళళదవ,verb
7:18,הַתֵּבָה,tebah,H8392,a box,,noun
7:18,עַל,al,H5921,"upon, over",మీద,preposition
7:18,פְּנֵי,fny,,,,
7:18,הַמָּיִם,mayim,H4325,waters,జలములు,noun
7:19,וְהַמַּיִם,hammayim,H4325,the waters,ఆ జలమల,noun
7:19,גָּבְרוּ,gvrv,,,,
7:19,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
7:19,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
7:19,עַל,al,H5921,"upon, over",మీద,preposition
7:19,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
7:19,וַיְכֻסּוּ,vykhsv,,,,
7:19,כָּל,khl,,,,
7:19,הֶהָרִים,harim,H2022,mountains,పర్వతములు,noun
7:19,הַגְּבֹהִים,hgvhym,,,,
7:19,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
7:19,תַּחַת,tachat,H8480,the name of a place in the Desert,,noun location
7:19,כָּל,khl,,,,
7:19,הַשָּׁמָיִם,shamayim,H8064,heavens,ఆకాశములు,noun
7:20,חֲמֵשׁ,chmsh,,,,
7:20,עֶשְׂרֵה,'shrh,,,,
7:20,אַמָּה,'amah,H522,a hill in Israel,,noun location
7:20,מִלְמַעְלָה,ma'aleh,H4608,the relation or state) a rise,,noun
7:20,גָּבְרוּ,gvrv,,,,
7:20,הַמָּיִם,mayim,H4325,waters,జలములు,noun
7:20,וַיְכֻסּוּ,vykhsv,,,,
7:20,הֶהָרִים,harim,H2022,mountains,పర్వతములు,noun
7:21,וַיִּגְוַע,vygv',,,,
7:21,כָּל,khl,,,,
7:21,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
7:21,הָרֹמֵשׂ,ramas,H7430,creep,ప్రాకు,verb
7:21,עַל,al,H5921,"upon, over",మీద,preposition
7:21,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
7:21,בָּעוֹף,uf,H5774,fly,ఎగురు,verb
7:21,וּבַבְּהֵמָה,bhemah,H929,cattle.,,noun
7:21,וּבַחַיָּה,chayah,H2421,live,జీవించు,verb
7:21,וּבְכָל,kol,H3605,"all, every",అంతయు,noun
7:21,הַשֶּׁרֶץ,sharats,H8317,increase) abundantly,,verb
7:21,הַשֹּׁרֵץ,sharats,H8317,increase) abundantly,,verb
7:21,עַל,al,H5921,"upon, over",మీద,preposition
7:21,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
7:21,וְכֹל,kol,H3605,"all, every",అంతయు,noun
7:22,כֹּל,khl,,,,
7:22,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
7:22,נִשְׁמַת,nshmt,,,,
7:22,רוּחַ,ruach,H7307,"Spirit, wind, breath",ఆత్మ,noun
7:22,חַיִּים,chyym,,,,
7:22,בְּאַפָּיו,v'fyv,,,,
7:22,מִכֹּל,kol,H3605,"all, every",అంతయు,noun
7:22,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
7:22,בֶּחָרָבָה,charbah,H2723,desolate,,noun
7:22,מֵתוּ,tav,H8420,mark.,,noun
7:23,וַיִּמַח,vymch,,,,
7:23,אֶת,'t,,,,
7:23,כָּל,khl,,,,
7:23,הַיְקוּם,yqvm,H3351,standing,,noun
7:23,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
7:23,עַל,al,H5921,"upon, over",మీద,preposition
7:23,פְּנֵי,fny,,,,
7:23,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
7:23,מֵאָדָם,'adam,H119,made) red,ఎర్రగా చేయు,verb
7:23,עַד,ad,H5704,"until, as far as",వరకు,preposition
7:23,בְּהֵמָה,bhemah,H929,cattle.,,noun
7:23,עַד,ad,H5704,"until, as far as",వరకు,preposition
7:23,רֶמֶשׂ,remes,H7431,creeping things,ప్రాకుపురుగులు,noun
7:23,וְעַד,ad,H5704,"until, as far as",వరకు,preposition
7:23,עוֹף,oph,H5775,"bird, fowl",పక్షి,noun
7:24,וַיִּגְבְּרוּ,vygvrv,,,,
7:24,הַמַּיִם,mayim,H4325,waters,జలములు,noun
7:24,עַל,al,H5921,"upon, over",మీద,preposition
7:24,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
7:24,חֲמִשִּׁים,chamishiym,H2572,fifty,,number
7:24,וּמְאַת,meet,H854,from,నుండి,preposition
7:24,יוֹם,yom,H3117,day,దినము,noun
