Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
17:13,בִּבְשַׂרְכֶם,vvshrkhm,,,,
17:13,לִבְרִית,briyt,H1286,a Shechemitish deity,,noun proper
17:13,עוֹלָם,olam,H5769,"forever, eternity",నిత్యము,noun
17:14,וְעָרֵל,'arel,H6189,used only technically,,noun
17:14,זָכָר,zakar,H2145,male,పురుషుడు,adjective
17:14,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
17:14,לֹא,lo,H3808,not,కాదు,verb
17:14,יִמּוֹל,ymvl,,,,
17:14,אֶת,'t,,,,
17:14,בְּשַׂר,shar,H8269,chief,,noun
17:14,עָרְלָתוֹ,'rltv,,,,
17:14,וְנִכְרְתָה,vnkhrth,,,,
17:14,הַנֶּפֶשׁ,napash,H5314,to be breathed upon,,verb
17:14,הַהִוא,hu,H1931,"he, it",అతడ,
17:14,מֵעַמֶּיהָ,m'myh,,,,
17:14,אֶת,'t,,,,
17:14,בְּרִיתִי,vryty,,,,
17:14,הֵפַר,hfr,,,,
17:15,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
17:15,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
17:15,אֶל,el,H413,"to, toward",వైపు,preposition
17:15,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
17:15,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
17:15,אִשְׁתְּךָ,'shtkh,,,,
17:15,לֹא,lo,H3808,not,కాదు,verb
17:15,תִקְרָא,tqr',,,,
17:15,אֶת,'t,,,,
17:15,שְׁמָהּ,mah,H4100,what?,ఏమి?,interrogative
17:15,שָׂרָי,riy,H7377,i.e. a shower,,noun
17:15,כִּי,khiy,H3588,antecedent or consequent],,conjunction
17:15,שָׂרָה,sharah,H8283,Abraham's wife,,noun proper
17:15,שְׁמָהּ,mah,H4100,what?,ఏమి?,interrogative
17:16,וּבֵרַכְתִּי,vvrkhty,,,,
17:16,אֹתָהּ,'th,,,,
17:16,וְגַם,gam,H1571,often repeated as correl. both...and,,verb
17:16,נָתַתִּי,ntty,,,,
17:16,מִמֶּנָּה,manah,H4490,of food) a ration,,noun
17:16,לְךָ,lkh,,,,
17:16,בֵּן,ben,H1122,an Israelite,,noun proper
17:16,וּבֵרַכְתִּיהָ,vvrkhtyh,,,,
17:16,וְהָיְתָה,vhyth,,,,
17:16,לְגוֹיִם,goyim,H1471,nations,జాతులు,noun
17:16,מַלְכֵי,khiy,H3588,antecedent or consequent],,conjunction
17:16,עַמִּים,'mym,,,,
17:16,מִמֶּנָּה,manah,H4490,of food) a ration,,noun
17:16,יִהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
17:17,וַיִּפֹּל,vyfl,,,,
17:17,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
17:17,עַל,al,H5921,"upon, over",మీద,preposition
17:17,פָּנָיו,fnyv,,,,
17:17,וַיִּצְחָק,yitschaq,H3327,son of Abraham,,noun proper
17:17,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
17:17,בְּלִבּוֹ,libbo,H3820,his heart,అతన హదయమ,noun
17:17,הַלְּבֶן,laban,H3835,be white.,,verb
17:17,מֵאָה,meah,H3967,hundred,వంద,noun
17:17,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
17:17,יִוָּלֵד,yvld,,,,
17:17,וְאִם,em,H517,mother,తల్లి,noun
17:17,שָׂרָה,sharah,H8283,Abraham's wife,,noun proper
17:17,הֲבַת,bat,H1324,a bath or Hebrew measure of liquids,,noun
17:17,תִּשְׁעִים,tsh'ym,,,,
17:18,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
17:18,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
17:18,אֶל,el,H413,"to, toward",వైపు,preposition
17:18,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
17:18,לוּ,lv,,,,
17:18,יִשְׁמָעֵאל,yshm''l,,,,
17:18,יִחְיֶה,ychyh,,,,
17:18,לְפָנֶיךָ,lefanekha,H6440,before you,నీ ముందు,noun
17:19,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
17:19,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
17:19,אֲבָל,'abal,H61,i.e. truly or yet,,verb
17:19,שָׂרָה,sharah,H8283,Abraham's wife,,noun proper
17:19,אִשְׁתְּךָ,'shtkh,,,,
17:19,יֹלֶדֶת,yldt,,,,
17:19,לְךָ,lkh,,,,
17:19,בֵּן,ben,H1122,an Israelite,,noun proper
17:19,וְקָרָאתָ,vqr't,,,,
17:19,אֶת,'t,,,,
17:19,שְׁמוֹ,shmv,,,,
17:19,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
17:19,וַהֲקִמֹתִי,vhqmty,,,,
17:19,אֶת,'t,,,,
17:19,בְּרִיתִי,vryty,,,,
17:20,וּלְיִשְׁמָעֵאל‪[1]‬,yishma'e'l,H3458,the name of Abraham's oldest son,,noun proper
17:20,שְׁמַעְתִּיךָ,shm'tykh,,,,
17:20,הִנֵּה,hineh,H2009,lo,,particle demonstrative
17:20,בֵּרַכְתִּי,vrkhty,,,,
17:20,אֹתוֹ,'tv,,,,
17:20,וְהִפְרֵיתִי,vhfryty,,,,
17:20,אֹתוֹ,'tv,,,,
17:20,וְהִרְבֵּיתִי,vhrvyty,,,,
17:20,אֹתוֹ,'tv,,,,
17:20,בִּמְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
17:20,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
17:20,שְׁנֵים,shnym,,,,
17:20,עָשָׂר,'ashar,H6240,-teenth,,noun
17:20,נְשִׂיאִם,nshy'm,,,,
17:20,יוֹלִיד,yvlyd,,,,
17:21,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
17:21,בְּרִיתִי,vryty,,,,
17:21,אָקִים,'qym,,,,
17:21,אֶת,'t,,,,
17:21,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
17:21,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
17:21,תֵּלֵד,tld,,,,
17:21,לְךָ,lkh,,,,
17:21,שָׂרָה,sharah,H8283,Abraham's wife,,noun proper
17:21,לַמּוֹעֵד,mvo'ad,H4151,an assembly,,noun
17:21,הַזֶּה,zeh,H2089,a sheep,,noun
17:21,בַּשָּׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
17:21,הָאַחֶרֶת,h'chrt,,,,
17:22,וַיְכַל,vykhl,,,,
17:22,לְדַבֵּר,dabar,H1696,but used figuratively,మాట్లాడు,verb
17:22,אִתּוֹ,'tv,,,,
17:22,וַיַּעַל,ya'al,H3276,set forward,,verb
17:22,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
17:22,מֵעַל,al,H5921,"upon, over",మీద,preposition
17:22,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
17:23,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
17:23,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
17:23,אֶת,'t,,,,
17:23,יִשְׁמָעֵאל,yshm''l,,,,
17:23,בְּנוֹ,vnv,,,,
17:23,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
17:23,כָּל,khl,,,,
17:23,יְלִידֵי,ylydy,,,,
17:23,בֵיתוֹ,vytv,,,,
17:23,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
17:23,כָּל,khl,,,,
17:23,מִקְנַת,qnat,H7079,a place East of the Jordan,,noun location
17:23,כַּסְפּוֹ,khsfv,,,,
17:23,כָּל,khl,,,,
17:23,זָכָר,zakar,H2145,male,పురుషుడు,adjective
17:24,וְאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
17:24,בֶּן,vn,,,,
17:24,תִּשְׁעִים,tsh'ym,,,,
17:24,וָתֵשַׁע,tesha,H8672,nine,తొమ్మిది,noun enumeration
17:24,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
17:24,בְּהִמֹּלוֹ,vhmlv,,,,
17:24,בְּשַׂר,shar,H8269,chief,,noun
17:24,עָרְלָתוֹ,'rltv,,,,
17:25,וְיִשְׁמָעֵאל,yishma'e'l,H3458,the name of Abraham's oldest son,,noun proper
17:25,בְּנוֹ,vnv,,,,
17:25,בֶּן,vn,,,,
17:25,שְׁלֹשׁ,shlsh,,,,
17:25,עֶשְׂרֵה,'shrh,,,,
17:25,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
17:25,בְּהִמֹּלוֹ,vhmlv,,,,
17:25,אֵת,et,H853,(object marker),-,particle unrepresented in English
17:25,בְּשַׂר,shar,H8269,chief,,noun
17:25,עָרְלָתוֹ,'rltv,,,,
17:26,בְּעֶצֶם,'atsam,H6105,intransitively,,verb
17:26,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
17:26,הַזֶּה,zeh,H2089,a sheep,,noun
17:26,נִמּוֹל,nmvl,,,,
17:26,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
17:26,וְיִשְׁמָעֵאל,yishma'e'l,H3458,the name of Abraham's oldest son,,noun proper
17:26,בְּנוֹ,vnv,,,,
17:27,וְכָל,kol,H3605,"all, every",అంతయు,noun
17:27,אַנְשֵׁי,'nshy,,,,
17:27,בֵיתוֹ,vytv,,,,
17:27,יְלִיד,ylyd,,,,
17:27,בָּיִת,vyt,,,,
17:27,וּמִקְנַת,qnat,H7079,a place East of the Jordan,,noun location
17:27,כֶּסֶף,khesef,H3701,price,,noun
17:27,מֵאֵת,meet,H854,from,నుండి,preposition
17:27,בֶּן,vn,,,,
17:27,נֵכָר,nekhar,H5236,or a foreigner,,noun
17:27,נִמֹּלוּ,nmlv,,,,
17:27,אִתּוֹ,'tv,,,,
17:27,פ,f,,,,
