Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
2:3,מִכָּל,kol,H3605,"all, every",అంతయు,noun
2:3,מְלַאכְתּוֹ,ml'khtv,,,,
2:3,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
2:3,בָּרָא,bara',H1254,select,సృష్టించు (శూన్యం నుండి),verb
2:3,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:4,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
2:4,תוֹלְדוֹת,tvldvt,,,,
2:4,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
2:4,וְהָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
2:4,בְּהִבָּרְאָם,vhvr'm,,,,
2:4,בְּיוֹם,yom,H3117,day,దినము,noun
2:4,עֲשׂוֹת,'shvt,,,,
2:4,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:4,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:4,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
2:4,וְשָׁמָיִם,shamayim,H8064,heavens,ఆకాశములు,noun
2:5,וְכֹל,kol,H3605,"all, every",అంతయు,noun
2:5,שִׂיחַ,shych,,,,
2:5,הַשָּׂדֶה,shidah,H7705,musical instrument.,,noun
2:5,טֶרֶם,terem,H2962,"before, not yet",ఇంకా,preposition
2:5,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
2:5,בָאָרֶץ,erets,H776,"land, earth",భూమి,noun
2:5,וְכָל,kol,H3605,"all, every",అంతయు,noun
2:5,עֵשֶׂב,'shv,,,,
2:5,הַשָּׂדֶה,shidah,H7705,musical instrument.,,noun
2:5,טֶרֶם,terem,H2962,"before, not yet",ఇంకా,preposition
2:5,יִצְמָח,ytsmch,,,,
2:5,כִּי,khiy,H3588,antecedent or consequent],,conjunction
2:5,לֹא,lo,H3808,not,కాదు,verb
2:5,הִמְטִיר,hmtyr,,,,
2:5,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:6,וְאֵד,'ed,H108,vapor.,,noun
2:6,יַעֲלֶה,y'lh,,,,
2:6,מִן,min,H4480,from,నుండి,preposition
2:6,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
2:6,וְהִשְׁקָה,shaqah,H8248,i.e. to irrigate or furnish a potion to,,verb
2:6,אֶת,'t,,,,
2:6,כָּל,khl,,,,
2:6,פְּנֵי,fny,,,,
2:6,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
2:7,וַיִּיצֶר,vyytsr,,,,
2:7,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:7,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:7,אֶת,'t,,,,
2:7,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:7,עָפָר,afar,H6083,dust,ధూళి,noun
2:7,מִן,min,H4480,from,నుండి,preposition
2:7,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
2:7,וַיִּפַּח,yapach,H3306,to breathe hard,,verb
2:7,בְּאַפָּיו,v'fyv,,,,
2:7,נִשְׁמַת,nshmt,,,,
2:7,חַיִּים,chyym,,,,
2:7,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
2:7,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:7,לְנֶפֶשׁ,napash,H5314,to be breathed upon,,verb
2:8,וַיִּטַּע,vyt',,,,
2:8,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:8,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:8,גַּן,gan,H1588,a garden,,noun
2:8,בְעֵדֶן,'adan,H5727,to live voluptuously,,verb
2:8,מִקֶּדֶם,qadam,H6923,to anticipate,,verb
2:8,וַיָּשֶׂם,yasham,H3455,to be placed,,verb
2:8,שָׁם,sham,H8033,or thence,,verb
2:8,אֶת,'t,,,,
2:8,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:8,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
2:8,יָצָר,ytsr,,,,
2:9,וַיַּצְמַח,vytsmch,,,,
2:9,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:9,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:9,מִן,min,H4480,from,నుండి,preposition
2:9,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
2:9,כָּל,khl,,,,
2:9,עֵץ,ets,H6086,"tree, wood",వృక్షము,noun
2:9,נֶחְמָד,nchmd,,,,
2:9,לְמַרְאֶה,mar'eh,H4758,often plural the looks),,noun
2:9,וְטוֹב,tvob,H2897,a region apparently East of the Jordan,,noun location
2:9,לְמַאֲכָל,ma'akhal,H3978,flesh and fruit),,noun
2:9,וְעֵץ,ets,H6086,"tree, wood",వృక్షము,noun
2:9,הַחַיִּים,chayyim,H2416,life,జీవము,adjective
2:9,בְּתוֹךְ,tavekh,H8432,X between,,noun
2:9,הַגָּן,gan,H1588,a garden,,noun
2:10,וְנָהָרּ‪[p]‬,nahar,H5102,hence to flow,,verb
2:10,יֹצֵא,yts',,,,
2:10,מֵעֵדֶן,'adan,H5727,to live voluptuously,,verb
2:10,לְהַשְׁקוֹת,lhshqvt,,,,
2:10,אֶת,'t,,,,
2:10,הַגָּן,gan,H1588,a garden,,noun
2:10,וּמִשָּׁם,sham,H8033,or thence,,verb
2:10,יִפָּרֵד,yfrd,,,,
2:10,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
2:10,לְאַרְבָּעָה,l'rv'h,,,,
2:10,רָאשִׁים,r'shym,,,,
2:11,שֵׁם,shem,H8035,a son of Noah,,noun proper
2:11,הָאֶחָד,'achad,H258,to unify,,verb
2:11,פִּישׁוֹן,piyshvon,H6376,a river of Eden,,noun location
2:11,הוּא,hv',,,,
2:11,הַסֹּבֵב,sabab,H5437,used in various applications,,verb
2:11,אֵת,et,H853,(object marker),-,particle unrepresented in English
2:11,כָּל,khl,,,,
2:11,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
2:11,הַחֲוִילָה,Chavilah,H2341,Havilah,హవీలా,noun location
2:11,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
2:11,שָׁם,sham,H8033,or thence,,verb
2:11,הַזָּהָב,zahav,H2091,gold,బంగారము,noun
2:12,וּזֲהַב,zahav,H2091,gold,బంగారము,noun
2:12,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
2:12,הַהִוא,hu,H1931,"he, it",అతడ,
2:12,טוֹב,tov,H2896,good,మంచి,adjective
2:12,שָׁם,sham,H8033,or thence,,verb
2:12,הַבְּדֹלַח,dalach,H1804,to roil water,,verb
2:12,וְאֶבֶן,even,H68,stone,రాయి,noun
2:12,הַשֹּׁהַם,shoham,H7718,onyx,గోమేధికము,noun
2:13,וְשֵׁם,sham,H8033,or thence,,verb
2:13,הַנָּהָר,nahar,H5102,hence to flow,,verb
2:13,הַשֵּׁנִי,shaniy,H8144,properly,,noun
2:13,גִּיחוֹן,gychvn,,,,
2:13,הוּא,hv',,,,
2:13,הַסּוֹבֵב,hsvvv,,,,
2:13,אֵת,et,H853,(object marker),-,particle unrepresented in English
2:13,כָּל,khl,,,,
2:13,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
2:13,כּוּשׁ,Kush,H3568,Cush,కూషు,noun location
2:14,וְשֵׁם,sham,H8033,or thence,,verb
2:14,הַנָּהָר,nahar,H5102,hence to flow,,verb
2:14,הַשְּׁלִישִׁי,shliyshiy,H7992,a third,,adjective
2:14,חִדֶּקֶל,chideqel,H2313,the Chiddekel river,,noun proper
2:14,הוּא,hv',,,,
2:14,הַהֹלֵךְ,halakh,H1980,literally and figuratively),"ఒక ఆదిమ మూలం; నడవడానికి (అనేక రకాల అప్లికేషన్లలో, అక్షరాలా మరియు అలంకారికంగా)",verb
2:14,קִדְמַת,qdmt,,,,
2:14,אַשּׁוּר,'shvr,,,,
2:14,וְהַנָּהָר,hanahar,H5104,the river,ఆ నద,noun
2:14,הָרְבִיעִי,hrvy'y,,,,
2:14,הוּא,hv',,,,
2:14,פְרָת,frt,,,,
2:15,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
2:15,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:15,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:15,אֶת,'t,,,,
2:15,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:15,וַיַּנִּחֵהוּ,vynchhv,,,,
2:15,בְגַן,gan,H1588,a garden,,noun
2:15,עֵדֶן,Eden,H5731,Eden,ఏదెను,noun proper
2:15,לְעָבְדָהּ,l'vdh,,,,
2:15,וּלְשָׁמְרָהּ,shamrah,H8108,watchfulness,,noun
2:16,וַיְצַו,vayetsav,H6680,and commanded,ఆజ్ఞాపించెను,verb
2:16,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:16,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:16,עַל,al,H5921,"upon, over",మీద,preposition
2:16,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:16,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
2:16,מִכֹּל,kol,H3605,"all, every",అంతయు,noun
2:16,עֵץ,ets,H6086,"tree, wood",వృక్షము,noun
2:16,הַגָּן,gan,H1588,a garden,,noun
2:16,אָכֹל,'khl,,,,
2:16,תֹּאכֵל,t'khl,,,,
2:17,וּמֵעֵץ,ma'ats,H4619,an Israelite,,noun proper
2:17,הַדַּעַת,da'at,H1847,norantly,,noun
2:17,טוֹב,tov,H2896,good,మంచి,adjective
2:17,וָרָע,rea',H7454,a thought,,noun
2:17,לֹא,lo,H3808,not,కాదు,verb
2:17,תֹאכַל,t'khl,,,,
2:17,מִמֶּנּוּ,mmnv,,,,
2:17,כִּי,khiy,H3588,antecedent or consequent],,conjunction
2:17,בְּיוֹם,yom,H3117,day,దినము,noun
2:17,אֲכָלְךָ,'khlkh,,,,
2:17,מִמֶּנּוּ,mmnv,,,,
2:17,מוֹת,mvt,,,,
2:17,תָּמוּת,tmvt,,,,
2:18,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
2:18,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:18,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:18,לֹא,lo,H3808,not,కాదు,verb
2:18,טוֹב,tov,H2896,good,మంచి,adjective
2:18,הֱיוֹת,hyvt,,,,
2:18,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:18,לְבַדּוֹ,lvdv,,,,
2:18,אֶעֱשֶׂהּ,''shh,,,,
2:18,לּוֹ‪[1]‬,lv,,,,
2:18,עֵזֶר,'ezer,H5829,the name of four Israelites,,noun proper
2:18,כְּנֶגְדּוֹ,khngdv,,,,
2:19,וַיִּצֶר,yatsar,H3335,fashion,,verb
2:19,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:19,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:19,מִן,min,H4480,from,నుండి,preposition
2:19,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
2:19,כָּל,khl,,,,
2:19,חַיַּת,chyt,,,,
2:19,הַשָּׂדֶה,shidah,H7705,musical instrument.,,noun
2:19,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
2:19,כָּל,khl,,,,
2:19,עוֹף,oph,H5775,"bird, fowl",పక్షి,noun
2:19,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
2:19,וַיָּבֵא,yavo,H935,he will come,అతడ వచచన,verb
2:19,אֶל,el,H413,"to, toward",వైపు,preposition
2:19,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:20,וַיִּקְרָא,vyqr',,,,
2:20,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:20,שֵׁמוֹת,mut,H4191,die,చావు,verb
2:20,לְכָל,kol,H3605,"all, every",అంతయు,noun
2:20,הַבְּהֵמָה,bhemah,H929,cattle.,,noun
2:20,וּלְעוֹף,uf,H5774,fly,ఎగురు,verb
2:20,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
2:20,וּלְכֹל,kol,H3605,"all, every",అంతయు,noun
2:20,חַיַּת,chyt,,,,
2:20,הַשָּׂדֶה,shidah,H7705,musical instrument.,,noun
2:20,וּלְאָדָם,'adam,H119,made) red,ఎర్రగా చేయు,verb
2:20,לֹא,lo,H3808,not,కాదు,verb
2:20,מָצָא,matsa,H4672,find,కనుగొను,verb
2:20,עֵזֶר,'ezer,H5829,the name of four Israelites,,noun proper
2:20,כְּנֶגְדּוֹ,khngdv,,,,
2:21,וַיַּפֵּל,vyfl,,,,
2:21,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:21,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:21,תַּרְדֵּמָה,trdmh,,,,
2:21,עַל,al,H5921,"upon, over",మీద,preposition
2:21,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:21,וַיִּישָׁן,vyyshn,,,,
2:21,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
2:21,אַחַת,'cht,,,,
2:21,מִצַּלְעֹתָיו,mtsl'tyv,,,,
2:21,וַיִּסְגֹּר,vysgr,,,,
2:21,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
2:21,תַּחְתֶּנָּה,tchtnh,,,,
2:22,וַיִּבֶן,vyvn,,,,
2:22,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
2:22,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
2:22,אֶת,'t,,,,
2:22,הַצֵּלָע,tsala',H6760,to limp,,verb
2:22,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
2:22,לָקַח,laqach,H3947,take,తీసుకొను,verb
2:22,מִן,min,H4480,from,నుండి,preposition
2:22,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:22,לְאִשָּׁה,'eshah,H800,fire,,noun
2:22,וַיְבִאֶהָ,vyv'h,,,,
2:22,אֶל,el,H413,"to, toward",వైపు,preposition
2:22,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:23,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
2:23,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:23,זֹאת,z't,,,,
2:23,הַפַּעַם,pa'am,H6470,to impel or agitate,,verb
2:23,עֶצֶם,etsem,H6106,bone,ఎముక,noun
2:23,מֵעֲצָמַי,m'tsmy,,,,
2:23,וּבָשָׂר,bashar,H1319,preach,,verb
2:23,מִבְּשָׂרִי,sharay,H8297,the wife of Abraham,,noun proper
2:23,לְזֹאת,zot,H2063,this (fem),ఇద,pronoun
2:23,יִקָּרֵא,yqr',,,,
2:23,אִשָּׁה,'ishah,H801,but used in a liturgical sense],,noun
2:23,כִּי,khiy,H3588,antecedent or consequent],,conjunction
2:23,מֵאִישׁ,ish,H376,"man, husband",పురుషుడు,noun
2:23,לֻקֳחָה,lqchh,,,,
2:23,זֹּאת,z't,,,,
2:24,עַל,al,H5921,"upon, over",మీద,preposition
2:24,כֵּן,khen,H3654,X manner.,,noun
2:24,יַעֲזָב,y'zv,,,,
2:24,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
2:24,אֶת,'t,,,,
2:24,אָבִיו,'vyv,,,,
2:24,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
2:24,אִמּוֹ,immo,H517,his mother,అతని తల్లి,noun
2:24,וְדָבַק,dabaq,H1692,to catch by pursuit,,verb
2:24,בְּאִשְׁתּוֹ,ishto,H802,his wife,అతన భరయ,noun
2:24,וְהָיוּ,vhyv,,,,
2:24,לְבָשָׂר,bashar,H1319,preach,,verb
2:24,אֶחָד,echad,H259,one,ఒకటి,adjective
2:25,וַיִּהְיוּ,yihyu,H1961,let them be,అగుదురుగాక,verb
2:25,שְׁנֵיהֶם,shnyhm,,,,
2:25,עֲרוּמִּים,'rvmym,,,,
2:25,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
2:25,וְאִשְׁתּוֹ,ishto,H802,his wife,అతన భరయ,noun
2:25,וְלֹא,lo,H3808,not,కాదు,verb
2:25,יִתְבֹּשָׁשׁוּ,ytvshshv,,,,
