Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
27:7,הָבִיאָה,ya'ah,H2969,to be suitable,,verb
27:7,לִּי,ly,,,,
27:7,צַיִד,tsayid,H6718,"hunting, game",వేట,noun
27:7,וַעֲשֵׂה,'ashah,H6213,in the broadest sense and widest application,విస్తృతమైన అర్థంలో మరియు విస్తృతమైన అప్లికేషన్ (క్రింది విధంగా),verb
27:7,לִי,ly,,,,
27:7,מַטְעַמִּים,mt'mym,,,,
27:7,וְאֹכֵלָה,v'khlh,,,,
27:7,וַאֲבָרֶכְכָה,v'vrkhkhh,,,,
27:7,לִפְנֵי,lifney,H6440,before,ముందు,noun
27:7,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
27:7,לִפְנֵי,lifney,H6440,before,ముందు,noun
27:7,מוֹתִי,mvty,,,,
27:8,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
27:8,בְנִי,niy,H5204,apparently from H5091],,noun
27:8,שְׁמַע,shm',,,,
27:8,בְּקֹלִי,qalay,H7040,an Israelite,,noun proper
27:8,לַאֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:8,אֲנִי,'aniy,H589,me,,personal pronoun
27:8,מְצַוָּה,tsavah,H6680,enjoin,,verb
27:8,אֹתָךְ,'tkh,,,,
27:9,לֶךְ,lkh,,,,
27:9,נָא,na',H4995,i.e. uncooked,,adjective
27:9,אֶל,el,H413,"to, toward",వైపు,preposition
27:9,הַצֹּאן,tson,H6629,"flock, sheep",మేకలు,noun
27:9,וְקַח,qach,H3947,take!,తసకనమ,verb
27:9,לִי,ly,,,,
27:9,מִשָּׁם,sham,H8033,or thence,,verb
27:9,שְׁנֵי,niy,H5204,apparently from H5091],,noun
27:9,גְּדָיֵי,gdyy,,,,
27:9,עִזִּים,'zym,,,,
27:9,טֹבִים,tvym,,,,
27:9,וְאֶעֱשֶׂה,eeseh,H6213,I will do,నన చయదన,verb
27:9,אֹתָם,'tm,,,,
27:9,מַטְעַמִּים,mt'mym,,,,
27:9,לְאָבִיךָ,avikha,H1,your father,నీ తండ్రి,noun
27:10,וְהֵבֵאתָ,bata,H935,you came,నవ వచచతవ,verb
27:10,לְאָבִיךָ,avikha,H1,your father,నీ తండ్రి,noun
27:10,וְאָכָל,akal,H398,eat,తిను,verb
27:10,בַּעֲבֻר,avar,H5674,pass over,దాటు,verb
27:10,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:10,יְבָרֶכְךָ,yvrkhkh,,,,
27:10,לִפְנֵי,lifney,H6440,before,ముందు,noun
27:10,מוֹתוֹ,tav,H8420,mark.,,noun
27:11,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:11,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:11,אֶל,el,H413,"to, toward",వైపు,preposition
27:11,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
27:11,אִמּוֹ,immo,H517,his mother,అతని తల్లి,noun
27:11,הֵן,hen,H2005,if,,particle
27:11,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:11,אָחִי,achi,H251,my brother,నా సోదరుడు,noun
27:11,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
27:11,שָׂעִר,'ar,H6145,a foe,,noun
27:11,וְאָנֹכִי,anokhi,H595,I,నన,personal pronoun
27:11,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
27:11,חָלָק,chalaq,H2510,a mountain of Idumaea,,noun location
27:12,אוּלַי,ulay,H194,perhaps,ఒకవేళ,verb
27:12,יְמֻשֵּׁנִי,ymshny,,,,
27:12,אָבִי,'vy,,,,
27:12,וְהָיִיתִי,vhyyty,,,,
27:12,בְעֵינָיו,einav,H5869,his eyes,అతన కళళ,noun
27:12,כִּמְתַעְתֵּעַ,khmt't',,,,
27:12,וְהֵבֵאתִי,bati,H935,I came,నన వచచతన,verb
27:12,עָלַי,'ly,,,,
27:12,קְלָלָה,qelalah,H7045,curse,శాపము,noun
27:12,וְלֹא,lo,H3808,not,కాదు,verb
27:12,בְרָכָה,rekhah,H7397,a place in Israel,,noun location
27:13,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
27:13,לוֹ,lv,,,,
27:13,אִמּוֹ,immo,H517,his mother,అతని తల్లి,noun
27:13,עָלַי,'ly,,,,
27:13,קִלְלָתְךָ,qlltkh,,,,
27:13,בְּנִי,niy,H5204,apparently from H5091],,noun
27:13,אַךְ,akh,H389,"surely, but",నిజముగా,verb
27:13,שְׁמַע,shm',,,,
27:13,בְּקֹלִי,qalay,H7040,an Israelite,,noun proper
27:13,וְלֵךְ,lekh,H1980,go!,వళళమ,verb
27:13,קַח,qach,H3947,take!,తీసుకొనుము,verb
27:13,לִי,ly,,,,
27:14,וַיֵּלֶךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
27:14,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
27:14,וַיָּבֵא,yavo,H935,he will come,అతడ వచచన,verb
27:14,לְאִמּוֹ,immo,H517,his mother,అతన తలల,noun
27:14,וַתַּעַשׂ,vt'sh,,,,
27:14,אִמּוֹ,immo,H517,his mother,అతని తల్లి,noun
27:14,מַטְעַמִּים,mt'mym,,,,
27:14,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:14,אָהֵב,'hv,,,,
27:14,אָבִיו,'vyv,,,,
27:15,וַתִּקַּח,tiqqach,H3947,you will take,నవ తసకదవ,verb
27:15,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
27:15,אֶת,'t,,,,
27:15,בִּגְדֵי,gdiy,H1423,a young goat,,noun
27:15,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:15,בְּנָהּ,vnh,,,,
27:15,הַגָּדֹל,gadal,H1431,to make large,,verb
27:15,הַחֲמֻדֹת,hchmdt,,,,
27:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:15,אִתָּהּ,'th,,,,
27:15,בַּבָּיִת,bayit,H1006,a place in Israel,,noun location
27:15,וַתַּלְבֵּשׁ,vtlvsh,,,,
27:15,אֶת,'t,,,,
27:15,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:15,בְּנָהּ,vnh,,,,
27:16,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
27:16,עֹרֹת,'rt,,,,
27:16,גְּדָיֵי,gdyy,,,,
27:16,הָעִזִּים,izzim,H5795,goats,మేకలు,noun
27:16,הִלְבִּישָׁה,hlvyshh,,,,
27:16,עַל,al,H5921,"upon, over",మీద,preposition
27:16,יָדָיו,ydyv,,,,
27:16,וְעַל,al,H5921,"upon, over",మీద,preposition
27:16,חֶלְקַת,chlqt,,,,
27:16,צַוָּארָיו,tsv'ryv,,,,
27:17,וַתִּתֵּן,titten,H5414,you will give,నవ ఇచచదవ,verb
27:17,אֶת,'t,,,,
27:17,הַמַּטְעַמִּים,hmt'mym,,,,
27:17,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
27:17,הַלֶּחֶם,lacham,H3898,eat,,verb
27:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:17,עָשָׂתָה,'shth,,,,
27:17,בְּיַד,yad,H3027,hand,చేయి,noun
27:17,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:17,בְּנָהּ,vnh,,,,
27:18,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
27:18,אֶל,el,H413,"to, toward",వైపు,preposition
27:18,אָבִיו,'vyv,,,,
27:18,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:18,אָבִי,'vy,,,,
27:18,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:18,הִנֶּנִּי,hnny,,,,
27:18,מִי,mi,H4310,who?,ఎవరు?,interrogative
27:18,אַתָּה,'th,,,,
27:18,בְּנִי,niy,H5204,apparently from H5091],,noun
27:19,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:19,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:19,אֶל,el,H413,"to, toward",వైపు,preposition
27:19,אָבִיו,'vyv,,,,
27:19,אָנֹכִי,'nkhy,,,,
27:19,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:19,בְּכֹרֶךָ,rakh,H7390,soft,,adjective
27:19,עָשִׂיתִי,'shyty,,,,
27:19,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:19,דִּבַּרְתָּ,dvrt,,,,
27:19,אֵלָי,'ly,,,,
27:19,קוּם,qum,H6965,arise,లేచు,verb
27:19,נָא,na',H4995,i.e. uncooked,,adjective
27:19,שְׁבָה,bah,H-,in her/it,దానిలో,
27:19,וְאָכְלָה,v'khlh,,,,
27:20,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:20,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:20,אֶל,el,H413,"to, toward",వైపు,preposition
27:20,בְּנוֹ,vnv,,,,
27:20,מַה,mh,,,,
27:20,זֶּה,zh,,,,
27:20,מִהַרְתָּ,mhrt,,,,
27:20,לִמְצֹא,matsa,H4672,find,కనుగొను,verb
27:20,בְּנִי,niy,H5204,apparently from H5091],,noun
27:20,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:20,כִּי,khiy,H3588,antecedent or consequent],,conjunction
27:20,הִקְרָה,qarah,H7136,specifically,,verb
27:20,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
27:20,אֱלֹהֶיךָ,'lhykh,,,,
27:20,לְפָנָי,penei,H6440,face of,ముఖము,noun
27:21,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:21,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:21,אֶל,el,H413,"to, toward",వైపు,preposition
27:21,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:21,גְּשָׁה,gshh,,,,
27:21,נָּא,n',,,,
27:21,וַאֲמֻשְׁךָ,v'mshkh,,,,
27:21,בְּנִי,niy,H5204,apparently from H5091],,noun
27:21,הַאַתָּה,otah,H853,her,ఆమన,particle unrepresented in English
27:21,זֶה,zeh,H2089,a sheep,,noun
27:21,בְּנִי,niy,H5204,apparently from H5091],,noun
27:21,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:21,אִם,im,H518,if,అయితే,particle
27:21,לֹא,lo,H3808,not,కాదు,verb
27:22,וַיִּגַּשׁ,vygsh,,,,
27:22,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:22,אֶל,el,H413,"to, toward",వైపు,preposition
27:22,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:22,אָבִיו,'vyv,,,,
27:22,וַיְמֻשֵּׁהוּ,vymshhv,,,,
27:22,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:22,הַקֹּל,qal,H7031,"light, swift",తేలిక,adjective
27:22,קוֹל,qvol,H6963,bleating,,noun
27:22,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:22,וְהַיָּדַיִם,yadayim,H3027,hands,చేతులు,noun
27:22,יְדֵי,ydy,,,,
27:22,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:23,וְלֹא,lo,H3808,not,కాదు,verb
27:23,הִכִּירוֹ,hkhyrv,,,,
27:23,כִּי,khiy,H3588,antecedent or consequent],,conjunction
27:23,הָיוּ,hyv,,,,
27:23,יָדָיו,ydyv,,,,
27:23,כִּידֵי,khydy,,,,
27:23,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:23,אָחִיו,'chyv,,,,
27:23,שְׂעִרֹת,sh'rt,,,,
27:23,וַיְבָרְכֵהוּ,vyvrkhhv,,,,
27:24,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:24,אַתָּה,'th,,,,
27:24,זֶה,zeh,H2089,a sheep,,noun
27:24,בְּנִי,niy,H5204,apparently from H5091],,noun
27:24,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:24,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:24,אָנִי,'aniy,H590,navy .,,noun
27:25,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:25,הַגִּשָׁה,hgshh,,,,
27:25,לִּי,ly,,,,
27:25,וְאֹכְלָה,v'khlh,,,,
27:25,מִצֵּיד,tsayid,H6718,food,,noun
27:25,בְּנִי,niy,H5204,apparently from H5091],,noun
27:25,לְמַעַן,lemaan,H4616,in order that,కొరకు,preposition
27:25,תְּבָרֶכְךָ,tvrkhkh,,,,
27:25,נַפְשִׁי,nfshy,,,,
27:25,וַיַּגֶּשׁ,vygsh,,,,
27:25,לוֹ,lv,,,,
27:25,וַיֹּאכַל,yokhal,H398,he will eat,అతడ తనన,verb
27:25,וַיָּבֵא,yavo,H935,he will come,అతడ వచచన,verb
27:25,לוֹ,lv,,,,
27:25,יַיִן,yayin,H3196,wine,ద్రాక్షారసము,noun
27:26,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:26,אֵלָיו,'lyv,,,,
27:26,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:26,אָבִיו,'vyv,,,,
27:26,גְּשָׁה,gshh,,,,
27:26,נָּא,n',,,,
27:26,וּשְׁקָה,shaqah,H8248,i.e. to irrigate or furnish a potion to,,verb
27:26,לִּי,ly,,,,
27:26,בְּנִי,niy,H5204,apparently from H5091],,noun
27:27,וַיִּגַּשׁ,vygsh,,,,
27:27,וַיִּשַּׁק,vyshq,,,,
27:27,לוֹ,lv,,,,
27:27,וַיָּרַח,Yerach,H3392,Jerah,యెరహు,noun proper
27:27,אֶת,'t,,,,
27:27,רֵיחַ,rych,,,,
27:27,בְּגָדָיו,vgdyv,,,,
27:27,וַיְבָרֲכֵהוּ,vyvrkhhv,,,,
27:27,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:27,רְאֵה,reeh,H7200,see! look!,చూడుము,verb
27:27,רֵיחַ,rych,,,,
27:27,בְּנִי,niy,H5204,apparently from H5091],,noun
27:27,כְּרֵיחַ,reyach,H7381,scent,,noun
27:27,שָׂדֶה,shdh,,,,
27:27,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:28,וְיִתֶּן,yitten,H5414,he will give,అతడ ఇచచన,verb
27:28,לְךָ,lkh,,,,
27:28,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
27:28,מִטַּל,tal,H2919,dew,,noun
27:28,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
27:28,וּמִשְׁמַנֵּי,vmshmny,,,,
27:28,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
27:28,וְרֹב,rav,H7227,"many, great",అనేకము,adjective
27:28,דָּגָן,dagan,H1715,i.e. grain,,noun
27:28,וְתִירֹשׁ,vtyrsh,,,,
27:29,יַעַבְדוּךָ,y'vdvkh,,,,
27:29,עַמִּים,'mym,,,,
27:29,*וישתחו,vyshtchv,,,,
27:29,**וְיִשְׁתַּחֲווּ‪[a]‬,vyshtchvv,,,,
27:29,לְךָ,lkh,,,,
27:29,לְאֻמִּים,l'mym,,,,
27:29,הֱוֵה,hvh,,,,
27:29,גְבִיר,gvyr,,,,
27:29,לְאַחֶיךָ,achikha,H251,your brother,నీ సోదరుడు,noun
27:29,וְיִשְׁתַּחֲוּוּ‪[1]‬,vyshtchvv,,,,
27:29,לְךָ,lkh,,,,
27:29,בְּנֵי,niy,H5204,apparently from H5091],,noun
27:29,אִמֶּךָ,'mkh,,,,
27:29,אֹרְרֶיךָ,'rrykh,,,,
27:29,אָרוּר,'rvr,,,,
27:30,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
27:30,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
27:30,כִּלָּה,lah,H-,to her,ఆమక,
27:30,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:30,לְבָרֵךְ,barakh,H1288,to bless man as a benefit,,verb
27:30,אֶת,'t,,,,
27:30,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:30,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
27:30,אַךְ,akh,H389,"surely, but",నిజముగా,verb
27:30,יָצֹא,yts',,,,
27:30,יָצָא,yatsa,H3318,go out,వెళ్ళు,verb
27:30,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:30,מֵאֵת,meet,H854,from,నుండి,preposition
27:30,פְּנֵי,fny,,,,
27:30,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:31,וַיַּעַשׂ,vy'sh,,,,
27:31,גַּם,gam,H1571,often repeated as correl. both...and,,verb
27:31,הוּא,hv',,,,
27:31,מַטְעַמִּים,mt'mym,,,,
27:31,וַיָּבֵא,yavo,H935,he will come,అతడ వచచన,verb
27:31,לְאָבִיו,aviv,H1,his father,అతని తడర,noun
27:31,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:31,לְאָבִיו,aviv,H1,his father,అతని తడర,noun
27:31,יָקֻם,yqm,,,,
27:31,אָבִי,'vy,,,,
27:31,וְיֹאכַל,yokhal,H398,he will eat,అతడ తనన,verb
27:31,מִצֵּיד,tsayid,H6718,food,,noun
27:31,בְּנוֹ,vnv,,,,
27:31,בַּעֲבוּר,'abvr,H5669,used only of stored grain,,noun
27:31,תְּבָרֲכַנִּי,tvrkhny,,,,
27:32,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:32,לוֹ,lv,,,,
27:32,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:32,אָבִיו,'vyv,,,,
27:32,מִי,mi,H4310,who?,ఎవరు?,interrogative
27:32,אָתָּה,'th,,,,
27:32,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:32,אֲנִי,'aniy,H589,me,,personal pronoun
27:32,בִּנְךָ,vnkh,,,,
27:32,בְכֹרְךָ,rakh,H7390,soft,,adjective
27:32,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:33,וַיֶּחֱרַד,vychrd,,,,
27:33,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:33,חֲרָדָה,charadah,H2732,a place in the Desert,,noun location
27:33,גְּדֹלָה,gdlh,,,,
27:33,עַד,ad,H5704,"until, as far as",వరకు,preposition
27:33,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
27:33,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:33,מִי,mi,H4310,who?,ఎవరు?,interrogative
27:33,אֵפוֹא,'fv',,,,
27:33,הוּא,hv',,,,
27:33,הַצָּד,tsad,H6654,a side,,noun
27:33,צַיִד,tsayid,H6718,"hunting, game",వేట,noun
27:33,וַיָּבֵא,yavo,H935,he will come,అతడ వచచన,verb
27:33,לִי,ly,,,,
27:33,וָאֹכַל,akal,H398,eat,తిను,verb
27:34,כִּשְׁמֹעַ,shama',H8085,causatively,"తెలివిగా వినడానికి (తరచుగా శ్రద్ధ, విధేయత మొదలైన వాటితో; కారణం, చెప్పడం మొదలైనవి)",verb
27:34,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:34,אֶת,'t,,,,
27:34,דִּבְרֵי,dvry,,,,
27:34,אָבִיו,'vyv,,,,
27:34,וַיִּצְעַק,vyts'q,,,,
27:34,צְעָקָה,ts'qh,,,,
27:34,גְּדֹלָה,gdlh,,,,
27:34,וּמָרָה,marah,H4785,a place in the Desert,,noun proper
27:34,עַד,ad,H5704,"until, as far as",వరకు,preposition
27:34,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
27:34,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:34,לְאָבִיו,aviv,H1,his father,అతని తడర,noun
27:34,בָּרֲכֵנִי,vrkhny,,,,
27:34,גַם,gm,,,,
27:35,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:35,בָּא,v',,,,
27:35,אָחִיךָ,achikha,H251,your brother,నీ సోదరుడు,noun
27:35,בְּמִרְמָה,mirmah,H4821,an Israelite,,noun proper
27:35,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
27:35,בִּרְכָתֶךָ,vrkhtkh,,,,
27:36,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:36,הֲכִי,khiy,H3588,antecedent or consequent],,conjunction
27:36,קָרָא,qara,H7121,call,పిలుచు,verb
27:36,שְׁמוֹ,shmv,,,,
27:36,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
27:36,וַיַּעְקְבֵנִי,vy'qvny,,,,
27:36,זֶה,zeh,H2089,a sheep,,noun
27:36,פַעֲמַיִם,f'mym,,,,
27:36,אֶת,'t,,,,
27:36,בְּכֹרָתִי,khretiy,H3774,Cherethites.,,adjective
27:36,לָקָח,qach,H3947,take!,తసకనమ,verb
27:36,וְהִנֵּה,henah,H2008,hither,,verb
27:36,עַתָּה,'th,,,,
27:36,לָקַח,laqach,H3947,take,తీసుకొను,verb
27:36,בִּרְכָתִי,vrkhty,,,,
27:37,וַיַּעַן,yaan,H3282,because,ఎందుకంటే,preposition
27:37,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
27:37,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:37,לְעֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:37,הֵן,hen,H2005,if,,particle
27:37,גְּבִיר,gbiyr,H1376,a master,,noun
27:37,שַׂמְתִּיו,shmtyv,,,,
27:37,לָךְ,lkh,,,,
27:37,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
27:37,כָּל,khl,,,,
27:37,אֶחָיו,'chyv,,,,
27:37,נָתַתִּי,ntty,,,,
27:37,לוֹ,lv,,,,
27:37,לַעֲבָדִים,l'vdym,,,,
27:37,וְדָגָן,dagan,H1715,i.e. grain,,noun
27:38,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
27:38,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
27:38,אֶל,el,H413,"to, toward",వైపు,preposition
27:38,אָבִיו,'vyv,,,,
27:38,הַבְרָכָה,brakhah,H1294,the name of an Israelite,,noun location
27:38,אַחַת,'cht,,,,
27:38,הִוא,hv',,,,
27:38,לְךָ,lkh,,,,
27:38,אָבִי,'vy,,,,
27:38,בָּרֲכֵנִי,vrkhny,,,,
27:38,גַם,gm,,,,
27:38,אָנִי,'aniy,H590,navy .,,noun
27:38,אָבִי,'vy,,,,
