Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
18:15,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:15,לֹא,lo,H3808,not,కాదు,verb
18:15,כִּי,khiy,H3588,antecedent or consequent],,conjunction
18:15,צָחָקְתְּ,tschqt,,,,
18:16,וַיָּקֻמוּ,vyqmv,,,,
18:16,מִשָּׁם,sham,H8033,or thence,,verb
18:16,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
18:16,וַיַּשְׁקִפוּ,vyshqfv,,,,
18:16,עַל,al,H5921,"upon, over",మీద,preposition
18:16,פְּנֵי,fny,,,,
18:16,סְדֹם,Sedom,H5467,Sodom,సొదొమ,noun location
18:16,וְאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
18:16,הֹלֵךְ,holekh,H1980,going,వెళ్ళుచున్న,verb
18:16,עִמָּם,'mm,,,,
18:16,לְשַׁלְּחָם,lacham,H3898,eat,,verb
18:17,וַיהֹוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
18:17,אָמָר,'mr,,,,
18:17,הַמְכַסֶּה,mikhseh,H4372,i.e. weather-boarding,,noun
18:17,אֲנִי,'aniy,H589,me,,personal pronoun
18:17,מֵאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
18:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
18:17,אֲנִי,'aniy,H589,me,,personal pronoun
18:17,עֹשֶׂה,'shh,,,,
18:18,וְאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
18:18,הָיוֹ,hyv,,,,
18:18,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
18:18,לְגוֹי,goy,H1471,nation,జాతి,noun
18:18,גָּדוֹל,gdvl,,,,
18:18,וְעָצוּם,v'tsvm,,,,
18:18,וְנִבְרְכוּ,vnvrkhv,,,,
18:18,בוֹ,vv,,,,
18:18,כֹּל,khl,,,,
18:18,גּוֹיֵי,gvyy,,,,
18:18,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
18:19,כִּי,khiy,H3588,antecedent or consequent],,conjunction
18:19,יְדַעְתִּיו,yd'tyv,,,,
18:19,לְמַעַן,lemaan,H4616,in order that,కొరకు,preposition
18:19,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
18:19,יְצַוֶּה,ytsvh,,,,
18:19,אֶת,'t,,,,
18:19,בָּנָיו,vnyv,,,,
18:19,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
18:19,בֵּיתוֹ,vytv,,,,
18:19,אַחֲרָיו,'chryv,,,,
18:19,וְשָׁמְרוּ,vshmrv,,,,
18:19,דֶּרֶךְ,drkh,,,,
18:19,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
18:19,לַעֲשׂוֹת,laasot,H6213,"to do, to make",చేయుటకు,verb
18:19,צְדָקָה,tsedaqah,H6666,righteousness,నీతి,noun
18:20,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:20,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
18:20,זַעֲקַת,z'qt,,,,
18:20,סְדֹם,Sedom,H5467,Sodom,సొదొమ,noun location
18:20,וַעֲמֹרָה,Amorah,H6017,Gomorrah,గొమొర్రా,noun location
18:20,כִּי,khiy,H3588,antecedent or consequent],,conjunction
18:20,רָבָּה,rvh,,,,
18:20,וְחַטָּאתָם,vcht'tm,,,,
18:20,כִּי,khiy,H3588,antecedent or consequent],,conjunction
18:20,כָבְדָה,khvdh,,,,
18:20,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
18:21,אֵרֲדָה,'rdh,,,,
18:21,נָּא,n',,,,
18:21,וְאֶרְאֶה,ereh,H7200,I will see,నన చచదన,verb
18:21,הַכְּצַעֲקָתָהּ,hkhts'qth,,,,
18:21,הַבָּאָה,b'ah,H872,an entrance to a building,,noun
18:21,אֵלַי,'ly,,,,
18:21,עָשׂוּ,'shv,,,,
18:21,כָּלָה,khalah,H3617,also destruction,,noun
18:21,וְאִם,em,H517,mother,తల్లి,noun
18:21,לֹא,lo,H3808,not,కాదు,verb
18:21,אֵדָעָה,'d'h,,,,
18:22,וַיִּפְנוּ,vyfnv,,,,
18:22,מִשָּׁם,sham,H8033,or thence,,verb
18:22,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
18:22,וַיֵּלְכוּ,vylkhv,,,,
18:22,סְדֹמָה,sdmh,,,,
18:22,וְאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
18:22,עוֹדֶנּוּ,'vdnv,,,,
18:22,עֹמֵד,'md,,,,
18:22,לִפְנֵי,lifney,H6440,before,ముందు,noun
18:22,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
18:23,וַיִּגַּשׁ,vygsh,,,,
18:23,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
18:23,וַיֹּאמַר,yomar,H559,he will say,అతడ చపపన,verb
18:23,הַאַף,'af,H639,ire,(సరిగ్గా) ముక్కు లేదా నాసికా రంధ్రం; (అందుకే) ముఖం మరియు అప్పుడప్పుడు ఒక వ్యక్తి,noun
18:23,תִּסְפֶּה,tsfh,,,,
18:23,צַדִּיק,tsdyq,,,,
18:23,עִם,im,H5973,with,తో,preposition
18:23,רָשָׁע,rasha',H7563,guilty,,adjective
18:24,אוּלַי,ulay,H194,perhaps,ఒకవేళ,verb
18:24,יֵשׁ,yesh,H3426,there is,ఉన్నది,substantive
18:24,חֲמִשִּׁים,chamishiym,H2572,fifty,,number
18:24,צַדִּיקִם,tsdyqm,,,,
18:24,בְּתוֹךְ,tavekh,H8432,X between,,noun
18:24,הָעִיר,hair,H5892,the city,ఆ పట్టణము,noun
18:24,הַאַף,'af,H639,ire,(సరిగ్గా) ముక్కు లేదా నాసికా రంధ్రం; (అందుకే) ముఖం మరియు అప్పుడప్పుడు ఒక వ్యక్తి,noun
18:24,תִּסְפֶּה,tsfh,,,,
18:24,וְלֹא,lo,H3808,not,కాదు,verb
18:24,תִשָּׂא,tsh',,,,
18:24,לַמָּקוֹם,maqom,H4725,place,స్థలము,noun
18:24,לְמַעַן,lemaan,H4616,in order that,కొరకు,preposition
18:24,חֲמִשִּׁים,chamishiym,H2572,fifty,,number
18:24,הַצַּדִּיקִם,htsdyqm,,,,
18:24,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
18:25,חָלִלָה,chllh,,,,
18:25,לְּךָ,lkh,,,,
18:25,מֵעֲשֹׂת,'ashat,H6245,hence to excogitate,,verb
18:25,כַּדָּבָר,dabar,H1696,but used figuratively,మాట్లాడు,verb
18:25,הַזֶּה,zeh,H2089,a sheep,,noun
18:25,לְהָמִית,lhmyt,,,,
18:25,צַדִּיק,tsdyq,,,,
18:25,עִם,im,H5973,with,తో,preposition
18:25,רָשָׁע,rasha',H7563,guilty,,adjective
18:25,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
18:25,כַצַּדִּיק,tsadiyq,H6662,lawful,,adjective
18:25,כָּרָשָׁע,rasha',H7561,violate,,verb
18:25,חָלִלָה,chllh,,,,
18:25,לָּךְ,lkh,,,,
18:25,הֲשֹׁפֵט,shapat,H8199,to vindicate or punish,,verb
18:26,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:26,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
18:26,אִם,im,H518,if,అయితే,particle
18:26,אֶמְצָא,'mts',,,,
18:26,בִסְדֹם,Sedom,H5467,Sodom,సొదొమ,noun location
18:26,חֲמִשִּׁים,chamishiym,H2572,fifty,,number
18:26,צַדִּיקִם,tsdyqm,,,,
18:26,בְּתוֹךְ,tavekh,H8432,X between,,noun
18:26,הָעִיר,hair,H5892,the city,ఆ పట్టణము,noun
18:26,וְנָשָׂאתִי,vnsh'ty,,,,
18:26,לְכָל,kol,H3605,"all, every",అంతయు,noun
18:26,הַמָּקוֹם,maqom,H4725,place,స్థలము,noun
18:26,בַּעֲבוּרָם,v'vvrm,,,,
18:27,וַיַּעַן,yaan,H3282,because,ఎందుకంటే,preposition
18:27,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
18:27,וַיֹּאמַר,yomar,H559,he will say,అతడ చపపన,verb
18:27,הִנֵּה,hineh,H2009,lo,,particle demonstrative
18:27,נָא,na',H4995,i.e. uncooked,,adjective
18:27,הוֹאַלְתִּי,hv'lty,,,,
18:27,לְדַבֵּר,dabar,H1696,but used figuratively,మాట్లాడు,verb
18:27,אֶל,el,H413,"to, toward",వైపు,preposition
18:27,אֲדֹנָי,Adonai,H136,"Lord, Master",ప్రభువు,noun
18:27,וְאָנֹכִי,anokhi,H595,I,నన,personal pronoun
18:27,עָפָר,afar,H6083,dust,ధూళి,noun
18:27,וָאֵפֶר,'eper,H665,ashes,,noun
18:28,אוּלַי,ulay,H194,perhaps,ఒకవేళ,verb
18:28,יַחְסְרוּן,ychsrvn,,,,
18:28,חֲמִשִּׁים,chamishiym,H2572,fifty,,number
18:28,הַצַּדִּיקִם,htsdyqm,,,,
18:28,חֲמִשָּׁה,chmshh,,,,
18:28,הֲתַשְׁחִית,htshchyt,,,,
18:28,בַּחֲמִשָּׁה,vchmshh,,,,
18:28,אֶת,'t,,,,
18:28,כָּל,khl,,,,
18:28,הָעִיר,hair,H5892,the city,ఆ పట్టణము,noun
18:28,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:28,לֹא,lo,H3808,not,కాదు,verb
18:28,אַשְׁחִית,'shchyt,,,,
18:28,אִם,im,H518,if,అయితే,particle
18:28,אֶמְצָא,'mts',,,,
18:29,וַיֹּסֶף,yasaf,H3254,to continue to do a thing),,verb
18:29,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
18:29,לְדַבֵּר,dabar,H1696,but used figuratively,మాట్లాడు,verb
18:29,אֵלָיו,'lyv,,,,
18:29,וַיֹּאמַר,yomar,H559,he will say,అతడ చపపన,verb
18:29,אוּלַי,ulay,H194,perhaps,ఒకవేళ,verb
18:29,יִמָּצְאוּן,ymts'vn,,,,
18:29,שָׁם,sham,H8033,or thence,,verb
18:29,אַרְבָּעִים,'rv'ym,,,,
18:29,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:29,לֹא,lo,H3808,not,కాదు,verb
18:29,אֶעֱשֶׂה,''shh,,,,
18:29,בַּעֲבוּר,'abvr,H5669,used only of stored grain,,noun
18:29,הָאַרְבָּעִים,'arba'iym,H705,forty,,adjective
18:30,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:30,אַל,al,H408,not (imperative),వద్దు,verb
18:30,נָא,na',H4995,i.e. uncooked,,adjective
18:30,יִחַר,ychr,,,,
18:30,לַאדֹנָי,Adonai,H136,"Lord, Master",ప్రభువు,noun
18:30,וַאֲדַבֵּרָה,v'dvrh,,,,
18:30,אוּלַי,ulay,H194,perhaps,ఒకవేళ,verb
18:30,יִמָּצְאוּן,ymts'vn,,,,
18:30,שָׁם,sham,H8033,or thence,,verb
18:30,שְׁלֹשִׁים,sim,H7760,"put, place",పెట్టు,verb
18:30,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:30,לֹא,lo,H3808,not,కాదు,verb
18:30,אֶעֱשֶׂה,''shh,,,,
18:30,אִם,im,H518,if,అయితే,particle
18:30,אֶמְצָא,'mts',,,,
18:31,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:31,הִנֵּה,hineh,H2009,lo,,particle demonstrative
18:31,נָא,na',H4995,i.e. uncooked,,adjective
18:31,הוֹאַלְתִּי,hv'lty,,,,
18:31,לְדַבֵּר,dabar,H1696,but used figuratively,మాట్లాడు,verb
18:31,אֶל,el,H413,"to, toward",వైపు,preposition
18:31,אֲדֹנָי,Adonai,H136,"Lord, Master",ప్రభువు,noun
18:31,אוּלַי,ulay,H194,perhaps,ఒకవేళ,verb
18:31,יִמָּצְאוּן,ymts'vn,,,,
18:31,שָׁם,sham,H8033,or thence,,verb
18:31,עֶשְׂרִים,'shrym,,,,
18:31,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:31,לֹא,lo,H3808,not,కాదు,verb
18:31,אַשְׁחִית,'shchyt,,,,
18:31,בַּעֲבוּר,'abvr,H5669,used only of stored grain,,noun
18:32,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:32,אַל,al,H408,not (imperative),వద్దు,verb
18:32,נָא,na',H4995,i.e. uncooked,,adjective
18:32,יִחַר,ychr,,,,
18:32,לַאדֹנָי,Adonai,H136,"Lord, Master",ప్రభువు,noun
18:32,וַאֲדַבְּרָה,v'dvrh,,,,
18:32,אַךְ,akh,H389,"surely, but",నిజముగా,verb
18:32,הַפַּעַם,pa'am,H6470,to impel or agitate,,verb
18:32,אוּלַי,ulay,H194,perhaps,ఒకవేళ,verb
18:32,יִמָּצְאוּן,ymts'vn,,,,
18:32,שָׁם,sham,H8033,or thence,,verb
18:32,עֲשָׂרָה,'shrh,,,,
18:32,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
18:32,לֹא,lo,H3808,not,కాదు,verb
18:32,אַשְׁחִית,'shchyt,,,,
18:33,וַיֵּלֶךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
18:33,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
18:33,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
18:33,כִּלָּה,lah,H-,to her,ఆమక,
18:33,לְדַבֵּר,dabar,H1696,but used figuratively,మాట్లాడు,verb
18:33,אֶל,el,H413,"to, toward",వైపు,preposition
18:33,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
18:33,וְאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
18:33,שָׁב,shv,,,,
18:33,לִמְקֹמוֹ,lmqmv,,,,
