Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
40:6,בַּבֹּקֶר,baqar,H1239,admire,,verb
40:6,וַיַּרְא,yare,H3372,fear,భయపడు,verb
40:6,אֹתָם,'tm,,,,
40:6,וְהִנָּם,vhnm,,,,
40:6,זֹעֲפִים,z'fym,,,,
40:7,וַיִּשְׁאַל,vysh'l,,,,
40:7,אֶת,'t,,,,
40:7,סְרִיסֵי,srysy,,,,
40:7,פַרְעֹה,fr'h,,,,
40:7,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
40:7,אִתּוֹ,'tv,,,,
40:7,בְמִשְׁמַר,mishmar,H4929,a deposit,,noun
40:7,בֵּית,vyt,,,,
40:7,אֲדֹנָיו,'dnyv,,,,
40:7,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
40:7,מַדּוּעַ,maddua,H4069,why?,ఎందుకు?,verb
40:7,פְּנֵיכֶם,fnykhm,,,,
40:7,רָעִים,r'ym,,,,
40:7,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
40:8,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
40:8,אֵלָיו,'lyv,,,,
40:8,חֲלוֹם,chalom,H2472,dream,కల,noun
40:8,חָלַמְנוּ,chlmnv,,,,
40:8,וּפֹתֵר,patar,H6622,i.e. interpret,,verb
40:8,אֵין,ayin,H369,there is not,లేదు,particle negative
40:8,אֹתוֹ,'tv,,,,
40:8,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
40:8,אֲלֵהֶם,'lhm,,,,
40:8,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
40:8,הֲלוֹא,halo,H3808,is it not?,కాదా?,verb
40:8,לֵאלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
40:8,פִּתְרֹנִים,ftrnym,,,,
40:8,סַפְּרוּ,sfrv,,,,
40:8,נָא,na',H4995,i.e. uncooked,,adjective
40:9,וַיְסַפֵּר,vysfr,,,,
40:9,שַׂר,shar,H8269,chief,,noun
40:9,הַמַּשְׁקִים,hmshqym,,,,
40:9,אֶת,'t,,,,
40:9,חֲלֹמוֹ,chlmv,,,,
40:9,לְיוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
40:9,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
40:9,לוֹ,lv,,,,
40:9,בַּחֲלוֹמִי,vchlvmy,,,,
40:9,וְהִנֵּה,henah,H2008,hither,,verb
40:9,גֶפֶן,gfn,,,,
40:9,לְפָנָי,penei,H6440,face of,ముఖము,noun
40:10,וּבַגֶּפֶן,gepen,H1612,especially the grape,,noun
40:10,שְׁלֹשָׁה,shlshh,,,,
40:10,שָׂרִיגִם,shrygm,,,,
40:10,וְהִיא,hi,H1931,"she, it",ఆమ,
40:10,כְפֹרַחַת,khfrcht,,,,
40:10,עָלְתָה,'lth,,,,
40:10,נִצָּהּ,ntsh,,,,
40:10,הִבְשִׁילוּ,hvshylv,,,,
40:10,אַשְׁכְּלֹתֶיהָ,'shkhltyh,,,,
40:10,עֲנָבִים,'nvym,,,,
40:11,וְכוֹס,khvos,H3563,some unclean bird,,noun
40:11,פַּרְעֹה,fr'h,,,,
40:11,בְּיָדִי,vydy,,,,
40:11,וָאֶקַּח,eqqach,H3947,I will take,నన తసకదన,verb
40:11,אֶת,'t,,,,
40:11,הָעֲנָבִים,h'nvym,,,,
40:11,וָאֶשְׂחַט,v'shcht,,,,
40:11,אֹתָם,'tm,,,,
40:11,אֶל,el,H413,"to, toward",వైపు,preposition
40:11,כּוֹס,khvos,H3563,some unclean bird,,noun
40:11,פַּרְעֹה,fr'h,,,,
40:11,וָאֶתֵּן,etten,H5414,I will give,నన ఇచచదన,verb
40:11,אֶת,'t,,,,
40:11,הַכּוֹס,khvos,H3563,some unclean bird,,noun
40:11,עַל,al,H5921,"upon, over",మీద,preposition
40:12,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
40:12,לוֹ,lv,,,,
40:12,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
40:12,זֶה,zeh,H2089,a sheep,,noun
40:12,פִּתְרֹנוֹ,ftrnv,,,,
40:12,שְׁלֹשֶׁת,shet,H8352,Sheth,,noun proper
40:12,הַשָּׂרִגִים,hshrgym,,,,
40:12,שְׁלֹשֶׁת,shet,H8352,Sheth,,noun proper
40:12,יָמִים,yamim,H3117,days,దినములు,noun
40:12,הֵם,hem,H1991,i.e. wealth,,noun
40:13,בְּעוֹד,'vd,H5749,to encompass,,verb
40:13,שְׁלֹשֶׁת,shet,H8352,Sheth,,noun proper
40:13,יָמִים,yamim,H3117,days,దినములు,noun
40:13,יִשָּׂא,ysh',,,,
40:13,פַרְעֹה,fr'h,,,,
40:13,אֶת,'t,,,,
40:13,רֹאשֶׁךָ,r'shkh,,,,
40:13,וַהֲשִׁיבְךָ,vhshyvkh,,,,
40:13,עַל,al,H5921,"upon, over",మీద,preposition
40:13,כַּנֶּךָ,khnkh,,,,
40:13,וְנָתַתָּ,natata,H5414,you gave,నవ ఇచచతవ,verb
40:13,כוֹס,khvs,,,,
40:13,פַּרְעֹה,fr'h,,,,
40:13,בְּיָדוֹ,yidvo,H3035,an Israelite,,noun proper
40:13,כַּמִּשְׁפָּט,mishpat,H4941,abstractly,"(సరిగ్గా) న్యాయపరంగా ఉచ్ఛరించే తీర్పు (అనుకూలమైనది లేదా అననుకూలమైనది), ప్రత్యేకించి ఒక వాక్యం లేదా అధికారిక డిక్రీ (మానవ లేదా (పాల్గొనేవారి) దైవిక చట్టం, వ్యక్తి లేదా సామూహిక), చట్టం, స్థలం, దావా, నేరం మరియు పెనాల్టీతో సహా; వియుక్తంగా, న్యాయం, పాల్గొనేవారి హక్కు లేదా ప్రత్యేక హక్కు (చట్టబద్ధమైన లేదా ఆచారం) లేదా ఒక శైలితో సహా",noun
40:14,כִּי,khiy,H3588,antecedent or consequent],,conjunction
40:14,אִם,im,H518,if,అయితే,particle
40:14,זְכַרְתַּנִי,zkhrtny,,,,
40:14,אִתְּךָ,'tkh,,,,
40:14,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
40:14,יִיטַב,yytv,,,,
40:14,לָךְ,lkh,,,,
40:14,וְעָשִׂיתָ,asita,H6213,you made/did,నవ చసతవ,verb
40:14,נָּא,n',,,,
40:14,עִמָּדִי,'mdy,,,,
40:14,חָסֶד,chsd,,,,
40:14,וְהִזְכַּרְתַּנִי,vhzkhrtny,,,,
40:14,אֶל,el,H413,"to, toward",వైపు,preposition
40:14,פַּרְעֹה,fr'h,,,,
40:14,וְהוֹצֵאתַנִי,vhvts'tny,,,,
40:15,כִּי,khiy,H3588,antecedent or consequent],,conjunction
40:15,גֻנֹּב,gnv,,,,
40:15,גֻּנַּבְתִּי,gnvty,,,,
40:15,מֵאֶרֶץ,erets,H776,"land, earth",భూమి,noun
40:15,הָעִבְרִים,'abariym,H5682,a place in Israel,,noun location
40:15,וְגַם,gam,H1571,often repeated as correl. both...and,,verb
40:15,פֹּה,fh,,,,
40:15,לֹא,lo,H3808,not,కాదు,verb
40:15,עָשִׂיתִי,'shyty,,,,
40:15,מְאוּמָה,m'vmah,H3972,nothing,,noun
40:15,כִּי,khiy,H3588,antecedent or consequent],,conjunction
40:15,שָׂמוּ,shmv,,,,
40:15,אֹתִי,'ty,,,,
40:15,בַּבּוֹר,bvr,H952,to bore,,verb
40:16,וַיַּרְא,yare,H3372,fear,భయపడు,verb
40:16,שַׂר,shar,H8269,chief,,noun
40:16,הָאֹפִים,'apayim,H649,an Israelite,,noun proper
40:16,כִּי,khiy,H3588,antecedent or consequent],,conjunction
40:16,טוֹב,tov,H2896,good,మంచి,adjective
40:16,פָּתָר,ftr,,,,
40:16,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
40:16,אֶל,el,H413,"to, toward",వైపు,preposition
40:16,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
40:16,אַף,'af,H639,ire,(సరిగ్గా) ముక్కు లేదా నాసికా రంధ్రం; (అందుకే) ముఖం మరియు అప్పుడప్పుడు ఒక వ్యక్తి,noun
40:16,אֲנִי,'aniy,H589,me,,personal pronoun
40:16,בַּחֲלוֹמִי,vchlvmy,,,,
40:16,וְהִנֵּה,henah,H2008,hither,,verb
40:16,שְׁלֹשָׁה,shlshh,,,,
40:16,סַלֵּי,sly,,,,
40:17,וּבַסַּל,sal,H5536,but only as woven into a basket,,noun
40:17,הָעֶלְיוֹן,'elyvon,H5945,as title,,adjective
40:17,מִכֹּל,kol,H3605,"all, every",అంతయు,noun
40:17,מַאֲכַל,akal,H398,eat,తిను,verb
40:17,פַּרְעֹה,fr'h,,,,
40:17,מַעֲשֵׂה,'ashah,H6213,in the broadest sense and widest application,విస్తృతమైన అర్థంలో మరియు విస్తృతమైన అప్లికేషన్ (క్రింది విధంగా),verb
40:17,אֹפֶה,'fh,,,,
40:17,וְהָעוֹף,uf,H5774,fly,ఎగురు,verb
40:17,אֹכֵל,'khl,,,,
40:17,אֹתָם,'tm,,,,
40:17,מִן,min,H4480,from,నుండి,preposition
40:17,הַסַּל,sal,H5536,but only as woven into a basket,,noun
40:17,מֵעַל,al,H5921,"upon, over",మీద,preposition
40:17,רֹאשִׁי,r'shy,,,,
40:18,וַיַּעַן,yaan,H3282,because,ఎందుకంటే,preposition
40:18,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
40:18,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
40:18,זֶה,zeh,H2089,a sheep,,noun
40:18,פִּתְרֹנוֹ,ftrnv,,,,
40:18,שְׁלֹשֶׁת,shet,H8352,Sheth,,noun proper
40:18,הַסַּלִּים,hslym,,,,
40:18,שְׁלֹשֶׁת,shet,H8352,Sheth,,noun proper
40:18,יָמִים,yamim,H3117,days,దినములు,noun
40:18,הֵם,hem,H1991,i.e. wealth,,noun
40:19,בְּעוֹד,'vd,H5749,to encompass,,verb
40:19,שְׁלֹשֶׁת,shet,H8352,Sheth,,noun proper
40:19,יָמִים,yamim,H3117,days,దినములు,noun
40:19,יִשָּׂא,ysh',,,,
40:19,פַרְעֹה,fr'h,,,,
40:19,אֶת,'t,,,,
40:19,רֹאשְׁךָ,r'shkh,,,,
40:19,מֵעָלֶיךָ,m'lykh,,,,
40:19,וְתָלָה,talah,H8518,to suspend,,verb
40:19,אוֹתְךָ,'vtkh,,,,
40:19,עַל,al,H5921,"upon, over",మీద,preposition
40:19,עֵץ,ets,H6086,"tree, wood",వృక్షము,noun
40:19,וְאָכַל,akal,H398,eat,తిను,verb
40:19,הָעוֹף,uf,H5774,fly,ఎగురు,verb
40:19,אֶת,'t,,,,
40:20,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
40:20,בַּיּוֹם,yom,H3117,day,దినము,noun
40:20,הַשְּׁלִישִׁי,shliyshiy,H7992,a third,,adjective
40:20,יוֹם‪[c]‬,yvm,,,,
40:20,הֻלֶּדֶת,dat,H1881,commission,,noun
40:20,אֶת,'t,,,,
40:20,פַּרְעֹה,fr'h,,,,
40:20,וַיַּעַשׂ,vy'sh,,,,
40:20,מִשְׁתֶּה,shatah,H8356,i.e. political or moral support,,noun
40:20,לְכָל,kol,H3605,"all, every",అంతయు,noun
40:20,עֲבָדָיו,'vdyv,,,,
40:20,וַיִּשָּׂא,vysh',,,,
40:20,אֶת,'t,,,,
40:20,רֹאשׁ,rosh,H7218,head,తల,noun
40:20,שַׂר,shar,H8269,chief,,noun
40:21,וַיָּשֶׁב,yashab,H3427,to dwell,,verb
40:21,אֶת,'t,,,,
40:21,שַׂר,shar,H8269,chief,,noun
40:21,הַמַּשְׁקִים,hmshqym,,,,
40:21,עַל,al,H5921,"upon, over",మీద,preposition
40:21,מַשְׁקֵהוּ,mshqhv,,,,
40:21,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
40:21,הַכּוֹס,khvos,H3563,some unclean bird,,noun
40:21,עַל,al,H5921,"upon, over",మీద,preposition
40:21,כַּף,khaf,H3709,power,,noun
40:21,פַּרְעֹה,fr'h,,,,
40:22,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
40:22,שַׂר,shar,H8269,chief,,noun
40:22,הָאֹפִים,'apayim,H649,an Israelite,,noun proper
40:22,תָּלָה,talah,H8518,to suspend,,verb
40:22,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
40:22,פָּתַר,patar,H6622,i.e. interpret,,verb
40:22,לָהֶם,ham,H1990,a region of Israel,,noun location
40:22,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
40:23,וְלֹא,lo,H3808,not,కాదు,verb
40:23,זָכַר,zakar,H2142,remember,జ్ఞాపకము,verb
40:23,שַׂר,shar,H8269,chief,,noun
40:23,הַמַּשְׁקִים,hmshqym,,,,
40:23,אֶת,'t,,,,
40:23,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
40:23,וַיִּשְׁכָּחֵהוּ,vyshkhchhv,,,,
40:23,פ,f,,,,
