Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
34:9,אֹתָנוּ,'tnv,,,,
34:9,בְּנֹתֵיכֶם,vntykhm,,,,
34:9,תִּתְּנוּ,ttnv,,,,
34:9,לָנוּ,lnv,,,,
34:9,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:9,בְּנֹתֵינוּ,vntynv,,,,
34:9,תִּקְחוּ,tqchv,,,,
34:9,לָכֶם,lkhm,,,,
34:10,וְאִתָּנוּ,v'tnv,,,,
34:10,תֵּשֵׁבוּ,tshvv,,,,
34:10,וְהָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
34:10,תִּהְיֶה,thyh,,,,
34:10,לִפְנֵיכֶם,lfnykhm,,,,
34:10,שְׁבוּ,shbv,H7618,probably the agate,,noun
34:10,וּסְחָרוּהָ,vschrvh,,,,
34:10,וְהֵאָחֲזוּ,vh'chzv,,,,
34:10,בָּהּ,vh,,,,
34:11,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
34:11,שְׁכֶם,shkhem,H7927,a place in Israel,,noun location
34:11,אֶל,el,H413,"to, toward",వైపు,preposition
34:11,אָבִיה‪[1]‬,'vyh,,,,
34:11,וְאֶל,al,H408,not (imperative),వద్దు,verb
34:11,אַחֶיהָ,'chyh,,,,
34:11,אֶמְצָא,'mts',,,,
34:11,חֵן,chen,H2580,"favor, grace",కృప,noun
34:11,בְּעֵינֵיכֶם,v'ynykhm,,,,
34:11,וַאֲשֶׁר,'asher,H834,when,,pronoun reflexive
34:11,תֹּאמְרוּ,t'mrv,,,,
34:11,אֵלַי,'ly,,,,
34:11,אֶתֵּן,'tn,,,,
34:12,הַרְבּוּ,hrvv,,,,
34:12,עָלַי,'ly,,,,
34:12,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
34:12,מֹהַר,har,H2022,mountain,పర్వతము,noun
34:12,וּמַתָּן,tan,H8565,also a jackal,,noun
34:12,וְאֶתְּנָה,'etnah,H866,a present,,noun
34:12,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
34:12,תֹּאמְרוּ,t'mrv,,,,
34:12,אֵלָי,'ly,,,,
34:12,וּתְנוּ,vtnv,,,,
34:12,לִי,ly,,,,
34:12,אֶת,'t,,,,
34:12,הַנַּעֲרָ,na'ar,H5287,through the idea of the rustling of mane,,verb
34:12,לְאִשָּׁה,'eshah,H800,fire,,noun
34:13,וַיַּעֲנוּ,vy'nv,,,,
34:13,בְנֵי,niy,H5204,apparently from H5091],,noun
34:13,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
34:13,אֶת,'t,,,,
34:13,שְׁכֶם,shkhem,H7927,a place in Israel,,noun location
34:13,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:13,חֲמוֹר,chamor,H2543,donkey,గాడిద,noun
34:13,אָבִיו,'vyv,,,,
34:13,בְּמִרְמָה,mirmah,H4821,an Israelite,,noun proper
34:13,וַיְדַבֵּרוּ,vydvrv,,,,
34:13,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
34:13,טִמֵּא,tm',,,,
34:13,אֵת,et,H853,(object marker),-,particle unrepresented in English
34:13,דִּינָה,diynah,H1783,the daughter of Jacob,,noun proper
34:13,אֲחֹתָם,'chtm,,,,
34:14,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
34:14,אֲלֵיהֶם,aleihem,H413,to them,వారివద్దకు,preposition
34:14,לֹא,lo,H3808,not,కాదు,verb
34:14,נוּכַל,nvkhl,,,,
34:14,לַעֲשׂוֹת,laasot,H6213,"to do, to make",చేయుటకు,verb
34:14,הַדָּבָר,dabar,H1696,but used figuratively,మాట్లాడు,verb
34:14,הַזֶּה,zeh,H2089,a sheep,,noun
34:14,לָתֵת,latet,H5414,to give,ఇచ్చుటకు,verb
34:14,אֶת,'t,,,,
34:14,אֲחֹתֵנוּ,'chtnv,,,,
34:14,לְאִישׁ,ish,H376,"man, husband",పురుషుడు,noun
34:14,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
34:14,לוֹ,lv,,,,
34:14,עָרְלָה,'rlh,,,,
34:14,כִּי,khiy,H3588,antecedent or consequent],,conjunction
34:15,אַךְ,akh,H389,"surely, but",నిజముగా,verb
34:15,בְּזֹאת,zot,H2063,this (fem),ఇద,pronoun
34:15,נֵאוֹת,n'vt,,,,
34:15,לָכֶם,lkhm,,,,
34:15,אִם,im,H518,if,అయితే,particle
34:15,תִּהְיוּ,thyv,,,,
34:15,כָמֹנוּ,khmnv,,,,
34:15,לְהִמֹּל,lhml,,,,
34:15,לָכֶם,lkhm,,,,
34:15,כָּל,khl,,,,
34:15,זָכָר,zakar,H2145,male,పురుషుడు,adjective
34:16,וְנָתַנּוּ,natnu,H5414,they gave,వర ఇచచర,verb
34:16,אֶת,'t,,,,
34:16,בְּנֹתֵינוּ,vntynv,,,,
34:16,לָכֶם,lkhm,,,,
34:16,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:16,בְּנֹתֵיכֶם,vntykhm,,,,
34:16,נִקַּח,nqch,,,,
34:16,לָנוּ,lnv,,,,
34:16,וְיָשַׁבְנוּ,vyshvnv,,,,
34:16,אִתְּכֶם,'tkhm,,,,
34:16,וְהָיִינוּ,vhyynv,,,,
34:16,לְעַם,am,H5971,"people, nation",ప్రజలు,noun
34:16,אֶחָד,echad,H259,one,ఒకటి,adjective
34:17,וְאִם,em,H517,mother,తల్లి,noun
34:17,לֹא,lo,H3808,not,కాదు,verb
34:17,תִשְׁמְעוּ,tshm'v,,,,
34:17,אֵלֵינוּ,'lynv,,,,
34:17,לְהִמּוֹל,mvl,H4135,to blunt,,verb
34:17,וְלָקַחְנוּ,vlqchnv,,,,
34:17,אֶת,'t,,,,
34:17,בִּתֵּנוּ,vtnv,,,,
34:17,וְהָלָכְנוּ,vhlkhnv,,,,
34:18,וַיִּיטְבוּ,vyytvv,,,,
34:18,דִבְרֵיהֶם,dvryhm,,,,
34:18,בְּעֵינֵי,v'yny,,,,
34:18,חֲמוֹר,chamor,H2543,donkey,గాడిద,noun
34:18,וּבְעֵינֵי,vv'yny,,,,
34:18,שְׁכֶם,shkhem,H7927,a place in Israel,,noun location
34:18,בֶּן,vn,,,,
34:18,חֲמוֹר,chamor,H2543,donkey,గాడిద,noun
34:19,וְלֹא,lo,H3808,not,కాదు,verb
34:19,אֵחַר,'chr,,,,
34:19,הַנַּעַר,na'ar,H5287,through the idea of the rustling of mane,,verb
34:19,לַעֲשׂוֹת,laasot,H6213,"to do, to make",చేయుటకు,verb
34:19,הַדָּבָר,dabar,H1696,but used figuratively,మాట్లాడు,verb
34:19,כִּי,khiy,H3588,antecedent or consequent],,conjunction
34:19,חָפֵץ,chapets,H2655,desire,,adjective
34:19,בְּבַת,bat,H1324,a bath or Hebrew measure of liquids,,noun
34:19,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
34:19,וְהוּא,hu,H1931,"he, it",అతడ,
34:19,נִכְבָּד,nkhvd,,,,
34:19,מִכֹּל,kol,H3605,"all, every",అంతయు,noun
34:19,בֵּית,vyt,,,,
34:19,אָבִיו,'vyv,,,,
34:20,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
34:20,חֲמוֹר,chamor,H2543,donkey,గాడిద,noun
34:20,וּשְׁכֶם,shakham,H7925,properly,,verb
34:20,בְּנוֹ,vnv,,,,
34:20,אֶל,el,H413,"to, toward",వైపు,preposition
34:20,שַׁעַר,sha'ar,H8180,a measure,,noun
34:20,עִירָם,'iyram,H5902,an Idumaean,,noun proper
34:20,וַיְדַבְּרוּ,vydvrv,,,,
34:20,אֶל,el,H413,"to, toward",వైపు,preposition
34:20,אַנְשֵׁי,'nshy,,,,
34:20,עִירָם,'iyram,H5902,an Idumaean,,noun proper
34:20,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
34:21,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
34:21,הָאֵלֶּה,'alah,H423,a curse,,noun
34:21,שְׁלֵמִים,mayim,H4325,waters,జలములు,noun
34:21,הֵם,hem,H1991,i.e. wealth,,noun
34:21,אִתָּנוּ,'tnv,,,,
34:21,וְיֵשְׁבוּ,yashvu,H3427,they sat/dwelt,వర నవసచర,verb
34:21,בָאָרֶץ,erets,H776,"land, earth",భూమి,noun
34:21,וְיִסְחֲרוּ,vyschrv,,,,
34:21,אֹתָהּ,'th,,,,
34:21,וְהָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
34:21,הִנֵּה,hineh,H2009,lo,,particle demonstrative
34:21,רַחֲבַת,rchvt,,,,
34:21,יָדַיִם,yadayim,H3027,hands,చేతులు,noun
34:21,לִפְנֵיהֶם,lifneihem,H6440,before them,వారిముందు,noun
34:21,אֶת,'t,,,,
34:22,אַךְ,akh,H389,"surely, but",నిజముగా,verb
34:22,בְּזֹאת,zot,H2063,this (fem),ఇద,pronoun
34:22,יֵאֹתוּ,y'tv,,,,
34:22,לָנוּ,lnv,,,,
34:22,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
34:22,לָשֶׁבֶת,shabat,H7673,used in many implied relations,,verb
34:22,אִתָּנוּ,'tnv,,,,
34:22,לִהְיוֹת,lhyvt,,,,
34:22,לְעַם,am,H5971,"people, nation",ప్రజలు,noun
34:22,אֶחָד,echad,H259,one,ఒకటి,adjective
34:22,בְּהִמּוֹל,mvl,H4135,to blunt,,verb
34:22,לָנוּ,lnv,,,,
34:22,כָּל,khl,,,,
34:22,זָכָר,zakar,H2145,male,పురుషుడు,adjective
34:22,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
34:23,מִקְנֵהֶם,mqnhm,,,,
34:23,וְקִנְיָנָם,vqnynm,,,,
34:23,וְכָל,kol,H3605,"all, every",అంతయు,noun
34:23,בְּהֶמְתָּם,vhmtm,,,,
34:23,הֲלוֹא,halo,H3808,is it not?,కాదా?,verb
34:23,לָנוּ,lnv,,,,
34:23,הֵם,hem,H1991,i.e. wealth,,noun
34:23,אַךְ,akh,H389,"surely, but",నిజముగా,verb
34:23,נֵאוֹתָה,n'vth,,,,
34:23,לָהֶם,ham,H1990,a region of Israel,,noun location
34:23,וְיֵשְׁבוּ,yashvu,H3427,they sat/dwelt,వర నవసచర,verb
34:23,אִתָּנוּ,'tnv,,,,
34:24,וַיִּשְׁמְעוּ,vyshm'v,,,,
34:24,אֶל,el,H413,"to, toward",వైపు,preposition
34:24,חֲמוֹר,chamor,H2543,donkey,గాడిద,noun
34:24,וְאֶל,al,H408,not (imperative),వద్దు,verb
34:24,שְׁכֶם,shkhem,H7927,a place in Israel,,noun location
34:24,בְּנוֹ,vnv,,,,
34:24,כָּל,khl,,,,
34:24,יֹצְאֵי,yts'y,,,,
34:24,שַׁעַר,sha'ar,H8180,a measure,,noun
34:24,עִירוֹ,'yrv,,,,
34:24,וַיִּמֹּלוּ,vymlv,,,,
34:24,כָּל,khl,,,,
34:24,זָכָר,zakar,H2145,male,పురుషుడు,adjective
34:24,כָּל,khl,,,,
34:24,יֹצְאֵי,yts'y,,,,
34:25,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
34:25,בַיּוֹם,yom,H3117,day,దినము,noun
34:25,הַשְּׁלִישִׁי,shliyshiy,H7992,a third,,adjective
34:25,בִּהְיוֹתָם,yvotam,H3147,the name of three Israelites,,noun proper
34:25,כֹּאֲבִים,'abiyam,H38,a king of Judah,,noun proper
34:25,וַיִּקְחוּ,vyqchv,,,,
34:25,שְׁנֵי,niy,H5204,apparently from H5091],,noun
34:25,בְנֵי,niy,H5204,apparently from H5091],,noun
34:25,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
34:25,שִׁמְעוֹן,ma'von,H4584,the name of an Israelite and of a place in Israel,,noun location
34:25,וְלֵוִי,Levi,H3878,Levi,లేవి,noun proper
34:25,אֲחֵי,'chy,,,,
34:25,דִינָה,dynh,,,,
34:25,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
34:25,חַרְבּוֹ,chrvv,,,,
34:26,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:26,חֲמוֹר,chamor,H2543,donkey,గాడిద,noun
34:26,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:26,שְׁכֶם,shkhem,H7927,a place in Israel,,noun location
34:26,בְּנוֹ,vnv,,,,
34:26,הָרְגוּ,hrgv,,,,
34:26,לְפִי,lfy,,,,
34:26,חָרֶב,chrv,,,,
34:26,וַיִּקְחוּ,vyqchv,,,,
34:26,אֶת,'t,,,,
34:26,דִּינָה,diynah,H1783,the daughter of Jacob,,noun proper
34:26,מִבֵּית,bayit,H1006,a place in Israel,,noun location
34:26,שְׁכֶם,shkhem,H7927,a place in Israel,,noun location
34:26,וַיֵּצֵאוּ,yatsu,H3318,they went out,వర వళళర,verb
34:27,בְּנֵי,niy,H5204,apparently from H5091],,noun
34:27,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
34:27,בָּאוּ,o,H176,or,లద,conjunction
34:27,עַל,al,H5921,"upon, over",మీద,preposition
34:27,הַחֲלָלִים,hchllym,,,,
34:27,וַיָּבֹזּוּ,vyvzv,,,,
34:27,הָעִיר,hair,H5892,the city,ఆ పట్టణము,noun
34:27,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
34:27,טִמְּאוּ,tm'v,,,,
34:27,אֲחוֹתָם,'chvtm,,,,
34:28,אֶת,'t,,,,
34:28,צֹאנָם,ts'nm,,,,
34:28,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:28,בְּקָרָם,qaram,H7159,to cover,,verb
34:28,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:28,חֲמֹרֵיהֶּם‪[1]‬,chmryhm,,,,
34:28,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
34:28,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
34:28,בָּעִיר,ir,H5892,city,పట్టణము,noun
34:28,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:28,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
34:28,בַּשָּׂדֶה,shidah,H7705,musical instrument.,,noun
34:28,לָקָחוּ,lqchv,,,,
34:29,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:29,כָּל,khl,,,,
34:29,חֵילָם,chylm,,,,
34:29,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:29,כָּל,khl,,,,
34:29,טַפָּם,tfm,,,,
34:29,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
34:29,נְשֵׁיהֶם,nshyhm,,,,
34:29,שָׁבוּ,shvv,,,,
34:29,וַיָּבֹזּוּ,vyvzv,,,,
34:29,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
34:29,כָּל,khl,,,,
34:29,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
34:29,בַּבָּיִת,bayit,H1006,a place in Israel,,noun location
34:30,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
34:30,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
34:30,אֶל,el,H413,"to, toward",వైపు,preposition
34:30,שִׁמְעוֹן,ma'von,H4584,the name of an Israelite and of a place in Israel,,noun location
34:30,וְאֶל,al,H408,not (imperative),వద్దు,verb
34:30,לֵוִי,Levi,H3878,Levi,లేవి,noun proper
34:30,עֲכַרְתֶּם,'khrtm,,,,
34:30,אֹתִי,'ty,,,,
34:30,לְהַבְאִישֵׁנִי,lhv'yshny,,,,
34:30,בְּיֹשֵׁב,yashab,H3427,to dwell,,verb
34:30,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
34:30,בַּכְּנַעֲנִי,khna'aniy,H3669,who conducted mercantile caravans),,adjective
34:30,וּבַפְּרִזִּי,priziy,H6522,one of the Canaanitish tribes,,adjective
34:30,וַאֲנִי,'aniy,H589,me,,personal pronoun
34:30,מְתֵי,mty,,,,
34:31,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
34:31,הַכְזוֹנָה,hkhzvnh,,,,
34:31,יַעֲשֶׂה,y'shh,,,,
34:31,אֶת,'t,,,,
34:31,אֲחוֹתֵנוּ,'chvtnv,,,,
34:31,פ,f,,,,
