Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
15:4,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
15:4,אֵלָיו,'lyv,,,,
15:4,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
15:4,לֹא,lo,H3808,not,కాదు,verb
15:4,יִירָשְׁךָ,yyrshkh,,,,
15:4,זֶה,zeh,H2089,a sheep,,noun
15:4,כִּי,khiy,H3588,antecedent or consequent],,conjunction
15:4,אִם,im,H518,if,అయితే,particle
15:4,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
15:4,יֵצֵא,yetse,H3318,he will go out,అతడు వెళ్ళును,verb
15:4,מִמֵּעֶיךָ,mm'ykh,,,,
15:4,הוּא,hv',,,,
15:4,יִירָשֶׁךָ,yyrshkh,,,,
15:5,וַיּוֹצֵא,vyvts',,,,
15:5,אֹתוֹ,'tv,,,,
15:5,הַחוּצָה,hchvtsh,,,,
15:5,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
15:5,הַבֶּט,hvt,,,,
15:5,נָא,na',H4995,i.e. uncooked,,adjective
15:5,הַשָּׁמַיְמָה,hshmymh,,,,
15:5,וּסְפֹר,sapar,H5608,intensively,,noun
15:5,הַכּוֹכָבִים,kokavim,H3556,stars,నక్షత్రములు,noun
15:5,אִם,im,H518,if,అయితే,particle
15:5,תּוּכַל,tvkhl,,,,
15:5,לִסְפֹּר,sapar,H5608,intensively,,noun
15:5,אֹתָם,'tm,,,,
15:5,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
15:5,לוֹ,lv,,,,
15:6,וְהֶאֱמִן,'aman,H541,to take the right hand road,,verb
15:6,בַּיהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
15:6,וַיַּחְשְׁבֶהָ,vychshvh,,,,
15:6,לּוֹ,lv,,,,
15:6,צְדָקָה,tsedaqah,H6666,righteousness,నీతి,noun
15:7,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
15:7,אֵלָיו,'lyv,,,,
15:7,אֲנִי,'aniy,H589,me,,personal pronoun
15:7,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
15:7,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
15:7,הוֹצֵאתִיךָ,hvts'tykh,,,,
15:7,מֵאוּר,or,H216,light,వెలుగు,noun
15:7,כַּשְׂדִּים,shidiym,H7708,a valley in Israel,,noun location
15:7,לָתֶת,ltt,,,,
15:7,לְךָ,lkh,,,,
15:7,אֶת,'t,,,,
15:7,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
15:7,הַזֹּאת,zot,H2063,this (fem),ఇద,pronoun
15:7,לְרִשְׁתָּהּ,lrshth,,,,
15:8,וַיֹּאמַר,yomar,H559,he will say,అతడ చపపన,verb
15:8,אֲדֹנָי,Adonai,H136,"Lord, Master",ప్రభువు,noun
15:8,יֱהוִה,yhvh,,,,
15:8,בַּמָּה,mah,H4100,what?,ఏమి?,interrogative
15:8,אֵדַע,'d',,,,
15:8,כִּי,khiy,H3588,antecedent or consequent],,conjunction
15:8,אִירָשֶׁנָּה,'yrshnh,,,,
15:9,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
15:9,אֵלָיו,'lyv,,,,
15:9,קְחָה,qchh,,,,
15:9,לִי,ly,,,,
15:9,עֶגְלָה,'glh,,,,
15:9,מְשֻׁלֶּשֶׁת,mshlsht,,,,
15:9,וְעֵז,'az,H5794,vehement,,adjective
15:9,מְשֻׁלֶּשֶׁת,mshlsht,,,,
15:9,וְאַיִל,ayil,H352,ram,పొట్టేలు,noun
15:9,מְשֻׁלָּשׁ,shalash,H8027,to be triplicate,,verb
15:9,וְתֹר,vtr,,,,
15:9,וְגוֹזָל,vgvzl,,,,
15:10,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
15:10,לוֹ,lv,,,,
15:10,אֶת,'t,,,,
15:10,כָּל,khl,,,,
15:10,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
15:10,וַיְבַתֵּר,vyvtr,,,,
15:10,אֹתָם,'tm,,,,
15:10,בַּתָּוֶךְ,tavekh,H8432,X between,,noun
15:10,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
15:10,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
15:10,בִּתְרוֹ,vtrv,,,,
15:10,לִקְרַאת,lqr't,,,,
15:10,רֵעֵהוּ,r'hv,,,,
15:10,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
15:10,הַצִפֹּר‪[1]‬,tsapar,H6852,i.e. return,,verb
15:11,וַיֵּרֶד,yarad,H3381,go down,దిగు,verb
15:11,הָעַיִט,'iyt,H5860,rail.,,verb
15:11,עַל,al,H5921,"upon, over",మీద,preposition
15:11,הַפְּגָרִים,hfgrym,,,,
15:11,וַיַּשֵּׁב,yashab,H3427,to dwell,,verb
15:11,אֹתָם,'tm,,,,
15:11,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
15:12,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
15:12,הַשֶּׁמֶשׁ,shemesh,H8121,sun ),,noun
15:12,לָבוֹא,bo,H935,"come, enter",రా,verb
15:12,וְתַרְדֵּמָה,tardemah,H8639,a lethargy,,noun
15:12,נָפְלָה,nflh,,,,
15:12,עַל,al,H5921,"upon, over",మీద,preposition
15:12,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
15:12,וְהִנֵּה,henah,H2008,hither,,verb
15:12,אֵימָה,'ymh,,,,
15:12,חֲשֵׁכָה,chshkhh,,,,
15:12,גְדֹלָה,gdlh,,,,
15:12,נֹפֶלֶת,nflt,,,,
15:12,עָלָיו,'lyv,,,,
15:13,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
15:13,לְאַבְרָם,'abram,H87,the original name of Abraham,,noun proper
15:13,יָדֹעַ,yd',,,,
15:13,תֵּדַע,td',,,,
15:13,כִּי,khiy,H3588,antecedent or consequent],,conjunction
15:13,גֵר,gr,,,,
15:13,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
15:13,זַרְעֲךָ,zr'kh,,,,
15:13,בְּאֶרֶץ,erets,H776,"land, earth",భూమి,noun
15:13,לֹא,lo,H3808,not,కాదు,verb
15:13,לָהֶם,ham,H1990,a region of Israel,,noun location
15:13,וַעֲבָדוּם,v'vdvm,,,,
15:13,וְעִנּוּ,v'nv,,,,
15:13,אֹתָם,'tm,,,,
15:13,אַרְבַּע,'rv',,,,
15:14,וְגַם,gam,H1571,often repeated as correl. both...and,,verb
15:14,אֶת,'t,,,,
15:14,הַגּוֹי,goy,H1471,nation,జాతి,noun
15:14,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
15:14,יַעֲבֹדוּ,y'vdv,,,,
15:14,דָּן,dan,H1835,also the tribe descended from him,,noun proper
15:14,אָנֹכִי,'nkhy,,,,
15:14,וְאַחֲרֵי,acharey,H310,after,తరువాత,verb
15:14,כֵן,khn,,,,
15:14,יֵצְאוּ,yts'v,,,,
15:14,בִּרְכֻשׁ,rakhash,H7408,i.e. collect,,verb
15:14,גָּדוֹל,gdvl,,,,
15:15,וְאַתָּה,otah,H853,her,ఆమన,particle unrepresented in English
15:15,תָּבוֹא,tvv',,,,
15:15,אֶל,el,H413,"to, toward",వైపు,preposition
15:15,אֲבֹתֶיךָ,'vtykh,,,,
15:15,בְּשָׁלוֹם,shalom,H7965,peace,శాంతి,noun
15:15,תִּקָּבֵר,tqvr,,,,
15:15,בְּשֵׂיבָה,shiybah,H7871,residence,,noun
15:15,טוֹבָה,tvvh,,,,
15:16,וְדוֹר,dvr,H1754,ball or pile,,noun
15:16,רְבִיעִי,rvy'y,,,,
15:16,יָשׁוּבוּ,yshvvv,,,,
15:16,הֵנָּה,henah,H2008,hither,,verb
15:16,כִּי,khiy,H3588,antecedent or consequent],,conjunction
15:16,לֹא,lo,H3808,not,కాదు,verb
15:16,שָׁלֵם,shalem,H8004,an early name of Jerusalem,,noun location
15:16,עֲוֺן,'vn,,,,
15:16,הָאֱמֹרִי,'imriy,H566,the name of two Israelites,,noun proper
15:16,עַד,ad,H5704,"until, as far as",వరకు,preposition
15:16,הֵנָּה,henah,H2008,hither,,verb
15:17,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
15:17,הַשֶּׁמֶשׁ,shemesh,H8121,sun ),,noun
15:17,בָּאָה,v'h,,,,
15:17,וַעֲלָטָה,'alatah,H5939,twilight.,,noun
15:17,הָיָה,hayah,H1961,"be, become",ఉండు,verb
15:17,וְהִנֵּה,henah,H2008,hither,,verb
15:17,תַנּוּר,tnvr,,,,
15:17,עָשָׁן,'ashan,H6228,a place in Israel,,noun location
15:17,וְלַפִּיד,piyd,H6365,ruin.,,noun
15:17,אֵשׁ,'esh,H784,fiery,అగ్ని (అక్షరాలా లేదా అలంకారికంగా),noun
15:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
15:17,עָבַר,avar,H5674,pass over,దాటు,verb
15:17,בֵּין,beyn,H996,either...or,,preposition
15:17,הַגְּזָרִים,hgzrym,,,,
15:17,הָאֵלֶּה,'alah,H423,a curse,,noun
15:18,בַּיּוֹם,yom,H3117,day,దినము,noun
15:18,הַהוּא,hu,H1931,"he, it",అతడ,
15:18,כָּרַת,kharat,H3772,to destroy or consume,,verb
15:18,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
15:18,אֶת,'t,,,,
15:18,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
15:18,בְּרִית,vryt,,,,
15:18,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
15:18,לְזַרְעֲךָ,lzr'kh,,,,
15:18,נָתַתִּי,ntty,,,,
15:18,אֶת,'t,,,,
15:18,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
15:18,הַזֹּאת,zot,H2063,this (fem),ఇద,pronoun
15:18,מִנְּהַר,nahar,H5102,hence to flow,,verb
15:18,מִצְרַיִם,Mitsrayim,H4714,Mizraim,మిస్రాయిము,adjective
15:19,אֶת,'t,,,,
15:19,הַקֵּינִי,hqyny,,,,
15:19,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
15:19,הַקְּנִזִּי,qniziy,H7074,Kenizzites,,noun proper
15:19,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
15:19,הַקַּדְמֹנִי,hqdmny,,,,
15:20,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
15:20,הַחִתִּי,Chitti,H2850,Hittite,హతతయడ,noun
15:20,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
15:20,הַפְּרִזִּי,priziy,H6522,one of the Canaanitish tribes,,adjective
15:20,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
15:20,הָרְפָאִים,hrf'ym,,,,
15:21,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
15:21,הָאֱמֹרִי,'imriy,H566,the name of two Israelites,,noun proper
15:21,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
15:21,הַכְּנַעֲנִי,khna'aniy,H3669,who conducted mercantile caravans),,adjective
15:21,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
15:21,הַגִּרְגָּשִׁי,girgashiy,H1622,one of the native tribes of Canaan,,adjective
15:21,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
15:21,הַיְבוּסִי,Yevusi,H2983,Jebusite,యెబూసీ,noun
15:21,ס,s,,,,
