Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
31:25,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
31:25,אֶת,'t,,,,
31:25,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:25,וְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:25,תָּקַע,taqa',H8628,to drive,,verb
31:25,אֶת,'t,,,,
31:25,אָהֳלוֹ,'hlv,,,,
31:25,בָּהָר,har,H2022,mountain,పర్వతము,noun
31:25,וְלָבָן,laban,H3835,be white.,,verb
31:25,תָּקַע,taqa',H8628,to drive,,verb
31:25,אֶת,'t,,,,
31:25,אֶחָיו,'chyv,,,,
31:25,בְּהַר,har,H2022,mountain,పర్వతము,noun
31:25,הַגִּלְעָד,gil'ad,H1568,also the name of three Israelites,,noun location
31:26,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
31:26,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
31:26,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:26,מֶה,mh,,,,
31:26,עָשִׂיתָ,'shyt,,,,
31:26,וַתִּגְנֹב,vtgnv,,,,
31:26,אֶת,'t,,,,
31:26,לְבָבִי,bebay,H893,an Israelite,,noun proper
31:26,וַתְּנַהֵג,vtnhg,,,,
31:26,אֶת,'t,,,,
31:26,בְּנֹתַי,vnty,,,,
31:26,כִּשְׁבֻיוֹת,khshvyvt,,,,
31:26,חָרֶב,chrv,,,,
31:27,לָמָּה,mah,H4100,what?,ఏమి?,interrogative
31:27,נַחְבֵּאתָ,nchv't,,,,
31:27,לִבְרֹחַ,barach,H1272,fain,,verb
31:27,וַתִּגְנֹב,vtgnv,,,,
31:27,אֹתִי,'ty,,,,
31:27,וְלֹא,lo,H3808,not,కాదు,verb
31:27,הִגַּדְתָּ,hgdt,,,,
31:27,לִּי,ly,,,,
31:27,וָאֲשַׁלֵּחֲךָ,v'shlchkh,,,,
31:27,בְּשִׂמְחָה,shimchah,H8057,,,noun
31:27,וּבְשִׁרִים,vvshrym,,,,
31:27,בְּתֹף,vtf,,,,
31:27,וּבְכִנּוֹר,khinvor,H3658,a harp,,noun
31:28,וְלֹא,lo,H3808,not,కాదు,verb
31:28,נְטַשְׁתַּנִי,ntshtny,,,,
31:28,לְנַשֵּׁק,nashaq,H5400,kindle.,,verb
31:28,לְבָנַי,baniy,H1137,the name of five Israelites,,noun proper
31:28,וְלִבְנֹתָי,vlvnty,,,,
31:28,עַתָּה,'th,,,,
31:28,הִסְכַּלְתָּ,hskhlt,,,,
31:28,עֲשׂוֹ,'shv,,,,
31:29,יֶשׁ,ysh,,,,
31:29,לְאֵל,al,H408,not (imperative),వద్దు,verb
31:29,יָדִי,ydy,,,,
31:29,לַעֲשׂוֹת,laasot,H6213,"to do, to make",చేయుటకు,verb
31:29,עִמָּכֶם,'mkhm,,,,
31:29,רָע,ra,H7451,evil,చెడు,adjective
31:29,וֵאלֹהֵי,elohei,H430,God of,దేవుడు,noun
31:29,אֲבִיכֶם,'vykhm,,,,
31:29,אֶמֶשׁ,'emesh,H570,yesterday,,verb
31:29,אָמַר,amar,H559,"say, speak",చెప్పు,verb
31:29,אֵלַי,'ly,,,,
31:29,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
31:29,הִשָּׁמֶר,shamar,H8104,to protect,,verb
31:29,לְךָ,lkh,,,,
31:29,מִדַּבֵּר,dabar,H1696,but used figuratively,మాట్లాడు,verb
31:30,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
31:30,הָלֹךְ,lekh,H1980,go!,వళళమ,verb
31:30,הָלַכְתָּ,hlkht,,,,
31:30,כִּי,khiy,H3588,antecedent or consequent],,conjunction
31:30,נִכְסֹף,nkhsf,,,,
31:30,נִכְסַפְתָּה,nkhsfth,,,,
31:30,לְבֵית,bayit,H1006,a place in Israel,,noun location
31:30,אָבִיךָ,'vykh,,,,
31:30,לָמָּה,mah,H4100,what?,ఏమి?,interrogative
31:30,גָנַבְתָּ,gnvt,,,,
31:30,אֶת,'t,,,,
31:30,אֱלֹהָי,'lhy,,,,
31:31,וַיַּעַן,yaan,H3282,because,ఎందుకంటే,preposition
31:31,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:31,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
31:31,לְלָבָן,laban,H3835,be white.,,verb
31:31,כִּי,khiy,H3588,antecedent or consequent],,conjunction
31:31,יָרֵאתִי,yr'ty,,,,
31:31,כִּי,khiy,H3588,antecedent or consequent],,conjunction
31:31,אָמַרְתִּי,'mrty,,,,
31:31,פֶּן,fn,,,,
31:31,תִּגְזֹל,tgzl,,,,
31:31,אֶת,'t,,,,
31:31,בְּנוֹתֶיךָ,vnvtykh,,,,
31:31,מֵעִמִּי,m'my,,,,
31:32,עִם,im,H5973,with,తో,preposition
31:32,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
31:32,תִּמְצָא,tmts',,,,
31:32,אֶת,'t,,,,
31:32,אֱלֹהֶיךָ,'lhykh,,,,
31:32,לֹא,lo,H3808,not,కాదు,verb
31:32,יִחְיֶה,ychyh,,,,
31:32,נֶגֶד,neged,H5048,"before, opposite",ఎదుట,adjective
31:32,אַחֵינוּ,'chynv,,,,
31:32,הַכֶּר,khar,H3733,a meadow,,noun
31:32,לְךָ,lkh,,,,
31:32,מָה,mah,H4100,what?,ఏమి?,interrogative
31:32,עִמָּדִי,'mdy,,,,
31:32,וְקַח,qach,H3947,take!,తసకనమ,verb
31:32,לָךְ,lkh,,,,
31:33,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
31:33,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
31:33,בְּאֹהֶל,'ahal,H167,to tent,,verb
31:33,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:33,וּבְאֹהֶל,'ahal,H167,to tent,,verb
31:33,לֵאָה,Leah,H3812,Leah,లేయా,noun proper
31:33,וּבְאֹהֶל,'ahal,H167,to tent,,verb
31:33,שְׁתֵּי,shty,,,,
31:33,הָאֲמָהֹת,h'mht,,,,
31:33,וְלֹא,lo,H3808,not,కాదు,verb
31:33,מָצָא,matsa,H4672,find,కనుగొను,verb
31:33,וַיֵּצֵא,yatsa,H3318,go out,వెళ్ళు,verb
31:33,מֵאֹהֶל,'ahal,H167,to tent,,verb
31:33,לֵאָה,Leah,H3812,Leah,లేయా,noun proper
31:33,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
31:34,וְרָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
31:34,לָקְחָה,lqchh,,,,
31:34,אֶת,'t,,,,
31:34,הַתְּרָפִים,trapiym,H8655,images,,noun
31:34,וַתְּשִׂמֵם,vtshmm,,,,
31:34,בְּכַר,khar,H3733,a meadow,,noun
31:34,הַגָּמָל,gamal,H1580,,,verb
31:34,וַתֵּשֶׁב,teshev,H3427,you will sit,నవ కరచదవ,verb
31:34,עֲלֵיהֶם,aleihem,H5921,upon them,వారిమీద,preposition
31:34,וַיְמַשֵּׁשׁ,vymshsh,,,,
31:34,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
31:34,אֶת,'t,,,,
31:34,כָּל,khl,,,,
31:34,הָאֹהֶל,haohel,H168,the tent,ఆ గుడారము,noun
31:34,וְלֹא,lo,H3808,not,కాదు,verb
31:35,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
31:35,אֶל,el,H413,"to, toward",వైపు,preposition
31:35,אָבִיהָ,'vyh,,,,
31:35,אַל,al,H408,not (imperative),వద్దు,verb
31:35,יִחַר,ychr,,,,
31:35,בְּעֵינֵי,v'yny,,,,
31:35,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
31:35,כִּי,khiy,H3588,antecedent or consequent],,conjunction
31:35,לוֹא,lv',,,,
31:35,אוּכַל,'vkhl,,,,
31:35,לָקוּם,qum,H6965,arise,లేచు,verb
31:35,מִפָּנֶיךָ,mfnykh,,,,
31:35,כִּי,khiy,H3588,antecedent or consequent],,conjunction
31:35,דֶרֶךְ,drkh,,,,
31:35,נָשִׁים,nshym,,,,
31:36,וַיִּחַר,yachar,H3186,to delay,,verb
31:36,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:36,וַיָּרֶב,yareb,H3377,a symbolical name for Assyria,,noun
31:36,בְּלָבָן,laban,H3835,be white.,,verb
31:36,וַיַּעַן,yaan,H3282,because,ఎందుకంటే,preposition
31:36,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
31:36,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
31:36,לְלָבָן,laban,H3835,be white.,,verb
31:36,מַה,mh,,,,
31:36,פִּשְׁעִי,fsh'y,,,,
31:36,מַה,mh,,,,
31:36,חַטָּאתִי,cht'ty,,,,
31:36,כִּי,khiy,H3588,antecedent or consequent],,conjunction
31:36,דָלַקְתָּ,dlqt,,,,
31:36,אַחֲרָי,acharay,H310,after me,నా తరువాత,verb
31:37,כִּי,khiy,H3588,antecedent or consequent],,conjunction
31:37,מִשַּׁשְׁתָּ,shet,H8352,Sheth,,noun proper
31:37,אֶת,'t,,,,
31:37,כָּל,khl,,,,
31:37,כֵּלַי,li,H-,to me,నక,
31:37,מַה,mh,,,,
31:37,מָּצָאתָ,mts't,,,,
31:37,מִכֹּל,kol,H3605,"all, every",అంతయు,noun
31:37,כְּלֵי,li,H-,to me,నక,
31:37,בֵיתֶךָ,vytkh,,,,
31:37,שִׂים,yam,H3220,sea,సముద్రము,noun
31:37,כֹּה,khh,,,,
31:37,נֶגֶד,neged,H5048,"before, opposite",ఎదుట,adjective
31:37,אַחַי,'chy,,,,
31:37,וְאַחֶיךָ,achikha,H251,your brother,నీ సోదరుడు,noun
31:38,זֶה,zeh,H2089,a sheep,,noun
31:38,עֶשְׂרִים,'shrym,,,,
31:38,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
31:38,אָנֹכִי,'nkhy,,,,
31:38,עִמָּךְ,'mkh,,,,
31:38,רְחֵלֶיךָ,rchlykh,,,,
31:38,וְעִזֶּיךָ,v'zykh,,,,
31:38,לֹא,lo,H3808,not,కాదు,verb
31:38,שִׁכֵּלוּ,lo,H-,to him,అతనక,
31:38,וְאֵילֵי,v'yly,,,,
31:38,צֹאנְךָ,ts'nkh,,,,
31:38,לֹא,lo,H3808,not,కాదు,verb
31:38,אָכָלְתִּי,'khlty,,,,
31:39,טְרֵפָה,trfh,,,,
31:39,לֹא,lo,H3808,not,కాదు,verb
31:39,הֵבֵאתִי,bati,H935,I came,నన వచచతన,verb
31:39,אֵלֶיךָ,'lykh,,,,
31:39,אָנֹכִי,'nkhy,,,,
31:39,אֲחַטֶּנָּה,'chtnh,,,,
31:39,מִיָּדִי,mydy,,,,
31:39,תְּבַקְשֶׁנָּה,tvqshnh,,,,
31:39,גְּנֻבְתִי,gnvty,,,,
31:39,יוֹם,yom,H3117,day,దినము,noun
31:39,וּגְנֻבְתִי,vgnvty,,,,
31:39,לָיְלָה,laylah,H3915,night,రాత్రి,noun
31:40,הָיִיתִי,hyyty,,,,
31:40,בַיּוֹם,yom,H3117,day,దినము,noun
