Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
16:3,בְּאֶרֶץ,erets,H776,"land, earth",భూమి,noun
16:3,כְּנָעַן,khn'n,,,,
16:4,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
16:4,אֶל,el,H413,"to, toward",వైపు,preposition
16:4,הָגָר,Hagar,H1904,Hagar,హాగరు,noun proper
16:4,וַתַּהַר,vthr,,,,
16:4,וַתֵּרֶא,vtr',,,,
16:4,כִּי,khiy,H3588,antecedent or consequent],,conjunction
16:4,הָרָתָה,hrth,,,,
16:4,וַתֵּקַל,vtql,,,,
16:4,גְּבִרְתָּהּ,gvrth,,,,
16:4,בְּעֵינֶיהָ,v'ynyh,,,,
16:5,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
16:5,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
16:5,אֶל,el,H413,"to, toward",వైపు,preposition
16:5,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
16:5,חֲמָסִי,chmsy,,,,
16:5,עָלֶיךָ,'lykh,,,,
16:5,אָנֹכִי,'nkhy,,,,
16:5,נָתַתִּי,ntty,,,,
16:5,שִׁפְחָתִי,shfchty,,,,
16:5,בְּחֵיקֶךָ,vchyqkh,,,,
16:5,וַתֵּרֶא,vtr',,,,
16:5,כִּי,khiy,H3588,antecedent or consequent],,conjunction
16:5,הָרָתָה,hrth,,,,
16:5,וָאֵקַל,v'ql,,,,
16:5,בְּעֵינֶיהָ,v'ynyh,,,,
16:6,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
16:6,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
16:6,אֶל,el,H413,"to, toward",వైపు,preposition
16:6,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
16:6,הִנֵּה,hineh,H2009,lo,,particle demonstrative
16:6,שִׁפְחָתֵךְ,shfchtkh,,,,
16:6,בְּיָדֵךְ,vydkh,,,,
16:6,עֲשִׂי,'shy,,,,
16:6,לָהּ,lh,,,,
16:6,הַטּוֹב,tvob,H2897,a region apparently East of the Jordan,,noun location
16:6,בְּעֵינָיִךְ,v'ynykh,,,,
16:6,וַתְּעַנֶּהָ,vt'nh,,,,
16:6,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
16:6,וַתִּבְרַח,vtvrch,,,,
16:6,מִפָּנֶיהָ,mfnyh,,,,
16:7,וַיִּמְצָאָהּ,vymts'h,,,,
16:7,מַלְאַךְ,'akh,H389,hence only,,verb
16:7,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
16:7,עַל,al,H5921,"upon, over",మీద,preposition
16:7,עֵין,'yn,,,,
16:7,הַמַּיִם,mayim,H4325,waters,జలములు,noun
16:7,בַּמִּדְבָּר,midbar,H4057,a desert,,noun
16:7,עַל,al,H5921,"upon, over",మీద,preposition
16:7,הָעַיִן,haayin,H5869,the eye,ఆ కన్ను,noun
16:7,בְּדֶרֶךְ,darakh,H1869,bend,,verb
16:7,שׁוּר,Shur,H7793,Shur,షూరు,noun location
16:8,וַיֹּאמַר,yomar,H559,he will say,అతడ చపపన,verb
16:8,הָגָר,Hagar,H1904,Hagar,హాగరు,noun proper
16:8,שִׁפְחַת,pachat,H6354,especially for catching animals,,noun
16:8,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
16:8,אֵי,'y,,,,
16:8,מִזֶּה,zeh,H2089,a sheep,,noun
16:8,בָאת,et,H853,(object marker),-,particle unrepresented in English
16:8,וְאָנָה,'anah,H579,deliver,,verb
16:8,תֵלֵכִי,tlkhy,,,,
16:8,וַתֹּאמֶר,tomar,H559,you/she will say,చపపన,verb
16:8,מִפְּנֵי,penei,H6440,face of,ముఖము,noun
16:8,שָׂרַי,sharay,H8297,the wife of Abraham,,noun proper
16:8,גְּבִרְתִּי,gvrty,,,,
16:8,אָנֹכִי,'nkhy,,,,
16:8,בֹּרַחַת,rachat,H7371,a winnowing-fork,,noun
16:9,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
16:9,לָהּ,lh,,,,
16:9,מַלְאַךְ,'akh,H389,hence only,,verb
16:9,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
16:9,שׁוּבִי,biy,H994,,,verb
16:9,אֶל,el,H413,"to, toward",వైపు,preposition
16:9,גְּבִרְתֵּךְ,gvrtkh,,,,
16:9,וְהִתְעַנִּי,vht'ny,,,,
16:9,תַּחַת,tachat,H8480,the name of a place in the Desert,,noun location
16:9,יָדֶיהָ,ydyh,,,,
16:10,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
16:10,לָהּ,lh,,,,
16:10,מַלְאַךְ,'akh,H389,hence only,,verb
16:10,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
16:10,הַרְבָּה,ravah,H7235,multiply,వృద్ధిచెందు,verb
16:10,אַרְבֶּה,'rvh,,,,
16:10,אֶת,'t,,,,
16:10,זַרְעֵךְ,zr'kh,,,,
16:10,וְלֹא,lo,H3808,not,కాదు,verb
16:10,יִסָּפֵר,ysfr,,,,
16:10,מֵרֹב,rav,H7227,"many, great",అనేకము,adjective
16:11,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
16:11,לָהּ,lh,,,,
16:11,מַלְאַךְ,'akh,H389,hence only,,verb
16:11,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
16:11,הִנָּךְ,hnkh,,,,
16:11,הָרָה,harah,H2029,conceive,,verb
16:11,וְיֹלַדְתְּ,vyldt,,,,
16:11,בֵּן,ben,H1122,an Israelite,,noun proper
16:11,וְקָרָאת,vqr't,,,,
16:11,שְׁמוֹ,shmv,,,,
16:11,יִשְׁמָעֵאל,yshm''l,,,,
16:11,כִּי,khiy,H3588,antecedent or consequent],,conjunction
16:11,שָׁמַע,shama',H8085,causatively,"తెలివిగా వినడానికి (తరచుగా శ్రద్ధ, విధేయత మొదలైన వాటితో; కారణం, చెప్పడం మొదలైనవి)",verb
16:11,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
16:11,אֶל,el,H413,"to, toward",వైపు,preposition
16:12,וְהוּא,hu,H1931,"he, it",అతడ,
16:12,יִהְיֶה,yiyeh,H1961,will be,ఉండును,verb
16:12,פֶּרֶא,fr',,,,
16:12,אָדָם,adam,H120,"man, Adam",మనుష్యుడు,noun
16:12,יָדוֹ,ydv,,,,
16:12,בַכֹּל,kol,H3605,"all, every",అంతయు,noun
16:12,וְיַד,yad,H3027,hand,చేయి,noun
16:12,כֹּל,khl,,,,
16:12,בּוֹ,vv,,,,
16:12,וְעַל,al,H5921,"upon, over",మీద,preposition
16:12,פְּנֵי,fny,,,,
16:12,כָל,khl,,,,
16:12,אֶחָיו,'chyv,,,,
16:12,יִשְׁכֹּן,yshkhn,,,,
16:13,וַתִּקְרָא,vtqr',,,,
16:13,שֵׁם,shem,H8035,a son of Noah,,noun proper
16:13,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
16:13,הַדֹּבֵר,dabar,H1696,but used figuratively,మాట్లాడు,verb
16:13,אֵלֶיהָ,'lyh,,,,
16:13,אַתָּה,'th,,,,
16:13,אֵל,El,H410,God (mighty one),దేవుడు,noun
16:13,רֳאִי,ro'iy,H7210,look to,,noun
16:13,כִּי,khiy,H3588,antecedent or consequent],,conjunction
16:13,אָמְרָה,'mrh,,,,
16:13,הֲגַם,gam,H1571,often repeated as correl. both...and,,verb
16:13,הֲלֹם,hlm,,,,
16:13,רָאִיתִי,raiti,H7200,I saw,నేను చూచితిని,verb
16:13,אַחֲרֵי,acharey,H310,after,తరువాత,verb
16:13,רֹאִי,r'y,,,,
16:14,עַל,al,H5921,"upon, over",మీద,preposition
16:14,כֵּן,khen,H3654,X manner.,,noun
16:14,קָרָא,qara,H7121,call,పిలుచు,verb
16:14,לַבְּאֵר,ba'ar,H874,to explain,,verb
16:14,בְּאֵר,b'er,H876,a place in the Desert,,noun location
16:14,לַחַי,chay,H2416,"alive, living",జీవించు,adjective
16:14,רֹאִי,r'y,,,,
16:14,הִנֵּה,hineh,H2009,lo,,particle demonstrative
16:14,בֵין,vyn,,,,
16:14,קָדֵשׁ,Qadesh,H6946,Kadesh,కాదేషు,noun location
16:14,וּבֵין,biyn,H995,consider,,verb
16:14,בָּרֶד,red,H3381,go down!,దగమ,verb
16:15,וַתֵּלֶד,vtld,,,,
16:15,הָגָר,Hagar,H1904,Hagar,హాగరు,noun proper
16:15,לְאַבְרָם,'abram,H87,the original name of Abraham,,noun proper
16:15,בֵּן,ben,H1122,an Israelite,,noun proper
16:15,וַיִּקְרָא,vyqr',,,,
16:15,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
16:15,שֶׁם,shm,,,,
16:15,בְּנוֹ,vnv,,,,
16:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
16:15,יָלְדָה,yldh,,,,
16:15,הָגָר,Hagar,H1904,Hagar,హాగరు,noun proper
16:15,יִשְׁמָעֵאל,yshm''l,,,,
16:16,וְאַבְרָם,'abram,H87,the original name of Abraham,,noun proper
16:16,בֶּן,vn,,,,
16:16,שְׁמֹנִים,shmnym,,,,
16:16,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
16:16,וְשֵׁשׁ,shesh,H8337,six,ఆరు,number
16:16,שָׁנִים,shnym,,,,
16:16,בְּלֶדֶת,dat,H1881,commission,,noun
16:16,הָגָר,Hagar,H1904,Hagar,హాగరు,noun proper
16:16,אֶת,'t,,,,
16:16,יִשְׁמָעֵאל,yshm''l,,,,
16:16,לְאַבְרָם,'abram,H87,the original name of Abraham,,noun proper
16:16,ס,s,,,,
