Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
22:13,וְהִנֵּה,henah,H2008,hither,,verb
22:13,אַיִל,ayil,H352,ram,పొట్టేలు,noun
22:13,אַחַר,achar,H310,after,తరువాత,verb
22:13,נֶאֱחַז,n'chz,,,,
22:13,בַּסְּבַךְ,sabakh,H5440,wrap.,,verb
22:13,בְּקַרְנָיו,vqrnyv,,,,
22:13,וַיֵּלֶךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
22:13,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
22:13,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
22:13,אֶת,'t,,,,
22:14,וַיִּקְרָא,vyqr',,,,
22:14,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
22:14,שֵׁם,shem,H8035,a son of Noah,,noun proper
22:14,הַמָּקוֹם,maqom,H4725,place,స్థలము,noun
22:14,הַהוּא,hu,H1931,"he, it",అతడ,
22:14,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
22:14,יִרְאֶה,yireh,H7200,he will see,అతడు చూచును,verb
22:14,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
22:14,יֵאָמֵר,y'mr,,,,
22:14,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
22:14,בְּהַר,har,H2022,mountain,పర్వతము,noun
22:14,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
22:14,יֵרָאֶה,yr'h,,,,
22:15,וַיִּקְרָא,vyqr',,,,
22:15,מַלְאַךְ,'akh,H389,hence only,,verb
22:15,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
22:15,אֶל,el,H413,"to, toward",వైపు,preposition
22:15,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
22:15,שֵׁנִית,shnyt,,,,
22:15,מִן,min,H4480,from,నుండి,preposition
22:15,הַשָּׁמָיִם,shamayim,H8064,heavens,ఆకాశములు,noun
22:16,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
22:16,בִּי,biy,H994,,,verb
22:16,נִשְׁבַּעְתִּי,nshv'ty,,,,
22:16,נְאֻם,n'm,,,,
22:16,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
22:16,כִּי,khiy,H3588,antecedent or consequent],,conjunction
22:16,יַעַן,yaan,H3282,because,ఎందుకంటే,preposition
22:16,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
22:16,עָשִׂיתָ,'shyt,,,,
22:16,אֶת,'t,,,,
22:16,הַדָּבָר,dabar,H1696,but used figuratively,మాట్లాడు,verb
22:16,הַזֶּה,zeh,H2089,a sheep,,noun
22:16,וְלֹא,lo,H3808,not,కాదు,verb
22:16,חָשַׂכְתָּ,chshkht,,,,
22:16,אֶת,'t,,,,
22:17,כִּי,khiy,H3588,antecedent or consequent],,conjunction
22:17,בָרֵךְ,rakh,H7390,soft,,adjective
22:17,אֲבָרֶכְךָ,'vrkhkh,,,,
22:17,וְהַרְבָּה,hirbah,H7235,multiply,హెచ్చింపజేయు,verb
22:17,אַרְבֶּה,'rvh,,,,
22:17,אֶת,'t,,,,
22:17,זַרְעֲךָ,zr'kh,,,,
22:17,כְּכוֹכְבֵי,khkhvkhvy,,,,
22:17,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
22:17,וְכַחוֹל,chvl,H2343,also the region settled by him,,noun proper
22:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
22:17,עַל,al,H5921,"upon, over",మీద,preposition
22:17,שְׂפַת,pat,H6595,morsel,,noun
22:17,הַיָּם,yam,H3220,sea,సముద్రము,noun
22:17,וְיִרַשׁ,vyrsh,,,,
22:18,וְהִתְבָּרֲכוּ,vhtvrkhv,,,,
22:18,בְזַרְעֲךָ,vzr'kh,,,,
22:18,כֹּל,khl,,,,
22:18,גּוֹיֵי,gvyy,,,,
22:18,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
22:18,עֵקֶב,eqev,H6118,because,ఎందుకంటే,verb
22:18,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
22:18,שָׁמַעְתָּ,et,H6256,time,సమయము,noun
22:18,בְּקֹלִי,qalay,H7040,an Israelite,,noun proper
22:19,וַיָּשָׁב,yashab,H3427,to dwell,,verb
22:19,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
22:19,אֶל,el,H413,"to, toward",వైపు,preposition
22:19,נְעָרָיו,n'ryv,,,,
22:19,וַיָּקֻמוּ,vyqmv,,,,
22:19,וַיֵּלְכוּ,vylkhv,,,,
22:19,יַחְדָּו,ychdv,,,,
22:19,אֶל,el,H413,"to, toward",వైపు,preposition
22:19,בְּאֵר,b'er,H876,a place in the Desert,,noun location
22:19,שָׁבַע,shaba',H7650,to seven oneself,,verb
22:19,וַיֵּשֶׁב,yashab,H3427,to dwell,,verb
22:19,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
22:19,בִּבְאֵר,ba'ar,H874,to explain,,verb
22:19,שָׁבַע,shaba',H7650,to seven oneself,,verb
22:19,פ,f,,,,
22:20,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
22:20,אַחֲרֵי,acharey,H310,after,తరువాత,verb
22:20,הַדְּבָרִים,hdvrym,,,,
22:20,הָאֵלֶּה,'alah,H423,a curse,,noun
22:20,וַיֻּגַּד,vygd,,,,
22:20,לְאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
22:20,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
22:20,הִנֵּה,hineh,H2009,lo,,particle demonstrative
22:20,יָלְדָה,yldh,,,,
22:20,מִלְכָּה,lekhah,H3922,a place in Israel,,noun location
22:20,גַם,gm,,,,
22:20,הִוא,hv',,,,
22:20,בָּנִים,vnym,,,,
22:20,לְנָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
22:20,אָחִיךָ,achikha,H251,your brother,నీ సోదరుడు,noun
22:21,אֶת,'t,,,,
22:21,עוּץ,'vts,H5780,a son of Aram,,noun location
22:21,בְּכֹרוֹ,vkhrv,,,,
22:21,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
22:21,בּוּז,bvz,H938,the name of a son of Nahor,,noun proper
22:21,אָחִיו,'chyv,,,,
22:21,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
22:21,קְמוּאֵל,qmv'el,H7055,the name of a relative of Abraham,,noun proper
22:21,אֲבִי,avi,H1,father of,తండ్రి,noun
22:21,אֲרָם,Aram,H758,Aram,అరాము,noun
22:22,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
22:22,כֶּשֶׂד,kheshed,H3777,a relative of Abraham,,noun proper
22:22,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
22:22,חֲזוֹ,chazvo,H2375,a nephew of Abraham,,noun proper
22:22,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
22:22,פִּלְדָּשׁ,fldsh,,,,
22:22,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
22:22,יִדְלָף,ydlf,,,,
22:22,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
22:22,בְּתוּאֵל,btv'el,H1328,the name of a nephew of Abraham,,noun location
22:23,וּבְתוּאֵל,btv'el,H1328,the name of a nephew of Abraham,,noun location
22:23,יָלַד,yalad,H3205,give birth,కను,verb
22:23,אֶת,'t,,,,
22:23,רִבְקָה,Rivqah,H7259,Rebekah,రిబ్కా,noun proper
22:23,שְׁמֹנָה,manah,H4490,of food) a ration,,noun
22:23,אֵלֶּה,'eleh,H428,so,,pronoun demonstrative
22:23,יָלְדָה,yldh,,,,
22:23,מִלְכָּה,lekhah,H3922,a place in Israel,,noun location
22:23,לְנָחוֹר,Nachor,H5152,Nahor,నాహోరు,noun proper
22:23,אֲחִי,'achiy,H277,the name of two Israelites,,noun proper
22:23,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
22:24,וּפִילַגְשׁוֹ,vfylgshv,,,,
22:24,וּשְׁמָהּ,shamah,H8048,the name of an Edomite and four Israelites,,noun proper
22:24,רְאוּמָה,r'vmah,H7208,a Syrian woman,,noun proper
22:24,וַתֵּלֶד,vtld,,,,
22:24,גַּם,gam,H1571,often repeated as correl. both...and,,verb
22:24,הִוא,hv',,,,
22:24,אֶת,'t,,,,
22:24,טֶבַח,tvch,,,,
22:24,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
22:24,גַּחַם,gacham,H1514,a son of Nahor,,noun proper
22:24,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
22:24,תַּחַשׁ,tachash,H8477,a relative of Abraham,,noun proper
22:24,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
22:24,מַעֲכָה,m'khh,,,,
22:24,ס,s,,,,
