Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
13:6,לָשֶׁבֶת,shabat,H7673,used in many implied relations,,verb
13:6,יַחְדָּו,ychdv,,,,
13:6,כִּי,khiy,H3588,antecedent or consequent],,conjunction
13:6,הָיָה,hayah,H1961,"be, become",ఉండు,verb
13:6,רְכוּשָׁם,rkhvshm,,,,
13:6,רָב,rv,,,,
13:6,וְלֹא,lo,H3808,not,కాదు,verb
13:6,יָכְלוּ,ykhlv,,,,
13:6,לָשֶׁבֶת,shabat,H7673,used in many implied relations,,verb
13:6,יַחְדָּו,ychdv,,,,
13:7,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
13:7,רִיב,ryv,,,,
13:7,בֵּין,beyn,H996,either...or,,preposition
13:7,רֹעֵי,r'y,,,,
13:7,מִקְנֵה,qanah,H7069,"acquire, buy",కొను,verb
13:7,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
13:7,וּבֵין,biyn,H995,consider,,verb
13:7,רֹעֵי,r'y,,,,
13:7,מִקְנֵה,qanah,H7069,"acquire, buy",కొను,verb
13:7,לוֹט,Lot,H3876,Lot,లోతు,noun proper
13:7,וְהַכְּנַעֲנִי,khna'aniy,H3669,who conducted mercantile caravans),,adjective
13:7,וְהַפְּרִזִּי,priziy,H6522,one of the Canaanitish tribes,,adjective
13:7,אָז,az,H227,then,అప్పుడు,verb
13:7,יֹשֵׁב,yshv,,,,
13:7,בָּאָרֶץ,erets,H776,"land, earth",భూమి,noun
13:8,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
13:8,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
13:8,אֶל,el,H413,"to, toward",వైపు,preposition
13:8,לוֹט,Lot,H3876,Lot,లోతు,noun proper
13:8,אַל,al,H408,not (imperative),వద్దు,verb
13:8,נָא,na',H4995,i.e. uncooked,,adjective
13:8,תְהִי,thy,,,,
13:8,מְרִיבָה,mryvh,,,,
13:8,בֵּינִי,vyny,,,,
13:8,וּבֵינֶיךָ,vvynykh,,,,
13:8,וּבֵין,biyn,H995,consider,,verb
13:8,רֹעַי,r'y,,,,
13:8,וּבֵין,biyn,H995,consider,,verb
13:8,רֹעֶיךָ,r'ykh,,,,
13:8,כִּי,khiy,H3588,antecedent or consequent],,conjunction
13:9,הֲלֹא,lo,H3808,not,కాదు,verb
13:9,כָל,khl,,,,
13:9,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
13:9,לְפָנֶיךָ,lefanekha,H6440,before you,నీ ముందు,noun
13:9,הִפָּרֶד,parad,H6504,i.e. spread or separate,,verb
13:9,נָא,na',H4995,i.e. uncooked,,adjective
13:9,מֵעָלָי,'eliy,H5940,a pestle,,noun
13:9,אִם,im,H518,if,అయితే,particle
13:9,הַשְּׂמֹאל,shama'l,H8041,turn) left.,,verb
13:9,וְאֵימִנָה,v'ymnh,,,,
13:9,וְאִם,em,H517,mother,తల్లి,noun
13:9,הַיָּמִין,yamin,H3225,right hand,కుడిచేయి,noun
13:9,וְאַשְׂמְאִילָה,v'shm'ylh,,,,
13:10,וַיִּשָּׂא,vysh',,,,
13:10,לוֹט,Lot,H3876,Lot,లోతు,noun proper
13:10,אֶת,'t,,,,
13:10,עֵינָיו,'ynyv,,,,
13:10,וַיַּרְא,yare,H3372,fear,భయపడు,verb
13:10,אֶת,'t,,,,
13:10,כָּל,khl,,,,
13:10,כִּכַּר,khar,H3733,a meadow,,noun
13:10,הַיַּרְדֵּן,yarden,H3383,the principal river of Israel,,noun location
13:10,כִּי,khiy,H3588,antecedent or consequent],,conjunction
13:10,כֻלָּהּ,lah,H-,to her,ఆమక,
13:10,מַשְׁקֶה,shaqah,H8248,i.e. to irrigate or furnish a potion to,,verb
13:10,לִפְנֵי,lifney,H6440,before,ముందు,noun
13:10,שַׁחֵת,chat,H2844,dismayed,,noun
13:10,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
13:11,וַיִּבְחַר,yibchar,H2984,an Israelite,,noun proper
13:11,לוֹ,lv,,,,
13:11,לוֹט,Lot,H3876,Lot,లోతు,noun proper
13:11,אֵת,et,H853,(object marker),-,particle unrepresented in English
13:11,כָּל,khl,,,,
13:11,כִּכַּר,khar,H3733,a meadow,,noun
13:11,הַיַּרְדֵּן,yarden,H3383,the principal river of Israel,,noun location
13:11,וַיִּסַּע,vys',,,,
13:11,לוֹט,Lot,H3876,Lot,లోతు,noun proper
13:11,מִקֶּדֶם,qadam,H6923,to anticipate,,verb
13:11,וַיִּפָּרְדוּ,vyfrdv,,,,
13:11,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
13:11,מֵעַל,al,H5921,"upon, over",మీద,preposition
13:11,אָחִיו,'chyv,,,,
13:12,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
13:12,יָשַׁב,yashab,H3427,to dwell,,verb
13:12,בְּאֶרֶץ,erets,H776,"land, earth",భూమి,noun
13:12,כְּנָעַן,khn'n,,,,
13:12,וְלוֹט,lvt,H3874,wrap.,,verb
13:12,יָשַׁב,yashab,H3427,to dwell,,verb
13:12,בְּעָרֵי,'eriy,H6180,a Erite or descendants of Eri,,adjective
13:12,הַכִּכָּר,khikhar,H3603,also a loaf,,noun
13:12,וַיֶּאֱהַל,vy'hl,,,,
13:12,עַד,ad,H5704,"until, as far as",వరకు,preposition
13:12,סְדֹם,Sedom,H5467,Sodom,సొదొమ,noun location
13:13,וְאַנְשֵׁי,anshei,H376,men of,మనుష్యులు,noun
13:13,סְדֹם,Sedom,H5467,Sodom,సొదొమ,noun location
13:13,רָעִים,r'ym,,,,
13:13,וְחַטָּאִים,vcht'ym,,,,
13:13,לַיהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
13:13,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
13:14,וַיהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
13:14,אָמַר,amar,H559,"say, speak",చెప్పు,verb
13:14,אֶל,el,H413,"to, toward",వైపు,preposition
13:14,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
13:14,אַחֲרֵי,acharey,H310,after,తరువాత,verb
13:14,הִפָּרֶד,parad,H6504,i.e. spread or separate,,verb
13:14,לוֹט,Lot,H3876,Lot,లోతు,noun proper
13:14,מֵעִמּוֹ,immo,H5973,with him,అతనత,preposition
13:14,שָׂא,sh',,,,
13:14,נָא,na',H4995,i.e. uncooked,,adjective
13:14,עֵינֶיךָ,'ynykh,,,,
13:14,וּרְאֵה,raah,H7200,see,చూచు,verb
13:14,מִן,min,H4480,from,నుండి,preposition
13:14,הַמָּקוֹם,maqom,H4725,place,స్థలము,noun
13:14,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
13:15,כִּי,khiy,H3588,antecedent or consequent],,conjunction
13:15,אֶת,'t,,,,
13:15,כָּל,khl,,,,
13:15,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
13:15,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
13:15,אַתָּה,'th,,,,
13:15,רֹאֶה,roeh,H7200,seeing,చూచుచున్న,verb
13:15,לְךָ,lkh,,,,
13:15,אֶתְּנֶנָּה,'tnnh,,,,
13:15,וּלְזַרְעֲךָ,vlzr'kh,,,,
13:15,עַד,ad,H5704,"until, as far as",వరకు,preposition
13:15,עוֹלָם,olam,H5769,"forever, eternity",నిత్యము,noun
13:16,וְשַׂמְתִּי,matay,H4970,when?,ఎప్పుడు?,verb
13:16,אֶת,'t,,,,
13:16,זַרְעֲךָ,zr'kh,,,,
13:16,כַּעֲפַר,'apar,H6080,to be dust,,verb
13:16,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
13:16,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
13:16,אִם,im,H518,if,అయితే,particle
13:16,יוּכַל,yvkhal,H3116,an Israelite,,noun proper
13:16,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
13:16,לִמְנוֹת,lmnvt,,,,
13:16,אֶת,'t,,,,
13:16,עֲפַר,'fr,,,,
13:16,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
13:16,גַּם,gam,H1571,often repeated as correl. both...and,,verb
13:16,זַרְעֲךָ,zr'kh,,,,
13:17,קוּם,qum,H6965,arise,లేచు,verb
13:17,הִתְהַלֵּךְ,hthlkh,,,,
13:17,בָּאָרֶץ,erets,H776,"land, earth",భూమి,noun
13:17,לְאָרְכָּהּ,l'rkhh,,,,
13:17,וּלְרָחְבָּהּ,vlrchvh,,,,
13:17,כִּי,khiy,H3588,antecedent or consequent],,conjunction
13:17,לְךָ,lkh,,,,
13:17,אֶתְּנֶנָּה,'tnnh,,,,
13:18,וַיֶּאֱהַל,vy'hl,,,,
13:18,אַבְרָם,Avram,H87,Abram,అబ్రాము,noun proper
13:18,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
13:18,וַיֵּשֶׁב,yashab,H3427,to dwell,,verb
13:18,בְּאֵלֹנֵי,v'lny,,,,
13:18,מַמְרֵא,Mamre,H4471,Mamre,మమ్రే,noun location
13:18,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
13:18,בְּחֶבְרוֹן,chebrvon,H2275,a place in Israel,,noun location
13:18,וַיִּבֶן,vyvn,,,,
13:18,שָׁם,sham,H8033,or thence,,verb
13:18,מִזְבֵּחַ,zabach,H2076,offer,,verb
13:18,לַיהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
13:18,פ,f,,,,
