Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
1:7,לָרָקִיעַ,raqiya',H7549,i.e. the firmament or visible arch of the sky,,noun
1:8,וַיִּקְרָא,vyqr',,,,
1:8,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:8,לָרָקִיעַ,raqiya',H7549,i.e. the firmament or visible arch of the sky,,noun
1:8,שָׁמָיִם,mayim,H4325,waters,జలములు,noun
1:8,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:8,עֶרֶב,erev,H6153,evening,సాయంత్రము,noun
1:8,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:8,בֹקֶר,boqer,H1242,morning,ఉదయము,noun
1:8,יוֹם,yom,H3117,day,దినము,noun
1:8,שֵׁנִי,sheniy,H8145,other,,number
1:8,פ,f,,,,
1:9,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
1:9,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:9,יִקָּווּ,yqvv,,,,
1:9,הַמַּיִם,mayim,H4325,waters,జలములు,noun
1:9,מִתַּחַת,tachat,H8480,the name of a place in the Desert,,noun location
1:9,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
1:9,אֶל,el,H413,"to, toward",వైపు,preposition
1:9,מָקוֹם,maqom,H4725,place,స్థలము,noun
1:9,אֶחָד,echad,H259,one,ఒకటి,adjective
1:9,וְתֵרָאֶה,tireh,H7200,you will see,నవ చచదవ,verb
1:9,הַיַּבָּשָׁה,yabashah,H3004,land).,,noun
1:9,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:9,כֵן,khn,,,,
1:10,וַיִּקְרָא,vyqr',,,,
1:10,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:10,לַיַּבָּשָׁה,yabashah,H3004,land).,,noun
1:10,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
1:10,וּלְמִקְוֵה,miqvah,H4724,i.e. a reservoir,,noun
1:10,הַמַּיִם,mayim,H4325,waters,జలములు,noun
1:10,קָרָא,qara,H7121,call,పిలుచు,verb
1:10,יַמִּים,ymym,,,,
1:10,וַיַּרְא,yare,H3372,fear,భయపడు,verb
1:10,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:10,כִּי,khiy,H3588,antecedent or consequent],,conjunction
1:10,טוֹב,tov,H2896,good,మంచి,adjective
1:11,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
1:11,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:11,תַּדְשֵׁא,tdsh',,,,
1:11,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:11,דֶּשֶׁא,deshe',H1877,grass,,noun
1:11,עֵשֶׂב,'shv,,,,
1:11,מַזְרִיעַ,mzry',,,,
1:11,זֶרַע,zera,H2233,"seed, offspring",సంతానము,noun
1:11,עֵץ,ets,H6086,"tree, wood",వృక్షము,noun
1:11,פְּרִי,priy,H6529,) fruit),,noun
1:11,עֹשֶׂה,'shh,,,,
1:11,פְּרִי,priy,H6529,) fruit),,noun
1:11,לְמִינוֹ,lemino,H4327,according to its kind,దాని జాతి,noun
1:11,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
1:11,זַרְעוֹ,zr'v,,,,
1:12,וַתּוֹצֵא,totse,H3318,let bring forth,పుట్టించుగాక,verb
1:12,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:12,דֶּשֶׁא,deshe',H1877,grass,,noun
1:12,עֵשֶׂב,'shv,,,,
1:12,מַזְרִיעַ,mzry',,,,
1:12,זֶרַע,zera,H2233,"seed, offspring",సంతానము,noun
1:12,לְמִינֵהוּ,leminehu,H4327,according to his kind,దాని జాతి,noun
1:12,וְעֵץ,ets,H6086,"tree, wood",వృక్షము,noun
1:12,עֹשֶׂה,'shh,,,,
1:12,פְּרִי‪[c]‬‪[p]‬,fry,,,,
1:12,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
1:12,זַרְעוֹ,zr'v,,,,
1:12,בוֹ,vv,,,,
1:12,לְמִינֵהוּ,leminehu,H4327,according to his kind,దాని జాతి,noun
1:12,וַיַּרְא,yare,H3372,fear,భయపడు,verb
1:13,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:13,עֶרֶב,erev,H6153,evening,సాయంత్రము,noun
1:13,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:13,בֹקֶר,boqer,H1242,morning,ఉదయము,noun
1:13,יוֹם,yom,H3117,day,దినము,noun
1:13,שְׁלִישִׁי,shliyshiy,H7992,a third,,adjective
1:13,פ,f,,,,
1:14,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
1:14,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:14,יְהִי,yehi,H1961,let there be,అగుగాక,verb
1:14,מְאֹרֹת,meorot,H3974,"lights, luminaries",జ్యోతులు,noun
1:14,בִּרְקִיעַ,raqiya',H7549,i.e. the firmament or visible arch of the sky,,noun
1:14,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
1:14,לְהַבְדִּיל,bdiyl,H913,tin,,noun
1:14,בֵּין,beyn,H996,either...or,,preposition
1:14,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
1:14,וּבֵין,biyn,H995,consider,,verb
1:14,הַלָּיְלָה,laylah,H3915,night,రాత్రి,noun
1:14,וְהָיוּ,vhyv,,,,
1:14,לְאֹתֹת,l'tt,,,,
1:14,וּלְמוֹעֲדִים,vlmv'dym,,,,
1:14,וּלְיָמִים,yamim,H3117,days,దినములు,noun
1:15,וְהָיוּ,vhyv,,,,
1:15,לִמְאוֹרֹת,lm'vrt,,,,
1:15,בִּרְקִיעַ,raqiya',H7549,i.e. the firmament or visible arch of the sky,,noun
1:15,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
1:15,לְהָאִיר,lh'yr,,,,
1:15,עַל,al,H5921,"upon, over",మీద,preposition
1:15,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:15,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:15,כֵן,khn,,,,
1:16,וַיַּעַשׂ,vy'sh,,,,
1:16,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:16,אֶת,'t,,,,
1:16,שְׁנֵי,niy,H5204,apparently from H5091],,noun
1:16,הַמְּאֹרֹת,meorot,H3974,"lights, luminaries",జ్యోతులు,noun
1:16,הַגְּדֹלִים,hgdlym,,,,
1:16,אֶת,'t,,,,
1:16,הַמָּאוֹר,maor,H3974,"light, luminary",జ్యోతి,noun
1:16,הַגָּדֹל,gadal,H1431,to make large,,verb
1:16,לְמֶמְשֶׁלֶת,lmmshlt,,,,
1:16,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
1:16,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
1:16,הַמָּאוֹר,maor,H3974,"light, luminary",జ్యోతి,noun
1:16,הַקָּטֹן,qatan,H6997,an Israelite,,noun proper
1:16,לְמֶמְשֶׁלֶת,lmmshlt,,,,
1:17,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
1:17,אֹתָם,'tm,,,,
1:17,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:17,בִּרְקִיעַ,raqiya',H7549,i.e. the firmament or visible arch of the sky,,noun
1:17,הַשָּׁמָיִם,shamayim,H8064,heavens,ఆకాశములు,noun
1:17,לְהָאִיר,lh'yr,,,,
1:17,עַל,al,H5921,"upon, over",మీద,preposition
1:17,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:18,וְלִמְשֹׁל,mashal,H4911,intransitively,,verb
1:18,בַּיּוֹם,yom,H3117,day,దినము,noun
1:18,וּבַלַּיְלָה,laylah,H3915,night,రాత్రి,noun
1:18,וּלֲהַבְדִּיל,vlhvdyl,,,,
1:18,בֵּין,beyn,H996,either...or,,preposition
1:18,הָאוֹר,haor,H216,the light,ఆ వెలుగు,noun
1:18,וּבֵין,biyn,H995,consider,,verb
1:18,הַחֹשֶׁךְ,chashakh,H2820,spare,,verb
1:18,וַיַּרְא,yare,H3372,fear,భయపడు,verb
1:18,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:18,כִּי,khiy,H3588,antecedent or consequent],,conjunction
1:18,טוֹב,tov,H2896,good,మంచి,adjective
1:19,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:19,עֶרֶב,erev,H6153,evening,సాయంత్రము,noun
1:19,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:19,בֹקֶר,boqer,H1242,morning,ఉదయము,noun
1:19,יוֹם,yom,H3117,day,దినము,noun
1:19,רְבִיעִי,rvy'y,,,,
1:19,פ,f,,,,
1:20,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
1:20,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:20,יִשְׁרְצוּ,yshrtsv,,,,
1:20,הַמַּיִם,mayim,H4325,waters,జలములు,noun
1:20,שֶׁרֶץ,sherets,H8318,i.e. active mass of minute animals,,noun
1:20,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
1:20,חַיָּה,chyh,,,,
1:20,וְעוֹף,uf,H5774,fly,ఎగురు,verb
1:20,יְעוֹפֵף,y'vff,,,,
1:20,עַל,al,H5921,"upon, over",మీద,preposition
1:20,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:20,עַל,al,H5921,"upon, over",మీద,preposition
1:20,פְּנֵי,fny,,,,
1:20,רְקִיעַ,rqy',,,,
1:20,הַשָּׁמָיִם,shamayim,H8064,heavens,ఆకాశములు,noun
1:21,וַיִּבְרָא,vyvr',,,,
1:21,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:21,אֶת,'t,,,,
1:21,הַתַּנִּינִם,tanninim,H8577,sea creatures,జలచరములు,noun
1:21,הַגְּדֹלִים,hgdlym,,,,
1:21,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
1:21,כָּל,khl,,,,
1:21,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
1:21,הַחַיָּה,chayah,H2421,live,జీవించు,verb
1:21,הָרֹמֶשֶׂת,hrmsht,,,,
1:21,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
1:21,שָׁרְצוּ,shrtsv,,,,
1:21,הַמַּיִם,mayim,H4325,waters,జలములు,noun
1:21,לְמִינֵהֶם,lmynhm,,,,
1:21,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
1:22,וַיְבָרֶךְ,vayvarekh,H1288,and blessed,ఆశీర్వదించెను,verb
1:22,אֹתָם,'tm,,,,
1:22,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:22,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
1:22,פְּרוּ,frv,,,,
1:22,וּרְבוּ,vrvv,,,,
1:22,וּמִלְאוּ,vml'v,,,,
1:22,אֶת,'t,,,,
1:22,הַמַּיִם,mayim,H4325,waters,జలములు,noun
1:22,בַּיַּמִּים,yamim,H3117,days,దినములు,noun
1:22,וְהָעוֹף,uf,H5774,fly,ఎగురు,verb
1:22,יִרֶב,yrv,,,,
1:22,בָּאָרֶץ,erets,H776,"land, earth",భూమి,noun
1:23,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:23,עֶרֶב,erev,H6153,evening,సాయంత్రము,noun
1:23,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:23,בֹקֶר,boqer,H1242,morning,ఉదయము,noun
1:23,יוֹם,yom,H3117,day,దినము,noun
1:23,חֲמִישִׁי,chmyshy,,,,
1:23,פ,f,,,,
1:24,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
1:24,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:24,תּוֹצֵא,totse,H3318,let bring forth,పుట్టించుగాక,verb
1:24,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:24,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
1:24,חַיָּה,chyh,,,,
1:24,לְמִינָהּ,leminah,H4327,according to her kind,దాని జాతి,noun
1:24,בְּהֵמָה,bhemah,H929,cattle.,,noun
1:24,וָרֶמֶשׂ,ramas,H7430,creep,ప్రాకు,verb
1:24,וְחַיְתוֹ,vchytv,,,,
1:24,אֶרֶץ,erets,H776,"land, earth",భూమి,noun
1:24,לְמִינָהּ,leminah,H4327,according to her kind,దాని జాతి,noun
1:24,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:24,כֵן,khn,,,,
1:25,וַיַּעַשׂ,vy'sh,,,,
1:25,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:25,אֶת,'t,,,,
1:25,חַיַּת,chyt,,,,
1:25,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:25,לְמִינָהּ,leminah,H4327,according to her kind,దాని జాతి,noun
1:25,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
1:25,הַבְּהֵמָה,bhemah,H929,cattle.,,noun
1:25,לְמִינָהּ,leminah,H4327,according to her kind,దాని జాతి,noun
1:25,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
1:25,כָּל,khl,,,,
1:25,רֶמֶשׂ,remes,H7431,creeping things,ప్రాకుపురుగులు,noun
1:25,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
1:25,לְמִינֵהוּ,leminehu,H4327,according to his kind,దాని జాతి,noun
1:25,וַיַּרְא,yare,H3372,fear,భయపడు,verb
1:26,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
1:26,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:26,נַעֲשֶׂה,n'shh,,,,
1:26,אָדָם,adam,H120,"man, Adam",మనుష్యుడు,noun
1:26,בְּצַלְמֵנוּ,vtslmnv,,,,
1:26,כִּדְמוּתֵנוּ,khdmvtnv,,,,
1:26,וְיִרְדּוּ,vyrdv,,,,
1:26,בִדְגַת,vdgt,,,,
1:26,הַיָּם,yam,H3220,sea,సముద్రము,noun
1:26,וּבְעוֹף,uf,H5774,fly,ఎగురు,verb
1:26,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
1:26,וּבַבְּהֵמָה,bhemah,H929,cattle.,,noun
1:26,וּבְכָל,kol,H3605,"all, every",అంతయు,noun
1:26,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:26,וּבְכָל,kol,H3605,"all, every",అంతయు,noun
1:27,וַיִּבְרָא,vyvr',,,,
1:27,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:27,אֶת,'t,,,,
1:27,הָאָדָם,ha'adam,H120,"the man, Adam",ఆదాము,noun
1:27,בְּצַלְמוֹ,vtslmv,,,,
1:27,בְּצֶלֶם,tselem,H6754,a representative figure,,noun
1:27,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:27,בָּרָא,bara',H1254,select,సృష్టించు (శూన్యం నుండి),verb
1:27,אֹתוֹ,'tv,,,,
1:27,זָכָר,zakar,H2145,male,పురుషుడు,adjective
1:27,וּנְקֵבָה,neqevah,H5347,female,స్త్రీ,noun
1:27,בָּרָא,bara',H1254,select,సృష్టించు (శూన్యం నుండి),verb
1:27,אֹתָם,'tm,,,,
1:28,וַיְבָרֶךְ,vayvarekh,H1288,and blessed,ఆశీర్వదించెను,verb
1:28,אֹתָם,'tm,,,,
1:28,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:28,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
1:28,לָהֶם,ham,H1990,a region of Israel,,noun location
1:28,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:28,פְּרוּ,frv,,,,
1:28,וּרְבוּ,vrvv,,,,
1:28,וּמִלְאוּ,vml'v,,,,
1:28,אֶת,'t,,,,
1:28,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:28,וְכִבְשֻׁהָ,vkhvshh,,,,
1:28,וּרְדוּ,vrdv,,,,
1:28,בִּדְגַת,vdgt,,,,
1:28,הַיָּם,yam,H3220,sea,సముద్రము,noun
1:29,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
1:29,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:29,הִנֵּה,hineh,H2009,lo,,particle demonstrative
1:29,נָתַתִּי,ntty,,,,
1:29,לָכֶם,lkhm,,,,
1:29,אֶת,'t,,,,
1:29,כָּל,khl,,,,
1:29,עֵשֶׂב,'shv,,,,
1:29,זֹרֵעַ,zr',,,,
1:29,זֶרַע,zera,H2233,"seed, offspring",సంతానము,noun
1:29,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
1:29,עַל,al,H5921,"upon, over",మీద,preposition
1:29,פְּנֵי,fny,,,,
1:29,כָל,khl,,,,
1:29,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:30,וּלְכָל,kol,H3605,"all, every",అంతయు,noun
1:30,חַיַּת,chyt,,,,
1:30,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:30,וּלְכָל,kol,H3605,"all, every",అంతయు,noun
1:30,עוֹף,oph,H5775,"bird, fowl",పక్షి,noun
1:30,הַשָּׁמַיִם,shamayim,H8064,heavens,ఆకాశములు,noun
1:30,וּלְכֹל,kol,H3605,"all, every",అంతయు,noun
1:30,רוֹמֵשׂ,rvmsh,,,,
1:30,עַל,al,H5921,"upon, over",మీద,preposition
1:30,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
1:30,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
1:30,בּוֹ,vv,,,,
1:30,נֶפֶשׁ,nephesh,H5315,"soul, living being",ప్రాణము,noun
1:30,חַיָּה,chyh,,,,
1:30,אֶת,'t,,,,
1:31,וַיַּרְא,yare,H3372,fear,భయపడు,verb
1:31,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
1:31,אֶת,'t,,,,
1:31,כָּל,khl,,,,
1:31,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
1:31,עָשָׂה,'ashah,H6213,in the broadest sense and widest application,విస్తృతమైన అర్థంలో మరియు విస్తృతమైన అప్లికేషన్ (క్రింది విధంగా),verb
1:31,וְהִנֵּה,henah,H2008,hither,,verb
1:31,טוֹב,tov,H2896,good,మంచి,adjective
1:31,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
1:31,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:31,עֶרֶב,erev,H6153,evening,సాయంత్రము,noun
1:31,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
1:31,בֹקֶר,boqer,H1242,morning,ఉదయము,noun
1:31,יוֹם,yom,H3117,day,దినము,noun
1:31,הַשִּׁשִּׁי,shashay,H8343,an Israelite,,noun proper
