Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
25:23,יִפָּרֵדוּ,yfrdv,,,,
25:23,וּלְאֹם,em,H517,mother,తల్లి,noun
25:23,מִלְאֹם,em,H517,mother,తల్లి,noun
25:23,יֶאֱמָץ,y'mts,,,,
25:23,וְרַב,rav,H7227,"many, great",అనేకము,adjective
25:24,וַיִּמְלְאוּ,vyml'v,,,,
25:24,יָמֶיהָ,ymyh,,,,
25:24,לָלֶדֶת,dat,H1881,commission,,noun
25:24,וְהִנֵּה,henah,H2008,hither,,verb
25:24,תוֹמִם,tvmm,,,,
25:24,בְּבִטְנָהּ,vvtnh,,,,
25:25,וַיֵּצֵא,yatsa,H3318,go out,వెళ్ళు,verb
25:25,הָרִאשׁוֹן,hr'shvn,,,,
25:25,אַדְמוֹנִי,'dmvny,,,,
25:25,כֻּלּוֹ,lo,H-,to him,అతనక,
25:25,כְּאַדֶּרֶת,'aderet,H155,the same as H0145,,noun
25:25,שֵׂעָר,'ar,H6145,a foe,,noun
25:25,וַיִּקְרְאוּ,vyqr'v,,,,
25:25,שְׁמוֹ,shmv,,,,
25:25,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
25:26,וְאַחֲרֵי,acharey,H310,after,తరువాత,verb
25:26,כֵן,khn,,,,
25:26,יָצָא,yatsa,H3318,go out,వెళ్ళు,verb
25:26,אָחִיו,'chyv,,,,
25:26,וְיָדוֹ,yidvo,H3035,an Israelite,,noun proper
25:26,אֹחֶזֶת,'chzt,,,,
25:26,בַּעֲקֵב,'aqab,H6117,to circumvent,,verb
25:26,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
25:26,וַיִּקְרָא,vyqr',,,,
25:26,שְׁמוֹ,shmv,,,,
25:26,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
25:26,וְיִצְחָק,yitschaq,H3327,son of Abraham,,noun proper
25:26,בֶּן,vn,,,,
25:26,שִׁשִּׁים,shishiym,H8346,three score.,,number
25:26,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
25:27,וַיִּגְדְּלוּ,vygdlv,,,,
25:27,הַנְּעָרִים,hn'rym,,,,
25:27,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
25:27,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
25:27,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
25:27,יֹדֵעַ,yodea,H3045,knowing,తెలిసిన,verb
25:27,צַיִד,tsayid,H6718,"hunting, game",వేట,noun
25:27,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
25:27,שָׂדֶה,shdh,,,,
25:27,וְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
25:27,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
25:27,תָּם,tam,H8535,gentle,,adjective
25:27,יֹשֵׁב,yshv,,,,
25:27,אֹהָלִים,'hlym,,,,
25:28,וַיֶּאֱהַב,vy'hv,,,,
25:28,יִצְחָק,Yitschaq,H3327,Isaac,ఇస్సాకు,noun proper
25:28,אֶת,'t,,,,
25:28,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
25:28,כִּי,khiy,H3588,antecedent or consequent],,conjunction
25:28,צַיִד,tsayid,H6718,"hunting, game",వేట,noun
25:28,בְּפִיו,vfyv,,,,
25:28,וְרִבְקָה,ribqah,H7259,the wife of Isaac,,noun proper
25:28,אֹהֶבֶת,'hvt,,,,
25:28,אֶת,'t,,,,
25:28,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
25:29,וַיָּזֶד,vyzd,,,,
25:29,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
25:29,נָזִיד,nzyd,,,,
25:29,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
25:29,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
25:29,מִן,min,H4480,from,నుండి,preposition
25:29,הַשָּׂדֶה,shidah,H7705,musical instrument.,,noun
25:29,וְהוּא,hu,H1931,"he, it",అతడ,
25:29,עָיֵף,ayef,H5889,be weary,అలసిపోవు,adjective
25:30,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
25:30,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
25:30,אֶל,el,H413,"to, toward",వైపు,preposition
25:30,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
25:30,הַלְעִיטֵנִי,hl'ytny,,,,
25:30,נָא,na',H4995,i.e. uncooked,,adjective
25:30,מִן,min,H4480,from,నుండి,preposition
25:30,הָאָדֹם,'adam,H119,made) red,ఎర్రగా చేయు,verb
25:30,הָאָדֹם,'adam,H119,made) red,ఎర్రగా చేయు,verb
25:30,הַזֶּה,zeh,H2089,a sheep,,noun
25:30,כִּי,khiy,H3588,antecedent or consequent],,conjunction
25:30,עָיֵף,ayef,H5889,be weary,అలసిపోవు,adjective
25:30,אָנֹכִי,'nkhy,,,,
25:30,עַל,al,H5921,"upon, over",మీద,preposition
25:30,כֵּן,khen,H3654,X manner.,,noun
25:31,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
25:31,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
25:31,מִכְרָה,kharah,H3741,a meadow,,noun
25:31,כַיּוֹם,yom,H3117,day,దినము,noun
25:31,אֶת,'t,,,,
25:31,בְּכֹרָתְךָ,vkhrtkh,,,,
25:31,לִי,ly,,,,
25:32,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
25:32,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
25:32,הִנֵּה,hineh,H2009,lo,,particle demonstrative
25:32,אָנֹכִי,'nkhy,,,,
25:32,הוֹלֵךְ,lekh,H1980,go!,వళళమ,verb
25:32,לָמוּת,lamut,H4191,to die,చావుటకు,verb
25:32,וְלָמָּה,lamah,H4100,why?,ఎందుకు?,interrogative
25:32,זֶּה,zh,,,,
25:32,לִי,ly,,,,
25:32,בְּכֹרָה,kharah,H3741,a meadow,,noun
25:33,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
25:33,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
25:33,הִשָּׁבְעָה,shib'ah,H7653,satiety,,noun
25:33,לִּי,ly,,,,
25:33,כַּיּוֹם,yom,H3117,day,దినము,noun
25:33,וַיִּשָּׁבַע,vyshv',,,,
25:33,לוֹ,lv,,,,
25:33,וַיִּמְכֹּר,vymkhr,,,,
25:33,אֶת,'t,,,,
25:33,בְּכֹרָתוֹ,vkhrtv,,,,
25:33,לְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
25:34,וְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
25:34,נָתַן,natan,H5414,give,ఇచ్చు,verb
25:34,לְעֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
25:34,לֶחֶם,lechem,H3899,"bread, food",రొట్టె,noun
25:34,וּנְזִיד,naziyd,H5138,i.e. soup,,noun
25:34,עֲדָשִׁים,'dshym,,,,
25:34,וַיֹּאכַל,yokhal,H398,he will eat,అతడ తనన,verb
25:34,וַיֵּשְׁתְּ,vysht,,,,
25:34,וַיָּקָם,vyqm,,,,
25:34,וַיֵּלַךְ,yalakh,H3212,away,(వాచ్యంగా లేదా అలంకారికంగా) నడవడానికి; (కారణంగా) మోయడానికి (వివిధ భావాలలో),verb
25:34,וַיִּבֶז,vyvz,,,,
25:34,עֵשָׂו,'eshav,H6215,a son of Isaac,,noun proper
25:34,אֶת,'t,,,,
25:34,הַבְּכֹרָה,bikhrah,H1072,a young she-camel,,noun
25:34,ס,s,,,,
