Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
23:16,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
23:16,אֶל,el,H413,"to, toward",వైపు,preposition
23:16,עֶפְרוֹן,'frvn,,,,
23:16,וַיִּשְׁקֹל,vyshql,,,,
23:16,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
23:16,לְעֶפְרֹן,l'frn,,,,
23:16,אֶת,'t,,,,
23:16,הַכֶּסֶף,khasaf,H3700,be greedy,,verb
23:16,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
23:16,דִּבֶּר,dvr,,,,
23:16,בְּאָזְנֵי,'azniy,H244,an Oznite,,noun proper
23:16,בְנֵי,niy,H5204,apparently from H5091],,noun
23:16,חֵת,Chet,H2845,Heth,హేతు,noun proper
23:16,אַרְבַּע,'rv',,,,
23:17,וַיָּקָם,vyqm,,,,
23:17,שְׂדֵה,shdh,,,,
23:17,עֶפְרוֹן,'frvn,,,,
23:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
23:17,בַּמַּכְפֵּלָה,makhpelah,H4375,a place in Israel,,noun location
23:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
23:17,לִפְנֵי,lifney,H6440,before,ముందు,noun
23:17,מַמְרֵא,Mamre,H4471,Mamre,మమ్రే,noun location
23:17,הַשָּׂדֶה,shidah,H7705,musical instrument.,,noun
23:17,וְהַמְּעָרָה,ma'areh,H4629,i.e. a common,,noun
23:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
23:17,בּוֹ,vv,,,,
23:17,וְכָל,kol,H3605,"all, every",అంతయు,noun
23:17,הָעֵץ,haets,H6086,the tree,ఆ వృక్షము,noun
23:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
23:18,לְאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
23:18,לְמִקְנָה,miqneh,H4735,abstractly,,noun
23:18,לְעֵינֵי,l'yny,,,,
23:18,בְנֵי,niy,H5204,apparently from H5091],,noun
23:18,חֵת,Chet,H2845,Heth,హేతు,noun proper
23:18,בְּכֹל,kol,H3605,"all, every",అంతయు,noun
23:18,בָּאֵי,'ay,H335,what,,verb
23:18,שַׁעַר,sha'ar,H8180,a measure,,noun
23:18,עִירוֹ,'yrv,,,,
23:19,וְאַחֲרֵי,acharey,H310,after,తరువాత,verb
23:19,כֵן,khn,,,,
23:19,קָבַר,qavar,H6912,bury,పాతిపెట్టు,verb
23:19,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
23:19,אֶת,'t,,,,
23:19,שָׂרָה,sharah,H8283,Abraham's wife,,noun proper
23:19,אִשְׁתּוֹ,'shtv,,,,
23:19,אֶל,el,H413,"to, toward",వైపు,preposition
23:19,מְעָרַת,m'rt,,,,
23:19,שְׂדֵה,shdh,,,,
23:19,הַמַּכְפֵּלָה,makhpelah,H4375,a place in Israel,,noun location
23:19,עַל,al,H5921,"upon, over",మీద,preposition
23:19,פְּנֵי,fny,,,,
23:19,מַמְרֵא,Mamre,H4471,Mamre,మమ్రే,noun location
23:19,הִוא,hv',,,,
23:20,וַיָּקָם,vyqm,,,,
23:20,הַשָּׂדֶה,shidah,H7705,musical instrument.,,noun
23:20,וְהַמְּעָרָה,ma'areh,H4629,i.e. a common,,noun
23:20,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
23:20,בּוֹ,vv,,,,
23:20,לְאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
23:20,לַאֲחֻזַּת,l'chzt,,,,
23:20,קָבֶר,qvr,,,,
23:20,מֵאֵת,meet,H854,from,నుండి,preposition
23:20,בְּנֵי,niy,H5204,apparently from H5091],,noun
23:20,חֵת,Chet,H2845,Heth,హేతు,noun proper
23:20,ס,s,,,,
