Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
8:8,פְּנֵי,fny,,,,
8:8,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
8:9,וְלֹא,lo,H3808,not,కాదు,verb
8:9,מָצְאָה,tsa'ah,H6627,i.e. excrement,,noun
8:9,הַיּוֹנָה,yonah,H3123,dove,పావురము,noun
8:9,מָנוֹחַ,nvach,H5117,used in a great variety of applications,,verb
8:9,לְכַף,khaf,H3709,power,,noun
8:9,רַגְלָהּ,rglh,,,,
8:9,וַתָּשָׁב,teshev,H3427,you will sit,నవ కరచదవ,verb
8:9,אֵלָיו,'lyv,,,,
8:9,אֶל,el,H413,"to, toward",వైపు,preposition
8:9,הַתֵּבָה,tebah,H8392,a box,,noun
8:9,כִּי,khiy,H3588,antecedent or consequent],,conjunction
8:9,מַיִם,mayim,H4325,waters,జలములు,noun
8:9,עַל,al,H5921,"upon, over",మీద,preposition
8:9,פְּנֵי,fny,,,,
8:9,כָל,khl,,,,
8:10,וַיָּחֶל,yachal,H3176,hope,,verb
8:10,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
8:10,שִׁבְעַת,ba'at,H1204,be afraid,,verb
8:10,יָמִים,yamim,H3117,days,దినములు,noun
8:10,אֲחֵרִים,'chrym,,,,
8:10,וַיֹּסֶף,yasaf,H3254,to continue to do a thing),,verb
8:10,שַׁלַּח,lach,H3892,"moist, fresh",తడి,adjective
8:10,אֶת,'t,,,,
8:10,הַיּוֹנָה,yonah,H3123,dove,పావురము,noun
8:10,מִן,min,H4480,from,నుండి,preposition
8:10,הַתֵּבָה,tebah,H8392,a box,,noun
8:11,וַתָּבֹא,tavo,H935,you will come,నవ వచచదవ,verb
8:11,אֵלָיו,'lyv,,,,
8:11,הַיּוֹנָה,yonah,H3123,dove,పావురము,noun
8:11,לְעֵת,et,H6256,time,సమయము,noun
8:11,עֶרֶב,erev,H6153,evening,సాయంత్రము,noun
8:11,וְהִנֵּה,henah,H2008,hither,,verb
8:11,עֲלֵה,aleh,H5927,go up!,ఎక్కుము,verb
8:11,זַיִת,zayit,H2132,olive,ఒలీవ,noun
8:11,טָרָף,trf,,,,
8:11,בְּפִיהָ,vfyh,,,,
8:11,וַיֵּדַע,yada,H3045,know,తెలియు,verb
8:11,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
8:11,כִּי,khiy,H3588,antecedent or consequent],,conjunction
8:11,קַלּוּ,qlv,,,,
8:11,הַמַּיִם,mayim,H4325,waters,జలములు,noun
8:12,וַיִּיָּחֶל,vyychl,,,,
8:12,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
8:12,שִׁבְעַת,ba'at,H1204,be afraid,,verb
8:12,יָמִים,yamim,H3117,days,దినములు,noun
8:12,אֲחֵרִים,'chrym,,,,
8:12,וַיְשַׁלַּח,vyshlch,,,,
8:12,אֶת,'t,,,,
8:12,הַיּוֹנָה,yonah,H3123,dove,పావురము,noun
8:12,וְלֹא,lo,H3808,not,కాదు,verb
8:12,יָסְפָה,ysfh,,,,
8:12,שׁוּב,shuv,H7725,return!,తిరుగుము,verb
8:12,אֵלָיו,'lyv,,,,
8:12,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
8:13,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
8:13,בְּאַחַת,v'cht,,,,
8:13,וְשֵׁשׁ,shesh,H8337,six,ఆరు,number
8:13,מֵאוֹת,'vt,H225,to come,,verb
8:13,שָׁנָה,shanah,H8138,transitive or intransitive) to transmute,,verb
8:13,בָּרִאשׁוֹן,vr'shvn,,,,
8:13,בְּאֶחָד,'achad,H258,to unify,,verb
8:13,לַחֹדֶשׁ,chadash,H2318,to rebuild,,verb
8:13,חָרְבוּ,chrvv,,,,
8:13,הַמַּיִם,mayim,H4325,waters,జలములు,noun
8:13,מֵעַל,al,H5921,"upon, over",మీద,preposition
8:13,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
8:13,וַיָּסַר,yasar,H3256,to instruct,,verb
8:13,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
8:13,אֶת,'t,,,,
8:14,וּבַחֹדֶשׁ,chadash,H2318,to rebuild,,verb
8:14,הַשֵּׁנִי,shaniy,H8144,properly,,noun
8:14,בְּשִׁבְעָה,shib'ah,H7653,satiety,,noun
8:14,וְעֶשְׂרִים,'eshriym,H6242,twenty.,,noun
8:14,יוֹם,yom,H3117,day,దినము,noun
8:14,לַחֹדֶשׁ,chadash,H2318,to rebuild,,verb
8:14,יָבְשָׁה,yvshh,,,,
8:14,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
8:14,ס,s,,,,
8:15,וַיְדַבֵּר,vydvr,,,,
8:15,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
8:15,אֶל,el,H413,"to, toward",వైపు,preposition
8:15,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
8:15,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
8:16,צֵא,tse,H3318,go out!,వెళ్ళుము,verb
8:16,מִן,min,H4480,from,నుండి,preposition
8:16,הַתֵּבָה,tebah,H8392,a box,,noun
8:16,אַתָּה,'th,,,,
8:16,וְאִשְׁתְּךָ,ishtekha,H802,your wife,నీ భార్య,noun
8:16,וּבָנֶיךָ,vvnykh,,,,
8:16,וּנְשֵׁי,nshiy,H5386,a debt,,noun
8:16,בָנֶיךָ,vnykh,,,,
8:16,אִתָּךְ,'tkh,,,,
8:17,כָּל,khl,,,,
8:17,הַחַיָּה,chayah,H2421,live,జీవించు,verb
8:17,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
8:17,אִתְּךָ,'tkh,,,,
8:17,מִכָּל,kol,H3605,"all, every",అంతయు,noun
8:17,בָּשָׂר,bashar,H1320,the external genitles of a man,,noun
8:17,בָּעוֹף,uf,H5774,fly,ఎగురు,verb
8:17,וּבַבְּהֵמָה,bhemah,H929,cattle.,,noun
8:17,וּבְכָל,kol,H3605,"all, every",అంతయు,noun
8:17,הָרֶמֶשׂ,ramas,H7430,creep,ప్రాకు,verb
8:17,הָרֹמֵשׂ,ramas,H7430,creep,ప్రాకు,verb
8:17,עַל,al,H5921,"upon, over",మీద,preposition
8:17,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
8:17,*הוצא,tse,H3318,go out!,వళళమ,verb
8:17,**הַיְצֵא,yatsa,H3318,go out,వెళ్ళు,verb
8:18,וַיֵּצֵא,yatsa,H3318,go out,వెళ్ళు,verb
8:18,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
8:18,וּבָנָיו,banav,H1121,his sons,అతన కమరల,noun
8:18,וְאִשְׁתּוֹ,ishto,H802,his wife,అతన భరయ,noun
8:18,וּנְשֵׁי,nshiy,H5386,a debt,,noun
8:18,בָנָיו,vnyv,,,,
8:18,אִתּוֹ,'tv,,,,
8:19,כָּל,khl,,,,
8:19,הַחַיָּה,chayah,H2421,live,జీవించు,verb
8:19,כָּל,khl,,,,
8:19,הָרֶמֶשׂ,ramas,H7430,creep,ప్రాకు,verb
8:19,וְכָל,kol,H3605,"all, every",అంతయు,noun
8:19,הָעוֹף,uf,H5774,fly,ఎగురు,verb
8:19,כֹּל,khl,,,,
8:19,רוֹמֵשׂ,rvmsh,,,,
8:19,עַל,al,H5921,"upon, over",మీద,preposition
8:19,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
8:19,לְמִשְׁפְּחֹתֵיהֶם,lmshfchtyhm,,,,
8:19,יָצְאוּ,yts'v,,,,
8:19,מִן,min,H4480,from,నుండి,preposition
8:19,הַתֵּבָה,tebah,H8392,a box,,noun
8:20,וַיִּבֶן,vyvn,,,,
8:20,נֹחַ,Noach,H5146,Noah,నోవహు,noun proper
8:20,מִזְבֵּחַ,zabach,H2076,offer,,verb
8:20,לַיהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
8:20,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
8:20,מִכֹּל,kol,H3605,"all, every",అంతయు,noun
8:20,הַבְּהֵמָה,bhemah,H929,cattle.,,noun
8:20,הַטְּהוֹרָה,hthvrh,,,,
8:20,וּמִכֹּל,kol,H3605,"all, every",అంతయు,noun
8:20,הָעוֹף,uf,H5774,fly,ఎగురు,verb
8:20,הַטָּהֹר,taher,H2891,uncontaminated,,verb
8:20,וַיַּעַל,ya'al,H3276,set forward,,verb
8:20,עֹלֹת,'lt,,,,
8:20,בַּמִּזְבֵּחַ,mizbeach,H4196,an altar,ఒక బలిపీఠం,noun
8:21,וַיָּרַח,Yerach,H3392,Jerah,యెరహు,noun proper
8:21,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
8:21,אֶת,'t,,,,
8:21,רֵיחַ,rych,,,,
8:21,הַנִּיחֹחַ,hnychch,,,,
8:21,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
8:21,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
8:21,אֶל,el,H413,"to, toward",వైపు,preposition
8:21,לִבּוֹ,libbo,H3820,his heart,అతని హృదయము,noun
8:21,לֹא,lo,H3808,not,కాదు,verb
8:21,אֹסִף,'sf,,,,
8:21,לְקַלֵּל,qalal,H7043,make) light,,verb
8:21,עוֹד,od,H5750,"still, yet, again",ఇంకా,verb
8:21,אֶת,'t,,,,
8:21,הָאֲדָמָה,haadamah,H127,the ground,ఆ నేల,noun
8:22,עֹד,'d,,,,
8:22,כָּל,khl,,,,
8:22,יְמֵי,yemei,H3117,days of,దినములు,noun
8:22,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
8:22,זֶרַע,zera,H2233,"seed, offspring",సంతానము,noun
8:22,וְקָצִיר,qatsiyr,H7105,also a limb,,noun
8:22,וְקֹר,qar,H7119,cold,చల్లని,adjective
8:22,וָחֹם,Cham,H2526,Ham,హాము,noun location
8:22,וְקַיִץ,qayits,H7019,whether the product or the season,,noun
8:22,וָחֹרֶף,charaf,H2778,to betroth,,verb
8:22,וְיוֹם,yom,H3117,day,దినము,noun
8:22,וָלַיְלָה,laylah,H3915,night,రాత్రి,noun
8:22,לֹא,lo,H3808,not,కాదు,verb
8:22,יִשְׁבֹּתוּ,yshvtv,,,,
