Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
20:7,הָשֵׁב,shav,H7725,dwell,నివసించు,verb
20:7,אֵשֶׁת,'sht,,,,
20:7,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
20:7,כִּי,khiy,H3588,antecedent or consequent],,conjunction
20:7,נָבִיא,navi,H5030,prophet,ప్రవక్త,noun
20:7,הוּא,hv',,,,
20:7,וְיִתְפַּלֵּל,vytfll,,,,
20:7,בַּעַדְךָ,v'dkh,,,,
20:7,וֶחְיֵה,chayah,H2421,live,జీవించు,verb
20:7,וְאִם,em,H517,mother,తల్లి,noun
20:7,אֵינְךָ,'ynkh,,,,
20:7,מֵשִׁיב,shiyb,H7867,to become aged,,verb
20:7,דַּע,d',,,,
20:7,כִּי,khiy,H3588,antecedent or consequent],,conjunction
20:8,וַיַּשְׁכֵּם,vyshkhm,,,,
20:8,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
20:8,בַּבֹּקֶר,baqar,H1239,admire,,verb
20:8,וַיִּקְרָא,vyqr',,,,
20:8,לְכָל,kol,H3605,"all, every",అంతయు,noun
20:8,עֲבָדָיו,'vdyv,,,,
20:8,וַיְדַבֵּר,vydvr,,,,
20:8,אֶת,'t,,,,
20:8,כָּל,khl,,,,
20:8,הַדְּבָרִים,hdvrym,,,,
20:8,הָאֵלֶּה,'alah,H423,a curse,,noun
20:8,בְּאָזְנֵיהֶם,v'znyhm,,,,
20:8,וַיִּירְאוּ,vyyr'v,,,,
20:8,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
20:8,מְאֹד,meod,H3966,"very, exceedingly",మిక్కిలి,adjective
20:9,וַיִּקְרָא,vyqr',,,,
20:9,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
20:9,לְאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
20:9,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
20:9,לוֹ,lv,,,,
20:9,מֶה,mh,,,,
20:9,עָשִׂיתָ,'shyt,,,,
20:9,לָּנוּ,lnv,,,,
20:9,וּמֶה,mah,H4100,what?,ఏమి?,interrogative
20:9,חָטָאתִי,cht'ty,,,,
20:9,לָךְ,lkh,,,,
20:9,כִּי,khiy,H3588,antecedent or consequent],,conjunction
20:9,הֵבֵאתָ,bata,H935,you came,నవ వచచతవ,verb
20:9,עָלַי,'ly,,,,
20:9,וְעַל,al,H5921,"upon, over",మీద,preposition
20:10,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
20:10,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
20:10,אֶל,el,H413,"to, toward",వైపు,preposition
20:10,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
20:10,מָה,mah,H4100,what?,ఏమి?,interrogative
20:10,רָאִיתָ,raita,H7200,you saw,నీవు చూచితివి,verb
20:10,כִּי,khiy,H3588,antecedent or consequent],,conjunction
20:10,עָשִׂיתָ,'shyt,,,,
20:10,אֶת,'t,,,,
20:10,הַדָּבָר,dabar,H1696,but used figuratively,మాట్లాడు,verb
20:10,הַזֶּה,zeh,H2089,a sheep,,noun
20:11,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
20:11,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
20:11,כִּי,khiy,H3588,antecedent or consequent],,conjunction
20:11,אָמַרְתִּי,'mrty,,,,
20:11,רַק,raq,H7535,only,మాత్రమే,verb
20:11,אֵין,ayin,H369,there is not,లేదు,particle negative
20:11,יִרְאַת,yr't,,,,
20:11,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
20:11,בַּמָּקוֹם,maqom,H4725,place,స్థలము,noun
20:11,הַזֶּה,zeh,H2089,a sheep,,noun
20:11,וַהֲרָגוּנִי,vhrgvny,,,,
20:11,עַל,al,H5921,"upon, over",మీద,preposition
20:11,דְּבַר,dvr,,,,
20:11,אִשְׁתִּי,'shty,,,,
20:12,וְגַם,gam,H1571,often repeated as correl. both...and,,verb
20:12,אָמְנָה,'mnh,,,,
20:12,אֲחֹתִי,'chty,,,,
20:12,בַת,vt,,,,
20:12,אָבִי,'vy,,,,
20:12,הִוא,hv',,,,
20:12,אַךְ,akh,H389,"surely, but",నిజముగా,verb
20:12,לֹא,lo,H3808,not,కాదు,verb
20:12,בַת,vt,,,,
20:12,אִמִּי,'my,,,,
20:12,וַתְּהִי,tehi,H1961,let it be,అగుగాక,verb
20:12,לִי,ly,,,,
20:12,לְאִשָּׁה,'eshah,H800,fire,,noun
20:13,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
20:13,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
20:13,הִתְעוּ,ht'v,,,,
20:13,אֹתִי,'ty,,,,
20:13,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
20:13,מִבֵּית,bayit,H1006,a place in Israel,,noun location
20:13,אָבִי,'vy,,,,
20:13,וָאֹמַר,amar,H559,"say, speak",చెప్పు,verb
20:13,לָהּ,lh,,,,
20:13,זֶה,zeh,H2089,a sheep,,noun
20:13,חַסְדֵּךְ,chsdkh,,,,
20:13,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
20:13,תַּעֲשִׂי,t'shy,,,,
20:13,עִמָּדִי,'mdy,,,,
20:13,אֶל,el,H413,"to, toward",వైపు,preposition
20:14,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
20:14,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
20:14,צֹאן,tson,H6629,"flock, sheep",మేకలు,noun
20:14,וּבָקָר,baqar,H1239,admire,,verb
20:14,וַעֲבָדִים,v'vdym,,,,
20:14,וּשְׁפָחֹת,pachat,H6354,especially for catching animals,,noun
20:14,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
20:14,לְאַבְרָהָם,'abraham,H85,the later name of Abram,సమూహమునకు తండ్రి,noun proper
20:14,וַיָּשֶׁב,yashab,H3427,to dwell,,verb
20:14,לוֹ,lv,,,,
20:14,אֵת,et,H853,(object marker),-,particle unrepresented in English
20:14,שָׂרָה,sharah,H8283,Abraham's wife,,noun proper
20:14,אִשְׁתּוֹ,'shtv,,,,
20:15,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
20:15,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
20:15,הִנֵּה,hineh,H2009,lo,,particle demonstrative
20:15,אַרְצִי,'rtsy,,,,
20:15,לְפָנֶיךָ,lefanekha,H6440,before you,నీ ముందు,noun
20:15,בַּטּוֹב,tvob,H2897,a region apparently East of the Jordan,,noun location
20:15,בְּעֵינֶיךָ,v'ynykh,,,,
20:15,שֵׁב,shv,,,,
20:16,וּלְשָׂרָה,sharah,H8283,Abraham's wife,,noun proper
20:16,אָמַר,amar,H559,"say, speak",చెప్పు,verb
20:16,הִנֵּה,hineh,H2009,lo,,particle demonstrative
20:16,נָתַתִּי,ntty,,,,
20:16,אֶלֶף,elef,H505,thousand,వేయి,noun
20:16,כֶּסֶף,khesef,H3701,price,,noun
20:16,לְאָחִיךְ,achikha,H251,your brother,నీ సోదరుడు,noun
20:16,הִנֵּה,hineh,H2009,lo,,particle demonstrative
20:16,הוּא,hv',,,,
20:16,לָךְ,lkh,,,,
20:16,כְּסוּת,khsvt,H3682,raiment,,noun
20:16,עֵינַיִם,eynayim,H5869,eyes,కళ్ళు,noun
20:16,לְכֹל,kol,H3605,"all, every",అంతయు,noun
20:16,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
20:16,אִתָּךְ,'tkh,,,,
20:17,וַיִּתְפַּלֵּל,vytfll,,,,
20:17,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
20:17,אֶל,el,H413,"to, toward",వైపు,preposition
20:17,הָאֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
20:17,וַיִּרְפָּא,vyrf',,,,
20:17,אֱלֹהִים,Elohim,H430,God (plural majesty),దేవుడు,noun
20:17,אֶת,'t,,,,
20:17,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
20:17,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
20:17,אִשְׁתּוֹ,'shtv,,,,
20:17,וְאַמְהֹתָיו,v'mhtyv,,,,
20:17,וַיֵּלֵדוּ,vyldv,,,,
20:18,כִּי,khiy,H3588,antecedent or consequent],,conjunction
20:18,עָצֹר,'tsr,,,,
20:18,עָצַר,atsar,H6113,restrain,ఆపు,verb
20:18,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
20:18,בְּעַד,b'ad,H1157,beside,,preposition
20:18,כָּל,khl,,,,
20:18,רֶחֶם,rechem,H7358,womb.,,noun
20:18,לְבֵית,bayit,H1006,a place in Israel,,noun location
20:18,אֲבִימֶלֶךְ,Avimelekh,H40,Abimelech,అబీమెలెకు,noun proper
20:18,עַל,al,H5921,"upon, over",మీద,preposition
20:18,דְּבַר,dvr,,,,
20:18,שָׂרָה,sharah,H8283,Abraham's wife,,noun proper
20:18,אֵשֶׁת,'sht,,,,
20:18,אַבְרָהָם,Avraham,H85,Abraham,అబ్రాహాము,noun proper
20:18,ס,s,,,,
