Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
30:25,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
30:25,יָלְדָה,yldh,,,,
30:25,רָחֵל,Rachel,H7354,Rachel,రాహేలు,noun proper
30:25,אֶת,'t,,,,
30:25,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
30:25,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
30:25,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
30:25,אֶל,el,H413,"to, toward",వైపు,preposition
30:25,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
30:25,שַׁלְּחֵנִי,shlchny,,,,
30:25,וְאֵלְכָה,v'lkhh,,,,
30:25,אֶל,el,H413,"to, toward",వైపు,preposition
30:25,מְקוֹמִי,mqvmy,,,,
30:25,וּלְאַרְצִי,vl'rtsy,,,,
30:26,תְּנָה,tnh,,,,
30:26,אֶת,'t,,,,
30:26,נָשַׁי,nshy,,,,
30:26,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
30:26,יְלָדַי,yldy,,,,
30:26,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
30:26,עָבַדְתִּי,'vdty,,,,
30:26,אֹתְךָ,'tkh,,,,
30:26,בָּהֵן,hen,H2005,if,,particle
30:26,וְאֵלֵכָה,v'lkhh,,,,
30:26,כִּי,khiy,H3588,antecedent or consequent],,conjunction
30:26,אַתָּה,'th,,,,
30:26,יָדַעְתָּ,yd't,,,,
30:26,אֶת,'t,,,,
30:26,עֲבֹדָתִי,'vdty,,,,
30:27,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
30:27,אֵלָיו,'lyv,,,,
30:27,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
30:27,אִם,im,H518,if,అయితే,particle
30:27,נָא,na',H4995,i.e. uncooked,,adjective
30:27,מָצָאתִי,mts'ty,,,,
30:27,חֵן,chen,H2580,"favor, grace",కృప,noun
30:27,בְּעֵינֶיךָ,v'ynykh,,,,
30:27,נִחַשְׁתִּי,nchshty,,,,
30:27,וַיְבָרֲכֵנִי,vyvrkhny,,,,
30:27,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
30:27,בִּגְלָלֶךָ,vgllkh,,,,
30:28,וַיֹּאמַר,yomar,H559,he will say,అతడ చపపన,verb
30:28,נָקְבָה,nqvh,,,,
30:28,שְׂכָרְךָ,rakh,H7390,soft,,adjective
30:28,עָלַי,'ly,,,,
30:28,וְאֶתֵּנָה,'etnah,H866,a present,,noun
30:29,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
30:29,אֵלָיו,'lyv,,,,
30:29,אַתָּה,'th,,,,
30:29,יָדַעְתָּ,yd't,,,,
30:29,אֵת,et,H853,(object marker),-,particle unrepresented in English
30:29,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
30:29,עֲבַדְתִּיךָ,'vdtykh,,,,
30:29,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
30:29,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
30:29,הָיָה,hayah,H1961,"be, become",ఉండు,verb
30:29,מִקְנְךָ,mqnkh,,,,
30:29,אִתִּי,'ty,,,,
30:30,כִּי,khiy,H3588,antecedent or consequent],,conjunction
30:30,מְעַט,meat,H4592,"few, little",కొద్దిగా,substantive
30:30,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
30:30,הָיָה,hayah,H1961,"be, become",ఉండు,verb
30:30,לְךָ,lkh,,,,
30:30,לְפָנַי,lefanay,H6440,before me,నా ముందు,noun
30:30,וַיִּפְרֹץ,vyfrts,,,,
30:30,לָרֹב,rav,H7227,"many, great",అనేకము,adjective
30:30,וַיְבָרֶךְ,vayvarekh,H1288,and blessed,ఆశీర్వదించెను,verb
30:30,יְהוָה,YHWH,H3068,LORD (Yahweh),యెహోవా,noun proper
30:30,אֹתְךָ,'tkh,,,,
30:30,לְרַגְלִי,ragliy,H7273,a footman,,adjective
30:30,וְעַתָּה,attah,H6258,now,ఇప్పుడు,verb
30:30,מָתַי,matay,H4970,when?,ఎప్పుడు?,verb
30:30,אֶעֱשֶׂה,''shh,,,,
30:31,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
30:31,מָה,mah,H4100,what?,ఏమి?,interrogative
30:31,אֶתֶּן,'tn,,,,
30:31,לָךְ,lkh,,,,
30:31,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
30:31,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
30:31,לֹא,lo,H3808,not,కాదు,verb
30:31,תִתֶּן,ttn,,,,
30:31,לִי,ly,,,,
30:31,מְאוּמָה,m'vmah,H3972,nothing,,noun
30:31,אִם,im,H518,if,అయితే,particle
30:31,תַּעֲשֶׂה,t'shh,,,,
30:31,לִּי,ly,,,,
30:31,הַדָּבָר,dabar,H1696,but used figuratively,మాట్లాడు,verb
30:31,הַזֶּה,zeh,H2089,a sheep,,noun
30:32,אֶעֱבֹר,''vr,,,,
30:32,בְּכָל,kol,H3605,"all, every",అంతయు,noun
30:32,צֹאנְךָ,ts'nkh,,,,
30:32,הַיּוֹם,hayyom,H3117,"the day, today",ఈ దినము,noun
30:32,הָסֵר,sar,H5620,sad.,,adjective
30:32,מִשָּׁם,sham,H8033,or thence,,verb
30:32,כָּל,khl,,,,
30:32,שֶׂה,shh,,,,
30:32,נָקֹד,nqd,,,,
30:32,וְטָלוּא,vtlv',,,,
30:32,וְכָל,kol,H3605,"all, every",అంతయు,noun
30:32,שֶׂה,shh,,,,
30:32,חוּם,chvm,H2345,brown or blackish,,adjective
30:32,בַּכְּשָׂבִים,vkhshvym,,,,
30:32,וְטָלוּא,vtlv',,,,
30:33,וְעָנְתָה,v'nth,,,,
30:33,בִּי,biy,H994,,,verb
30:33,צִדְקָתִי,tsdqty,,,,
30:33,בְּיוֹם,yom,H3117,day,దినము,noun
30:33,מָחָר,machar,H4279,usually tomorrow,,noun
30:33,כִּי,khiy,H3588,antecedent or consequent],,conjunction
30:33,תָבוֹא,tvv',,,,
30:33,עַל,al,H5921,"upon, over",మీద,preposition
30:33,שְׂכָרִי,khariy,H3746,Cherethites .,,adjective
30:33,לְפָנֶיךָ,lefanekha,H6440,before you,నీ ముందు,noun
30:33,כֹּל,khl,,,,
30:33,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
30:33,אֵינֶנּוּ,einennu,H369,he is not,అతడు లేడు,particle negative
30:33,נָקֹד,nqd,,,,
30:33,וְטָלוּא,vtlv',,,,
30:34,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
30:34,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
30:34,הֵן,hen,H2005,if,,particle
30:34,לוּ,lv,,,,
30:34,יְהִי,yehi,H1961,let there be,అగుగాక,verb
30:34,כִדְבָרֶךָ,khdvrkh,,,,
30:35,וַיָּסַר,yasar,H3256,to instruct,,verb
30:35,בַּיּוֹם,yom,H3117,day,దినము,noun
30:35,הַהוּא,hu,H1931,"he, it",అతడ,
30:35,אֶת,'t,,,,
30:35,הַתְּיָשִׁים,htyshym,,,,
30:35,הָעֲקֻדִּים,h'qdym,,,,
30:35,וְהַטְּלֻאִים,tla'iym,H2923,a place in Israel,,noun location
30:35,וְאֵת,et,H853,(object marker),-,particle unrepresented in English
30:35,כָּל,khl,,,,
30:35,הָעִזִּים,izzim,H5795,goats,మేకలు,noun
30:35,הַנְּקֻדּוֹת,hnqdvt,,,,
30:35,וְהַטְּלֻאֹת,vhtl't,,,,
30:35,כֹּל,khl,,,,
30:35,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
30:35,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
30:36,וַיָּשֶׂם,yasham,H3455,to be placed,,verb
30:36,דֶּרֶךְ,drkh,,,,
30:36,שְׁלֹשֶׁת,shet,H8352,Sheth,,noun proper
30:36,יָמִים,yamim,H3117,days,దినములు,noun
30:36,בֵּינוֹ,vynv,,,,
30:36,וּבֵין,biyn,H995,consider,,verb
30:36,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
30:36,וְיַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
30:36,רֹעֶה,roeh,H7462,shepherd,కాపరి,verb
30:36,אֶת,'t,,,,
30:36,צֹאן,tson,H6629,"flock, sheep",మేకలు,noun
30:36,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
30:36,הַנּוֹתָרֹת,hnvtrt,,,,
30:37,וַיִּקַּח,yiqqach,H3947,he will take,అతడ తసకనన,verb
30:37,לוֹ,lv,,,,
30:37,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
30:37,מַקַּל,qal,H7031,"light, swift",తేలిక,adjective
30:37,לִבְנֶה,banah,H1129,obtain children,,verb
30:37,לַח,lach,H3892,"moist, fresh",తడి,adjective
30:37,וְלוּז,lvz,H3870,the name of two places in Israel,,noun location
30:37,וְעֶרְמוֹן‪[1]‬,'armvon,H6196,the plane tree,,noun
30:37,וַיְפַצֵּל,vyftsl,,,,
30:37,בָּהֵן,hen,H2005,if,,particle
30:37,פְּצָלוֹת,ftslvt,,,,
30:37,לְבָנוֹת,banot,H1323,daughters,కమరతల,noun
30:37,מַחְשֹׂף,chashaf,H2834,clean,,verb
30:37,הַלָּבָן,laban,H3835,be white.,,verb
30:37,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
30:38,וַיַּצֵּג,yatsag,H3322,leave,,verb
30:38,אֶת,'t,,,,
30:38,הַמַּקְלוֹת,miqlvot,H4732,a place in the Desert,,noun proper
30:38,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
30:38,פִּצֵּל,ftsl,,,,
30:38,בָּרֳהָטִים,vrhtym,,,,
30:38,בְּשִׁקֲתוֹת,vshqtvt,,,,
30:38,הַמָּיִם,mayim,H4325,waters,జలములు,noun
30:38,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
30:38,תָּבֹאןָ,tv'n,,,,
30:38,הַצֹּאן,tson,H6629,"flock, sheep",మేకలు,noun
30:38,לִשְׁתּוֹת,lshtvt,,,,
30:38,לְנֹכַח,nekhach,H5226,opposite,,adjective
30:38,הַצֹּאן,tson,H6629,"flock, sheep",మేకలు,noun
30:38,וַיֵּחַמְנָה,vychmnh,,,,
30:39,וַיֶּחֱמוּ,vychmv,,,,
30:39,הַצֹּאן,tson,H6629,"flock, sheep",మేకలు,noun
30:39,אֶל,el,H413,"to, toward",వైపు,preposition
30:39,הַמַּקְלוֹת,miqlvot,H4732,a place in the Desert,,noun proper
30:39,וַתֵּלַדְןָ,vtldn,,,,
30:39,הַצֹּאן,tson,H6629,"flock, sheep",మేకలు,noun
30:39,עֲקֻדִּים,'qdym,,,,
30:39,נְקֻדִּים,nqdym,,,,
30:39,וּטְלֻאִים,tla'iym,H2923,a place in Israel,,noun location
30:40,וְהַכְּשָׂבִים,vhkhshvym,,,,
30:40,הִפְרִיד,hfryd,,,,
30:40,יַעֲקֹב,Yaaqov,H3290,Jacob,యాకోబు,noun proper
30:40,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
30:40,פְּנֵי,fny,,,,
30:40,הַצֹּאן,tson,H6629,"flock, sheep",మేకలు,noun
30:40,אֶל,el,H413,"to, toward",వైపు,preposition
30:40,עָקֹד,'qd,,,,
30:40,וְכָל,kol,H3605,"all, every",అంతయు,noun
30:40,חוּם,chvm,H2345,brown or blackish,,adjective
30:40,בְּצֹאן,tson,H6629,"flock, sheep",మేకలు,noun
30:40,לָבָן,Lavan,H3837,Laban,లాబాను,noun location
30:40,וַיָּשֶׁת,vysht,,,,
30:40,לוֹ,lv,,,,
30:40,עֲדָרִים,'drym,,,,
30:41,וְהָיָה,hayah,H1961,"be, become",ఉండు,verb
30:41,בְּכָל,kol,H3605,"all, every",అంతయు,noun
30:41,יַחֵם,ychm,,,,
30:41,הַצֹּאן,tson,H6629,"flock, sheep",మేకలు,noun
30:41,הַמְקֻשָּׁרוֹת,hmqshrvt,,,,
