Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
43:7,לָכֶם,lkhm,,,,
43:7,אָח,ach,H251,brother,సోదరుడు,noun
43:7,וַנַגֶּד,nagad,H5046,,,verb
43:7,לוֹ‪[1]‬,lv,,,,
43:8,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
43:8,יְהוּדָה,Yehudah,H3063,Judah,యూదా,noun proper
43:8,אֶל,el,H413,"to, toward",వైపు,preposition
43:8,יִשְׂרָאֵל,yshr'l,,,,
43:8,אָבִיו,'vyv,,,,
43:8,שִׁלְחָה,shlchh,,,,
43:8,הַנַּעַר,na'ar,H5287,through the idea of the rustling of mane,,verb
43:8,אִתִּי,'ty,,,,
43:8,וְנָקוּמָה,vnqvmh,,,,
43:8,וְנֵלֵכָה,vnlkhh,,,,
43:8,וְנִחְיֶה,vnchyh,,,,
43:8,וְלֹא,lo,H3808,not,కాదు,verb
43:8,נָמוּת,nmvt,,,,
43:8,גַּם,gam,H1571,often repeated as correl. both...and,,verb
43:8,אֲנַחְנוּ,'nchnv,,,,
43:9,אָנֹכִי,'nkhy,,,,
43:9,אֶעֶרְבֶנּוּ,''rvnv,,,,
43:9,מִיָּדִי,mydy,,,,
43:9,תְּבַקְשֶׁנּוּ,tvqshnv,,,,
43:9,אִם,im,H518,if,అయితే,particle
43:9,לֹא,lo,H3808,not,కాదు,verb
43:9,הֲבִיאֹתִיו,hvy'tyv,,,,
43:9,אֵלֶיךָ,'lykh,,,,
43:9,וְהִצַּגְתִּיו,vhtsgtyv,,,,
43:9,לְפָנֶיךָ,lefanekha,H6440,before you,నీ ముందు,noun
43:9,וְחָטָאתִי,vcht'ty,,,,
43:9,לְךָ,lkh,,,,
43:9,כָּל,khl,,,,
43:9,הַיָּמִים,yamim,H3117,days,దినములు,noun
43:10,כִּי,khiy,H3588,antecedent or consequent],,conjunction
43:10,לוּלֵא,lo,H3808,not,కాదు,verb
43:10,הִתְמַהְמָהְנוּ,htmhmhnv,,,,
43:10,כִּי,khiy,H3588,antecedent or consequent],,conjunction
43:10,עַתָּה,'th,,,,
43:10,שַׁבְנוּ,beno,H1121,his son,అతన కమరడ,noun
43:10,זֶה,zeh,H2089,a sheep,,noun
43:10,פַעֲמָיִם,f'mym,,,,
43:11,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
43:11,אֲלֵהֶם,'lhm,,,,
43:11,יִשְׂרָאֵל,yshr'l,,,,
43:11,אֲבִיהֶם,avihem,H1,their father,వారి తండ్రి,noun
43:11,אִם,im,H518,if,అయితే,particle
43:11,כֵּן,khen,H3654,X manner.,,noun
43:11,אֵפוֹא,'fv',,,,
43:11,זֹאת,z't,,,,
43:11,עֲשׂוּ,'shv,,,,
43:11,קְחוּ,qchv,,,,
43:11,מִזִּמְרַת,zimrat,H2176,instrumental music,,noun
43:11,הָאָרֶץ,ha'aretz,H776,the earth,భూమి,noun
43:11,בִּכְלֵיכֶם,vkhlykhm,,,,
43:11,וְהוֹרִידוּ,vhvrydv,,,,
43:11,לָאִישׁ,ish,H376,"man, husband",పురుషుడు,noun
43:12,וְכֶסֶף,khasaf,H3700,be greedy,,verb
43:12,מִשְׁנֶה,shanah,H8138,transitive or intransitive) to transmute,,verb
43:12,קְחוּ,qchv,,,,
43:12,בְיֶדְכֶם,vydkhm,,,,
43:12,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
43:12,הַכֶּסֶף,khasaf,H3700,be greedy,,verb
43:12,הַמּוּשָׁב,hmvshv,,,,
43:12,בְּפִי,vfy,,,,
43:12,אַמְתְּחֹתֵיכֶם,'mtchtykhm,,,,
43:12,תָּשִׁיבוּ,tshyvv,,,,
43:12,בְיֶדְכֶם,vydkhm,,,,
43:12,אוּלַי,ulay,H194,perhaps,ఒకవేళ,verb
43:12,מִשְׁגֶּה,shagah,H7685,also figuratively),,verb
43:12,הוּא,hv',,,,
43:13,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
43:13,אֲחִיכֶם,'chykhm,,,,
43:13,קָחוּ,qchv,,,,
43:13,וְקוּמוּ,vqvmv,,,,
43:13,שׁוּבוּ,shvvv,,,,
43:13,אֶל,el,H413,"to, toward",వైపు,preposition
43:13,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
43:14,וְאֵל,al,H408,not (imperative),వద్దు,verb
43:14,שַׁדַּי,shaday,H7706,the Almighty,సర్వశక్తిమంతుడు,noun
43:14,יִתֵּן,ytn,,,,
43:14,לָכֶם,lkhm,,,,
43:14,רַחֲמִים,rachamim,H7356,compassion,కరుణ,noun
43:14,לִפְנֵי,lifney,H6440,before,ముందు,noun
43:14,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
43:14,וְשִׁלַּח,shalach,H7971,for,,verb
43:14,לָכֶם,lkhm,,,,
43:14,אֶת,'t,,,,
43:14,אֲחִיכֶם,'chykhm,,,,
43:14,אַחֵר,'acher,H313,an Israelite,,noun proper
43:14,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
43:14,בִּנְיָמִין,vnymyn,,,,
43:14,וַאֲנִי,'aniy,H589,me,,personal pronoun
43:15,וַיִּקְחוּ,vyqchv,,,,
43:15,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
43:15,אֶת,'t,,,,
43:15,הַמִּנְחָה,minchah,H4503,specifically a sacrificial offering,,noun
43:15,הַזֹּאת,zot,H2063,this (fem),ఇద,pronoun
43:15,וּמִשְׁנֶה,mishneh,H4932,a second,,noun
43:15,כֶּסֶף,khesef,H3701,price,,noun
43:15,לָקְחוּ,lqchv,,,,
43:15,בְיָדָם,vydm,,,,
43:15,וְאֶת,et,H853,(object marker),-,particle unrepresented in English
43:15,בִּנְיָמִן,vnymn,,,,
43:15,וַיָּקֻמוּ,vyqmv,,,,
43:15,וַיֵּרְדוּ,vyrdv,,,,
43:15,מִצְרַיִם,Mitsrayim,H4714,Mizraim,మిస్రాయిము,adjective
43:15,וַיַּעַמְדוּ,vy'mdv,,,,
43:16,וַיַּרְא,yare,H3372,fear,భయపడు,verb
43:16,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
43:16,אִתָּם,'tm,,,,
43:16,אֶת,'t,,,,
43:16,בִּנְיָמִין,vnymyn,,,,
43:16,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
43:16,לַאֲשֶׁר,'asher,H834,when,,pronoun reflexive
43:16,עַל,al,H5921,"upon, over",మీద,preposition
43:16,בֵּיתוֹ,vytv,,,,
43:16,הָבֵא,ba,H935,coming,వచచచనన,verb
43:16,אֶת,'t,,,,
43:16,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
43:16,הַבָּיְתָה,hvyth,,,,
43:16,וּטְבֹחַ,tabach,H2873,slaughter,,verb
43:16,טֶבַח,tvch,,,,
43:17,וַיַּעַשׂ,vy'sh,,,,
43:17,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
43:17,כַּאֲשֶׁר,'asher,H834,when,,pronoun reflexive
43:17,אָמַר,amar,H559,"say, speak",చెప్పు,verb
43:17,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
43:17,וַיָּבֵא,yavo,H935,he will come,అతడ వచచన,verb
43:17,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
43:17,אֶת,'t,,,,
43:17,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
43:17,בֵּיתָה,vyth,,,,
43:17,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
43:18,וַיִּירְאוּ,vyyr'v,,,,
43:18,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
43:18,כִּי,khiy,H3588,antecedent or consequent],,conjunction
43:18,הוּבְאוּ,bau,H935,they came,వర వచచర,verb
43:18,בֵּית,vyt,,,,
43:18,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
43:18,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
43:18,עַל,al,H5921,"upon, over",మీద,preposition
43:18,דְּבַר,dvr,,,,
43:18,הַכֶּסֶף,khasaf,H3700,be greedy,,verb
43:18,הַשָּׁב,shav,H7725,dwell,నివసించు,verb
43:18,בְּאַמְתְּחֹתֵינוּ,v'mtchtynv,,,,
43:18,בַּתְּחִלָּה,tchilah,H8462,-ly),,noun
43:18,אֲנַחְנוּ,'nchnv,,,,
43:18,מוּבָאִים,mvv'ym,,,,
43:19,וַיִּגְּשׁוּ,vygshv,,,,
43:19,אֶל,el,H413,"to, toward",వైపు,preposition
43:19,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
43:19,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
43:19,עַל,al,H5921,"upon, over",మీద,preposition
43:19,בֵּית,vyt,,,,
43:19,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
43:19,וַיְדַבְּרוּ,vydvrv,,,,
43:19,אֵלָיו,'lyv,,,,
43:19,פֶּתַח,petach,H6607,i.e. door or entrance way,,noun
43:19,הַבָּיִת,bayit,H1006,a place in Israel,,noun location
43:20,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
43:20,בִּי,biy,H994,,,verb
43:20,אֲדֹנִי,adoni,H113,my lord,నా ప్రభువు,noun
43:20,יָרֹד,yrd,,,,
43:20,יָרַדְנוּ,yrdnv,,,,
43:20,בַּתְּחִלָּה,tchilah,H8462,-ly),,noun
43:20,לִשְׁבָּר,sheber,H7664,expectation,,noun
43:20,אֹכֶל,'khl,,,,
43:21,וַיְהִי,vayehi,H1961,and it was,అయెను,verb
43:21,כִּי,khiy,H3588,antecedent or consequent],,conjunction
43:21,בָאנוּ,'anv,H580,we,,personal pronoun
43:21,אֶל,el,H413,"to, toward",వైపు,preposition
43:21,הַמָּלוֹן,malvon,H4411,i.e. caravanserai or encampment,,noun
43:21,וַנִּפְתְּחָה,vnftchh,,,,
43:21,אֶת,'t,,,,
43:21,אַמְתְּחֹתֵינוּ,'mtchtynv,,,,
43:21,וְהִנֵּה,henah,H2008,hither,,verb
43:21,כֶסֶף,saf,H5593,a Philistine,,noun proper
43:21,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
43:21,בְּפִי,vfy,,,,
43:21,אַמְתַּחְתּוֹ,'mtchtv,,,,
43:21,כַּסְפֵּנוּ,khsfnv,,,,
43:21,בְּמִשְׁקָלוֹ,vmshqlv,,,,
43:22,וְכֶסֶף,khasaf,H3700,be greedy,,verb
43:22,אַחֵר,'acher,H313,an Israelite,,noun proper
43:22,הוֹרַדְנוּ,hvrdnv,,,,
43:22,בְיָדֵנוּ,vydnv,,,,
43:22,לִשְׁבָּר,sheber,H7664,expectation,,noun
43:22,אֹכֶל,'khl,,,,
43:22,לֹא,lo,H3808,not,కాదు,verb
43:22,יָדַעְנוּ,yd'nv,,,,
43:22,מִי,mi,H4310,who?,ఎవరు?,interrogative
43:22,שָׂם,shm,,,,
43:22,כַּסְפֵּנוּ,khsfnv,,,,
43:22,בְּאַמְתְּחֹתֵינוּ,v'mtchtynv,,,,
43:23,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
43:23,שָׁלוֹם,shlvm,,,,
43:23,לָכֶם,lkhm,,,,
43:23,אַל,al,H408,not (imperative),వద్దు,verb
43:23,תִּירָאוּ,tyr'v,,,,
43:23,אֱלֹהֵיכֶם,'lhykhm,,,,
43:23,וֵאלֹהֵי,elohei,H430,God of,దేవుడు,noun
43:23,אֲבִיכֶם,'vykhm,,,,
43:23,נָתַן,natan,H5414,give,ఇచ్చు,verb
43:23,לָכֶם,lkhm,,,,
43:23,מַטְמוֹן,mtmvn,,,,
43:23,בְּאַמְתְּחֹתֵיכֶם,v'mtchtykhm,,,,
43:23,כַּסְפְּכֶם,khsfkhm,,,,
43:23,בָּא,v',,,,
43:23,אֵלָי,'ly,,,,
43:24,וַיָּבֵא,yavo,H935,he will come,అతడ వచచన,verb
43:24,הָאִישׁ,haish,H376,the man,ఆ పురుషుడు,noun
43:24,אֶת,'t,,,,
43:24,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
43:24,בֵּיתָה,vyth,,,,
43:24,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
43:24,וַיִּתֶּן,yitten,H5414,he will give,అతడ ఇచచన,verb
43:24,מַיִם,mayim,H4325,waters,జలములు,noun
43:24,וַיִּרְחֲצוּ,vyrchtsv,,,,
43:24,רַגְלֵיהֶם,rglyhm,,,,
43:24,וַיִּתֵּן,yitten,H5414,he will give,అతడ ఇచచన,verb
43:24,מִסְפּוֹא,msfv',,,,
43:24,לַחֲמֹרֵיהֶם,lchmryhm,,,,
43:25,וַיָּכִינוּ,vykhynv,,,,
43:25,אֶת,'t,,,,
43:25,הַמִּנְחָה,minchah,H4503,specifically a sacrificial offering,,noun
43:25,עַד,ad,H5704,"until, as far as",వరకు,preposition
43:25,בּוֹא,bo,H935,"come, enter",రా,verb
43:25,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
43:25,בַּצָּהֳרָיִם,vtshrym,,,,
43:25,כִּי,khiy,H3588,antecedent or consequent],,conjunction
43:25,שָׁמְעוּ,shm'v,,,,
43:25,כִּי,khiy,H3588,antecedent or consequent],,conjunction
43:25,שָׁם,sham,H8033,or thence,,verb
43:25,יֹאכְלוּ,y'khlv,,,,
43:25,לָחֶם,lachem,H3901,battle],,noun
43:26,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
43:26,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
43:26,הַבַּיְתָה,hvyth,,,,
43:26,וַיָּבִיאּוּ,vyvy'v,,,,
43:26,לוֹ,lv,,,,
43:26,אֶת,'t,,,,
43:26,הַמִּנְחָה,minchah,H4503,specifically a sacrificial offering,,noun
43:26,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
43:26,בְּיָדָם,vydm,,,,
43:26,הַבָּיְתָה,hvyth,,,,
43:26,וַיִּשְׁתַּחֲווּ,vyshtchvv,,,,
43:26,לוֹ,lv,,,,
43:26,אָרְצָה,'rtsh,,,,
43:27,וַיִּשְׁאַל,vysh'l,,,,
43:27,לָהֶם,ham,H1990,a region of Israel,,noun location
43:27,לְשָׁלוֹם,shalom,H7965,peace,శాంతి,noun
43:27,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
43:27,הֲשָׁלוֹם,shalom,H7965,peace,శాంతి,noun
43:27,אֲבִיכֶם,'vykhm,,,,
43:27,הַזָּקֵן,zaqen,H2205,"old, elder",పెద్ద,adjective
43:27,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
43:27,אֲמַרְתֶּם,'mrtm,,,,
43:27,הַעוֹדֶנּוּ,h'vdnv,,,,
43:27,חָי,chy,,,,
43:28,וַיֹּאמְרוּ,yomru,H559,they will say,వర చపపదర,verb
43:28,שָׁלוֹם,shlvm,,,,
43:28,לְעַבְדְּךָ,avdekha,H5650,your servant,న దసడ,noun
43:28,לְאָבִינוּ,l'vynv,,,,
43:28,עוֹדֶנּוּ,'vdnv,,,,
43:28,חָי,chy,,,,
43:28,וַיִּקְּדוּ,vyqdv,,,,
43:28,*וישתחו,vyshtchv,,,,
43:28,**וַיִּשְׁתַּחֲוּוּ,vyshtchvv,,,,
43:29,וַיִּשָּׂא,vysh',,,,
43:29,עֵינָיו,'ynyv,,,,
43:29,וַיַּרְא,yare,H3372,fear,భయపడు,verb
43:29,אֶת,'t,,,,
43:29,בִּנְיָמִין,vnymyn,,,,
43:29,אָחִיו,'chyv,,,,
43:29,בֶּן,vn,,,,
43:29,אִמּוֹ,immo,H517,his mother,అతని తల్లి,noun
43:29,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
43:29,הֲזֶה,zeh,H2089,a sheep,,noun
43:29,אֲחִיכֶם,'chykhm,,,,
43:29,הַקָּטֹן,qatan,H6997,an Israelite,,noun proper
43:29,אֲשֶׁר,'asher,H834,when,,pronoun reflexive
43:29,אֲמַרְתֶּם,'mrtm,,,,
43:29,אֵלָי,'ly,,,,
43:30,וַיְמַהֵר,vymhr,,,,
43:30,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
43:30,כִּי,khiy,H3588,antecedent or consequent],,conjunction
43:30,נִכְמְרוּ,nkhmrv,,,,
43:30,רַחֲמָיו,rchmyv,,,,
43:30,אֶל,el,H413,"to, toward",వైపు,preposition
43:30,אָחִיו,'chyv,,,,
43:30,וַיְבַקֵּשׁ,vyvqsh,,,,
43:30,לִבְכּוֹת,lvkhvt,,,,
43:30,וַיָּבֹא,yavo,H935,he will come,అతడ వచచన,verb
43:30,הַחַדְרָה,hchdrh,,,,
43:30,וַיֵּבְךְּ,vyvkh,,,,
43:30,שָׁמָּה,mah,H4100,what?,ఏమి?,interrogative
43:31,וַיִּרְחַץ,vyrchts,,,,
43:31,פָּנָיו,fnyv,,,,
43:31,וַיֵּצֵא,yatsa,H3318,go out,వెళ్ళు,verb
43:31,וַיִּתְאַפַּק,vyt'fq,,,,
43:31,וַיֹּאמֶר,yomar,H559,he will say,అతడ చపపన,verb
43:31,שִׂימוּ,shymv,,,,
43:31,לָחֶם,lachem,H3901,battle],,noun
43:32,וַיָּשִׂימוּ,vyshymv,,,,
43:32,לוֹ,lv,,,,
43:32,לְבַדּוֹ,lvdv,,,,
43:32,וְלָהֶם,laham,H3859,i.e. to rankle,,verb
43:32,לְבַדָּם,dam,H1818,figuratively bloodshed,,noun
43:32,וְלַמִּצְרִים,mitsrayim,H4714,i.e. Upper and Lower Egypt,,adjective
43:32,הָאֹכְלִים,h'khlym,,,,
43:32,אִתּוֹ,'tv,,,,
43:32,לְבַדָּם,dam,H1818,figuratively bloodshed,,noun
43:32,כִּי,khiy,H3588,antecedent or consequent],,conjunction
43:32,לֹא,lo,H3808,not,కాదు,verb
43:32,יוּכְלוּן,yvkhlvn,,,,
43:32,הַמִּצְרִים,mitsrayim,H4714,i.e. Upper and Lower Egypt,,adjective
43:32,לֶאֱכֹל,leekhol,H398,to eat,తినుటకు,verb
43:32,אֶת,'t,,,,
43:33,וַיֵּשְׁבוּ,yashvu,H3427,they sat/dwelt,వర నవసచర,verb
43:33,לְפָנָיו,lfnyv,,,,
43:33,הַבְּכֹר,bakhar,H1069,as denominative from H1061) to give the birthright,,verb
43:33,כִּבְכֹרָתוֹ,khvkhrtv,,,,
43:33,וְהַצָּעִיר,tsa'iyr,H6811,a place in Idumaea,,noun location
43:33,כִּצְעִרָתוֹ,khts'rtv,,,,
43:33,וַיִּתְמְהוּ,vytmhv,,,,
43:33,הָאֲנָשִׁים,anashim,H376,men,మనుష్యులు,noun
43:33,אִישׁ,ish,H376,"man, husband",పురుషుడు,noun
43:33,אֶל,el,H413,"to, toward",వైపు,preposition
43:33,רֵעֵהוּ,r'hv,,,,
43:34,וַיִּשָּׂא,vysh',,,,
43:34,מַשְׂאֹת,she't,H7612,devastation,,noun
43:34,מֵאֵת,meet,H854,from,నుండి,preposition
43:34,פָּנָיו,fnyv,,,,
43:34,אֲלֵהֶם,'lhm,,,,
43:34,וַתֵּרֶב,vtrv,,,,
43:34,מַשְׂאַת,she't,H7612,devastation,,noun
43:34,בִּנְיָמִן,vnymn,,,,
43:34,מִמַּשְׂאֹת,mash'et,H4864,an utterance,,noun
43:34,כֻּלָּם,khlm,,,,
43:34,חָמֵשׁ,chamesh,H2568,five,అయిదు,noun
43:34,יָדוֹת,ydvt,,,,
43:34,וַיִּשְׁתּוּ,vyshtv,,,,
43:34,וַיִּשְׁכְּרוּ,vyshkhrv,,,,
43:34,עִמּוֹ,'mv,,,,
